,Time (s),Mass (g),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),HRR (kW/m2),MFR (kg/s)
0,0.0,39.129351,0.2095299422,0.0004646532,1.1165e-05,1.392517714336207,0.026097892988644
1,1.0,36.304749,0.2094971774,0.0004695439,1.04506e-05,3.106586681499226,0.026035695266344
2,2.0,37.643287,0.2094902048999999,0.0004922884,9.7094e-06,3.231556826976136,0.025977982848761
3,3.0,38.057911,0.2095239294,0.0005306081,1.014e-05,0.9833975407478508,0.0258973114185899
4,4.0,38.154021,0.2095282315,0.0005594609,1.31575e-05,0.3798400996811857,0.0262460721668572
5,5.0,38.208469,0.2095001842,0.0005526598,1.44546e-05,1.944300999077796,0.0261550459779692
6,6.0,38.148638,0.209446388,0.0005347774,1.35383e-05,5.012174234178437,0.0258816417679919
7,7.0,38.129975,0.209426234,0.0005206982,1.34308e-05,6.256940331297222,0.0259224531581334
8,8.0,38.178363,0.2094559342999999,0.000513519,1.28643e-05,4.790862649062252,0.0260883667186219
9,9.0,38.146885,0.2094952459,0.000527586,1.37549e-05,2.5121245552026155,0.0262061014042327
10,10.0,38.054038,0.2095040407,0.0005280926,1.57475e-05,2.004257812810377,0.0263429231556926
11,11.0,38.028015,0.2095036676,0.0005028563,1.6410299999999998e-05,2.2725913580084547,0.0260349197570295
12,12.0,37.956303,0.2094808529,0.0004760662999999,1.51347e-05,3.812277903943159,0.0259646608668359
13,13.0,37.932047,0.209476096,0.0004639502,1.49468e-05,4.246272488684726,0.0262109056028076
14,14.0,37.931792,0.2095144662,0.0004718333,1.58104e-05,2.055452510114528,0.0260649612267922
15,15.0,37.854878,0.2095414441999999,0.0004946987,1.80841e-05,0.3031682627647108,0.0258835045870969
16,16.0,37.829303,0.2095413793999999,0.0004960697,2.09573e-05,0.2383381767545453,0.0258906644820686
17,17.0,37.75734,0.2095171096,0.0004896913,2.22001e-05,1.6133456453747976,0.0263905785140827
18,18.0,37.732437,0.2094883787999999,0.0004807835,2.22825e-05,3.222512775430694,0.0259513795048568
19,19.0,37.732153,0.2094929841,0.0004787175,2.3521e-05,2.9229300343755007,0.0254857625453599
20,20.0,37.732048,0.2095236295,0.0004874152,2.59187e-05,1.182454280182592,0.025694064289251
21,21.0,37.732362,0.2095327759,0.000511249,3.03937e-05,0.3530409258828383,0.0258434633256878
22,22.0,37.655311,0.2095573510999999,0.000509924,3.47109e-05,-1.0120891604845672,0.0255996335057533
23,23.0,37.631096,0.2095106741,0.0004973721,3.5101199999999995e-05,1.595121721192697,0.0257732809755904
24,24.0,37.554322,0.2094692901,0.0004809803,3.27811e-05,4.03465358851915,0.0258679182397695
25,25.0,37.528901,0.2094937244,0.0004861981,3.15626e-05,2.686415122599608,0.0257817664129246
26,26.0,37.529038,0.2095195053,0.0005052958,3.20902e-05,1.1027726147034589,0.0260107064994721
27,27.0,37.524571,0.2095277303,0.0005207795,3.42292e-05,0.4445823802118795,0.0258288845627832
28,28.0,37.527543,0.2095150272,0.0005155401,3.78086e-05,1.1126500709923235,0.0257989497854929
29,29.0,37.456872,0.2094753663,0.0004986106,3.85711e-05,3.401506774306572,0.0258283531891778
30,30.0,37.34805,0.2094513732,0.0004864868,3.87023e-05,4.814499876597281,0.0258403739319209
31,31.0,37.403616,0.209447271,0.0004879983,3.93175e-05,5.044778684307747,0.0260464586286597
32,32.0,37.431849,0.2095032962999999,0.0005034617,4.06202e-05,1.848747236696923,0.0262083791553755
33,33.0,37.431886,0.2095252189,0.0005158283,4.30788e-05,0.4723787542416428,0.0259185384966701
34,34.0,37.432261,0.2095098403,0.0005054669,4.37029e-05,1.400098832236961,0.0259374676081935
35,35.0,37.357006,0.2094672055999999,0.0004873377,4.06093e-05,3.93766906401896,0.0259151831986038
36,36.0,37.330204,0.2094541824,0.0004719258,3.74141e-05,4.819442305012393,0.0256716110283967
37,37.0,37.330359,0.2094877328,0.0004702265,3.4786700000000004e-05,3.1628978125253853,0.0261051466465562
38,38.0,37.405783,0.2095179172,0.0004811857,3.29542e-05,1.4438617256688329,0.0260246415182155
39,39.0,37.356476,0.2095244074,0.0004964715,3.36209e-05,0.9012337477093308,0.0257416394733417
40,40.0,37.330244,0.2095035492,0.000486122,3.25486e-05,2.1836980752820745,0.0262251615972885
41,41.0,37.330518,0.2094963905,0.0004619937,2.97965e-05,2.8616287564496607,0.0259156272247184
42,42.0,37.330912,0.2094713688999999,0.0004532472,2.82406e-05,4.390671887461939,0.02630647741053
43,43.0,37.330776,0.2095065478,0.0004642943,2.78023e-05,2.352511179874333,0.0261676540919238
44,44.0,37.330578,0.2095391589999999,0.0004849673,2.8769300000000003e-05,0.3401029025005966,0.0261261066119477
45,45.0,37.330189,0.2095424507,0.0004887019,3.05708e-05,0.0864613583953597,0.0259698156997234
46,46.0,37.257213,0.2095305954,0.0004754090999999,2.98744e-05,0.8736820617814556,0.0256773449749927
47,47.0,37.305561,0.2094790643,0.0004626543,2.74049e-05,3.824070348572061,0.0259140771991164
48,48.0,37.257457,0.2094844052999999,0.0004549742999999,2.50463e-05,3.704828979599473,0.0261725932352641
49,49.0,37.232477,0.2095201582,0.0004627040999999,2.46192e-05,1.6843520278540818,0.0259974174797992
50,50.0,37.232483,0.2095298645,0.0004842478,2.61638e-05,0.8873640930114879,0.0258285324080392
51,51.0,37.305371,0.2095426295,0.0004858739,2.82593e-05,0.1501325541103811,0.0257468267018099
52,52.0,37.235564,0.209509964,0.0004711829,2.8169900000000003e-05,2.0384752331744638,0.0256036123607286
53,53.0,37.225275,0.2094704831,0.0004569342,2.53457e-05,4.305383431593507,0.0254454865990986
54,54.0,37.15693,0.2095038417,0.000455128,2.37927e-05,2.5998956757858163,0.0254140765409041
55,55.0,37.119258,0.2095453803999999,0.0004665544,2.40192e-05,0.2948323073365428,0.0255626597772915
56,56.0,37.20176,0.2095643773,0.0004818661,2.45773e-05,-0.8943584511866149,0.0257970581555592
57,57.0,37.157922,0.2095566584,0.0004875113999999,2.6009800000000003e-05,-0.5686734994284125,0.0256044465106608
58,58.0,37.206724,0.2095187818,0.0004765168,2.50838e-05,1.5788232044782649,0.0257450958273625
59,59.0,37.157993,0.2094896294,0.0004587275999999,2.19755e-05,3.4203697080354574,0.0260406148940354
60,60.0,37.13206,0.2094836564,0.0004567871,1.98674e-05,3.790251178707661,0.0259598152539917
61,61.0,37.054986,0.2095167898,0.0004757800999999,1.96194e-05,1.7593476537293198,0.0252612093701549
62,62.0,37.107427,0.2095560641999999,0.0004926069999999,2.24054e-05,-0.5281493432044503,0.0256152347255729
63,63.0,37.055857,0.2095510621,0.0004790562,2.582e-05,-0.1773889363509442,0.0258024190651682
64,64.0,37.106836,0.2095095972,0.0004646942,2.63134e-05,2.1953902582403773,0.025980605459589
65,65.0,37.054979,0.2094771935,0.0004550523,2.60998e-05,4.04811016527761,0.0260094559459722
66,66.0,37.029842,0.2095041049,0.0004542928,2.65198e-05,2.5621738022099976,0.0255766369573129
67,67.0,36.957379,0.2095353493,0.0004702133,2.71265e-05,0.7359218203924639,0.0258892052267573
68,68.0,36.932003,0.2095443955,0.000492279,2.95307e-05,-0.0387061871786446,0.0260204693733851
69,69.0,37.004624,0.2095264724,0.0004918444,3.00285e-05,0.919247691473236,0.0260315059715803
70,70.0,37.029646,0.209520039,0.0004728433,2.76148e-05,1.5181581163884916,0.0259439978254829
71,71.0,37.029588,0.2094882512999999,0.0004675767,2.46381e-05,3.339120141592824,0.0259919492973979
72,72.0,36.956304,0.2095104235,0.0004807448,2.2678400000000003e-05,2.0094509182077718,0.0256147071004017
73,73.0,36.931806,0.2095242256999999,0.0005054076,2.26022e-05,1.021905569329912,0.0259528854447589
74,74.0,36.92752,0.2095240399,0.0005165887,2.33557e-05,0.890491423984554,0.0258961255560676
75,75.0,36.9303,0.2094996634,0.0004986083,2.2129e-05,2.4282899566564065,0.0260242342723428
76,76.0,37.003972,0.2094417897,0.0004865009,2.0436e-05,5.677945507073217,0.0259168017097427
77,77.0,36.985686,0.2094418677,0.0004741825,1.8238e-05,5.817639110436494,0.0257633691316375
78,78.0,37.014619,0.2094782566,0.0004781943,1.76278e-05,3.811938739003305,0.0255007822363046
79,79.0,36.957091,0.209502564,0.0004978122,1.90887e-05,2.297083271946373,0.025569237423937
80,80.0,37.004723,0.2095073048,0.000501555,2.1379e-05,1.95218705786724,0.0254155868086031
81,81.0,37.029666,0.2094888119,0.0004810015,2.1719e-05,3.2203758302071006,0.026057093887093
82,82.0,36.956673,0.2094520526,0.0004646047,1.96578e-05,5.442909030541812,0.0261755634467643
83,83.0,36.93216,0.2094789504999999,0.0004622126,1.83304e-05,4.010599663220637,0.025965567596459
84,84.0,36.856666,0.2095225099,0.0004675555,1.85419e-05,1.6033169666248532,0.0257879485925089
85,85.0,36.831718,0.2095440197,0.0004888584,2.01345e-05,0.1910836934326209,0.0255986527944795
86,86.0,36.831445,0.2095384938,0.0004934469999999,2.1904300000000003e-05,0.4035376326589401,0.0258406803114886
87,87.0,36.831481,0.2095032178,0.000472281,2.16684e-05,2.529074608500772,0.0258894599140554
88,88.0,36.831697,0.2094701333,0.0004506372,2.01847e-05,4.553294459777405,0.0258241161891853
89,89.0,36.831875,0.2094931618,0.0004483039,1.91043e-05,3.323695933165388,0.0254466249084995
90,90.0,36.831798,0.2095036676,0.0004664738,1.94831e-05,2.590732781859008,0.0256947595697249
91,91.0,36.758627,0.2095357714,0.0004844633,2.11751e-05,0.6605137207535958,0.0257653930169129
92,92.0,36.807436,0.2095335111,0.0004803261,2.29588e-05,0.7862732192815518,0.0255159105490527
93,93.0,36.832113,0.2094805135,0.0004684718,2.14984e-05,3.763239205336447,0.0257274397332541
94,94.0,36.759309,0.2094522457,0.0004669057,1.96535e-05,5.346344792199048,0.0258841047913319
95,95.0,36.805907,0.2094673453,0.0004796386,1.89963e-05,4.421629158797163,0.0259511587197191
96,96.0,36.759022,0.2094944029,0.0004911262,1.98034e-05,2.8331399883421176,0.0259805261886498
