,Time (s),Mass (g),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),HRR (kW/m2),MFR (kg/s)
0,0.0,47.628893,0.2094645141,0.0004929474999999,1.78781e-05,-0.955802997976609,0.0258951253204696
1,1.0,47.629111,0.2094916417,0.0005108365,1.93195e-05,-2.6413754737114177,0.0259918120124909
2,2.0,47.706201,0.2094957202,0.0004996578,1.91515e-05,-2.747504502234588,0.0261459978373451
3,3.0,47.650821,0.2094709344,0.0004875808,1.80512e-05,-1.2531949225448693,0.0261323779119976
4,4.0,47.552823,0.2094174353,0.0004872110999999,1.64201e-05,1.6727859326423613,0.026262841725502
5,5.0,47.419958,0.2094159542999999,0.0005049189,1.63832e-05,1.542267772680204,0.0260855346768154
6,6.0,47.500384,0.209439985,0.0005231891999999,1.77793e-05,0.0176454226406315,0.0260410156676682
7,7.0,47.369469,0.2094558958,0.0005321546,2.12055e-05,-0.9930149284324288,0.0258236600906012
8,8.0,47.250555,0.2094526463,0.0005173188,2.21296e-05,-0.6680350171804144,0.0256959563509881
9,9.0,47.151606,0.2094234474,0.0004947508999999,2.13203e-05,1.1490131444011522,0.0257927448710718
10,10.0,47.049379,0.2093826472,0.0004859228,2.1556700000000003e-05,3.394188853551776,0.0256511923920065
11,11.0,47.027839,0.2094002132,0.0004905053,2.2803e-05,2.4076131912366106,0.02582297371101
12,12.0,47.027859,0.2094366044999999,0.0005066948,2.51727e-05,0.247189382395653,0.0259943193886799
13,13.0,47.028151,0.2094564309,0.0005061083,2.74119e-05,-0.8541245438117611,0.0261024734697477
14,14.0,47.028299,0.2094644115999999,0.000488514,2.69103e-05,-1.0444100618913497,0.0253378341512737
15,15.0,47.028318,0.2094336282,0.0004751408,2.52766e-05,0.7535070042672777,0.025797523798079
16,16.0,46.95231,0.2093870585,0.0004751135,2.50346e-05,3.255500754008176,0.0259573213053208
17,17.0,46.930811,0.2094240361,0.0005028005,2.81299e-05,0.8845684560687068,0.0252704177630782
18,18.0,46.851588,0.2094628917,0.0005327452,3.4708e-05,-1.615130786844434,0.0257344381059387
19,19.0,46.831889,0.2094775664,0.0005360297,4.32938e-05,-2.6120750425512,0.0259725576018742
20,20.0,46.831851,0.2094649176,0.0005304323,5.10078e-05,-1.9776389814804476,0.0254989653286394
21,21.0,46.748825,0.2094115174,0.0005339826,5.88911e-05,0.6615079449299076,0.0260144547058339
22,22.0,46.728144,0.2093833741,0.0005391668,6.610930000000001e-05,1.976786938288636,0.0259817222835663
23,23.0,46.727864,0.2093988612,0.0005610419,7.39235e-05,0.7653294633561047,0.0262773919353244
24,24.0,46.728422,0.2094278849,0.0005817217999999,8.216309999999999e-05,-1.1767873780178515,0.0258358715554865
25,25.0,46.652384,0.2094233841,0.0005668224,8.87248e-05,-0.891461274770198,0.0258390507351093
26,26.0,46.63078,0.2094017775,0.0005505916999999,9.16529e-05,0.390017612564755,0.026013140701563
27,27.0,46.517985,0.2093575402,0.0005439746,9.26779e-05,2.757236140322401,0.0254472070170018
28,28.0,46.441728,0.2093480033999999,0.0005516308,9.40387e-05,3.203525262091399,0.0258892020160198
29,29.0,46.351143,0.2093835695,0.0005728881,9.62477e-05,1.027578864418231,0.0259254402612406
30,30.0,46.321607,0.2094119331,0.0005843414,9.92841e-05,-0.6615750225749775,0.0254652497607411
31,31.0,46.329311,0.209402634,0.0005662418,0.0001008748999999,-0.0027859291095392,0.0255146030702153
32,32.0,46.331664,0.2093772095,0.000552565,0.0001009484,1.4962648008484298,0.0257154865954533
33,33.0,46.331204,0.2093305489999999,0.0005443732,9.97158e-05,4.023040370896181,0.0253306023957421
34,34.0,46.251524,0.2093333516,0.000563645,9.93059e-05,3.606853373387111,0.0248731019759188
35,35.0,46.229673,0.2093700475,0.000631462,0.0001009235,0.9902956165821266,0.0254710645771027
36,36.0,46.072454,0.2093963033,0.0007411477,0.0001037105,-1.596750018812948,0.0246846878579056
37,37.0,46.032438,0.2093893024,0.0008265113,0.0001053724,-2.239669576542814,0.0253523879436444
38,38.0,46.032401,0.209336871,0.0009869353,0.0001038557,-1.2187685799530368,0.0251557833680128
39,39.0,45.950414,0.2092167367,0.0011882325,0.0001024134999999,2.8119164493977182,0.0247878661942729
40,40.0,45.930582,0.2090935417,0.0014010031,0.0001012954999999,6.881795171456262,0.0248916260711218
41,41.0,45.851068,0.2089320306,0.0016027536,9.97199e-05,13.26239414576931,0.0253269532266931
42,42.0,45.83139,0.2086864149,0.0017528532999999,9.87008e-05,24.088461285896287,0.0249339938510756
43,43.0,45.751759,0.2084244881,0.001842982,9.48477e-05,36.90583084664645,0.0251109106997331
44,44.0,45.732975,0.2082024917,0.0019071487,8.921979999999999e-05,48.21069650174214,0.0253315585741024
45,45.0,45.649859,0.2080190633999999,0.0019713881999999,8.470739999999999e-05,57.65182451182061,0.0255523761551626
46,46.0,45.55159,0.2079463421,0.0020371709,8.25705e-05,60.1794611054001,0.0252950288941122
47,47.0,45.451445,0.2079016085,0.0021003803,8.25329e-05,61.4065152155543,0.025125059081808
48,48.0,45.433545,0.207854965,0.0021322957,8.27343e-05,63.56281295259521,0.0251621212480368
