,Time (s),Mass (g),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),HRR (kW/m2),MFR (kg/s)
0,0.0,53.935584,0.2094416595,0.0004706281999999,1.80046e-05,1.821240779703203,0.0255106937572809
1,1.0,54.255662,0.2094478445,0.0004819742999999,1.7285099999999998e-05,1.405132170830039,0.0259024143455132
2,2.0,54.254633,0.2094850625,0.0005019245,1.85889e-05,-0.8296436734710869,0.0258781081356461
3,3.0,54.144784,0.2095092848999999,0.0005098565,2.05596e-05,-2.214863759314498,0.0255007092818409
4,4.0,54.051931,0.2095096779,0.0004928984,2.10713e-05,-2.110740412009529,0.0261560694863164
5,5.0,53.796051,0.2094796347999999,0.0004743866,1.88971e-05,-0.2370714993816682,0.025820852828155
6,6.0,53.451888,0.2094526803,0.0004715515,1.73309e-05,1.285131682167942,0.0263635628638503
7,7.0,53.583487,0.2094717723,0.000478291,1.72329e-05,0.1685289709032667,0.0258006379031758
8,8.0,54.192815,0.2095083776,0.0005057525,1.95436e-05,-2.135847968357801,0.0258938499365571
9,9.0,54.255213,0.209516642,0.0005089695,2.14311e-05,-2.6443327282630347,0.0258567564727698
10,10.0,54.236148,0.2095062927,0.0004859342,2.05598e-05,-1.8188811562900555,0.025858486714648
11,11.0,54.074132,0.209471263,0.0004739858,1.83619e-05,0.2167716872374065,0.0250935694856393
12,12.0,53.792897,0.2094214463,0.0004792766,1.72353e-05,2.846110278062384,0.0259015702862554
13,13.0,53.734523,0.2094416874,0.0004920124,1.6892800000000002e-05,1.6189703413687289,0.025744674743774
14,14.0,53.734869,0.2094616255,0.0005152799,1.85521e-05,0.2720948330489559,0.0258381676200827
15,15.0,53.814158,0.2094731682,0.0005155325,1.98468e-05,-0.3700951256948849,0.0258683349084645
16,16.0,53.755243,0.2094631822,0.0005001265,1.84578e-05,0.3522783748772439,0.0252764551937323
17,17.0,53.734945,0.2094226515,0.0004884028,1.67476e-05,2.6574215175755933,0.0256010359716356
18,18.0,53.655638,0.2093971666,0.000488705,1.56957e-05,4.054261479628552,0.0258289039476009
19,19.0,53.554174,0.2094278088,0.0005028206,1.5883e-05,2.2567957041644435,0.0257761566910376
20,20.0,53.533955,0.2094621107,0.0005238192,1.88761e-05,0.1412047452859574,0.0251780177613601
21,21.0,53.616231,0.2094736874999999,0.0005097048,2.14785e-05,-0.3548928080586444,0.0253103659509804
22,22.0,53.636086,0.2094732141,0.0004948982,2.20057e-05,-0.1770262294610467,0.0252146445949297
23,23.0,53.636763,0.2094505345,0.0004869379,2.22045e-05,1.084676860396093,0.0251958181772908
24,24.0,53.636076,0.2094398854,0.0004961954,2.32949e-05,1.5346918780764245,0.0254794172858637
25,25.0,53.548009,0.2094750236999999,0.0005161727,2.5891e-05,-0.5708886261000441,0.025129279163093
26,26.0,53.532801,0.2095055714,0.0005385071,3.0274e-05,-2.450974105264247,0.0248808538904457
