,Time (s),Mass (g),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),HRR (kW/m2),MFR (kg/s)
0,0.0,41.630902,0.2094690109,0.0004686437,1.76183e-05,1.279486430410199,0.0260735006002249
1,1.0,41.552134,0.2094884177,0.0004941507,1.92465e-05,-0.0815978146692548,0.0260195031303295
2,2.0,42.266529,0.2095063062,0.0005142399,2.28624e-05,-1.3362826762425075,0.026051133387892
3,3.0,41.774857,0.2095139904,0.0005110725,2.55532e-05,-1.7711533195872124,0.0261643766116041
4,4.0,41.713729,0.2094998599999999,0.0004885039,2.5309e-05,-0.7407429324840142,0.0258862577887838
5,5.0,41.812238,0.2094588183,0.0004698712,2.35432e-05,1.6963866110214865,0.0259628532223404
6,6.0,41.666276,0.2094528366999999,0.0004629417,2.25475e-05,2.1312856575263863,0.0261900710012567
7,7.0,41.714478,0.2094932633,0.0004783749,2.28162e-05,-0.226751387911962,0.0256096214942905
8,8.0,41.648591,0.2095251503,0.0004911603,2.521e-05,-2.144743794879256,0.0262007030250974
9,9.0,41.631245,0.2095338736,0.0004736608999999,2.62367e-05,-2.439904019211415,0.0262307878462356
10,10.0,41.630831,0.2095302864,0.0004623671,2.43004e-05,-2.0767393406292483,0.0261707569011205
11,11.0,41.631388,0.2094894406,0.0004587858999999,2.23079e-05,0.2039513637555477,0.0259487985079843
12,12.0,41.631209,0.209483533,0.0004658557,2.17257e-05,0.4498576964512346,0.0258506749752919
13,13.0,41.631009,0.2095194044,0.000484878,2.18606e-05,-1.6887386280620178,0.026019788226465
14,14.0,41.631175,0.209547741,0.0004991933,2.3452e-05,-3.431912774771175,0.0262619020728336
15,15.0,41.631087,0.2095521909,0.0004810644,2.40158e-05,-3.483091434732166,0.0263031581030005
16,16.0,41.550179,0.2095287731,0.000464247,2.15888e-05,-1.9513804903380692,0.0259796010881429
17,17.0,41.532904,0.2094823371,0.0004594472,1.98056e-05,0.6225131662419365,0.0259308302908935
18,18.0,41.614364,0.2094893158,0.0004672811,1.93787e-05,0.1677622817822946,0.0256812123093935
19,19.0,41.55055,0.2095172308,0.0004903106,2.10734e-05,-1.6115364797816425,0.0259062059022456
20,20.0,41.286829,0.2095482754,0.0004977455,2.44302e-05,-3.352194392955461,0.0254235471479385
21,21.0,41.128405,0.2095498461,0.000490703,2.5218e-05,-3.233332704774777,0.0243823011118924
22,22.0,41.124977,0.2095197103,0.0004748879,2.38882e-05,-1.515788559447269,0.0241911957529423
23,23.0,41.049718,0.2094780631,0.0004742059,2.40874e-05,0.5779935284084615,0.0247105040932679
24,24.0,41.006092,0.2094952013,0.0004928097,2.61644e-05,-0.5158538023811925,0.0240180681012921
