,Time (s),Mass (g),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),HRR (kW/m2),MFR (kg/s)
0,0.0,45.731452,0.2095224429,0.0004866684999999,2.25759e-05,-1.8029755329910844,0.0265512071434384
1,1.0,45.808623,0.2095240803,0.0004793961,2.3698e-05,-1.803078342732864,0.0261549746003556
2,2.0,45.672789,0.2095006399,0.0004645445,2.27702e-05,-0.3559563666679973,0.026350983633451
3,3.0,45.629243,0.2094553007,0.0004522794,2.14601e-05,2.271121258631245,0.0263388504430688
4,4.0,45.551131,0.2094640005,0.0004627271,2.1581e-05,1.6781459798170597,0.0263502317114112
5,5.0,45.452772,0.2095016645999999,0.0004836755999999,2.3038300000000003e-05,-0.6391418364553922,0.026538621883641
6,6.0,45.431705,0.2095236795,0.0004865942,2.45659e-05,-1.8924598631402465,0.0263417045802858
7,7.0,45.431693,0.2095216584,0.0004699356,2.38946e-05,-1.5556024193586868,0.0259301144436218
8,8.0,45.431643,0.209491451,0.0004552923999999,2.09744e-05,0.2830816806227493,0.0264016335053022
9,9.0,45.422961,0.2094514048,0.0004569332999999,1.93761e-05,2.465824007625373,0.0263065280408004
10,10.0,45.348873,0.2094713128,0.0004715042,1.93574e-05,1.2151308213607053,0.0261893145070888
11,11.0,45.252403,0.2095079053,0.0004956388,2.06668e-05,-1.066814595704266,0.0263819220999084
12,12.0,45.167615,0.2095121494,0.0004958143999999,2.29995e-05,-1.3516730645037796,0.0265398296821994
13,13.0,45.054709,0.2094994243,0.0004753696,2.27365e-05,-0.4062263539019983,0.0259455463509233
14,14.0,44.797423,0.2094618613,0.0004600198,2.03217e-05,1.84843686140216,0.0263442323436344
15,15.0,44.418683,0.2094307333,0.0004584719,1.92305e-05,3.566989206432773,0.0262671206759935
16,16.0,44.333292,0.2094619708,0.0004657679,1.93961e-05,1.7586179787628824,0.0258185882743739
17,17.0,44.333641,0.2095089625,0.0004871268,2.17596e-05,-1.021710672877954,0.0257250488285486
18,18.0,44.333796,0.2095265508,0.0004886028,2.38245e-05,-2.0236950563191067,0.0259097544874907
19,19.0,44.333464,0.2095140891999999,0.0004656554,2.31529e-05,-1.083171382452103,0.0257894393648183
20,20.0,44.333714,0.2094712364,0.000465268,2.35292e-05,1.200579742087665,0.0259427222994186
21,21.0,44.333385,0.2094525294,0.0004943675,2.91352e-05,1.7719963152972034,0.0259499475349094
22,22.0,44.333913,0.2094857234,0.0005519748,3.87683e-05,-0.8346781150341037,0.0261295965981632
23,23.0,44.098863,0.2095011923999999,0.0005933231,5.54011e-05,-2.466666201363693,0.0263553044530567
24,24.0,43.876697,0.2094764396,0.0005915887999999,7.31213e-05,-1.436688880133916,0.0264045552901095
25,25.0,43.991906,0.2094199688999999,0.00056605,8.455519999999999e-05,1.7187204124723814,0.0264568018116517
26,26.0,44.034615,0.2093529751999999,0.0005419146,8.905190000000001e-05,5.509873196045491,0.0261951006703482
27,27.0,44.183804,0.209338489,0.0005295682,8.92068e-05,6.489418618681486,0.026441063742212
28,28.0,44.155946,0.2093742834,0.0005291573,8.55236e-05,4.524536003105534,0.0259392050127208
29,29.0,44.132481,0.2094140424,0.0005354251,7.99388e-05,2.391227570083592,0.0255169593883648
30,30.0,44.209611,0.2094272083,0.0005153237,7.07998e-05,2.1196829113004183,0.0259260820707064
