,Time (s),Mass (g),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),HRR (kW/m2),MFR (kg/s)
0,0.0,53.133007,0.2093951222,0.0004934999,4.6082e-06,3.9728310217572207,0.0258252403743272
1,1.0,53.945298,0.2093824838999999,0.0005009645,4.0534e-06,4.5986012826190485,0.0259716164788426
2,2.0,53.231228,0.2094222801,0.0005152368,4.8057e-06,2.2857332411367106,0.0258836330752511
3,3.0,53.277568,0.209462559,0.0005243514,7.358e-06,-0.0134548656306643,0.026250702532709
4,4.0,53.249602,0.2094683323,0.000501712,7.065e-06,-0.0630047654141892,0.0259793875352122
5,5.0,53.150603,0.2094423935,0.0004830622999999,4.1763e-06,1.5691640924325083,0.025646778166879
6,6.0,53.133007,0.2094128422,0.0004729965,2.14e-06,3.299453258701365,0.0257940187394668
7,7.0,53.132634,0.2094245094,0.0004762485999999,5.763e-07,2.6617609358656424,0.0257004471057149
8,8.0,53.132846,0.2094634738,0.0004986174,4.053e-07,0.3530639421348268,0.0258133428066705
9,9.0,53.048517,0.2094864699,0.0005080042,2.5514e-06,-1.0181946927625558,0.0258847426642602
10,10.0,53.028853,0.2094851664,0.0004862211,3.1497e-06,-0.717227733845411,0.0259324710178684
11,11.0,53.114072,0.2094538477,0.0004657347,8.211e-07,1.2234012015237334,0.0257872365246562
12,12.0,53.047872,0.2094131004999999,0.0004636072,7.12e-08,3.4102982039946386,0.0256582558904717
13,13.0,53.029404,0.2094340585999999,0.0004724944,1.304e-07,2.234705199158816,0.0260398487162046
14,14.0,53.02927,0.2094693452,0.0004921571,1.54e-06,0.0916901380306765,0.0258088863459416
15,15.0,53.029279,0.2094891458,0.0004940432,4.5797e-06,-1.0417717022528852,0.0258728179509527
16,16.0,52.950087,0.2094823596999999,0.0004767329,4.4059e-06,-0.4787009577741996,0.0256497011607881
17,17.0,52.920761,0.2094615421,0.0004698484,3.8133e-06,0.7066493917511476,0.025542315844894
18,18.0,52.928513,0.2094317945,0.0004730141,4.461e-06,2.221619393755737,0.0254838672363401
19,19.0,52.931289,0.2094595379,0.0004982881,5.8875e-06,0.465565912973247,0.0258212130108189
20,20.0,52.815273,0.2094797729,0.000522759,8.528099999999999e-06,-0.9388713884534092,0.0259637170182849
21,21.0,52.825462,0.2094897359,0.00051397,1.1915e-05,-1.4162162932837556,0.0255984097004548
22,22.0,52.833973,0.2094770923,0.0004963893,1.2482e-05,-0.571459026312942,0.0259150761421831
23,23.0,52.747749,0.209435472,0.000487738,1.17787e-05,1.7634054989318582,0.0259249842298361
24,24.0,52.648363,0.2094135389999999,0.0004908516,1.22728e-05,2.8437686460216645,0.025493767559936
25,25.0,52.059071,0.2094422736,0.0005095907999999,1.43027e-05,1.061285578276356,0.0248238965250888
26,26.0,52.09471,0.2094624231,0.000525556,1.7413400000000002e-05,-0.1893703188405526,0.023914511529545
27,27.0,52.051331,0.2094814123,0.0005165733,1.88806e-05,-1.040010558189681,0.0235050175790884
28,28.0,52.032481,0.2094562686,0.0004954293,1.81071e-05,0.4020249104599449,0.0232372427390291
29,29.0,51.953334,0.2094099023,0.0004923414999999,1.63864e-05,2.69686270737349,0.0233551048464021
30,30.0,51.851195,0.2093895181999999,0.0005059696,1.63091e-05,3.552788504462676,0.0234246490885928
31,31.0,51.750638,0.2094053398,0.0005696397,1.7401e-05,2.1705943277199014,0.0239154850216349
32,32.0,51.569502,0.2094136583,0.0008291068,2.1293800000000003e-05,-0.9557552997434886,0.0231258990820097
33,33.0,51.366735,0.2093973186,0.0014850977,2.54333e-05,-6.953129778444937,0.0236126734433938
34,34.0,51.169185,0.2092579536,0.0024738094999999,3.1448499999999995e-05,-10.4517589011717,0.0237892419367295
35,35.0,50.888411,0.2086848005,0.0036767223,4.45667e-05,5.151079436058854,0.0239449989710422
36,36.0,50.670953,0.2077465195,0.0049654503,7.0032e-05,38.22103199456461,0.0242026663292649
37,37.0,50.55414,0.2064288876999999,0.0060285675,9.73261e-05,91.69975759150832,0.0240002232569922
38,38.0,50.535318,0.2049978095,0.0067631269,0.0001367820999999,158.15166374211705,0.0246286222594435
39,39.0,50.441987,0.2036229876999999,0.0071397223,0.0001776875,219.94699641455853,0.0243096966194559
40,40.0,50.349106,0.2023172633,0.0072171096,0.0002149298,285.9809893466914,0.0245489574699196
41,41.0,50.333089,0.2014134883999999,0.0070924539,0.0002422581999999,332.91085789505087,0.0246320063358366
42,42.0,50.190155,0.2008955204,0.006805077,0.0002622435,359.6874344578328,0.0245235519287409
43,43.0,50.055876,0.2008149423,0.0064430819,0.0002723171,363.4251430234894,0.024275827468733
44,44.0,50.032617,0.2009815601,0.0060084499,0.0002745838,356.1554659638548,0.0240478994610695
45,45.0,49.952843,0.2012654527,0.0056035165,0.0002671635,347.4482775302658,0.0241153297098879
46,46.0,49.851798,0.2016258281,0.0052203275,0.0002519455,338.426090755542,0.024439824619007
47,47.0,49.752803,0.2020568029,0.0048359243,0.0002345439,322.34896274276264,0.0245206745417069
48,48.0,49.734275,0.2025458074999999,0.0045029310999999,0.0002177165,294.64362640901913,0.023944417832354
49,49.0,49.65016,0.2030929920999999,0.0042198116,0.0002025812,278.64280030203275,0.0246060388409993
50,50.0,49.551462,0.2036152446,0.0039741754,0.0001897482,254.42518637026853,0.0245222998789336
51,51.0,49.533489,0.2040991211,0.003763191,0.0001754199,231.77394083113387,0.0244234917304633
52,52.0,49.452466,0.2044670925999999,0.0036195705,0.0001625702999999,216.56403892294716,0.0245814773827709
53,53.0,49.350062,0.2047624716,0.0034985799,0.0001524812,203.68188087899807,0.0246404381275123
54,54.0,49.331129,0.2050376736,0.0033839717,0.0001440762,193.17866086758616,0.024896868465319
55,55.0,49.252657,0.2053039371999999,0.0032844616999999,0.0001378734,175.69606285021845,0.0241934144259112
56,56.0,49.234378,0.2055538951,0.0031491102999999,0.0001298038,166.40599529196604,0.0244194546806404
57,57.0,49.154371,0.2057429593,0.0030186503,0.0001203425,159.45796806351962,0.0245701113314528
58,58.0,49.135274,0.2058453992999999,0.0028994291,0.0001105943,156.9427903787045,0.0247632355235368
59,59.0,49.050223,0.2059466799,0.0028174301,0.0001011327,152.35391488812417,0.0246846861492657
60,60.0,48.871858,0.2061087874,0.0027435465999999,9.34751e-05,145.9540768971731,0.0248339905837531
