,Time (s),Mass (g),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),HRR (kW/m2),MFR (kg/s)
0,0.0,56.837142,0.2094948758,0.0004864368,2.1997000000000003e-05,0.2880443882982025,0.0257205506966575
1,1.0,56.665401,0.2094563247,0.0004869904,1.94392e-05,2.389218858099496,0.0258896054093251
2,2.0,56.192928,0.2094364824,0.000500444,1.81959e-05,3.3332385304705,0.0259855002327781
3,3.0,56.397678,0.2094538366999999,0.0005248336,1.83239e-05,2.1226179365912943,0.0259311886589513
4,4.0,56.908186,0.2094783462999999,0.0005341607,1.9563e-05,0.6794825218517957,0.0257436185971014
5,5.0,57.094061,0.20948732,0.0005195824,1.97972e-05,0.3648902851509439,0.0260236971153106
6,6.0,57.051206,0.2094706271,0.0004990767,1.76721e-05,1.5273986145470548,0.0259644969746069
7,7.0,57.1256,0.2094299088,0.0004910856,1.56924e-05,3.763211457455138,0.025486614440341
8,8.0,57.292492,0.2094187773999999,0.0005007627,1.5719499999999997e-05,4.299091859962394,0.025834980980405
9,9.0,57.328995,0.2094605616,0.0005229567,1.70374e-05,1.8097371235900064,0.0259589638274339
10,10.0,57.387762,0.2094987768,0.0005309636,1.96152e-05,-0.3687628273479383,0.0256097374102755
11,11.0,57.379868,0.2095056019,0.0005148251,2.06323e-05,-0.5698456285924824,0.0256408951649296
12,12.0,57.395329,0.2094834312,0.0004958584,1.87458e-05,0.8427552543201153,0.0255021617216645
13,13.0,57.436653,0.2094427991,0.0004905352,1.66556e-05,3.09129281445398,0.0256269007047017
14,14.0,57.436616,0.2094423885,0.0005074047,1.58637e-05,2.9550315547978614,0.0257522777914017
15,15.0,57.436667,0.2094770432,0.0005312171,1.66537e-05,0.8270844321564458,0.0255055754830504
16,16.0,57.380742,0.2095027856999999,0.0005308707,1.81512e-05,-0.5538847447969106,0.0256612415294343
17,17.0,57.393873,0.2095033786,0.0005128334,1.77787e-05,-0.383434578072338,0.0260073525429757
18,18.0,57.38056,0.2094652384,0.0005002781,1.62967e-05,1.804661836241772,0.0256343948865848
19,19.0,57.337605,0.2094200281,0.0005007716999999,1.58241e-05,4.177030007707664,0.0255087851465015
20,20.0,57.337527,0.2094273988999999,0.0005205091,1.70723e-05,3.5737843796151063,0.0256859350871052
21,21.0,57.166126,0.2094748733,0.0005404073999999,1.98506e-05,0.7732328014094136,0.0252263331701494
22,22.0,57.150901,0.2095044407,0.0005305577999999,2.28342e-05,-0.6865948098904401,0.0243466261983347
23,23.0,57.119789,0.209501524,0.0005092706,2.37824e-05,-0.3290587582386459,0.0240948390945287
24,24.0,56.979233,0.2094695892,0.0004992709,2.36727e-05,1.329107536871544,0.0234795756105229
25,25.0,56.88126,0.209438007,0.0005020035,2.42447e-05,2.7997360419596387,0.0233027953507561
26,26.0,56.723929,0.2094419805,0.0005195935,2.61373e-05,2.3967913204695908,0.0232692062433347
27,27.0,56.580292,0.2094570161,0.0005414641,2.93888e-05,1.4145860443869545,0.0234877807281106
28,28.0,56.393578,0.2094432822,0.0005682387,3.22506e-05,1.7615832025745537,0.0235069775293758
29,29.0,56.199132,0.2093894663,0.0006555494,3.33355e-05,3.4875139979589163,0.0236573370808831
30,30.0,55.907325,0.2092660935,0.0009309914,3.58365e-05,6.712802585663818,0.0238839627252984
31,31.0,55.669257,0.2090375556,0.0014094085,4.41214e-05,12.613926928728596,0.0233650455574318
32,32.0,55.629905,0.208649219,0.0021058261,6.03492e-05,24.137676149744717,0.0234656301821773
33,33.0,55.520116,0.2077138917,0.0029638683,8.51062e-05,59.625118604826,0.0232111217739032
34,34.0,55.265166,0.2064080403,0.0037703955,0.0001125451,112.49194588945451,0.0230148362144242
35,35.0,55.13842,0.2051745274,0.0044797048,0.000138452,166.23133197027974,0.0234297410063572
36,36.0,55.082598,0.204115441,0.0050416822,0.0001648806,211.56652617238095,0.0235021473512542
37,37.0,54.980767,0.2032814434,0.0054899979,0.0001937312,250.9250197993806,0.0239143753489232
38,38.0,54.880546,0.2027009363999999,0.0058283496,0.0002232606,275.8211120195449,0.0239611844191088
39,39.0,54.782565,0.2023163187,0.0059960798999999,0.0002506958,290.3615568621718,0.0237938922408891
40,40.0,54.680997,0.2020594305999999,0.0060249621,0.0002723969,306.1069675231425,0.024108622611003
41,41.0,54.580757,0.2018963439,0.0059757428,0.0002889265,316.73591346358404,0.0242967103199316
42,42.0,54.596158,0.2017986438,0.0058807169,0.0003032114,323.8304307609021,0.0244157906799267
43,43.0,54.521317,0.2018228755,0.0057578392,0.0003165115,325.7622451333609,0.0245757187436019
44,44.0,54.435937,0.2019695539,0.0055857301,0.0003301376,323.54501744313524,0.0248499044724469
45,45.0,54.435908,0.2021670669,0.0053299687,0.000341453,314.1677851119235,0.0247034342790365
46,46.0,54.379715,0.202437112,0.005009844,0.0003458821,305.63197640649184,0.0248490578930298
47,47.0,54.336684,0.2027598489,0.0046440596,0.0003438958999999,294.9936030231261,0.0250037981461468
48,48.0,54.336382,0.2031180479,0.0042632019,0.0003379821,278.8350445388782,0.0248221724186591
49,49.0,54.280617,0.2035687168999999,0.0039064122,0.0003282397,258.14132347222704,0.0246471669713777
50,50.0,54.274282,0.2041051676,0.0035627625,0.0003153424,236.566948940954,0.0248091777902057
51,51.0,54.26512,0.2046702347,0.0032090135,0.0002990445,214.3728392660209,0.0250880636792376
52,52.0,54.239021,0.2052441350999999,0.0028619985,0.000278005,187.19807218802816,0.024842007879394
53,53.0,54.179957,0.2057572969,0.0025589514,0.0002550891,164.6109003897464,0.024820944663746
54,54.0,54.135567,0.2061892234,0.0023143705,0.0002336361,147.22268387460787,0.0250902251745616
55,55.0,54.135285,0.2065844724,0.0021086972,0.0002142902,128.54636828366714,0.0249124139722387
56,56.0,54.079434,0.2069391558,0.0019253735,0.000197152,112.7420731858005,0.0249232552744962
57,57.0,54.092467,0.2072335247999999,0.0017461541999999,0.0001815330999999,99.78658262027218,0.0248996460420255
58,58.0,54.135167,0.2074572053,0.0015834924,0.000164973,90.4191022278979,0.0249098689864701
59,59.0,54.134971,0.2076264819,0.0014463743,0.0001478983,83.9595239068716,0.0250392196656007
60,60.0,54.135365,0.2077885911,0.001333471,0.0001326972,77.1340595829552,0.0250486044963119
61,61.0,54.135626,0.2079933699,0.0012528985,0.000120345,68.04274907780743,0.0251815737705879
62,62.0,54.135257,0.208203737,0.001175938,0.0001114468,57.88667661379729,0.025068727545328
63,63.0,54.07906,0.208372379,0.0010810197,0.000103134,50.52390997736681,0.0251484556332458
64,64.0,53.981201,0.2085047069,0.0009908253,9.3747e-05,45.317229338950014,0.025426848708115
65,65.0,54.446938,0.2086002763999999,0.0009167925,8.58686e-05,41.10378452203802,0.0253249883660138
66,66.0,54.669829,0.2086918993,0.0008663604,8.15625e-05,36.55775966605504,0.0250521844536818
67,67.0,54.310651,0.208807157,0.0008345212,8.02392e-05,30.76310675675212,0.0248756402001373
68,68.0,54.135668,0.2089234265,0.000795653,8.07363e-05,25.26547645868236,0.024924998087641
69,69.0,54.194532,0.2090002793,0.0007425718,8.03512e-05,22.106249279020822,0.0251631289787662
70,70.0,54.123483,0.2090348823,0.0006877746,7.78783e-05,20.868033411494725,0.0250632877937254
71,71.0,54.037023,0.209046355,0.0006466121,7.62954e-05,20.77913018900053,0.0251002423718161
72,72.0,54.019911,0.2090942427,0.0006248508,7.71083e-05,18.731629303331346,0.0253814845990059
73,73.0,53.967809,0.2091860402,0.0006192698,7.99046e-05,13.931463874284873,0.0253629997417808
74,74.0,53.993331,0.2092654956,0.0006008804,8.38456e-05,9.860946618064167,0.0252421464025251
75,75.0,53.95893,0.2093060311,0.0005655114,8.59665e-05,8.166189167722987,0.0254514348087141
76,76.0,53.921721,0.2093135722,0.0005378263,8.573600000000001e-05,8.05912526662198,0.0253889750634941
77,77.0,53.938618,0.2092984024,0.0005263828,8.499e-05,8.961804508269042,0.0253037692010714
78,78.0,53.938304,0.2093151562,0.0005267599,8.482760000000001e-05,8.065814601456786,0.0252383241586777
79,79.0,53.938119,0.2093591951,0.0005442442,8.54482e-05,5.547671189156925,0.025125199074947
80,80.0,53.879981,0.2093865577,0.000546766,8.62715e-05,4.102971006907298,0.0252172741341971
81,81.0,53.896193,0.2093877526,0.0005239167,8.457549999999999e-05,4.268053132716365,0.0249125723014168
82,82.0,53.938346,0.2093602436999999,0.0005037841,8.12332e-05,6.04980016038949,0.0253005299642469
83,83.0,53.938,0.2093234819,0.0005004086,7.90546e-05,8.063146576743355,0.0253628227796622
84,84.0,53.938194,0.2093299568999999,0.0005146595,7.88024e-05,7.56107144630859,0.0253225366963325
85,85.0,53.880402,0.2093663151,0.0005330683,8.0517e-05,5.516927155478071,0.025724618491312
86,86.0,53.89381,0.2093883467999999,0.0005282819,8.22929e-05,4.331439437641862,0.025503627306326
87,87.0,53.938485,0.2093854269999999,0.0005103664,8.19782e-05,4.660226981733272,0.0253520012976708
88,88.0,53.880196,0.2093536332,0.0004998584,8.03835e-05,6.505640676910201,0.0255076461135766
89,89.0,53.83622,0.2093316893,0.000497672,7.93897e-05,7.69937189553235,0.0254999866641778
90,90.0,53.836061,0.2093553336,0.0005116362,7.97799e-05,6.2734453481113786,0.0254104678328572
91,91.0,53.836354,0.2093924133,0.000526798,8.1347e-05,4.103788646517552,0.0252128028087423
92,92.0,53.779764,0.2094100465,0.0005179853,8.24304e-05,3.2719869903561243,0.0252778045069597
93,93.0,53.792607,0.2094018852,0.0005011363,8.163240000000001e-05,3.91409311809641,0.0253965690425035
94,94.0,53.767457,0.2093656756,0.0004965799,8.00744e-05,5.86217891416446,0.0252837473170436
95,95.0,53.726925,0.2093400520999999,0.0005041213,7.93629e-05,7.11853745589672,0.0252492313473906
96,96.0,53.793082,0.2093621846,0.0005232034,7.965770000000001e-05,5.820031527280887,0.0255432057246181
97,97.0,53.753475,0.2093970174,0.000535333,8.11493e-05,3.811375387324812,0.0254557845406794
98,98.0,53.7171,0.2094104862,0.0005229912,8.13595e-05,3.211675425263637,0.0252620757789797
99,99.0,53.73696,0.2093973212,0.0005049703,7.89202e-05,4.1489075202902335,0.0253282447962545
100,100.0,53.680119,0.2093467352,0.0004986064,7.61137e-05,6.915005747413726,0.0253437079334967
