,Time (s),Mass (g),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),HRR (kW/m2),MFR (kg/s)
0,0.0,-0.740606,0.2095115416,0.0004809144,2.57569e-05,-0.0131942533988628,0.0259903523146991
1,1.0,37.897974,0.209467619,0.0004735401999999,2.48381e-05,2.4517186312619508,0.0261060422452261
2,2.0,39.126426,0.2094548232,0.0004781474,2.49937e-05,3.1164569974772927,0.0263665841246515
3,3.0,38.808899,0.2095038716999999,0.0004959777,2.57235e-05,0.2286474936139362,0.0259162314674535
4,4.0,38.892005,0.2095325228,0.000512401,2.79579e-05,-1.5450474300252957,0.0262021623596716
5,5.0,38.754997,0.2095296567,0.0005008064,2.93099e-05,-1.279235643757633,0.0261045482008386
6,6.0,38.902155,0.2095061735999999,0.0004794235,2.72656e-05,0.2646531594167304,0.02611875692143
7,7.0,38.610717,0.2094602408,0.0004731572,2.50648e-05,2.861766686873622,0.0262230063703411
8,8.0,38.535851,0.2094631266,0.0004718674,2.37962e-05,2.670102798175714,0.0255164078394366
9,9.0,38.455013,0.2094986278,0.0004923669,2.37991e-05,0.58466918331082,0.0259046566938344
10,10.0,38.436877,0.2095255748,0.0005056903,2.57831e-05,-1.0152696868034068,0.0252663279503873
11,11.0,38.436308,0.2095266647,0.0004940811,2.55982e-05,-0.9512707493551666,0.0255175580512499
12,12.0,38.273863,0.2094994519999999,0.0004663702,2.30657e-05,0.8348592413834683,0.0255850495211323
13,13.0,38.155549,0.2094563638,0.0004580113999999,2.06502e-05,3.2615842560791,0.0257190424094983
14,14.0,38.128373,0.2094697891,0.0004660584,1.98408e-05,2.498563928432504,0.0259637283189048
15,15.0,38.05126,0.2095068921,0.0004931393,2.07015e-05,0.1933307150498926,0.0261276222534555
16,16.0,37.953941,0.2095278769999999,0.0004918419999999,2.27648e-05,-0.9536396754980287,0.0259199382563439
17,17.0,37.906544,0.2095238713999999,0.0004788509999999,2.23561e-05,-0.5822252931930341,0.0257376041810815
18,18.0,37.929031,0.209490757,0.0004741361,2.14438e-05,1.2421201072200363,0.0256843320511877
19,19.0,37.768905,0.2094527134,0.0004825183,2.17251e-05,3.18321060317876,0.0258823722215615
20,20.0,37.732137,0.2094918337,0.0005151746,2.57191e-05,0.6601593460319893,0.0260375729549018
21,21.0,37.73217,0.2095316388,0.0005646501999999,3.16511e-05,-2.1518113447714,0.0261228979517994
22,22.0,37.732022,0.2095368702,0.0005902083,4.33944e-05,-2.91222841688369,0.0258650845125908
23,23.0,37.73221,0.209521722,0.0005828736,5.52801e-05,-2.2483011377955933,0.0259489968859647
24,24.0,37.653688,0.2094698747,0.0005756265,6.65147e-05,0.4020473435327977,0.0260493588225886
25,25.0,37.635055,0.2094204415,0.0005768065,7.66175e-05,2.8681498731098927,0.0261506039388569
26,26.0,37.635436,0.2094341727999999,0.0005985763,8.52186e-05,1.7137930997877628,0.0260377563954434
27,27.0,37.554078,0.2094603755,0.0006094337,9.15672e-05,0.0669649073857413,0.026226640134521
28,28.0,37.535838,0.2094719766,0.0005951005,9.32309e-05,-0.4208027052248336,0.0257125795570088
29,29.0,37.536022,0.2094562227999999,0.0005705127,8.90153e-05,0.7706336868679523,0.0258895188971189
30,30.0,37.536206,0.2094135815,0.0005534618,8.38348e-05,3.280861663411475,0.0254782123710424
31,31.0,37.451893,0.2093971418,0.0005487619,7.99734e-05,4.277500940693583,0.025544385172572
32,32.0,37.432214,0.2094314619,0.000558375,7.73431e-05,2.4463074041636856,0.0259143328138133
33,33.0,37.432025,0.2094627167,0.0005689968,7.65916e-05,0.6668940618908616,0.0257664891511557
34,34.0,37.431675,0.209486354,0.0005464332999999,7.56962e-05,-0.3253078653751826,0.0260680377749642
35,35.0,37.431381,0.2094707886,0.0005263479,7.19262e-05,0.7911844660874252,0.0255246716750683
36,36.0,37.35276,0.2094253203,0.0005139444,6.84928e-05,3.4352316579824915,0.0259121113282953
37,37.0,37.335106,0.2094213602,0.0005172351,6.62625e-05,3.6603573148142967,0.0259774035391326
38,38.0,37.334856,0.2094585672999999,0.0005323903,6.613680000000001e-05,1.4937940999690362,0.0258816390212315
39,39.0,37.305323,0.2094853773999999,0.0005438349,6.84257e-05,-0.107813228097266,0.0259235394224977
40,40.0,37.328045,0.2094901099,0.0005266841,6.81354e-05,-0.1634972531099711,0.0259610936874322
41,41.0,37.254097,0.2094643142,0.0005092577,6.54511e-05,1.4558114976625276,0.0258342150808051
42,42.0,37.230605,0.2094040817999999,0.0005041459,6.39835e-05,4.710304233767976,0.0256257468176753
43,43.0,37.234433,0.2094080814,0.000516174,6.42554e-05,4.360948282213892,0.0256263440316689
44,44.0,37.150865,0.2094462758,0.0005394697999999,6.634100000000001e-05,2.0448842008403303,0.0256058195453853
45,45.0,37.215684,0.2094696136,0.0005412565,6.93912e-05,0.7392658091159837,0.0256851668914563
46,46.0,37.150074,0.2094678015,0.0005210689,6.9945e-05,1.0374276476754605,0.0253949755929483
