,Time (s),Mass (g),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),HRR (kW/m2),MFR (kg/s)
0,0.0,45.631142,0.209417418,0.0005356346,1.70168e-05,3.308288425025333,0.0263856505529689
1,1.0,45.243417,0.2094152259999999,0.0005398597,1.70896e-05,3.3924327534884235,0.026498286980896
2,2.0,45.764846,0.2094519919,0.0005571441,1.83182e-05,1.143491667344108,0.0260694138432131
3,3.0,45.534785,0.2094784736,0.000561609,1.98466e-05,-0.3590493579783882,0.0260693187022046
4,4.0,45.512506,0.2094811696,0.0005399472999999,1.97278e-05,-0.2600951996497118,0.0263142285990934
5,5.0,45.532468,0.2094545541999999,0.0005175563,1.75291e-05,1.46915635684776,0.0261178487110808
6,6.0,45.452813,0.2094101064,0.0005055707,1.6163e-05,3.971405559781105,0.0257792547742549
7,7.0,45.192982,0.2094208714,0.0005131261,1.58225e-05,3.283273605441057,0.0254839393174339
8,8.0,45.052453,0.2094716083999999,0.0005393368,1.72214e-05,0.3038832913877282,0.0255676169754356
9,9.0,44.876489,0.2094994522,0.000550796,2.00786e-05,-1.3563484693008063,0.0258184400819923
10,10.0,44.358088,0.209506522,0.0005430755,1.9550800000000003e-05,-1.6359482093507656,0.0258026040852846
11,11.0,44.229708,0.2094714815,0.0005378331,1.78842e-05,0.318092135928972,0.0258090200560871
12,12.0,44.232036,0.2094141571999999,0.0005373505,1.66167e-05,3.404194422812353,0.025858027689783
13,13.0,44.232423,0.209428476,0.0005651044999999,1.83848e-05,2.2983126604511828,0.0258611451274925
14,14.0,44.204042,0.2094474706,0.0006160164,2.54566e-05,0.5805016594436396,0.0256248671446496
15,15.0,44.307769,0.209447636,0.0006615872,3.98583e-05,-0.2003900158781306,0.0261845276589743
16,16.0,44.253181,0.2094160033,0.0006849021,5.97122e-05,0.8655437748678712,0.0259408427668051
17,17.0,44.31532,0.2093277057999999,0.0006923604,7.97332e-05,5.1417080073605765,0.0259706274925704
18,18.0,44.335617,0.2092373505,0.0006949838999999,9.82233e-05,9.690698295579525,0.0261928981672866
19,19.0,44.254586,0.2092203352,0.0007030722,0.0001109517,10.346157609102754,0.0263599150868624
20,20.0,44.314465,0.2092273444,0.0007076935,0.000116748,9.563946660014702,0.0257147778701882
21,21.0,44.335528,0.209230815,0.0006803726,0.0001145535,9.781358948226872,0.0258679358801118
22,22.0,44.335472,0.2092324204,0.0006367419,0.0001032928,10.38890763223984,0.0258643557934708
23,23.0,44.335472,0.209208932,0.000599688,8.99668e-05,12.27209834450572,0.0258057161847243
24,24.0,44.253948,0.2092078346,0.0005762877999999,7.72386e-05,12.903973556458771,0.0259650793076703
25,25.0,44.233046,0.2092603215,0.0005732154,6.63331e-05,10.286821801148754,0.0258533208657625
26,26.0,44.315235,0.2093133626,0.0005770295,6.03688e-05,7.558634446407724,0.0259605274268664
27,27.0,44.253216,0.2093562989,0.0005537925,5.43303e-05,5.7544161648702365,0.0265209145318749
28,28.0,44.314424,0.2093611889,0.0005246443,4.67703e-05,5.928729311004783,0.0263653164189107
29,29.0,44.254505,0.2093381943,0.0005128585,4.06456e-05,7.256134670097823,0.0257562915872792
30,30.0,44.233357,0.2093496567,0.0005118756,3.65496e-05,6.757161210840877,0.0258463890162406
31,31.0,44.233779,0.209405034,0.0005293333,3.45728e-05,3.677774271373268,0.0260589559440494
32,32.0,44.233508,0.2094526548,0.0005439954,3.41542e-05,0.960996271655686,0.0260471020388419
33,33.0,44.154487,0.2094623279,0.0005310351,3.37866e-05,0.6033911437964831,0.0264541391649264
34,34.0,44.213294,0.2094392857,0.0005285331,3.09543e-05,1.8939011183541128,0.0257926638094473
35,35.0,44.233194,0.2093944315999999,0.0005387387,2.81607e-05,4.252846630144236,0.0260115672907502
36,36.0,44.13073,0.2094144966,0.0005667085,2.69117e-05,2.8980237748685087,0.0261247306494079
37,37.0,44.206801,0.2094402493,0.0005997247,2.72798e-05,1.1058052170224095,0.0255438097048492
38,38.0,44.155128,0.2094603287,0.000596384,2.88654e-05,0.0570424127793666,0.0260381977647189
39,39.0,44.123325,0.2094453628,0.0005815686,2.8818e-05,1.0239871227883608,0.0259264330246386
40,40.0,44.209579,0.2093967874,0.0005513384,2.61102e-05,4.085932379513033,0.0264190627071977
41,41.0,44.154652,0.2093513469,0.0005341398,2.4482e-05,6.7682147250413776,0.0263425495833316
42,42.0,44.134923,0.2093813601,0.0005321694,2.43144e-05,5.024389213635507,0.0256312082407752
43,43.0,44.21338,0.2094208936,0.0005458187,2.5462800000000003e-05,2.7575313515944293,0.0255805876690027
44,44.0,44.154455,0.2094580298,0.0005456788,2.67987e-05,0.76879361151107,0.0253531480821631
45,45.0,44.135127,0.2094593346,0.0005165447,2.6298e-05,1.043552122974816,0.0257149146677767
46,46.0,44.213829,0.20943826,0.0004958674,2.42094e-05,2.439369381811441,0.0258231974810715
47,47.0,44.155231,0.2094063843,0.0004925057,2.2858e-05,4.261591676942559,0.0262085173302321
48,48.0,44.212681,0.2094306085999999,0.0005081862,2.30542e-05,2.7597910779257986,0.0260993625582032
49,49.0,44.233177,0.2094660039,0.0005271491,2.51473e-05,0.5946078786281292,0.025780819905298
50,50.0,44.155191,0.2094973419,0.0005177539,2.78956e-05,-1.0292059042242496,0.0260777900067883
51,51.0,44.135381,0.2094920677,0.0004935715,2.76122e-05,-0.4620582184366988,0.0257671487329119
52,52.0,44.134982,0.2094525841,0.0004818447,2.65003e-05,1.8120068795633375,0.0261267513265509
53,53.0,44.135071,0.2094267191,0.0004825696,2.58533e-05,3.216156514427355,0.0261826411343637
54,54.0,44.135274,0.2094708747,0.0004964176,2.5879e-05,0.6679918633650891,0.0259107576141788
55,55.0,44.134794,0.2095103211,0.0005187744,2.70184e-05,-1.7159517923164525,0.0259780111122208
56,56.0,44.134741,0.2095220646,0.0005112354,2.83087e-05,-2.2667651923978656,0.0257770725907518
57,57.0,44.134759,0.2095128974,0.0004953748,2.66941e-05,-1.5626033397808807,0.0256083978268217
58,58.0,44.125889,0.209481141,0.0004835895,2.49212e-05,0.28110170165847,0.0259424836767325
59,59.0,44.055185,0.2094679819,0.0004849984999999,2.36692e-05,1.0104484571230912,0.0264126655919693
60,60.0,43.956495,0.2095035345999999,0.0005092632,2.4684e-05,-1.1940568801777782,0.0258008989322216
61,61.0,43.982947,0.2095188837,0.0005279426,2.72702e-05,-2.28086326598728,0.0259601070298663
62,62.0,44.027948,0.2095215282999999,0.00051171,2.86763e-05,-2.271522348080618,0.0260202409828247
63,63.0,44.036506,0.2095011994,0.0005045408,2.79014e-05,-1.0850616718471908,0.0260115557104517
64,64.0,44.036414,0.2094558269999999,0.0004975501,2.67458e-05,1.461601275878872,0.0262381757687175
65,65.0,44.036673,0.2094534089,0.0005059463,2.59791e-05,1.501457099201576,0.0260627010101649
66,66.0,44.036893,0.2094912296,0.0005197358,2.66253e-05,-0.6870831660202923,0.0256266456336763
67,67.0,44.036929,0.2095173042,0.0005396567,2.9812e-05,-2.369491601916699,0.0259018077429641
68,68.0,43.956433,0.2095198084,0.0005290872,3.0750700000000004e-05,-2.381109361827623,0.0256740384361591
69,69.0,43.935386,0.2094947713,0.0005095308,2.79911e-05,-0.8041244403394862,0.0262120442866647
70,70.0,44.015714,0.2094349098,0.0005100133999999,2.62407e-05,2.440705150674525,0.0260167656941524
71,71.0,43.955977,0.2094410789999999,0.000523727,2.59251e-05,1.9530717736955303,0.0259061918579384
72,72.0,44.016405,0.2094714232,0.00055295,2.80879e-05,-0.035296045331224,0.025924928470861
73,73.0,43.955177,0.209483346,0.000564263,3.08597e-05,-0.8436096552757557,0.0257044273845444
74,74.0,43.855169,0.2094789065,0.0005487758,3.27979e-05,-0.4706260916194465,0.0256494957280587
75,75.0,43.915751,0.2094482698999999,0.0005371304,3.20205e-05,1.3009050869428154,0.0257987167345156
76,76.0,43.935079,0.2093924216,0.0005412571,3.1914e-05,4.241789326663644,0.025883343927953
77,77.0,43.935036,0.2094080965999999,0.0005564327,3.31796e-05,3.2426261186574434,0.0261287191721546
