,Time (s),Mass (g),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),HRR (kW/m2),MFR (kg/s)
0,0.0,53.131904,0.209515716,0.0004614068,4.259399999999999e-06,-0.3108101266740779,0.0260663429094858
1,1.0,54.55745,0.2094781521,0.0004648999,2.2159e-06,1.7064280638944185,0.0260569921340116
2,2.0,53.580223,0.2094976013,0.0004785143,1.3628e-06,0.5195600193627128,0.0258437533706455
3,3.0,53.287171,0.2095278084,0.00050499,2.1517e-06,-1.402389656521618,0.0258717159167841
4,4.0,53.009613,0.2095517497,0.0005035232,4.0872e-06,-2.7210451677551144,0.0260798173446549
5,5.0,52.53729,0.2095472785,0.0004941572999999,4.2318e-06,-2.382447019848777,0.0261334336105695
6,6.0,52.307111,0.2095109902,0.0004867196,2.9709e-06,-0.3152993722736139,0.0258400755850173
7,7.0,52.317983,0.209477991,0.0004900098,3.5011e-06,1.3963968808926122,0.025833988378936
8,8.0,52.253485,0.2094910358,0.0005104338,5.154600000000001e-06,0.4487868568882313,0.0261769725225539
9,9.0,52.151718,0.2095209893,0.000522063,8.5572e-06,-1.338268105559968,0.0256922862510025
10,10.0,52.130088,0.2095341896,0.0005071823999999,1.03484e-05,-1.9157068670143744,0.0258325437026225
11,11.0,52.051601,0.2095215217,0.000482765,8.8011e-06,-0.9445461255334324,0.0259715006696035
12,12.0,52.030989,0.2094813273999999,0.0004689211,6.9456e-06,1.3697084865625826,0.0254439015892829
13,13.0,52.031409,0.2094617774,0.0004700914,5.7654e-06,2.428530091816153,0.0257038315260851
14,14.0,52.031593,0.2095080132,0.000494015,6.6751e-06,-0.3046920783077477,0.0256994914329933
15,15.0,51.955103,0.2095447618,0.0005125406,1.05444e-05,-2.5382377079917435,0.0257888919893066
16,16.0,52.010094,0.2095540742,0.0005036826,1.36794e-05,-2.933528702669258,0.0252808207174104
17,17.0,51.795857,0.2095353982,0.0004982643,1.6748e-05,-1.93725384060308,0.0250430198776559
18,18.0,51.731554,0.2094773315,0.0004949867,2.24683e-05,0.9812658869688482,0.0246884484866876
19,19.0,51.731418,0.2094651916,0.0005107135,3.02122e-05,1.3107878640209691,0.0249835445296874
20,20.0,51.653834,0.2094847338,0.0005527543,4.00721e-05,-0.3236737065034317,0.0248224381611559
21,21.0,51.553298,0.209493774,0.0005776274,5.0509e-05,-1.2299832897143157,0.0246579906300905
22,22.0,51.532288,0.2094797974,0.000572673,5.94308e-05,-0.6306889120280625,0.024959672707903
23,23.0,51.453388,0.2094356301,0.0005882851,6.55832e-05,1.335508899778097,0.0244163245503858
24,24.0,51.275124,0.2093733031,0.0007398586,7.043650000000001e-05,2.8111000512464632,0.0245996120664309
25,25.0,51.145812,0.2093711083,0.0010944036999999,7.54394e-05,-0.955602022745992,0.0250936289643619
26,26.0,51.048921,0.2093775557,0.0016224496,8.150340000000001e-05,-7.028886512744926,0.0247183964032011
27,27.0,51.029186,0.2091302515,0.0021356864,8.7985e-05,-0.0097437886437139,0.024619430279783
28,28.0,50.912005,0.2086765677,0.0025468022,9.000849999999999e-05,18.47903095527544,0.0244045899452756
29,29.0,50.683876,0.2081760586,0.0028485905,8.83749e-05,40.65654582164899,0.0244837569563915
30,30.0,50.631845,0.2077393644,0.0030818682,8.56879e-05,61.260073807007394,0.0248850009940753
31,31.0,50.554229,0.2073839705,0.0032951784,8.25671e-05,76.38101863560556,0.0246091369470845
32,32.0,50.373488,0.2070915688,0.0034916430999999,8.12543e-05,88.56844808984333,0.0244542653024646
