,Time (s),Mass (g),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),HRR (kW/m2),MFR (kg/s)
0,0.0,43.934321,0.2094787125,0.000532011,1.85315e-05,0.2841759145106471,0.0258140154101191
1,1.0,43.852135,0.2094832612,0.0005345497,2.1282e-05,-0.0367736404061369,0.0256992850126216
2,2.0,45.796593,0.2094735551,0.0005237399,2.19485e-05,0.5979528050681913,0.0262424379051131
3,3.0,46.228498,0.2094368546,0.0005094880999999,2.09274e-05,2.722833835255325,0.0258434966251417
4,4.0,46.478609,0.2094014942,0.0005071266,2.09152e-05,4.604406192149499,0.0256801094329076
5,5.0,46.692979,0.2094281954,0.0005198924,2.16262e-05,3.016653823500642,0.0255171046380994
6,6.0,46.727413,0.2094642849,0.0005427676,2.284e-05,0.8474090341738951,0.0256444211549406
7,7.0,46.727249,0.2094794628,0.000530197,2.46039e-05,0.1501711581368559,0.0253772864059804
8,8.0,46.727965,0.2094677631,0.0005090115,2.2537e-05,1.0323596123514542,0.0253788597542995
9,9.0,46.646919,0.2094278037999999,0.0004935313,2.00799e-05,3.345350273560913,0.025436069961461
10,10.0,46.795176,0.2094139760999999,0.0004865502,1.88709e-05,4.281133364159567,0.0261190823983671
11,11.0,46.74581,0.209461431,0.0004999043999999,1.91235e-05,1.4627466453860658,0.0243364934282545
12,12.0,46.567713,0.2095050504,0.0005134351,2.06478e-05,-0.9070373219854696,0.0246529261404998
13,13.0,46.366543,0.2095176382,0.0004921366,2.18939e-05,-1.376757426863116,0.0252915023389867
14,14.0,46.247011,0.2095167097,0.0004777023,2.02545e-05,-1.164887941715677,0.0258228113861626
15,15.0,45.810899,0.2094628579999999,0.0004686758,1.76497e-05,1.8033163120937743,0.0251478544198294
16,16.0,45.977756,0.2094461048,0.0004769402,1.63919e-05,2.594552316700771,0.0250488502850131
17,17.0,45.784232,0.209482307,0.000532594,1.90576e-05,0.0752343661413129,0.0253488765160053
18,18.0,45.690952,0.2095124042,0.0006381386999999,2.76264e-05,-2.800424462266592,0.0252592836088958
19,19.0,45.805999,0.2095051906,0.0007450539,4.10107e-05,-3.880917256669043,0.0255692425029246
20,20.0,45.75023,0.2094568406999999,0.0008398498999999,6.274710000000001e-05,-2.7665548820750847,0.025492940507025
21,21.0,45.732706,0.2093464183,0.000873759,8.85357e-05,2.1904084752894035,0.0253923101076664
22,22.0,45.73274,0.2092489908,0.0008588308,0.0001159187,6.931101694731885,0.0252812235666626
23,23.0,45.648489,0.2092161106,0.0008280665,0.000135792,8.581428157766746,0.0251584329169784
24,24.0,45.630601,0.209193672,0.0007931161,0.0001477774,10.07255493240293,0.0255702340204052
25,25.0,45.714482,0.2091845303999999,0.0007223691,0.0001446464,11.323101364060577,0.0254146746849101
26,26.0,45.648294,0.2091711198999999,0.0006670640999999,0.000132588,12.712034587238982,0.0251410643103505
27,27.0,45.548169,0.2091576831,0.000630762,0.0001195189,14.107191273389583,0.0252688217507438
28,28.0,45.531871,0.2091976968999999,0.0006251954,0.0001064465,12.382911893161436,0.0253994515865002
29,29.0,45.449977,0.2092565762,0.0006267232,9.69614e-05,9.452242338978168,0.0253916908344658
30,30.0,45.433219,0.2092971826,0.0006122302,9.1539e-05,7.65028387823278,0.025614992098091
31,31.0,45.513817,0.2093142657,0.0005810709,8.567959999999999e-05,7.170207323442821,0.0255100784045221
32,32.0,45.366341,0.2093028414,0.0005592863,8.082340000000001e-05,7.976432490257009,0.0251233652951242
33,33.0,45.330133,0.2092660291,0.0005488625,7.85158e-05,10.023025659962787,0.0250879929641923
34,34.0,45.329965,0.2092872064,0.0005515376,7.835760000000001e-05,8.893959959417115,0.0250660022416977
35,35.0,45.329857,0.2093353365999999,0.0005746319999999,8.102599999999999e-05,6.177745080333412,0.0253470450145327
36,36.0,45.249714,0.2093607573999999,0.0005692885,8.42737e-05,4.795598396926448,0.0250676108086871
37,37.0,45.313084,0.2093530697,0.0005506129,8.42244e-05,5.381211847441745,0.0249986066365838
