,Time (s),Mass (g),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),HRR (kW/m2),MFR (kg/s)
0,0.0,51.828419,0.2095089607,0.0004437227,1.82333e-05,0.8135796649284529,0.0263624239354703
1,1.0,52.317254,0.2094708255,0.0004442633,1.6389200000000002e-05,2.9367643214169825,0.0265573559452554
2,2.0,52.184035,0.2095010702,0.0004662405,1.6111999999999998e-05,1.0094658605780544,0.0259423770272216
3,3.0,51.884024,0.2095501866,0.0004809358999999,1.76461e-05,-1.8324161563640773,0.0262375209027108
4,4.0,51.668074,0.2095477235999999,0.0004730725,1.84179e-05,-1.6236720511208478,0.0262269278258174
5,5.0,51.549466,0.2095269502,0.0004501328,1.59103e-05,-0.1944888436166737,0.0264419801394389
6,6.0,51.449223,0.2094835368,0.0004423468,1.4216e-05,2.3294285764960385,0.0268529877800721
7,7.0,51.34607,0.2094683494999999,0.0004474425,1.30642e-05,3.110020541705416,0.0266536863900451
8,8.0,51.000222,0.2095074268,0.0004687083,1.36151e-05,0.6848050545811518,0.0258270145507642
9,9.0,50.515331,0.2095376668999999,0.00048109,1.61524e-05,-1.1379101202067974,0.0264525777478574
10,10.0,51.00056,0.2095288935,0.0004661051,1.75656e-05,-0.506985718521875,0.0260675527149373
11,11.0,50.798125,0.2095162432,0.0004488940999999,1.65904e-05,0.382262618672738,0.0258675236730604
12,12.0,50.603166,0.2094734263,0.0004422555,1.64097e-05,2.746207539171865,0.0258899972114492
13,13.0,50.620658,0.2094782267,0.0004480631999999,1.72734e-05,2.424100870958179,0.02605205287879
14,14.0,50.549655,0.2095159570999999,0.0004759597,2.01956e-05,0.0285232695937444,0.0259954953758879
15,15.0,50.529719,0.2095409724,0.0004796682,2.41342e-05,-1.4312314888418776,0.0260650384111166
16,16.0,50.531824,0.2095420841,0.0004676078,2.43123e-05,-1.356069667944484,0.0260208931791156
17,17.0,50.446666,0.2095151622,0.0004553771,2.2621e-05,0.2570117268568075,0.0259436220047865
18,18.0,50.428285,0.2094692933,0.0004553133999999,2.10477e-05,2.727031040417743,0.025812647741049
19,19.0,50.347431,0.2094851025,0.0004669965999999,2.0717e-05,1.7658088825635074,0.0258791211655356
20,20.0,50.249337,0.2095221303,0.0004963710999999,2.28963e-05,-0.5844502670861351,0.0261084857714342
21,21.0,50.313702,0.2095423508,0.0004999492,2.72306e-05,-1.796750568117883,0.0261416203416657
22,22.0,50.249561,0.2095378844,0.0004792291,2.89155e-05,-1.3395611884579992,0.0258808303248893
23,23.0,50.147809,0.2095134544,0.000467838,2.90965e-05,0.0897026905291707,0.0261794991209602
24,24.0,50.128873,0.2094838839,0.0004659676,3.00413e-05,1.6860060095169314,0.0261208571407207
25,25.0,50.128917,0.2095112848999999,0.0004769855,3.1967e-05,0.0498920613899808,0.0262551071409025
26,26.0,50.047856,0.2095457234,0.0005014615,3.58555e-05,-2.1558473206820934,0.0261342211869962
27,27.0,50.11146,0.2095594761,0.0004943679,3.99121e-05,-2.915892418169511,0.026343813855109
28,28.0,50.047544,0.2095374397,0.0004826249,4.14048e-05,-1.625979159929075,0.0265625965570289
29,29.0,50.030278,0.2094942163,0.0004683348,3.99393e-05,0.9241291786479996,0.0262827492594253
30,30.0,50.030354,0.2094672175999999,0.0004618071,3.93379e-05,2.452467357486224,0.0260654052105611
31,31.0,49.949648,0.2094992137,0.0004785472,3.98852e-05,0.5260296442171555,0.0256873602993934
32,32.0,49.932865,0.2095322936999999,0.0004975582,4.26092e-05,-1.5128107489839857,0.0261213181102458
33,33.0,49.932139,0.2095291429,0.0004951611,4.50667e-05,-1.352171577798944,0.0259381329058561
34,34.0,49.821355,0.2095097564,0.000468845,4.4462e-05,-0.0086741884687741,0.0260273402157022
35,35.0,49.823872,0.2094690711,0.0004585141,4.32112e-05,2.3043212529170978,0.0259116005855634
36,36.0,49.830028,0.2094335779,0.0004629161,4.32446e-05,4.17851134102447,0.0260844705514019
37,37.0,49.750144,0.2094663008999999,0.0004847784,4.36798e-05,2.163683577591856,0.0260818181348157
38,38.0,49.731732,0.2094967939,0.0004978639,4.52557e-05,0.347630214600272,0.0261569093596866
39,39.0,49.813182,0.209505096,0.0004834236,4.539450000000001e-05,0.0604770605979574,0.0261670989272894
40,40.0,49.748166,0.2094841487,0.0004650671,4.27935e-05,1.4435553917279025,0.0261030364729869
41,41.0,49.731413,0.2094373577,0.0004580258,4.02125e-05,4.13971712404115,0.0264229932816138
42,42.0,49.811783,0.2094361872,0.0004682413,3.95921e-05,4.072363416184007,0.0262542265055192
43,43.0,49.749165,0.209473528,0.0004813975,4.02207e-05,1.871777618404524,0.0260042288226514
44,44.0,49.731803,0.2095002645,0.0004925238,4.36216e-05,0.2517535305352434,0.0262094964327939
45,45.0,49.731844,0.2095026066,0.0004756020999999,4.38507e-05,0.308869090089788,0.0258956778147528
46,46.0,49.645734,0.2094769731,0.0004629876,4.23548e-05,1.839954544464543,0.0258016391318746
47,47.0,49.714131,0.2094316905,0.0004584715,4.01076e-05,4.382657083998267,0.0260503175358117
48,48.0,49.731615,0.2094425031,0.0004658668,3.89889e-05,3.783064879590948,0.0263544711010668
49,49.0,49.646018,0.2094802777,0.0004902183,3.98888e-05,1.4426046679748652,0.0264777355692127
50,50.0,49.713786,0.2095029769,0.000495618,4.22216e-05,0.0957227621438897,0.0260747265384447
51,51.0,49.731536,0.209500475,0.0004739628,4.14825e-05,0.4921873819512122,0.0262916251814679
52,52.0,49.64746,0.2094817152,0.0004597092,3.92062e-05,1.7096160272578782,0.0262239544001244
53,53.0,49.714376,0.2094467032,0.0004580936,3.74444e-05,3.56094931242981,0.0255550634876958
54,54.0,49.64666,0.2094664053,0.0004673763999999,3.6379e-05,2.448324962836578,0.0256461885826554
55,55.0,49.628299,0.2095054979,0.0004944182,3.73425e-05,0.0643885174357697,0.0260922573930046
56,56.0,49.701985,0.2095241377,0.0004940563,3.8388e-05,-0.945339315201411,0.0258517719913341
57,57.0,49.64423,0.2095166864,0.0004754965,3.73114e-05,-0.3244081797832437,0.0261495747567382
58,58.0,49.713777,0.2094794003,0.0004554126,3.55766e-05,1.9410231605265411,0.0260854600430142
59,59.0,49.658727,0.2094461254,0.0004529238,3.35244e-05,3.7598619401718993,0.0258299572192611
60,60.0,49.631324,0.2094751947,0.0004678513,3.4116e-05,2.05592726655126,0.0261078135642997
61,61.0,49.628803,0.2094952842,0.0004890854,3.68244e-05,0.6786174732868314,0.025893393892632
62,62.0,49.548904,0.2095053016,0.0004829954999999,3.9325e-05,0.1649209156972968,0.0257762557102038
63,63.0,49.611008,0.2094920545,0.0004687529,3.96672e-05,1.02158680526164,0.0257764068596816
64,64.0,49.547543,0.2094499615999999,0.0004588351999999,3.87002e-05,3.424542388920829,0.0260599126875632
65,65.0,49.531375,0.209428998,0.0004600894,3.86057e-05,4.500912893446878,0.0258434715827931
66,66.0,49.531467,0.2094624413,0.0004736314,3.93173e-05,2.566762308882591,0.0259681130807285
67,67.0,49.531786,0.2095068073,0.0004962912,4.17053e-05,-0.1064689770099182,0.0256403655721958
68,68.0,49.531166,0.2095242057,0.0004830263,4.28204e-05,-0.9199939153272508,0.0262122570454287
69,69.0,49.449119,0.2095069305,0.0004669937,4.14407e-05,0.2221066200486138,0.0262883691221582
70,70.0,49.514203,0.2094612844,0.0004536856999999,3.93794e-05,2.822253721581685,0.025702668345351
71,71.0,49.449128,0.2094542553,0.0004596642,3.87746e-05,3.1662571687935888,0.025922004019377
72,72.0,49.432476,0.2094903787,0.0004738339,3.953500000000001e-05,1.0525070189705097,0.0256793374247879
73,73.0,49.432384,0.2095345509999999,0.0004898653,4.10598e-05,-1.5044150039524065,0.0258758771812318
74,74.0,49.43199,0.2095425914,0.0004697937,4.08718e-05,-1.728020530367226,0.026217561018333
75,75.0,49.513596,0.2095222441,0.0004584238,3.86263e-05,-0.4474248749727703,0.0256781722397934
76,76.0,49.450008,0.2094747044,0.0004508424,3.59143e-05,2.2092644454563515,0.0257404778045773
77,77.0,49.514402,0.2094925059,0.000456419,3.4278e-05,1.2401909030229468,0.0259054406240339
78,78.0,49.526953,0.2095355086,0.0004760458,3.3585e-05,-1.2704318373939087,0.0260279528091341
79,79.0,49.448481,0.2095598983,0.0004875970999999,3.52639e-05,-2.7881426178713253,0.0264744976004942
80,80.0,49.348346,0.2095600546,0.0004747197,3.49308e-05,-2.5943131902160728,0.0259874941948313
81,81.0,49.277891,0.2095146898,0.0004542203,3.24822e-05,0.1129524511050019,0.0259490699072382
82,82.0,49.405744,0.2094672784,0.0004518921,3.10355e-05,2.7504562823356853,0.026405028510203
83,83.0,49.432688,0.209469675,0.0004632267999999,3.10747e-05,2.4719568085953907,0.026214928106859
84,84.0,49.432325,0.2095028122,0.0004864868,3.26388e-05,0.3809751936612029,0.0257615746735298
85,85.0,49.432124,0.2095073949,0.0004860111999999,3.45213e-05,0.1096836745258954,0.026111049362415
86,86.0,49.432167,0.2095156421,0.0004660019,3.41784e-05,-0.102987832767742,0.0263138324704444
87,87.0,49.514415,0.2094850496,0.000448163,3.10575e-05,1.8025189287044996,0.0260804478341956
88,88.0,49.532133,0.2094328687,0.0004496574999999,2.95582e-05,4.704321722935784,0.0265583039936544
89,89.0,49.53237,0.2094703278,0.0004663751,2.89384e-05,2.4558080334513743,0.0263750048437752
90,90.0,49.532327,0.2095089385,0.0004879177,2.96032e-05,0.0967101996867784,0.0261520021732229
91,91.0,49.532085,0.2095340245,0.0004804695,3.06181e-05,-1.1874363668954129,0.0260705093125088
92,92.0,49.531959,0.2095328672,0.0004600287,2.88815e-05,-0.8544740723095757,0.0258280037042753
93,93.0,49.531716,0.2094941038,0.0004505612,2.69974e-05,1.3651730839557117,0.0261033563253117
94,94.0,49.531969,0.2094571535,0.0004529874,2.62038e-05,3.352639554533123,0.0261902717226438
95,95.0,49.45101,0.2094796583,0.0004744218,2.74418e-05,1.8725159533647269,0.0262041450673913
96,96.0,49.433336,0.2095014438999999,0.0004881984,2.93049e-05,0.50033879688276,0.0259960864460797
97,97.0,49.514917,0.2095065646999999,0.000477847,3.04696e-05,0.3226579927230711,0.0261678001189278
98,98.0,49.450289,0.2094897781,0.0004610054999999,2.91858e-05,1.4582200849657267,0.0264431404166659
99,99.0,49.433059,0.2094448633,0.0004508302,2.7066500000000003e-05,4.061394605594531,0.0264293943487267
100,100.0,49.34715,0.2094318394,0.0004571150999999,2.62424e-05,4.6491606607998985,0.0260611593495143
101,101.0,49.329591,0.2094815971,0.0004737484,2.63798e-05,1.773454852422331,0.0258866942876138
102,102.0,49.329725,0.2095168784,0.0004871317,2.87207e-05,-0.2996190717930629,0.0255877308925573
103,103.0,49.294904,0.2095243426,0.0004747429999999,2.85563e-05,-0.5558808637536995,0.0256982082518434
104,104.0,49.32234,0.2095031741,0.0004558617,2.64135e-05,0.8342724355705865,0.0263027131840638
105,105.0,49.329743,0.2094599263,0.0004501685999999,2.51183e-05,3.22805934415086,0.0259730687048237
106,106.0,49.392931,0.2094561533,0.000459146,2.41181e-05,3.343336773250185,0.0259378406937826
107,107.0,49.343491,0.2094943966,0.0004812198,2.49383e-05,1.0355965231177569,0.0259484003926703
108,108.0,49.415795,0.2095206024999999,0.0004900474,2.69059e-05,-0.513380546693436,0.0265204915556657
109,109.0,49.349132,0.2095229169,0.0004725011,2.67314e-05,-0.4346315599803573,0.026468942092595
110,110.0,49.329786,0.2094857866,0.0004559305,2.40468e-05,1.8248569047984329,0.0263584225625763
111,111.0,49.329817,0.2094328656,0.0004505736,2.20144e-05,4.687822400428747,0.0257408231677063
112,112.0,49.329926,0.209443467,0.0004610166,2.15824e-05,4.0218165935666095,0.0257719022344211
113,113.0,49.329565,0.209480851,0.0004841773,2.32604e-05,1.7728374208153423,0.026162621317578
114,114.0,49.329332,0.2095032898,0.0004858741,2.54196e-05,0.4941840084810544,0.0257206375307307
115,115.0,49.249388,0.2095140705,0.0004651335,2.5276e-05,0.1568019495151109,0.0259264877446127
116,116.0,49.312615,0.2094892438,0.0004471536,2.41438e-05,1.7002070597786576,0.0258282560103437
117,117.0,49.248612,0.2094487747,0.0004453507999999,2.38061e-05,3.900886233159836,0.0259548631720363
118,118.0,49.232036,0.2094869829,0.0004601182,2.4326e-05,1.6764386515557996,0.0258883666394692
119,119.0,49.232267,0.2095268817999999,0.0004857149,2.61323e-05,-0.7777278642267604,0.0260241427450933
120,120.0,49.232449,0.2095435547,0.0004804139,2.91741e-05,-1.672051483510302,0.0260639857689453
121,121.0,49.232708,0.2095357544,0.0004653391,2.90043e-05,-1.0753800654146046,0.0259614425908087
122,122.0,49.232984,0.2094983173,0.0004518499,2.65129e-05,1.129510434130824,0.0260269956602009
123,123.0,49.312353,0.2094675841999999,0.0004512627,2.5462e-05,2.7735412923739817,0.0257341618924778
124,124.0,49.250097,0.2094945842,0.0004605484,2.53169e-05,1.2388624076483554,0.0257085894123855
125,125.0,49.295053,0.2095299563,0.0004784096,2.65178e-05,-0.8653385679249455,0.0259531521593323
126,126.0,49.326099,0.2095441526999999,0.0004819548,2.664e-05,-1.669833818943362,0.0259915629263926
127,127.0,49.249872,0.2095314152,0.0004556519,2.45681e-05,-0.6446061887440342,0.0256596333685352
128,128.0,49.27316,0.2094886024999999,0.0004436073,2.16159e-05,1.8356499838583131,0.0260435308525682
129,129.0,49.321571,0.2094694192,0.0004463432999999,1.94538e-05,2.889859314524833,0.0261763934021594
130,130.0,49.248765,0.2095045116,0.0004578573999999,1.88626e-05,0.869144319521183,0.0259615028178059
131,131.0,49.232843,0.2095275562999999,0.0004805952,2.07817e-05,-0.6619550144007267,0.0262176193944668
132,132.0,49.232566,0.2095261822,0.0004645337,2.27778e-05,-0.4373266542790125,0.0258889755997772
133,133.0,49.232634,0.2095057045,0.0004484206,2.19051e-05,0.8573537393120708,0.0260363225748787
134,134.0,49.232591,0.2094637736,0.0004426671,2.12346e-05,3.17807510768719,0.0259730821525879
135,135.0,49.232878,0.2094523526,0.000445351,2.13914e-05,3.80927591347888,0.0263366151351888
136,136.0,49.232259,0.2094901036999999,0.0004613728999999,2.1823900000000003e-05,1.578982717228398,0.0265101977713742
137,137.0,49.232572,0.2095349432,0.0004814305,2.39747e-05,-1.1118769746711272,0.025784412299617
138,138.0,49.232743,0.2095422904,0.0004702416,2.54709e-05,-1.4295754309098887,0.026228323793672
139,139.0,49.232606,0.2095180502999999,0.0004493759,2.36659e-05,0.1506578778738249,0.025976150857477
140,140.0,49.151572,0.2094734789,0.0004429196,2.3092e-05,2.6489427193940878,0.0262490862630648
141,141.0,49.2151,0.2094805295,0.0004483386999999,2.36626e-05,2.1938852193604728,0.0262337833198161
142,142.0,49.149779,0.2095340343,0.0004692153999999,2.61006e-05,-0.972826426235807,0.0259554196760647
143,143.0,49.13309,0.2095617414,0.0004762374999999,2.97778e-05,-2.584468379380449,0.0257695212994656
144,144.0,49.13362,0.2095514277,0.0004631229,3.02592e-05,-1.9215894526493733,0.0260775369905913
145,145.0,49.048341,0.2095124075,0.0004512457999999,2.9021e-05,0.335440055616401,0.0261803920370546
146,146.0,49.115863,0.2094834099999999,0.0004436558,2.7298e-05,1.98218153155364,0.0257019578907477
147,147.0,49.044925,0.2095057336,0.0004523715,2.63767e-05,0.712523573702513,0.0254704196931916
148,148.0,49.029334,0.2095439029,0.0004747049999999,2.74099e-05,-1.5770827741621047,0.0257931228345179
149,149.0,49.029853,0.2095629981,0.0004727305999999,2.94687e-05,-2.620561147950573,0.0259084702768993
150,150.0,48.896829,0.2095730831999999,0.0004555088,2.86172e-05,-2.956969535172949,0.0259622119850577
151,151.0,48.921116,0.2095423289,0.0004443525,2.65471e-05,-1.157713082047026,0.0262184449436212
152,152.0,48.931967,0.2095063615,0.0004441058,2.59884e-05,0.7974840961344016,0.0261217959602718
153,153.0,48.932069,0.2095335130999999,0.0004630277,2.67511e-05,-0.892325009506046,0.0260961743193498
154,154.0,48.931794,0.2095681778999999,0.0004813359999999,2.87012e-05,-3.0119481204737486,0.0261891808380557
155,155.0,48.850617,0.2095723055999999,0.0004740625999999,3.0969499999999995e-05,-3.180106551325736,0.0260678052404455
156,156.0,48.83389,0.2095549137,0.000455031,3.07009e-05,-2.033088326089928,0.026168025470847
157,157.0,48.834135,0.2095254,0.0004431919,2.86111e-05,-0.2648294930544361,0.0259397924868808
158,158.0,48.833877,0.2095064552,0.0004446077999999,2.77844e-05,0.740732610117875,0.0256848398509232
159,159.0,48.833739,0.2095405907,0.0004655182,2.86271e-05,-1.3282595930636651,0.0259393461546576
160,160.0,48.747007,0.2095726562,0.0004826852,3.08983e-05,-3.271760414570765,0.0258849888906637
161,161.0,48.815273,0.2095837965,0.0004675938,3.30917e-05,-3.725356231573209,0.0257963374118737
162,162.0,48.748157,0.2095684304999999,0.0004513964,3.26369e-05,-2.767017017274138,0.0262564485478675
163,163.0,48.729534,0.2095234842,0.0004426229999999,3.11814e-05,-0.2025102703311633,0.0258169365656061
164,164.0,48.730005,0.2095094887999999,0.0004483394,3.0852700000000004e-05,0.4858227955220388,0.0258648048466532
165,165.0,48.72995,0.2095552522,0.0004644642,3.12488e-05,-2.130395773517987,0.0257101152307755
166,166.0,48.72969,0.2095946504,0.0004813966,3.28606e-05,-4.486553071948273,0.0259918866274812
