General information,,time (s),O2 (%),DPT (Pa),CO (%),CO2 (%),PDM (-),PDC (-),Mass (g),Methane MFM (slpm),APT (kPa),HFM (kW/m2),Cold Trap TC (K),Stack TC (K),Smoke TC (K),Cone Heater TC (K),Spare TC (K),Soot MFM (g/s)

Test,,0,20.95038684,104.134922,0.00075582,0.04357002,1.001628,1.000613,55.563178,0.0057,100.1275,0,297.789,330.414,333.604,1139.02,0,0
Standard used,ISO 5660-1,1,20.95250332,105.058829,0.00111687,0.04389877,1.000699,1.000531,55.563178,0.0022,100.1305,0,297.78,330.338,333.502,1139.017,0,0
Date of test,12/10/2018,2,20.9546198,105.982737,0.00147792,0.04422753,0.99977,1.000449,55.563178,-0.0014,100.1335,0,297.771,330.262,333.4,1139.014,0,0
Time of test,16:21,3,20.95381914,107.218353,0.00141255,0.04268716,0.998118,1.00044,55.563178,-0.0013,100.1319,0,297.759,330.149,333.288,1140.68,0,0
Heat flux (kW/m²),50,4,20.94989296,106.856248,0.00127707,0.04181135,0.999992,1.000486,55.563178,0.0008,100.1312,0,297.758,330.037,333.184,1139.605,0,0
Nominal duct flow rate (l/s),24,5,20.94726413,110.262515,0.00121022,0.0417701,1.000125,1.000571,55.563178,-0.0001,100.1307,0,297.771,329.886,333.02,1139.164,0,0
Sampling interval (s),1,6,20.94881565,109.096768,0.00123504,0.04266573,0.999383,1.000594,55.563178,-0.0015,100.131,0,297.78,329.753,332.868,1139.229,0,0
Separation (mm),60,7,20.95173576,109.520086,0.00141755,0.04451437,0.999886,1.000729,55.563178,-0.0012,100.1314,0,297.782,329.694,332.793,1139.255,0,0
Orientation,Horizontal,8,20.95378306,108.470572,0.00153742,0.04419585,0.999685,1.000741,55.563178,-0.0009,100.1313,0,297.78,329.735,332.849,1139.273,0,0
Edge frame?,Yes,9,20.95311347,105.331511,0.00136665,0.0417876,0.998859,1.000888,55.563178,0.0007,100.1289,0,297.788,329.871,332.977,1139.312,0,0
Grid?,No,10,20.94920926,105.494987,0.00113317,0.04076937,0.998835,1.000863,55.563178,-0.0004,100.1287,0,297.795,330.025,333.112,1139.346,0,0
Non-scrubbed?,Yes,11,20.94761313,106.076023,0.00109488,0.04095126,1.000226,1.000841,55.563178,-0.0011,100.1312,0,297.778,330.108,333.172,1139.325,0,0
Substrate used? {Y/N},No,12,20.95087638,107.549821,0.0011687,0.04299375,0.999013,1.000841,55.563178,-0.0029,100.1319,0,297.786,330.156,333.223,1139.342,0,0
Substrate,none,13,20.95254917,109.028705,0.00145329,0.04517442,1.000294,1.000767,55.563178,-0.0016,100.1313,0,297.805,330.178,333.277,1139.349,0,0
Additional specimen preparation details,,14,20.9537253,105.11133,0.00159376,0.04440798,1.000367,1.000692,55.563178,-0.0024,100.1314,0,297.794,330.258,333.348,1139.334,0,0
,,15,20.95257425,103.864482,0.00138514,0.0426797,1.001297,1.000728,55.563178,0.0016,100.1298,0,297.804,330.319,333.433,1139.367,0,0
Specimen,,16,20.94841581,106.850899,0.0011411,0.04164243,0.999429,1.000661,55.563178,0,100.1285,0,297.782,330.348,333.446,1139.413,0,0
Sample description,SB_1,17,20.94817135,103.784723,0.00105469,0.04141108,0.999551,1.00054,55.563178,-0.0006,100.1308,0,297.786,330.355,333.432,1139.419,0,0
Material name/ID,,18,20.95170911,106.029774,0.00116086,0.04362483,0.999307,1.000554,55.563178,-0.0014,100.1308,0,297.79,330.345,333.446,1139.43,0,0
Specimen number,,19,20.95568423,105.686773,0.00140268,0.04431608,0.99962,1.000462,55.563178,-0.0019,100.1305,0,297.799,330.385,333.482,1139.468,0,0
E (MJ/kg),13.1,20,20.95651679,105.566304,0.00148544,0.04324749,1.000552,1.000398,55.563178,-0.002,100.1305,0,297.787,330.44,333.546,1139.507,0,0
Initial mass (g),54.185,21,20.95406707,107.548442,0.00134459,0.04146364,1.000028,1.000496,55.563178,0.0007,100.1313,0,297.788,330.479,333.604,1139.538,0,0
Thickness (mm),12.5,22,20.94962441,107.058525,0.00116921,0.04090086,0.999936,1.000375,55.563178,0.0012,100.132,0,297.797,330.504,333.641,1139.572,0,0
Surface area (cm²),88.4,23,20.95059143,107.218911,0.00114488,0.04178565,0.999193,1.000281,55.563178,0.001,100.1319,0,297.799,330.514,333.643,1139.63,0,0
Sponsor,,24,20.95553632,106.310731,0.00126246,0.0441218,1.001229,1.000223,55.563178,0,100.1308,0,297.797,330.535,333.687,1139.693,0,0
Manufacturer,,25,20.9584547,103.578696,0.00148988,0.04422224,1.000643,1.000073,55.563178,0.001,100.1305,0,297.794,330.56,333.717,1139.763,0,0
Test start time (s),108,26,20.95837676,103.250105,0.00152282,0.04235835,0.998738,1.000032,55.563178,-0.0007,100.1308,0,297.782,330.495,333.652,1139.832,0,0
Time to ignition (s),14,27,20.95520909,102.741088,0.00135332,0.04102693,0.999763,1.000199,55.563178,-0.0019,100.1309,0,297.793,330.383,333.569,1139.891,0,0
Time to flameout (s),939,28,20.95129579,108.317238,0.00128253,0.04091427,1.000109,1.000147,55.563178,0.0001,100.1301,0,297.783,330.281,333.455,1139.942,0,0
End of test criterion,ISO 5660-1:2002,29,20.95184617,107.180323,0.00130306,0.0425507,0.999613,1.000072,55.563178,0.0004,100.1291,0,297.768,330.152,333.359,1136.339,0,0
User EOT time (s),,30,20.95497286,106.631522,0.00150919,0.04479019,0.999965,0.999846,55.563178,0,100.1286,0,297.772,330.092,333.298,1135.095,0,0
