General information,,time (s),O2 (%),DPT (Pa),CO (%),CO2 (%),PDM (-),PDC (-),Mass (g),Methane MFM (slpm),APT (kPa),HFM (kW/m2),Cold Trap TC (K),Stack TC (K),Smoke TC (K),Cone Heater TC (K),Spare TC (K),Soot MFM (g/s)
Initial mass (g),47.32,21,20.95969309,114.921077,0.00183107,0.04657498,0.998344,0.998488,-0.740881,-0.0001,100.6115,0,270.037,310.172,311.272,834.907,0,0
Thickness (mm),12.5,22,20.95850833,118.794523,0.00162717,0.04495208,0.998406,0.99856,-0.740881,-0.0003,100.6126,0,270.033,310.208,311.335,834.929,0,0
Surface area (cm²),88.4,23,20.95396114,112.155857,0.00138483,0.04409326,0.998754,0.998581,-0.740881,-0.0003,100.6126,0,270.04,310.256,311.391,834.965,0,0
Sponsor,,24,20.95069532,114.962062,0.001286,0.04416216,0.998811,0.998686,-0.740881,0,100.6129,0,270.037,310.285,311.424,834.981,0,0
Manufacturer,,25,20.95411876,116.715059,0.00129612,0.04675201,0.997775,0.998685,-0.740881,0.0016,100.614,0,270.057,310.311,311.421,835.001,0,0
Test start time (s),82,26,20.95722112,115.916043,0.00143362,0.04816986,0.997891,0.998703,-0.740881,0.0007,100.6161,0,270.036,310.268,311.348,835.017,0,0
Time to ignition (s),,27,20.9580348,117.904012,0.00160038,0.04683989,0.998734,0.998788,-0.740881,0.0002,100.6154,0,270.035,310.184,311.256,834.989,0,0
Time to flameout (s),,28,20.95452898,114.150979,0.00141671,0.04478226,0.997883,0.99893,-0.740881,0.0004,100.6147,0,270.029,310.157,311.269,834.976,0,0
End of test criterion,ISO 5660-1:2002,29,20.9494981,114.005486,0.00126839,0.04406305,0.998232,0.998934,-0.740881,0.0003,100.6156,0,270.029,310.142,311.235,834.961,0,0
User EOT time (s),,30,20.94807254,118.462524,0.00118111,0.04469998,0.999063,0.998986,-0.740881,-0.0001,100.614,0,270.038,310.134,311.235,834.934,0,0
MLR EOT mass (g/m²),150,31,20.9495796,116.792419,0.00120172,0.04642278,0.998328,0.998918,-0.740881,0,100.6144,0,270.042,310.131,311.255,834.95,0,0
MLR EOT time period (s),60,32,20.95182638,112.405104,0.00139243,0.04795009,0.998611,0.999086,-0.740881,0.0041,100.6135,0,270.054,310.167,311.27,834.943,0,0
Truncate graphs at EOT?,No,33,20.95081423,114.336426,0.00135939,0.04669984,0.99868,0.999204,-0.740881,0.0009,100.6143,0,270.037,310.164,311.272,834.961,0,0
Smooth data?,No,34,20.94772261,116.490153,0.00104404,0.04478234,0.997787,0.99922,-0.740881,-0.0002,100.6146,0,270.039,310.156,311.277,834.982,0,0
Correct O2 for pressure?,No,35,20.94310904,114.57995,0.00080075,0.04408199,0.998713,0.999118,-0.740881,-0.0002,100.6156,0,270.04,310.153,311.244,836.664,0,0
,,36,20.9452364,114.138308,0.00073093,0.04479014,0.998981,0.999221,-0.740881,0.0008,100.6142,0,270.04,310.136,311.237,835.438,0,0
Specifications: apparatus,,37,20.94956999,114.171479,0.00087879,0.04697539,0.999315,0.999179,-0.740881,0.0001,100.6144,0,270.029,310.117,311.218,835.161,0,0
C-factor (SI units),0.044944,38,20.95360296,112.974348,0.00123358,0.04736312,0.998725,0.999313,-0.740881,-0.0003,100.6137,0,270.043,310.108,311.201,835.195,0,0
OD correction factor,0.97963,39,20.95375009,114.064568,0.00136141,0.04585513,0.99849,0.999423,-0.740881,-0.0003,100.6144,0,270.052,310.094,311.191,835.239,0,0
Duct diameter (m),0.114,40,20.95070991,114.259446,0.00128263,0.04444359,0.999276,0.999613,-0.740881,-0.0002,100.6135,0,270.055,310.06,311.149,835.212,0,0
O2 delay time (s),0,41,20.94813222,111.652187,0.00120726,0.04415104,0.998546,0.999545,-0.740881,-0.0001,100.6146,0,270.043,310.061,311.159,835.177,0,0
CO2 delay time (s),0,42,20.9488554,112.133255,0.00129309,0.04498488,0.998845,0.999593,-0.740881,0.0005,100.6138,0,270.032,310.1,311.225,835.138,0,0
CO delay time (s),0,43,20.95199622,112.074996,0.00150876,0.04715543,0.99988,0.999607,-0.740881,0.0003,100.6133,0,270.035,310.153,311.266,835.134,0,0
,,44,20.95284365,115.069345,0.00174383,0.04751112,0.999542,0.999585,-0.740881,0.0002,100.6138,0,270.029,310.143,311.23,837.747,0,0
Laboratory,,45,20.95161556,114.964511,0.00161167,0.04551925,0.999114,0.999728,-0.740881,-0.0004,100.6128,0,270.043,310.113,311.171,835.664,0,0
Laboratory name,FTT Cone - NIST,46,20.94794974,116.522508,0.00140876,0.04423749,1.000008,0.999725,-0.740881,-0.0003,100.612,0,270.041,310.084,311.128,835.098,0,0
Operator,Shields,47,20.94280796,112.46445,0.00123365,0.04409587,1.000397,0.999775,-0.740881,0.0009,100.6119,0,270.048,310.06,311.147,831.382,0,0
Filename,C:\CC5\DATA\18120022.CSV,48,20.94527518,113.666941,0.00122044,0.04554308,0.998797,0.999856,-0.740881,0.0001,100.6144,0,270.047,310.062,311.127,830.286,0,0
Report name,,49,20.94882184,115.772251,0.00134778,0.04754476,0.999226,0.999767,-0.740881,0,100.6149,0,270.058,310.022,311.07,834.228,0,0
,,50,20.95025353,117.748862,0.0015807,0.04664314,0.999668,0.999998,-0.740881,-0.0002,100.6113,0,270.052,309.972,311.028,835.039,0,0
,,51,20.94909539,112.876575,0.00146465,0.04497998,1.000563,1.00005,-0.740881,-0.0003,100.6131,0,270.038,309.985,311.04,835.02,0,0
Pre-test conditions,,52,20.94482141,112.823394,0.00127364,0.04409326,0.999733,1.000004,-0.740881,-0.0003,100.6119,0,270.061,310.013,311.074,835.06,0,0
Ambient temperature (°C),21.3,53,20.94411357,114.531919,0.00119803,0.04498715,1.000176,1.00011,-0.740881,-0.0003,100.6124,0,270.049,310.058,311.123,835.231,0,0
Barometric pressure (Pa),100606,54,20.94784731,117.171032,0.00117446,0.04575554,0.999352,1.00027,-0.740881,0,100.6099,0,270.062,310.087,311.123,835.154,0,0
Relative humidity (%),25,55,20.95253544,114.533864,0.00136054,0.04791639,0.999197,1.000333,-0.740881,0.001,100.6123,0,270.064,310.117,311.164,835.113,0,0
,,56,20.95415386,114.293215,0.00152861,0.0470848,1.000525,1.000535,-0.740881,0.0001,100.611,0,270.061,310.118,311.207,835.142,0,0
,,57,20.95251781,118.007529,0.001393,0.04509169,1.000281,1.000759,-0.740881,0.0024,100.6101,0,270.081,310.159,311.209,835.127,0,0
Conditioning,,58,20.94807121,113.145305,0.00124572,0.04413036,1.000623,1.000763,-0.740881,0.0009,100.6113,0,270.075,310.168,311.25,835.129,0,0
Conditioned? {Y/N},No,59,20.94698344,111.101607,0.0012549,0.04464539,1.000325,1.000813,-0.740881,0.0001,100.6105,0,270.065,310.192,311.264,835.115,0,0
Conditioning temperature (°C),N/A,60,20.95068181,115.424303,0.0014282,0.04698639,1.000613,1.000998,-0.740881,0.0007,100.6116,0,270.074,310.186,311.263,835.066,0,0
Conditioning RH (%),N/A,61,20.95353453,115.815607,0.00167405,0.04820141,1.000922,1.001148,-0.740881,0.0001,100.6114,0,270.065,310.179,311.23,835.064,0,0
,,62,20.95250055,112.718692,0.00182237,0.04713806,1.000944,1.001194,-0.740881,0.0005,100.611,0,270.085,310.156,311.229,835.069,0,0
Data collected,,63,20.9501747,113.134289,0.00165283,0.04495087,1.000951,1.001347,-0.740881,-0.0001,100.6112,0,270.078,310.158,311.246,835.059,0,0
CO/CO2 data collected?,Yes,64,20.94560933,114.0985,0.00143616,0.04407267,1.000541,1.001458,-0.740881,-0.0002,100.6115,0,270.087,310.161,311.255,839.54,0,0
Mass data collected?,Yes,65,20.94390533,114.720782,0.00129123,0.04462138,1.000889,1.001532,-0.740881,0.001,100.6135,0,270.084,310.151,311.232,840.502,0,0
Smoke data collected?,Yes,66,20.94730219,115.411326,0.00130347,0.04645313,1.000898,1.001693,-0.740881,0,100.6136,0,270.08,310.147,311.232,836.098,0,0
Soot mass data collected?,No,67,20.94863257,115.074997,0.00152946,0.04770765,1.001173,1.001702,-0.740881,0,100.6122,0,270.115,310.146,311.217,835.126,0,0
Soot mass ratio (1:x),N/A,68,20.94815064,115.502613,0.00154562,0.04657847,1.001137,1.00188,-0.740881,-0.0001,100.6122,0,270.092,310.138,311.193,835.113,0,0
Soot mass (g),N/A,69,20.94537098,115.075242,0.00129829,0.0450251,1.002,1.001987,-0.740881,0.0003,100.6142,0,270.088,310.105,311.172,835.033,0,0
,,70,20.94086318,116.634802,0.00114612,0.04476097,1.002084,1.002151,-0.740881,-0.0003,100.6143,0,270.095,310.063,311.142,834.971,0,0
Comments,,71,20.94229824,113.439442,0.00112114,0.04548546,1.001694,1.002204,-0.740881,0.0009,100.6148,0,270.09,310.109,311.161,834.962,0,0
Pre-test comments,,72,20.94769457,117.41203,0.00129709,0.0478211,1.0022,1.002428,-0.740881,-0.0001,100.6138,0,270.112,310.086,311.166,834.972,0,0
After-test comments,,73,20.9501467,117.583669,0.00157562,0.0482305,1.002851,1.00262,-0.740881,0.0011,100.6117,0,270.113,310.076,311.172,834.939,0,0
,,74,20.95133028,115.400085,0.00156737,0.04683544,1.002894,1.002765,-0.740881,0.0017,100.611,0,270.093,310.081,311.189,834.926,0,0
,,75,20.94870409,115.135772,0.00134594,0.04519674,1.003,1.002665,-0.740881,0.0001,100.6112,0,270.105,310.108,311.208,834.889,0,0
,,76,20.94461693,112.828209,0.00116693,0.04484111,1.003489,1.00282,-0.740881,-0.0002,100.6102,0,270.111,310.119,311.253,834.828,0,0
,,77,20.94682468,117.767204,0.00105417,0.04535587,1.002316,1.002722,-0.740881,0.0003,100.6105,0,270.105,310.12,311.22,834.799,0,0
,,78,20.95045533,118.054988,0.00113582,0.04833418,1.002429,1.002762,-0.740881,0.001,100.612,0,270.105,310.094,311.169,834.762,0,0
,,79,20.95225941,115.782128,0.00135417,0.04804525,1.003023,1.002914,-0.740881,0.0021,100.6117,0,270.1,310.075,311.149,834.732,0,0
,,80,20.95132197,114.980839,0.00128554,0.04624057,1.00292,1.003034,-0.740881,0.0001,100.6127,0,270.11,310.054,311.134,834.71,0,0
,,81,20.94744578,115.935547,0.0011333,0.045008,1.002496,1.003099,-0.740881,-0.0004,100.6121,0,270.11,310.037,311.126,834.704,0,0
,,82,20.9444068,116.859579,0.00112912,0.04505964,1.002172,1.003016,-0.740881,-0.0002,100.6136,0,270.106,310.039,311.125,837.346,0,0
,,83,20.94601721,115.182337,0.00127151,0.04652506,1.003342,1.0031,-0.740805,-0.0002,100.6131,0,270.104,310.003,311.069,835.226,0,0
,,84,20.94852394,117.733821,0.00148748,0.04869099,1.002594,1.003099,-0.740865,-0.0003,100.6129,0,270.097,309.964,311.018,834.682,0,0
Events,,85,20.94867171,117.484451,0.00173905,0.04762089,1.002984,1.003265,37.947598,0.0013,100.6124,0,270.102,309.922,310.969,834.687,0,0
Number of events,0,86,20.94803719,113.24914,0.00159991,0.04599207,1.003835,1.003393,47.084884,0.0023,100.6133,0,270.103,309.91,310.974,834.698,0,0
,,87,20.94451692,112.996944,0.00129992,0.04489896,1.003168,1.003527,47.239346,0.0002,100.6119,0,270.1,309.93,311.001,834.682,0,0
,,88,20.94271846,114.916854,0.00114309,0.04527234,1.003793,1.003677,47.151283,-0.0003,100.6116,0,270.11,309.953,311.033,834.685,0,0
,,89,20.94789919,114.934369,0.0010756,0.04609318,1.004081,1.003738,47.095478,0.0012,100.6124,0,270.105,310.002,311.099,834.687,0,0
,,90,20.95139858,113.189533,0.00121097,0.0486002,1.002346,1.003802,47.289782,0.0017,100.6118,0,270.122,310.04,311.141,834.605,0,0
,,91,20.95367049,111.142339,0.00129915,0.0476701,1.003691,1.003849,47.250088,0.0002,100.611,0,270.118,310.058,311.167,837.247,0,0
,,92,20.95226776,111.942825,0.001086,0.0461817,1.003723,1.003948,47.213721,0.003,100.612,0,270.122,310.093,311.2,835.118,0,0
,,93,20.94781367,120.120267,0.00092641,0.04495613,1.00376,1.004092,47.229635,0.0024,100.6112,0,270.112,310.092,311.195,834.575,0,0
,,94,20.94699336,118.956979,0.00085037,0.04539282,1.004401,1.004073,47.151913,0.0023,100.6101,0,270.121,310.103,311.214,834.61,0,0
,,95,20.95078357,116.243826,0.00091376,0.04781803,1.004133,1.004166,47.214602,0.0012,100.6121,0,270.107,310.132,311.226,834.646,0,0
,,96,20.95366446,115.877165,0.00103552,0.04887595,1.004145,1.004233,47.151245,0,100.6126,0,270.111,310.145,311.22,834.708,0,0
,,97,20.95545626,115.129782,0.0011326,0.04683813,1.004924,1.004335,47.134389,0.0005,100.6107,0,270.132,310.126,311.211,834.791,0,0
,,98,20.95347829,118.045535,0.00102978,0.04569239,1.004948,1.004549,47.134421,0.0003,100.6111,0,270.143,310.147,311.24,834.872,0,0
,,99,20.94899026,117.374461,0.00096024,0.04498991,1.004158,1.004623,47.133963,-0.0001,100.6096,0,270.158,310.168,311.258,834.942,0,0
,,100,20.94974468,114.863809,0.00109185,0.0460775,1.004778,1.0047,47.134328,-0.0003,100.6101,0,270.148,310.167,311.277,835.03,0,0
,,101,20.95361236,110.692579,0.00130527,0.04783948,1.004737,1.004852,47.134344,0.0003,100.6117,0,270.145,310.188,311.339,835.109,0,0
,,102,20.95590695,109.854711,0.0015963,0.04896611,1.004527,1.004914,47.134405,0.0003,100.6125,0,270.156,310.231,311.358,835.188,0,0
,,103,20.95433754,116.689784,0.00160798,0.04667819,1.005402,1.005046,47.134496,-0.0002,100.6126,0,270.15,310.258,311.381,835.246,0,0
,,104,20.95017832,114.944681,0.00138559,0.0451792,1.005724,1.005073,47.134282,-0.0002,100.6148,0,270.151,310.291,311.426,835.28,0,0
,,105,20.94492795,111.315951,0.00117249,0.04485503,1.005687,1.005131,47.134998,-0.0002,100.6111,0,270.159,310.334,311.481,835.265,0,0
,,106,20.94557872,111.525794,0.00106618,0.04600607,1.005137,1.005257,47.134929,-0.0001,100.6106,0,270.156,310.358,311.536,835.263,0,0
,,107,20.94844453,111.84305,0.0010853,0.04872745,1.004546,1.00535,47.1345,0.0003,100.6093,0,270.147,310.377,311.551,835.257,0,0
,,108,20.94869991,111.80716,0.00127763,0.0488886,1.005035,1.005444,47.135183,0.0005,100.6103,0,270.158,310.402,311.584,835.28,0,0
,,109,20.94773691,113.397519,0.00113296,0.04702936,1.00528,1.005426,47.135188,0.0007,100.6112,0,270.148,310.441,311.62,835.298,0,0
,,110,20.94543108,113.67417,0.00094104,0.0459271,1.005243,1.0055,47.135157,-0.0002,100.6137,0,270.126,310.448,311.65,835.321,0,0
,,111,20.94245611,115.129465,0.00075101,0.04510808,1.006131,1.005666,47.135003,0.0016,100.6129,0,270.125,310.475,311.718,835.336,0,0
,,112,20.94524041,114.191011,0.0007315,0.04610852,1.00608,1.005867,47.049444,0.0001,100.6134,0,270.136,310.496,311.742,835.355,0,0
,,113,20.948612,115.582029,0.00078273,0.04821456,1.004862,1.005801,47.03106,-0.0002,100.6133,0,270.125,310.504,311.76,835.38,0,0
,,114,20.95167486,116.29179,0.00105832,0.04840254,1.004171,1.00579,47.031152,-0.0004,100.613,0,270.152,310.521,311.811,835.363,0,0
,,115,20.95118967,115.316529,0.00105576,0.04635251,1.005407,1.00577,47.030941,0.001,100.6116,0,270.145,310.561,311.861,835.394,0,0
,,116,20.9471524,115.526352,0.00096293,0.04513947,1.005445,1.005616,47.031197,0.0005,100.6099,0,270.147,310.588,311.88,835.404,0,0
,,117,20.9457488,115.030038,0.00088626,0.04452594,1.00505,1.005643,47.031793,-0.0004,100.6096,0,270.15,310.603,311.884,835.439,0,0
,,118,20.9495786,115.072475,0.00093244,0.04530436,1.005372,1.005597,47.031217,-0.0001,100.6121,0,270.116,310.607,311.904,836.608,0,0
,,119,20.95156961,114.95784,0.00123258,0.04774721,1.00528,1.005562,47.031229,-0.0002,100.6123,0,270.122,310.597,311.921,833.326,0,0
,,120,20.95235501,114.635613,0.00137882,0.04726505,1.004321,1.005431,47.031567,-0.0001,100.6144,0,270.117,310.63,311.966,834.561,0,0
,,121,20.950703,114.723832,0.00129354,0.04534924,1.003777,1.005336,47.031168,0.0015,100.6152,0,270.129,310.658,311.98,835.398,0,0
,,122,20.94567948,115.777213,0.0012082,0.04415569,1.003975,1.005174,47.031152,0.0002,100.6141,0,270.126,310.673,311.981,835.486,0,0
,,123,20.94306242,113.546454,0.00123209,0.04433733,1.003096,1.005006,47.031471,0.0017,100.6139,0,270.114,310.636,311.968,835.496,0,0
,,124,20.94660861,117.247364,0.00132692,0.0463768,1.003368,1.004885,47.031006,0,100.6136,0,270.112,310.643,311.965,835.503,0,0
,,125,20.94804317,117.908679,0.00141595,0.04801511,1.003506,1.004683,47.031196,-0.0005,100.6119,0,270.112,310.641,311.976,835.483,0,0
,,126,20.94835113,116.273598,0.00150701,0.04667268,1.002279,1.004576,47.031413,-0.0004,100.6111,0,270.133,310.648,311.976,835.485,0,0
,,127,20.94507205,112.26385,0.00123834,0.04485422,1.002841,1.004252,47.031521,0.0002,100.6134,0,270.116,310.628,311.953,835.478,0,0
,,128,20.93973598,112.413506,0.00096946,0.04407089,1.002495,1.004096,47.1176,-0.0004,100.6142,0,270.104,310.642,311.957,835.502,0,0
,,129,20.93969019,114.219039,0.00089359,0.04502435,1.001823,1.003835,47.135172,0.0013,100.615,0,270.102,310.606,311.959,838.174,0,0
,,130,20.94351077,117.411656,0.0010772,0.04741081,1.000119,1.003625,47.048322,0.001,100.6136,0,270.094,310.582,311.93,836.033,0,0
,,131,20.94770315,116.919994,0.00138562,0.04790188,1.001615,1.003431,47.031276,0.0011,100.6143,0,270.114,310.584,311.927,835.495,0,0
,,132,20.94970762,115.715783,0.00149463,0.04666912,1.000793,1.003171,47.030974,0.0016,100.6137,0,270.107,310.611,311.948,835.493,0,0
,,133,20.94753547,111.434752,0.00136457,0.04489008,1.000528,1.002826,47.015917,0.0008,100.6144,0,270.105,310.638,311.966,835.487,0,0
,,134,20.94469784,109.489676,0.00125544,0.04406363,1.000501,1.002569,47.028518,0.0001,100.6156,0,270.105,310.627,311.995,835.402,0,0
,,135,20.94447479,114.63485,0.00120336,0.04483763,0.999921,1.002321,47.03198,-0.0002,100.6151,0,270.094,310.642,312.006,836.61,0,0
,,136,20.94793178,113.491098,0.00125299,0.04735817,0.999335,1.002106,46.992617,-0.0004,100.6146,0,270.103,310.641,311.994,837.459,0,0
,,137,20.95015149,114.449514,0.00141747,0.04762943,0.998955,1.001784,47.023759,-0.0006,100.6151,0,270.113,310.667,312.028,835.832,0,0
,,138,20.94985867,113.275624,0.00131932,0.04568912,0.997988,1.001391,47.031446,-0.0003,100.6138,0,270.11,310.694,312.041,838.064,0,0
,,139,20.94501337,116.397798,0.00105911,0.04498868,0.998159,1.00122,47.002442,-0.0001,100.6144,0,270.097,310.703,312.058,835.931,0,0
,,140,20.94069127,112.302258,0.0009365,0.04480204,0.997294,1.000899,47.025571,-0.0002,100.614,0,270.09,310.691,312.061,835.367,0,0
,,141,20.94469789,114.677263,0.0010422,0.04629855,0.997947,1.000666,47.031736,-0.0002,100.6131,0,270.106,310.696,312.051,835.37,0,0
,,142,20.95014842,115.066794,0.00134893,0.04858654,0.997674,1.000381,46.945801,0.0005,100.614,0,270.106,310.69,312.009,835.374,0,0
,,143,20.9522858,119.161518,0.00169077,0.04851296,0.996485,1.000088,46.933111,-0.0001,100.6145,0,270.097,310.659,311.982,835.334,0,0
,,144,20.95322767,116.42276,0.00179611,0.04629343,0.995931,0.999808,46.934123,0.0007,100.6132,0,270.082,310.621,311.925,835.325,0,0
,,145,20.94958792,114.315852,0.00171876,0.0450311,0.994972,0.999382,47.014789,0.0019,100.6135,0,270.104,310.598,311.914,835.341,0,0
,,146,20.94755453,112.136373,0.00167324,0.04498184,0.995041,0.998959,46.951071,0.0005,100.6152,0,270.106,310.597,311.938,835.354,0,0
,,147,20.95136911,112.969123,0.0017602,0.04661273,0.995119,0.998567,46.934335,0.0001,100.6115,0,270.108,310.617,311.956,835.377,0,0
,,148,20.95496077,113.31765,0.00198683,0.04873049,0.994374,0.998121,46.934427,-0.0004,100.6125,0,270.095,310.626,311.959,835.396,0,0
,,149,20.95794537,112.054104,0.00215502,0.04793286,0.994086,0.997848,46.934518,0.0001,100.6118,0,270.098,310.659,312.001,835.389,0,0
,,150,20.9570367,116.011804,0.00199806,0.04605685,0.993355,0.997428,46.934304,0,100.6116,0,270.102,310.671,312.029,835.42,0,0
,,151,20.95265832,114.959159,0.00176305,0.04494647,0.992996,0.997124,46.934031,0.0003,100.6119,0,270.108,310.701,312.08,835.412,0,0
,,152,20.95063726,113.423965,0.0016378,0.04549226,0.992961,0.996757,46.852847,0.0009,100.6108,0,270.106,310.746,312.111,835.388,0,0
,,153,20.95416315,111.685777,0.00165507,0.04711968,0.990601,0.996346,46.835084,0,100.6133,0,270.113,310.761,312.147,835.382,0,0
,,154,20.95725626,110.915732,0.00177648,0.0487769,0.990776,0.995953,46.835354,0.0025,100.6125,0,270.107,310.772,312.156,835.358,0,0
,,155,20.95819241,116.824801,0.0020493,0.04766418,0.99108,0.995588,46.835495,0.0005,100.6117,0,270.103,310.78,312.139,835.327,0,0
,,156,20.95629881,115.160072,0.00194498,0.04553656,0.990869,0.99564,46.917333,-0.0002,100.6116,0,270.127,310.781,312.157,835.322,0,0
,,157,20.95017917,117.711122,0.00188108,0.04484178,0.990302,0.995893,46.934731,-0.0002,100.6135,0,270.107,310.802,312.177,835.261,0,0
,,158,20.94921938,113.096509,0.00176405,0.04555487,0.9907,0.99594,46.852768,0.0014,100.6134,0,270.113,310.814,312.198,835.207,0,0
,,159,20.95298948,117.227508,0.00170595,0.04679291,0.990556,0.996136,46.835526,0.0002,100.6132,0,270.123,310.829,312.205,835.161,0,0
,,160,20.95407238,116.873051,0.00183048,0.04873629,0.99173,0.996337,46.835496,-0.0001,100.6116,0,270.122,310.824,312.182,835.15,0,0
,,161,20.95416864,115.046872,0.00174154,0.04760483,0.991801,0.996426,46.835359,0.0001,100.6134,0,270.119,310.793,312.182,835.124,0,0
,,162,20.95199184,116.291908,0.00136977,0.04568365,0.992288,0.99662,46.835478,0.0002,100.6128,0,270.102,310.785,312.185,835.107,0,0
,,163,20.94582381,114.086091,0.00110908,0.0448759,0.991682,0.996865,46.835814,-0.0001,100.6123,0,270.129,310.771,312.197,835.098,0,0
,,164,20.94427431,114.280549,0.00097585,0.04556275,0.991125,0.997,46.835803,0.0019,100.6133,0,270.11,310.794,312.186,835.077,0,0
,,165,20.9460091,113.576666,0.00106058,0.04791426,0.989584,0.997123,46.835787,0.0017,100.6136,0,270.116,310.811,312.185,835.063,0,0
,,166,20.9481365,113.452707,0.0012473,0.04868525,0.98999,0.997121,46.917005,0.0009,100.6133,0,270.111,310.813,312.194,835.081,0,0
,,167,20.946475,111.79568,0.00133456,0.04692457,0.992937,0.997346,46.852542,-0.0003,100.6143,0,270.125,310.802,312.156,835.07,0,0
,,168,20.94379035,118.396588,0.00124022,0.04567655,0.992822,0.997577,46.835573,-0.0002,100.6143,0,270.115,310.776,312.142,835.067,0,0
,,169,20.94066411,115.839805,0.00114365,0.04492547,0.992004,0.997788,46.748907,-0.0001,100.6126,0,270.106,310.773,312.165,835.051,0,0
,,170,20.9425282,113.287124,0.00119163,0.04576937,0.992548,0.997961,46.731523,0.003,100.6131,0,270.119,310.782,312.162,835.059,0,0
,,171,20.94632975,117.490437,0.00144773,0.04817623,0.992122,0.998159,46.817305,0.002,100.6119,0,270.111,310.749,312.142,835.05,0,0
,,172,20.94841984,114.571916,0.00173384,0.04881349,0.99272,0.998333,46.836376,0.0018,100.6129,0,270.111,310.732,312.117,835.038,0,0
,,173,20.94799709,114.385932,0.00173145,0.04676579,0.993179,0.998658,46.835159,0.0014,100.6135,0,270.12,310.727,312.12,835.059,0,0
,,174,20.94444817,113.760057,0.00152749,0.0452091,0.993391,0.998882,46.835095,0.0001,100.6125,0,270.103,310.761,312.162,835.038,0,0
