General information,,time (s),O2 (%),DPT (Pa),CO (%),CO2 (%),PDM (-),PDC (-),Mass (g),Methane MFM (slpm),APT (kPa),HFM (kW/m2),Cold Trap TC (K),Stack TC (K),Smoke TC (K),Cone Heater TC (K),Spare TC (K),Soot MFM (g/s)
Non-scrubbed?,Yes,11,20.94959359,107.837539,0.00176921,0.04592436,1.013015,1.013175,-0.740697,-0.001,102.0218,0,268.628,323.394,327.717,1142.566,0,0
Substrate used? {Y/N},No,12,20.95170039,110.860807,0.00172375,0.04750956,1.013834,1.013593,-0.740697,0.0009,102.0217,0,268.617,323.453,327.784,1142.727,0,0
Substrate,none,13,20.95530892,106.459456,0.0017278,0.0491191,1.014826,1.013887,-0.740697,0.0008,102.0214,0,268.618,323.496,327.885,1142.819,0,0
Additional specimen preparation details,,14,20.95694245,107.008616,0.00185197,0.04840897,1.015591,1.014321,-0.740697,-0.0007,102.0226,0,268.608,323.562,327.97,1142.875,0,0
,,15,20.95591387,106.00349,0.00165487,0.04672459,1.015974,1.014623,-0.740697,-0.0009,102.0224,0,268.611,323.625,328.053,1142.89,0,0
Specimen,,16,20.95028451,104.331058,0.00139684,0.04583089,1.0156,1.0148,-0.740697,-0.0008,102.0215,0,268.623,323.673,328.062,1142.886,0,0
Sample description,after 3 mon WT_HG15,17,20.94761167,108.697922,0.0012955,0.04593934,1.015909,1.015012,-0.740697,-0.0011,102.0216,0,268.613,323.677,328.092,1142.849,0,0
Material name/ID,,18,20.95058326,109.970048,0.00134947,0.04815554,1.014983,1.015227,-0.740697,-0.0012,102.0216,0,268.622,323.663,328.069,1142.831,0,0
Specimen number,,19,20.95387914,109.540029,0.00156694,0.04978976,1.015463,1.015316,-0.740697,-0.0011,102.0211,0,268.626,323.637,328.022,1142.852,0,0
E (MJ/kg),13.1,20,20.95501032,109.164768,0.00175656,0.04853038,1.016596,1.015474,-0.740697,0.0008,102.0223,0,268.631,323.616,327.988,1142.822,0,0
Initial mass (g),59.789,21,20.95341449,108.039485,0.00166018,0.04688954,1.015545,1.015535,-0.740697,0.0005,102.0223,0,268.605,323.592,327.948,1142.823,0,0
Thickness (mm),12.5,22,20.94895714,110.982664,0.00150897,0.04587565,1.016357,1.01563,-0.740697,0,102.0225,0,268.617,323.579,327.949,1142.759,0,0
Surface area (cm²),88.4,23,20.94931798,109.535879,0.00150548,0.04611191,1.015711,1.015631,-0.740697,0.0011,102.0237,0,268.62,323.603,327.967,1142.652,0,0
Sponsor,,24,20.95325476,105.315484,0.00165834,0.04845238,1.015185,1.015581,-0.740697,0.0001,102.02,0,268.625,323.644,328.014,1142.63,0,0
Manufacturer,,25,20.95623599,109.87997,0.00191693,0.04981634,1.015099,1.015558,-0.740697,-0.0008,102.0206,0,268.609,323.666,328.012,1142.62,0,0
Test start time (s),91,26,20.95686521,109.892333,0.00210042,0.04802761,1.015993,1.01551,-0.740697,0.0019,102.0212,0,268.608,323.626,327.936,1145.298,0,0
Time to ignition (s),,27,20.95481701,109.374875,0.00196103,0.04630517,1.016314,1.015319,-0.740697,0.0007,102.0236,0,268.617,323.595,327.91,1143.343,0,0
Time to flameout (s),,28,20.95029676,113.156586,0.00186619,0.04576803,1.014966,1.015182,-0.740697,-0.0009,102.0227,0,268.629,323.562,327.86,1142.644,0,0
End of test criterion,ISO 5660-1:2002,29,20.94938541,113.065991,0.00183129,0.04642218,1.015252,1.01499,-0.740697,0,102.0215,0,268.622,323.527,327.83,1142.649,0,0
User EOT time (s),,30,20.95356593,110.657511,0.00193882,0.04895672,1.015578,1.014666,-0.740697,-0.0008,102.0208,0,268.616,323.503,327.79,1143.768,0,0
MLR EOT mass (g/m²),150,31,20.9564504,108.3708,0.00208618,0.04970971,1.014119,1.014401,-0.740697,-0.0009,102.0217,0,268.628,323.485,327.775,1143.184,0,0
MLR EOT time period (s),60,32,20.95669451,110.818819,0.00203876,0.04763219,1.014252,1.014239,-0.740697,-0.001,102.0217,0,268.623,323.473,327.743,1143.45,0,0
Truncate graphs at EOT?,No,33,20.95372768,110.417512,0.00176935,0.046063,1.014429,1.014017,-0.740697,0.0007,102.0219,0,268.615,323.492,327.773,1142.946,0,0
Smooth data?,No,34,20.94794475,110.253492,0.0015579,0.04589886,1.015373,1.013766,-0.740697,-0.0004,102.0207,0,268.606,323.557,327.86,1142.816,0,0
Correct O2 for pressure?,No,35,20.94836324,110.27273,0.00146167,0.046852,1.01371,1.013476,-0.740697,-0.0006,102.0206,0,268.622,323.606,327.922,1145.506,0,0
,,36,20.95088121,108.836148,0.00160991,0.0493216,1.013145,1.013248,-0.740697,0.0005,102.0214,0,268.622,323.597,327.877,1143.554,0,0
Specifications: apparatus,,37,20.95287905,107.144692,0.0018491,0.04967257,1.01459,1.012819,-0.740697,-0.0007,102.0216,0,268.604,323.562,327.852,1142.845,0,0
C-factor (SI units),0.044939,38,20.95255471,106.268599,0.00189109,0.04766432,1.012297,1.012531,-0.740697,-0.0012,102.0224,0,268.63,323.579,327.836,1142.862,0,0
OD correction factor,0.97963,39,20.94926621,108.565544,0.00176282,0.0461422,1.011834,1.0121,-0.740697,-0.0009,102.0236,0,268.631,323.539,327.802,1142.884,0,0
Duct diameter (m),0.114,40,20.94536244,107.402289,0.00162364,0.04589949,1.012405,1.011574,-0.740697,-0.0009,102.0208,0,268.603,323.54,327.786,1142.872,0,0
O2 delay time (s),0,41,20.94908929,112.497007,0.0016123,0.04698172,1.011713,1.011226,-0.740697,0.0007,102.0195,0,268.606,323.568,327.777,1142.845,0,0
CO2 delay time (s),0,42,20.95314541,111.325023,0.00176747,0.04939247,1.010396,1.010783,-0.740697,0.0017,102.0204,0,268.625,323.532,327.773,1142.805,0,0
CO delay time (s),0,43,20.95343746,106.738228,0.00198578,0.04892344,1.009663,1.010343,-0.740697,0.0011,102.0201,0,268.632,323.559,327.858,1142.695,0,0
,,44,20.95225257,104.660123,0.00188497,0.04690793,1.009657,1.009932,-0.740697,0.0004,102.02,0,268.604,323.658,327.98,1142.63,0,0
Laboratory,,45,20.9487473,106.032787,0.00166449,0.04588479,1.009697,1.00953,-0.740697,-0.0009,102.0234,0,268.629,323.699,328.052,1142.618,0,0
Laboratory name,FTT Cone - NIST,46,20.94553693,108.69927,0.00153572,0.04618402,1.009132,1.008933,-0.740697,-0.0007,102.0224,0,268.608,323.705,328.059,1142.583,0,0
Operator,Shields,47,20.9481877,107.015404,0.00150758,0.04788065,1.007849,1.008485,-0.740697,-0.0009,102.0225,0,268.592,323.739,328.076,1142.572,0,0
Filename,C:\CC5\DATA\19020045.CSV,48,20.95173476,106.923659,0.00165144,0.04968729,1.009213,1.008088,-0.740697,-0.0004,102.0226,0,268.618,323.758,328.109,1142.487,0,0
Report name,,49,20.95311423,107.037912,0.0017734,0.04861612,1.009572,1.007632,-0.740697,-0.0008,102.0208,0,268.633,323.806,328.215,1142.48,0,0
,,50,20.95328342,105.746431,0.00162013,0.04665384,1.007384,1.007212,-0.740697,0.0002,102.019,0,268.625,323.873,328.29,1142.541,0,0
,,51,20.9494863,106.660287,0.00147388,0.04579387,1.008138,1.006903,-0.740697,0.0013,102.0215,0,268.616,323.918,328.369,1142.542,0,0
Pre-test conditions,,52,20.94732628,106.421193,0.00143687,0.04613023,1.008124,1.007503,-0.740697,-0.0003,102.0225,0,268.606,323.965,328.415,1142.585,0,0
Ambient temperature (°C),21,53,20.95094305,110.14309,0.00148878,0.04795215,1.008682,1.008334,-0.740697,0.0016,102.0221,0,268.625,323.991,328.471,1145.5,0,0
Barometric pressure (Pa),102022,54,20.95407046,107.813341,0.00171313,0.04964301,1.009736,1.009084,-0.740697,0.0001,102.0201,0,268.629,324.036,328.527,1145.493,0,0
Relative humidity (%),15,55,20.95503326,106.857171,0.00179029,0.04823755,1.010229,1.009964,-0.740697,-0.0009,102.0197,0,268.612,324.067,328.553,1143.33,0,0
,,56,20.95332821,110.340209,0.00167503,0.04655815,1.010759,1.010673,-0.740697,-0.0008,102.021,0,268.627,324.04,328.518,1142.825,0,0
,,57,20.94718047,108.060778,0.00150232,0.04580247,1.010559,1.011284,-0.740697,-0.0009,102.0205,0,268.638,324.029,328.504,1142.869,0,0
Conditioning,,58,20.94603433,107.123948,0.00144607,0.04653756,1.011117,1.011853,-0.740697,-0.0011,102.0221,0,268.649,324.018,328.488,1142.926,0,0
Conditioned? {Y/N},Yes,59,20.94945151,109.279941,0.00157076,0.04844755,1.012871,1.012536,-0.740697,-0.001,102.0218,0,268.647,323.995,328.408,1142.995,0,0
Conditioning temperature (°C),23,60,20.95240303,110.573697,0.00189688,0.04938156,1.013095,1.013061,-0.740697,-0.0011,102.019,0,268.637,323.932,328.337,1143.048,0,0
Conditioning RH (%),50,61,20.95295575,108.733043,0.00198029,0.04793386,1.012836,1.013609,-0.740697,-0.0013,102.0199,0,268.641,323.902,328.315,1143.092,0,0
,,62,20.95065443,111.010386,0.00180295,0.04584224,1.014479,1.014254,-0.740697,-0.0012,102.0216,0,268.653,323.892,328.328,1143.125,0,0
Data collected,,63,20.94597472,108.324828,0.00157839,0.04504451,1.015313,1.014665,-0.740697,-0.0008,102.0201,0,268.63,323.933,328.374,1143.161,0,0
CO/CO2 data collected?,Yes,64,20.94635808,107.172294,0.00152714,0.04592934,1.015102,1.015081,-0.740697,-0.0011,102.0202,0,268.642,323.994,328.433,1143.646,0,0
Mass data collected?,Yes,65,20.95012342,107.477795,0.00157053,0.04736419,1.015351,1.015396,-0.740697,-0.0008,102.0221,0,268.662,324.006,328.436,1143.349,0,0
Smoke data collected?,Yes,66,20.95257913,109.792045,0.00185044,0.04875305,1.01623,1.015691,-0.740697,0.0001,102.0213,0,268.664,323.993,328.409,1143.232,0,0
Soot mass data collected?,No,67,20.9527332,110.521516,0.00192939,0.04751003,1.016075,1.016067,-0.740697,-0.0005,102.021,0,268.656,323.979,328.413,1143.235,0,0
Soot mass ratio (1:x),N/A,68,20.94998901,108.843798,0.00177558,0.04614479,1.016426,1.016318,-0.740697,-0.0011,102.021,0,268.646,323.991,328.419,1143.242,0,0
Soot mass (g),N/A,69,20.9455877,107.633193,0.00163136,0.0458376,1.0167,1.016543,-0.740697,0.0003,102.021,0,268.65,324.01,328.458,1143.258,0,0
,,70,20.94707614,106.693071,0.00161696,0.0472014,1.017568,1.016757,-0.740697,-0.0008,102.023,0,268.632,324.054,328.492,1143.229,0,0
Comments,,71,20.95079021,105.517938,0.00179262,0.04929902,1.016818,1.016958,-0.740697,-0.0002,102.0218,0,268.656,324.049,328.44,1143.257,0,0
Pre-test comments,,72,20.95293168,107.773087,0.00208969,0.04904792,1.015887,1.016966,-0.740697,0.0002,102.0195,0,268.658,323.976,328.306,1143.293,0,0
After-test comments,,73,20.95255694,109.973015,0.00210182,0.04736656,1.016853,1.016935,-0.740697,0.0008,102.0216,0,268.655,323.857,328.171,1146.071,0,0
,,74,20.94905624,110.495938,0.00195109,0.04597549,1.017321,1.016996,-0.740697,0.0006,102.0212,0,268.656,323.803,328.062,1144.069,0,0
,,75,20.94686235,108.935537,0.00185331,0.04581315,1.017438,1.016992,-0.740697,-0.0008,102.021,0,268.651,323.772,327.993,1143.366,0,0
,,76,20.94953113,108.824679,0.00183946,0.04690321,1.017079,1.01703,-0.740697,0.0001,102.0194,0,268.65,323.75,328.005,1143.366,0,0
,,77,20.95321047,108.766862,0.00194706,0.0493364,1.018585,1.016953,-0.740697,0.0002,102.0182,0,268.658,323.785,328.095,1143.357,0,0
,,78,20.95495317,107.077421,0.0020386,0.04884572,1.01861,1.016806,-0.740697,0.0034,102.0216,0,268.636,323.862,328.209,1143.329,0,0
,,79,20.95552963,107.696695,0.00192398,0.04712507,1.01894,1.016639,-0.740697,0.0002,102.02,0,268.649,323.934,328.292,1143.301,0,0
,,80,20.9521331,106.172535,0.0017435,0.04597835,1.017628,1.016357,-0.740697,-0.0004,102.0191,0,268.648,323.972,328.368,1143.304,0,0
,,81,20.94784218,107.346605,0.0016726,0.04602127,1.015772,1.01618,-0.740697,-0.0005,102.0195,0,268.655,323.983,328.338,1143.312,0,0
,,82,20.95025559,110.373127,0.00172071,0.04736947,1.014931,1.015982,-0.740697,0.0016,102.0197,0,268.652,323.944,328.238,1146.012,0,0
,,83,20.95375272,107.934345,0.00196378,0.04956331,1.015284,1.015635,-0.740697,-0.0004,102.0181,0,268.642,323.901,328.172,1144.037,0,0
,,84,20.95505261,104.135596,0.0020991,0.04860468,1.015079,1.015119,-0.740697,-0.0007,102.0192,0,268.646,323.847,328.137,1143.264,0,0
Events,,85,20.95213315,109.471981,0.00195762,0.04681847,1.014621,1.01472,-0.740697,-0.0003,102.0189,0,268.628,323.821,328.116,1143.231,0,0
Number of events,0,86,20.948873,108.26672,0.00171142,0.04585338,1.013356,1.014267,-0.740697,-0.0008,102.0197,0,268.636,323.781,328.054,1143.187,0,0
,,87,20.94764657,109.252287,0.00155575,0.04612074,1.012233,1.013741,-0.740697,-0.0011,102.0189,0,268.646,323.762,327.96,1144,0,0
,,88,20.9510032,112.03298,0.00157894,0.04812603,1.013611,1.013259,-0.740697,-0.0013,102.0202,0,268.658,323.686,327.899,1144.237,0,0
,,89,20.95412224,111.873161,0.00174944,0.0497691,1.012476,1.012848,-0.740697,-0.0006,102.0193,0,268.653,323.667,327.853,1144.257,0,0
,,90,20.95490484,112.872035,0.00197543,0.04856924,1.012487,1.012361,-0.740697,-0.0012,102.0203,0,268.659,323.642,327.786,1144.248,0,0
,,91,20.95239822,110.509189,0.00186208,0.04673149,1.013344,1.011728,-0.740697,-0.0001,102.0199,0,268.658,323.618,327.757,1144.372,0,0
,,92,20.94691378,110.701759,0.00173779,0.04580495,1.011758,1.011197,-0.740843,-0.0009,102.0181,0,268.659,323.604,327.756,1144.406,0,0
,,93,20.94595304,110.670697,0.00167757,0.04629516,1.009809,1.010477,-0.740808,-0.0002,102.0187,0,268.672,323.589,327.736,1144.352,0,0
,,94,20.94980554,106.194654,0.00169306,0.04830384,1.009759,1.009788,45.772695,-0.0011,102.0185,0,268.676,323.606,327.754,1144.279,0,0
,,95,20.95253326,105.836513,0.00183646,0.04979063,1.010015,1.009055,59.237179,-0.0001,102.0189,0,268.673,323.626,327.8,1144.16,0,0
,,96,20.95284818,106.432267,0.00188563,0.0478531,1.00948,1.008282,59.610609,0.0011,102.0195,0,268.664,323.665,327.831,1144.021,0,0
,,97,20.95047992,108.591913,0.00172288,0.0462311,1.008465,1.007413,59.63192,-0.0004,102.0191,0,268.662,323.699,327.821,1143.806,0,0
,,98,20.94594846,105.153555,0.00155634,0.04582597,1.006228,1.006576,59.632152,-0.0009,102.019,0,268.671,323.705,327.856,1143.501,0,0
,,99,20.94660561,109.683893,0.0015251,0.04668553,1.003416,1.00562,59.632738,-0.0011,102.0187,0,268.664,323.74,327.919,1143.153,0,0
,,100,20.95053739,109.804251,0.00165555,0.0489963,1.003058,1.004573,59.710084,-0.0011,102.0215,0,268.667,323.781,327.928,1142.998,0,0
,,101,20.95277025,112.321512,0.00186579,0.04952117,1.001216,1.003999,59.651591,-0.0002,102.0199,0,268.657,323.765,327.881,1142.641,0,0
,,102,20.95252445,107.532528,0.00182372,0.04769579,0.999798,1.004202,59.591895,-0.0004,102.0175,0,268.665,323.723,327.837,1142.285,0,0
,,103,20.94958267,111.993407,0.00164772,0.0462985,1.000579,1.00457,59.699436,-0.0007,102.0173,0,268.659,323.667,327.778,1138.333,0,0
,,104,20.94547547,114.02186,0.00148331,0.04585955,0.993874,1.004983,59.652637,-0.001,102.0168,0,268.67,323.654,327.78,1137.276,0,0
