General information,,time (s),O2 (%),DPT (Pa),CO (%),CO2 (%),PDM (-),PDC (-),Mass (g),Methane MFM (slpm),APT (kPa),HFM (kW/m2),Cold Trap TC (K),Stack TC (K),Smoke TC (K),Cone Heater TC (K),Spare TC (K),Soot MFM (g/s)

Test,,0,20.9608523,102.350166,0.00256143,0.04824192,0.998534,0.995262,43.151609,-0.0003,101.4355,0,269.697,330.334,333.733,1144.033,0,0
Standard used,ISO 5660-1,1,20.95469837,103.889566,0.00215576,0.04653561,0.995977,0.994979,43.151609,-0.0008,101.4338,0,269.704,330.309,333.723,1143.997,0,0
Date of test,14/02/2019,2,20.94854443,105.428966,0.00175009,0.0448293,0.993419,0.994696,43.151609,-0.0013,101.4322,0,269.711,330.284,333.713,1143.961,0,0
Time of test,11:18,3,20.94601513,107.094956,0.001613,0.04480797,0.993993,0.994446,43.151609,-0.002,101.4332,0,269.704,330.256,333.666,1143.865,0,0
Heat flux (kW/m²),50,4,20.95028883,105.176316,0.00166667,0.04680289,0.993591,0.994227,43.151609,-0.0012,101.4322,0,269.708,330.177,333.571,1143.794,0,0
Nominal duct flow rate (l/s),24,5,20.95424511,106.500411,0.00190128,0.04834631,0.992354,0.993981,43.151609,-0.0009,101.4319,0,269.698,330.075,333.429,1143.747,0,0
Sampling interval (s),1,6,20.95528803,109.884349,0.00201727,0.04705352,0.992878,0.993793,43.151609,0.0004,101.4316,0,269.703,330.01,333.324,1143.746,0,0
Separation (mm),60,7,20.95373241,105.318213,0.00192251,0.04535344,0.994167,0.993634,43.151609,0.0011,101.4315,0,269.708,329.982,333.325,1143.74,0,0
Orientation,Horizontal,8,20.94903917,109.026487,0.00180496,0.04458466,0.993649,0.993646,43.151609,-0.0015,101.4318,0,269.716,329.954,333.278,1143.717,0,0
Edge frame?,Yes,9,20.94802245,104.901737,0.00182692,0.04511902,0.993034,0.993558,43.151609,-0.0014,101.4321,0,269.7,329.913,333.221,1143.72,0,0
Grid?,No,10,20.95187914,109.156431,0.00196096,0.04732628,0.993258,0.99352,43.151609,-0.0015,101.4319,0,269.695,329.874,333.117,1143.722,0,0
Non-scrubbed?,Yes,11,20.95479482,107.064138,0.00219708,0.04843751,0.993523,0.993539,43.151609,0.0008,101.4334,0,269.706,329.851,333.14,1143.72,0,0
Substrate used? {Y/N},No,12,20.95365978,105.475434,0.00214613,0.04730585,0.993357,0.993478,43.151609,-0.0009,101.4344,0,269.711,329.86,333.138,1143.711,0,0
Substrate,none,13,20.9511238,104.31837,0.00183534,0.0452538,0.993785,0.993482,43.151609,-0.0019,101.434,0,269.694,329.888,333.171,1143.732,0,0
Additional specimen preparation details,,14,20.94642317,103.699311,0.00158888,0.04461762,0.993749,0.993567,43.151609,-0.0021,101.4333,0,269.697,329.867,333.198,1141.907,0,0
,,15,20.94770969,101.088407,0.001472,0.04554152,0.993953,0.993599,43.151609,-0.0021,101.4342,0,269.696,329.882,333.226,1141.922,0,0
Specimen,,16,20.95237178,105.861981,0.0015166,0.04788673,0.993983,0.993792,43.151609,-0.0008,101.435,0,269.69,329.896,333.237,1141.825,0,0
Sample description,After WT 2mon_NP3_16,17,20.9549958,104.935613,0.00168402,0.04818222,0.994163,0.993876,43.151609,-0.0012,101.4359,0,269.697,329.9,333.236,1143.347,0,0
Material name/ID,,18,20.95497707,105.456579,0.00163061,0.04627271,0.994131,0.994075,43.151609,-0.0005,101.4335,0,269.683,329.886,333.207,1143.75,0,0
Specimen number,,19,20.95230208,101.852897,0.00148641,0.0449928,0.994274,0.994294,43.151609,0.0031,101.4316,0,269.692,329.874,333.2,1143.729,0,0
E (MJ/kg),13.1,20,20.9478819,105.705038,0.0013885,0.04474375,0.993704,0.994506,43.151609,-0.0003,101.4322,0,269.695,329.852,333.208,1143.658,0,0
Initial mass (g),47.942,21,20.94918919,107.917387,0.00145655,0.04605555,0.99419,0.994719,43.151609,0.0001,101.4343,0,269.696,329.881,333.256,1143.603,0,0
Thickness (mm),12.5,22,20.9531378,105.5844,0.00171156,0.0481957,0.995001,0.994943,43.151609,0,101.4327,0,269.698,329.895,333.289,1143.587,0,0
Surface area (cm²),88.4,23,20.95526179,104.599914,0.00203538,0.04824339,0.995738,0.995337,43.151609,-0.0016,101.4337,0,269.703,329.902,333.295,1143.567,0,0
Sponsor,,24,20.95469901,104.047029,0.00206873,0.04631503,0.995853,0.995564,43.151609,0.0002,101.4352,0,269.71,329.909,333.333,1143.567,0,0
Manufacturer,,25,20.951499,103.467798,0.00199419,0.04480873,0.995938,0.995913,43.151609,-0.0003,101.4355,0,269.705,329.972,333.394,1143.583,0,0
Test start time (s),99,26,20.94777706,104.150398,0.00198214,0.0446532,0.997204,0.99631,43.151609,0.0006,101.4357,0,269.705,330.003,333.493,1143.608,0,0
Time to ignition (s),17,27,20.949002,104.981239,0.00203726,0.04584944,0.996424,0.99654,43.151609,0.0007,101.4355,0,269.708,330.029,333.478,1143.622,0,0
Time to flameout (s),784,28,20.95189841,104.761354,0.00223875,0.04828394,0.996502,0.997087,43.151609,-0.0005,101.4344,0,269.723,330.008,333.416,1143.655,0,0
End of test criterion,ISO 5660-1:2002,29,20.95341855,105.512094,0.00234036,0.04770118,0.996224,0.99754,43.151609,-0.0002,101.4347,0,269.726,329.976,333.405,1143.667,0,0
User EOT time (s),,30,20.95238236,107.245248,0.00208734,0.04575813,0.997166,0.998089,43.151609,0.0016,101.4338,0,269.735,329.965,333.409,1143.71,0,0
MLR EOT mass (g/m²),150,31,20.94865532,107.789139,0.00179589,0.04462575,0.997405,0.998588,43.151609,0.0017,101.4356,0,269.714,329.949,333.352,1143.752,0,0
MLR EOT time period (s),60,32,20.94720975,111.818553,0.00158776,0.0446607,0.99839,0.999005,43.151609,0.0006,101.4353,0,269.706,329.88,333.237,1146.57,0,0
Truncate graphs at EOT?,No,33,20.95061762,106.540936,0.00158896,0.04631554,0.997965,0.999635,43.151609,0.0014,101.4346,0,269.716,329.789,333.167,1144.563,0,0
Smooth data?,No,34,20.9541665,106.163788,0.00169262,0.04836822,0.998178,1.000104,43.151609,-0.0008,101.4355,0,269.718,329.793,333.127,1143.87,0,0
Correct O2 for pressure?,No,35,20.95543767,105.562122,0.00188483,0.04738951,1.000468,1.000616,43.151609,-0.0017,101.4355,0,269.731,329.78,333.095,1143.901,0,0
,,36,20.95392218,104.296367,0.00182682,0.04552337,1.001202,1.000997,43.151609,0.0017,101.4342,0,269.743,329.758,333.105,1143.936,0,0
Specifications: apparatus,,37,20.9494398,105.287226,0.0017275,0.04459038,1.001983,1.001544,43.151609,0.0033,101.4362,0,269.739,329.791,333.143,1143.99,0,0
C-factor (SI units),0.045044,38,20.94809999,103.576665,0.00175088,0.04496136,1.001199,1.002124,43.151609,0.0025,101.4344,0,269.736,329.84,333.235,1144.063,0,0
OD correction factor,0.97963,39,20.95164897,102.661282,0.00185616,0.04708449,1.002161,1.002731,43.151609,0.0007,101.4349,0,269.744,329.87,333.23,1144.131,0,0
Duct diameter (m),0.114,40,20.95469499,102.258654,0.00199042,0.04850706,1.002841,1.00333,43.151609,0.0016,101.4349,0,269.736,329.819,333.146,1144.225,0,0
O2 delay time (s),0,41,20.95540137,110.133476,0.00194706,0.04726668,1.00279,1.00388,43.151609,-0.0013,101.4335,0,269.754,329.719,332.977,1147.085,0,0
CO2 delay time (s),0,42,20.95172437,109.200949,0.00163011,0.04536567,1.003133,1.004369,43.151609,0.0001,101.4358,0,269.762,329.611,332.829,1145.047,0,0
CO delay time (s),0,43,20.94697938,108.05354,0.00136344,0.04454838,1.004449,1.005029,43.151609,0.0001,101.4359,0,269.735,329.508,332.666,1144.359,0,0
,,44,20.94667498,104.758666,0.00124396,0.04523674,1.004821,1.005664,43.151609,0.0001,101.4363,0,269.741,329.433,332.585,1144.365,0,0
Laboratory,,45,20.95008186,105.859244,0.00133566,0.0474403,1.006835,1.006281,43.151609,0.0003,101.4367,0,269.765,329.406,332.586,1144.411,0,0
Laboratory name,FTT Cone - NIST,46,20.9529058,107.276445,0.00162646,0.04839767,1.006429,1.006829,43.151609,-0.0014,101.435,0,269.771,329.413,332.582,1144.46,0,0
Operator,Shields,47,20.95328938,103.564775,0.00167836,0.04644627,1.006601,1.007422,43.151609,-0.0005,101.4355,0,269.755,329.426,332.646,1144.5,0,0
Filename,C:\CC5\DATA\19020023.CSV,48,20.95063851,106.506705,0.00152759,0.0450517,1.006487,1.007986,43.151609,0.0023,101.434,0,269.751,329.487,332.736,1144.558,0,0
Report name,,49,20.94628352,104.621075,0.00140146,0.0446219,1.007977,1.008448,43.151609,0.0027,101.4348,0,269.745,329.507,332.756,1144.593,0,0
,,50,20.94576245,106.727761,0.00139213,0.04566102,1.00918,1.00885,43.151609,0.0006,101.4357,0,269.757,329.538,332.778,1144.63,0,0
,,51,20.94900651,106.821206,0.00149777,0.04814706,1.009013,1.009453,43.151609,-0.0015,101.4363,0,269.751,329.539,332.757,1144.683,0,0
Pre-test conditions,,52,20.95131573,105.126236,0.00168789,0.04825761,1.009048,1.009834,43.151609,-0.002,101.4362,0,269.742,329.488,332.725,1144.725,0,0
Ambient temperature (°C),20.8,53,20.95120409,104.834001,0.00168602,0.04705442,1.010632,1.010132,43.151609,-0.0007,101.4367,0,269.739,329.484,332.785,1144.782,0,0
Barometric pressure (Pa),101432,54,20.9479687,105.714855,0.00152035,0.04506996,1.010378,1.010597,43.151609,0.0004,101.4358,0,269.748,329.559,332.854,1144.805,0,0
Relative humidity (%),17.4,55,20.94388846,99.807971,0.00139412,0.04459241,1.010095,1.011122,43.151609,-0.0003,101.435,0,269.751,329.616,332.929,1144.818,0,0
,,56,20.94597768,99.879416,0.00146715,0.04581961,1.010104,1.011546,43.151609,-0.0015,101.4364,0,269.741,329.631,332.95,1144.852,0,0
,,57,20.94947474,105.986819,0.00169375,0.04796046,1.013062,1.011973,43.151609,-0.0018,101.437,0,269.746,329.611,332.916,1144.86,0,0
