General information,,time (s),O2 (%),DPT (Pa),CO (%),CO2 (%),PDM (-),PDC (-),Mass (g),Methane MFM (slpm),APT (kPa),HFM (kW/m2),Cold Trap TC (K),Stack TC (K),Smoke TC (K),Cone Heater TC (K),Spare TC (K),Soot MFM (g/s)

Test,,0,20.95556337,110.380844,0.00112632,0.05272058,1.002202,1.001449,-0.634489,-0.0004,100.8399,0,271.609,332.904,337.027,1133.235,0,0
Standard used,ISO 5660-1,1,20.95445139,108.310883,0.00104525,0.04937517,1.002415,1.001713,-0.634489,-0.001,100.8393,0,271.635,332.866,337.019,1133.302,0,0
Date of test,17/07/2018,2,20.95333941,106.240923,0.00096417,0.04602975,1.002628,1.001978,-0.634489,-0.0015,100.8386,0,271.662,332.829,337.01,1133.369,0,0
Time of test,15:09,3,20.94903099,108.891792,0.00079733,0.04403406,1.002537,1.002125,-0.634489,-0.0007,100.839,0,271.653,332.815,336.921,1133.453,0,0
Heat flux (kW/m²),50,4,20.94862248,108.299787,0.00078905,0.04416944,1.002449,1.002235,-0.634489,0.0006,100.8389,0,271.661,332.774,336.875,1133.512,0,0
Nominal duct flow rate (l/s),24,5,20.95273426,108.003466,0.00086217,0.04616361,1.001657,1.002354,-0.634489,0.0002,100.8413,0,271.671,332.791,336.874,1133.51,0,0
Sampling interval (s),1,6,20.95585146,107.278989,0.00104464,0.0478449,1.00215,1.002508,-0.634489,-0.0015,100.8404,0,271.665,332.784,336.873,1132.733,0,0
Separation (mm),60,7,20.95522659,105.947396,0.00119594,0.04698409,1.002968,1.002591,-0.634489,-0.0014,100.8399,0,271.663,332.739,336.851,1133.34,0,0
Orientation,Horizontal,8,20.95267742,108.746493,0.00112009,0.04515847,1.002459,1.002692,-0.634489,-0.0021,100.8387,0,271.685,332.701,336.793,1133.505,0,0
Edge frame?,Yes,9,20.9481895,109.290102,0.00088725,0.04394311,1.003306,1.002874,-0.634489,-0.0009,100.8393,0,271.684,332.732,336.819,1133.573,0,0
Grid?,No,10,20.94790052,108.940189,0.00086986,0.04464929,1.002675,1.002988,-0.634489,-0.0018,100.8398,0,271.689,332.727,336.826,1133.57,0,0
Non-scrubbed?,Yes,11,20.95159672,106.388683,0.00103485,0.0476931,1.002992,1.003139,-0.634489,-0.0025,100.8401,0,271.684,332.722,336.819,1133.572,0,0
Substrate used? {Y/N},No,12,20.95260279,107.612929,0.00134659,0.04805371,1.003547,1.003221,-0.634489,-0.0016,100.8393,0,271.683,332.7,336.847,1133.509,0,0
Substrate,none,13,20.95254297,107.511301,0.00146585,0.04619416,1.002268,1.00331,-0.634489,-0.0009,100.8408,0,271.691,332.729,336.779,1133.434,0,0
Additional specimen preparation details,,14,20.95022101,110.936713,0.00135878,0.04460905,1.003459,1.003404,-0.634489,0.0011,100.8387,0,271.699,332.625,336.624,1133.322,0,0
,,15,20.94715711,109.587735,0.00122334,0.04399117,1.003254,1.003465,-0.634489,-0.0016,100.8398,0,271.67,332.561,336.551,1133.161,0,0
Specimen,,16,20.94834106,105.12354,0.00114631,0.04455142,1.003115,1.003563,-0.634489,-0.0022,100.8407,0,271.685,332.524,336.499,1133.126,0,0
Sample description,Phytic_3,17,20.95215305,104.6631,0.00109573,0.04589581,1.003089,1.003638,-0.634489,-0.0008,100.8411,0,271.695,332.565,336.589,1133.01,0,0
Material name/ID,Phytic_3,18,20.95450204,106.442302,0.00134673,0.04723424,1.003892,1.003683,-0.634489,0.0004,100.8406,0,271.685,332.604,336.678,1135.827,0,0
Specimen number,,19,20.95427232,104.834784,0.00136742,0.04602486,1.002931,1.003767,-0.634489,-0.0014,100.8391,0,271.702,332.66,336.752,1133.581,0,0
E (MJ/kg),13.1,20,20.94965712,104.68509,0.00104792,0.04414836,1.003448,1.003817,-0.634489,-0.0014,100.8413,0,271.706,332.699,336.838,1133.044,0,0
Initial mass (g),54.261,21,20.94510781,107.344307,0.00089908,0.04394708,1.003734,1.003846,-0.634489,-0.002,100.841,0,271.689,332.76,336.851,1133.127,0,0
Thickness (mm),12.5,22,20.94585971,108.456194,0.0008751,0.04536874,1.003796,1.00396,-0.634489,-0.0003,100.8397,0,271.7,332.737,336.78,1133.248,0,0
Surface area (cm²),88.4,23,20.94895704,105.850885,0.00100957,0.04763502,1.004557,1.004094,-0.634489,0.0008,100.8398,0,271.701,332.676,336.723,1133.377,0,0
Sponsor,,24,20.95073327,108.112897,0.00114754,0.04706134,1.004996,1.004229,-0.634489,-0.0004,100.8412,0,271.705,332.653,336.704,1133.512,0,0
Manufacturer,,25,20.95018205,106.327861,0.00106315,0.04589739,1.004086,1.004297,-0.634489,0.0005,100.8398,0,271.706,332.667,336.738,1133.607,0,0
Test start time (s),96,26,20.94638221,108.075436,0.0007783,0.04482887,1.004966,1.004373,-0.634489,-0.0014,100.8398,0,271.717,332.683,336.775,1133.721,0,0
Time to ignition (s),55,27,20.94461602,105.502381,0.0007264,0.04467095,1.004475,1.00452,-0.634489,-0.0015,100.8406,0,271.714,332.709,336.781,1135.57,0,0
Time to flameout (s),936,28,20.94633012,108.117584,0.00083329,0.04593653,1.005368,1.004648,-0.634489,-0.0005,100.8403,0,271.713,332.704,336.793,1134.354,0,0
End of test criterion,ISO 5660-1:2002,29,20.94941333,106.920066,0.00118902,0.04845273,1.005064,1.004824,-0.634489,0.0002,100.8412,0,271.715,332.712,336.799,1138.255,0,0
User EOT time (s),,30,20.95078529,107.829756,0.0014903,0.04836369,1.004573,1.005023,-0.634489,0.001,100.8401,0,271.705,332.722,336.837,1137.896,0,0
MLR EOT mass (g/m²),150,31,20.94801843,106.25079,0.00147365,0.04594591,1.006182,1.005191,-0.634489,-0.0004,100.8412,0,271.692,332.724,336.865,1134.779,0,0
MLR EOT time period (s),60,32,20.94354506,104.166778,0.00131492,0.04487457,1.005661,1.005328,-0.634489,-0.0014,100.8412,0,271.714,332.784,336.954,1134.272,0,0
Truncate graphs at EOT?,No,33,20.94129681,105.730686,0.00120495,0.04554733,1.005567,1.005473,-0.634489,-0.0007,100.8409,0,271.722,332.839,337.015,1134.32,0,0
Smooth data?,No,34,20.94462836,107.833488,0.0011445,0.04694932,1.006308,1.005665,-0.634489,0.0009,100.8413,0,271.736,332.866,337.081,1134.399,0,0
Correct O2 for pressure?,No,35,20.94781544,105.584938,0.00126478,0.04922352,1.005165,1.005844,-0.634489,-0.002,100.8409,0,271.712,332.886,337.142,1134.441,0,0
,,36,20.9489629,106.763122,0.00128885,0.04813328,1.005843,1.006052,-0.634489,-0.0016,100.8422,0,271.722,332.915,337.174,1134.49,0,0
Specifications: apparatus,,37,20.94876721,108.901192,0.0010151,0.04637255,1.006773,1.006267,-0.634489,-0.0021,100.8427,0,271.734,332.931,337.228,1134.558,0,0
C-factor (SI units),0.045709,38,20.94451751,105.805035,0.00068828,0.04545993,1.006165,1.006515,-0.634489,-0.0005,100.8417,0,271.725,332.959,337.254,1134.592,0,0
OD correction factor,1,39,20.94367211,104.119633,0.00057466,0.04606555,1.007472,1.00676,-0.634489,-0.0001,100.8412,0,271.725,332.983,337.276,1134.653,0,0
Duct diameter (m),0.114,40,20.94742078,108.972243,0.00063105,0.04767225,1.006223,1.007001,-0.634489,0.0008,100.84,0,271.724,332.995,337.321,1134.684,0,0
O2 delay time (s),0,41,20.95021272,109.59193,0.000995,0.04915101,1.006941,1.007262,-0.634489,-0.0029,100.8393,0,271.734,333.013,337.325,1134.712,0,0
CO2 delay time (s),0,42,20.95075072,104.203001,0.00119223,0.04816659,1.007265,1.007442,-0.634489,-0.0008,100.8416,0,271.738,333.023,337.342,1134.754,0,0
CO delay time (s),0,43,20.94853484,103.544847,0.00106123,0.04614253,1.009102,1.007636,-0.634489,0.0011,100.8421,0,271.728,333.057,337.429,1134.783,0,0
