General information,,time (s),O2 (%),DPT (Pa),CO (%),CO2 (%),PDM (-),PDC (-),Mass (g),Methane MFM (slpm),APT (kPa),HFM (kW/m2),Cold Trap TC (K),Stack TC (K),Smoke TC (K),Cone Heater TC (K),Spare TC (K),Soot MFM (g/s)
Specimen number,,19,20.95253451,124.196361,0.00068486,0.04891392,1.010957,1.011501,213.405695,-0.0001,103.5124,0,268.716,326.718,330.639,1076.164,0,0
E (MJ/kg),13.1,20,20.95502898,124.360476,0.00086419,0.05081077,1.010898,1.011629,213.405695,-0.0001,103.5133,0,268.727,326.734,330.655,1076.213,0,0
Initial mass (g),211.5,21,20.95510563,121.992409,0.00074682,0.04909523,1.011128,1.011789,213.405695,0.0002,103.5127,0,268.724,326.759,330.657,1076.26,0,0
Thickness (mm),19,22,20.95232705,118.433975,0.00044344,0.04750431,1.011188,1.011962,213.405695,0.0001,103.5106,0,268.722,326.763,330.674,1076.345,0,0
Surface area (cm²),100,23,20.94807863,120.670831,0.00017387,0.04710756,1.011397,1.012053,213.405695,-0.0002,103.5101,0,268.709,326.757,330.623,1071.864,0,0
Sponsor,,24,20.94944845,123.615455,7.953E-05,0.04859509,1.011694,1.01214,213.405695,-0.0002,103.5132,0,268.707,326.729,330.522,1072.131,0,0
Manufacturer,,25,20.9530804,124.181369,0.00016332,0.05095756,1.011443,1.012244,213.405695,-0.0001,103.513,0,268.724,326.686,330.407,1072.321,0,0
Test start time (s),95,26,20.95520412,123.497134,0.0003895,0.05168036,1.011403,1.01234,213.405695,0,103.511,0,268.726,326.669,330.383,1075.482,0,0
Time to ignition (s),24,27,20.95633396,121.389108,0.00036322,0.04880913,1.011708,1.012485,213.405695,0,103.5105,0,268.725,326.655,330.297,1076.41,0,0
Time to flameout (s),749,28,20.95334725,123.320324,0.00011936,0.04732362,1.011962,1.012624,213.405695,-0.0002,103.5122,0,268.725,326.592,330.154,1076.426,0,0
End of test criterion,User entered,29,20.94971116,126.351321,-5.767E-05,0.04707541,1.012302,1.012757,213.405695,0,103.5122,0,268.728,326.562,330.194,1076.434,0,0
User EOT time (s),624,30,20.95175398,125.485198,-9.486E-05,0.0484224,1.012425,1.012868,213.405695,0.0002,103.5121,0,268.734,326.566,330.171,1076.41,0,0
MLR EOT mass (g/m²),150,31,20.95406895,127.269623,6.605E-05,0.05070447,1.012322,1.012975,213.405695,0.0002,103.5113,0,268.733,326.568,330.202,1076.393,0,0
MLR EOT time period (s),60,32,20.95538402,125.115998,0.00020901,0.05032205,1.012265,1.013091,213.405695,0,103.5101,0,268.747,326.63,330.338,1076.38,0,0
Truncate graphs at EOT?,No,33,20.95446339,124.429615,0.0001415,0.04883852,1.01227,1.013232,213.405695,-0.0001,103.5128,0,268.737,326.648,330.347,1079.023,0,0
Smooth data?,No,34,20.95054028,125.245639,-9.231E-05,0.04731697,1.012251,1.013347,213.405695,0.0001,103.513,0,268.747,326.63,330.224,1077.141,0,0
Correct O2 for pressure?,No,35,20.94788548,128.862244,-0.00025489,0.04702636,1.012309,1.013516,213.405695,0.0002,103.513,0,268.729,326.578,330.158,1076.363,0,0
,,36,20.95075491,124.362731,-0.00025119,0.04767759,1.012831,1.01363,213.405695,0.0002,103.5115,0,268.733,326.58,330.151,1076.364,0,0
Specifications: apparatus,,37,20.95264817,126.206275,-3.086E-05,0.04991466,1.012986,1.013703,213.405695,0.0002,103.5111,0,268.746,326.575,330.105,1076.374,0,0
C-factor (SI units),0.043721,38,20.9534247,128.366716,0.00012045,0.04916995,1.012817,1.013759,213.405695,0.0001,103.5103,0,268.749,326.517,330.032,1076.357,0,0
OD correction factor,1,39,20.95214697,126.109148,-2.918E-05,0.04714239,1.012596,1.013854,213.405695,-0.0002,103.5132,0,268.717,326.492,330.045,1076.338,0,0
Duct diameter (m),0.114,40,20.94798974,123.681624,-0.00012786,0.0462383,1.012856,1.013877,213.405695,-0.0002,103.5128,0,268.716,326.56,330.188,1076.374,0,0
O2 delay time (s),0,41,20.94681823,124.497533,-0.00013624,0.04659884,1.012831,1.013887,213.405695,-0.0001,103.5127,0,268.729,326.606,330.223,1076.408,0,0
CO2 delay time (s),0,42,20.95123234,123.076941,6.88E-06,0.04828706,1.01303,1.013962,213.405695,-0.0001,103.5135,0,268.732,326.642,330.329,1076.425,0,0
CO delay time (s),0,43,20.95375875,120.659536,0.00033323,0.04983413,1.013227,1.014076,213.405695,0,103.512,0,268.713,326.676,330.437,1076.421,0,0
,,44,20.95357962,123.440425,0.00049613,0.04858235,1.013254,1.014103,213.405695,-0.0001,103.514,0,268.73,326.717,330.431,1076.421,0,0
Laboratory,,45,20.95136342,121.208273,0.0004348,0.04701695,1.013187,1.014155,213.405695,-0.0001,103.514,0,268.738,326.737,330.559,1076.406,0,0
Laboratory name,FTT Cone - NIST,46,20.94686322,125.484784,0.0003834,0.046251,1.013372,1.014221,213.405695,0.0001,103.5137,0,268.72,326.791,330.58,1076.385,0,0
Operator,Shields,47,20.94653977,119.161743,0.00037184,0.04687634,1.013419,1.014277,213.405695,0,103.5117,0,268.72,326.804,330.606,1076.38,0,0
Filename,C:\CC5\DATA\18020001.CSV,48,20.95022983,123.091102,0.00043902,0.04868921,1.013696,1.0143,213.405695,0.0002,103.5101,0,268.727,326.796,330.573,1076.395,0,0
Report name,,49,20.95288529,122.360261,0.00069468,0.04984552,1.0137,1.014323,213.405695,0.0002,103.5111,0,268.726,326.779,330.563,1076.394,0,0
,,50,20.95321933,124.786007,0.0006499,0.04873533,1.013424,1.014339,213.405695,0,103.514,0,268.717,326.784,330.543,1076.393,0,0
,,51,20.95070467,124.039534,0.00034828,0.04692332,1.013835,1.014394,213.405695,-0.0002,103.5129,0,268.733,326.751,330.494,1076.4,0,0
Pre-test conditions,,52,20.94628949,126.244686,0.00015761,0.04622213,1.013503,1.01446,213.405695,-0.0001,103.5112,0,268.731,326.738,330.438,1076.402,0,0
Ambient temperature (°C),26,53,20.94714067,124.942419,6.103E-05,0.0472035,1.013734,1.014516,213.405695,-0.0001,103.51,0,268.729,326.746,330.513,1076.375,0,0
Barometric pressure (Pa),103528,54,20.9510929,121.168288,0.00013177,0.04916645,1.013491,1.014539,213.405695,0,103.5108,0,268.737,326.761,330.512,1076.4,0,0
Relative humidity (%),9.7,55,20.95323445,123.272267,0.0004139,0.05005358,1.013527,1.014562,213.405695,0.0003,103.5121,0,268.731,326.76,330.506,1076.389,0,0
,,56,20.95297466,121.153363,0.00056108,0.04827255,1.013964,1.014527,213.405695,0.0001,103.5134,0,268.737,326.749,330.498,1076.458,0,0
,,57,20.94988342,123.897456,0.00043275,0.04669462,1.013863,1.014546,213.405695,0.0001,103.5125,0,268.712,326.748,330.514,1076.475,0,0
Conditioning,,58,20.94584713,122.311658,0.00035188,0.04633801,1.013458,1.014597,213.405695,0,103.5126,0,268.729,326.774,330.56,1076.428,0,0
Conditioned? {Y/N},No,59,20.947496,120.398936,0.00042111,0.04712783,1.013658,1.014598,213.405695,-0.0001,103.5117,0,268.736,326.823,330.596,1070.56,0,0
Conditioning temperature (°C),N/A,60,20.95127684,120.580436,0.00062895,0.04945952,1.013715,1.014616,213.405695,0,103.5124,0,268.725,326.801,330.471,1068.995,0,0
Conditioning RH (%),N/A,61,20.95333463,119.234746,0.0009448,0.04966027,1.013621,1.014632,213.405695,-0.0001,103.514,0,268.722,326.735,330.331,1074.547,0,0
,,62,20.95266737,120.335702,0.00092974,0.0485584,1.013786,1.014686,213.405695,0,103.5139,0,268.735,326.666,330.262,1076.037,0,0
Data collected,,63,20.94904705,125.052313,0.0007324,0.04726872,1.014141,1.014722,213.405695,-0.0002,103.5102,0,268.737,326.631,330.199,1075.91,0,0
CO/CO2 data collected?,Yes,64,20.94579153,125.545532,0.00053818,0.04702631,1.014923,1.01478,213.405695,-0.0003,103.5091,0,268.725,326.593,330.117,1079.555,0,0
Mass data collected?,Yes,65,20.94829224,123.094892,0.00038851,0.04867001,1.015178,1.014774,213.405695,-0.0002,103.5089,0,268.741,326.533,330.081,1080.521,0,0
Smoke data collected?,Yes,66,20.95183447,123.855375,0.00039604,0.05079568,1.015236,1.014716,213.405695,0,103.5068,0,268.722,326.51,330.103,1080.822,0,0
Soot mass data collected?,No,67,20.9534374,122.82058,0.00040962,0.05043867,1.01484,1.01467,213.405695,-0.0001,103.5072,0,268.744,326.489,329.947,1081.469,0,0
Soot mass ratio (1:x),N/A,68,20.95217081,130.036897,0.00013945,0.04842358,1.013627,1.014599,213.405695,-0.0001,103.5083,0,268.739,326.401,329.738,1081.881,0,0
Soot mass (g),N/A,69,20.9483544,126.207978,-0.00011066,0.04720562,1.013479,1.014633,213.405695,-0.0001,103.507,0,268.717,326.305,329.525,1081.898,0,0
,,70,20.94603259,125.495217,-0.00025502,0.04672737,1.013992,1.014679,213.405695,-0.0001,103.508,0,268.725,326.195,329.256,1081.684,0,0
Comments,,71,20.95009473,124.905773,-0.00015824,0.04796102,1.01426,1.014688,213.405695,-0.0001,103.5085,0,268.726,326.097,329.134,1084.004,0,0
Pre-test comments,,72,20.95277004,125.132442,0.00010944,0.05003418,1.014064,1.014668,213.405695,-0.0001,103.5092,0,268.72,326.03,329.034,1082.01,0,0
After-test comments,,73,20.95339385,122.478115,0.00027082,0.04876959,1.013813,1.014672,213.405695,-0.0001,103.5092,0,268.719,326.062,329.1,1080.975,0,0
,,74,20.95041219,118.468601,0.00011506,0.04691934,1.013803,1.014737,213.405695,0.0001,103.5079,0,268.714,326.044,329.043,1080.745,0,0
,,75,20.94551707,121.899096,-4.817E-05,0.04621488,1.01404,1.014765,213.405695,0,103.5083,0,268.717,326.045,329.051,1080.595,0,0
,,76,20.94433534,125.494018,-0.00017624,0.04676131,1.014041,1.014778,213.405695,0.0002,103.509,0,268.727,326.124,329.233,1080.568,0,0
,,77,20.94926396,125.167176,-0.0001586,0.04855288,1.013743,1.014771,213.405695,0.0002,103.5073,0,268.718,326.151,329.203,1080.557,0,0
,,78,20.95273392,125.333154,5.407E-05,0.05014751,1.013858,1.014716,213.405695,0.0001,103.5084,0,268.715,326.098,329.173,1080.555,0,0
,,79,20.95339824,128.203081,7.94E-05,0.04874734,1.014624,1.014742,213.405695,-0.0002,103.5098,0,268.715,326.161,329.259,1080.594,0,0
,,80,20.95107136,124.801555,-0.00015829,0.04695107,1.014061,1.014755,213.405695,-0.0002,103.5104,0,268.715,326.202,329.285,1083.078,0,0
,,81,20.94658114,124.215252,-0.00037434,0.04630061,1.013383,1.014744,213.405695,-0.0001,103.5074,0,268.723,326.182,329.197,1081.314,0,0
,,82,20.94643895,123.85321,-0.00042842,0.04676612,1.013347,1.01468,213.405695,-0.0001,103.5055,0,268.696,326.106,329.071,1080.587,0,0
,,83,20.94884003,126.975234,-0.00034713,0.04912007,1.012618,1.014734,213.405695,0.0001,103.509,0,268.699,326.057,329.026,1080.689,0,0
,,84,20.95103764,122.587468,-0.0001228,0.04949456,1.013465,1.014786,213.405695,0,103.5116,0,268.702,326.048,329.058,1080.712,0,0
Events,,85,20.95118376,124.543514,-7.26E-06,0.04744227,1.014942,1.014867,213.405695,0.0004,103.5106,0,268.712,326.031,329.03,1080.705,0,0
Number of events,0,86,20.94981957,125.0427,-0.00015912,0.04577968,1.013849,1.014857,213.405695,0.0002,103.5081,0,268.723,325.971,328.91,1080.721,0,0
,,87,20.94599267,126.919481,-0.00026235,0.04553188,1.010884,1.014723,213.405695,0,103.5075,0,268.728,325.939,329.035,1080.756,0,0
,,88,20.94860575,125.061322,-0.00026267,0.04635765,1.010791,1.014729,213.405695,0.0001,103.5115,0,268.721,326.031,329.118,1080.777,0,0
,,89,20.95235752,123.703256,-0.00016434,0.04935405,1.013664,1.014894,213.405695,0.0002,103.51,0,268.711,326.085,329.037,1080.796,0,0
,,90,20.95350459,129.648811,2.279E-05,0.04959482,1.014562,1.01491,213.405695,0.0002,103.5079,0,268.716,326.06,329.011,1080.756,0,0
,,91,20.95276314,124.426441,-9.649E-05,0.04779889,1.014353,1.014973,213.405695,0.0002,103.507,0,268.703,326.029,328.932,1080.761,0,0
,,92,20.9494491,120.894501,-0.00027088,0.04661053,1.014656,1.015035,213.405695,0.0003,103.5071,0,268.7,326.01,328.954,1080.738,0,0
,,93,20.94581433,127.182166,-0.00041118,0.0465289,1.014905,1.015057,213.405695,0.0001,103.5079,0,268.727,326.021,329.056,1080.653,0,0
,,94,20.94786941,127.766215,-0.0004106,0.04848555,1.014518,1.015184,213.405695,0,103.5102,0,268.714,326.067,329.117,1083.557,0,0
,,95,20.95157911,123.546638,-0.0002798,0.05060773,1.014341,1.015292,213.405695,0.0001,103.509,0,268.718,326.089,329.087,1084.059,0,0
,,96,20.95257483,125.219393,-5.577E-05,0.05068555,1.014411,1.015396,213.475834,0.0001,103.5092,0,268.705,326.099,329.155,1082.959,0,0
,,97,20.95066281,123.379441,-9.765E-05,0.04898142,1.015135,1.015399,213.192621,0.0004,103.5074,0,268.72,326.17,329.289,1078.846,0,0
,,98,20.94551663,125.35241,-0.00022359,0.04795176,1.014716,1.015372,213.250179,0,103.5096,0,268.709,326.188,329.228,1077.002,0,0
,,99,20.94202028,128.033211,-0.00027981,0.04881124,1.014426,1.015397,213.291978,-0.0003,103.5089,0,268.707,326.158,329.197,1076.168,0,0
,,100,20.9447972,126.166553,-0.0001684,0.05049727,1.01414,1.015416,213.378955,-0.0002,103.5087,0,268.692,326.137,329.228,1075.592,0,0
,,101,20.94823337,121.412287,5.961E-05,0.05241318,1.014382,1.01544,213.405797,-0.0002,103.5065,0,268.698,326.179,329.311,1075.215,0,0
,,102,20.94953919,123.349206,0.00020975,0.05167973,1.014871,1.015456,213.31585,0.0004,103.5061,0,268.701,326.181,329.338,1074.999,0,0
,,103,20.94804892,123.58452,6.056E-05,0.04954436,1.014944,1.015521,213.379261,0.0001,103.5062,0,268.688,326.189,329.361,1074.859,0,0
,,104,20.94539003,123.293789,-0.00012532,0.04800596,1.014931,1.015591,213.406387,-0.0002,103.5082,0,268.697,326.203,329.444,1074.825,0,0
,,105,20.9441981,123.668569,-0.00022694,0.04796797,1.014964,1.015626,213.404893,0.0001,103.5086,0,268.703,326.225,329.486,1074.847,0,0
,,106,20.94746834,121.968872,-0.00019731,0.05002085,1.015069,1.01556,213.405406,0,103.5054,0,268.696,326.271,329.655,1074.841,0,0
,,107,20.95059987,121.700124,-9.483E-05,0.05111873,1.014881,1.015529,213.406209,0.0001,103.5045,0,268.702,326.309,329.679,1074.794,0,0
,,108,20.95140039,121.640776,-0.00011451,0.04955033,1.014896,1.015505,213.406605,-0.0001,103.505,0,268.686,326.336,329.692,1074.708,0,0
,,109,20.94944482,122.270363,-0.00040942,0.04764197,1.014727,1.01555,213.405671,-0.0001,103.5052,0,268.676,326.306,329.634,1074.701,0,0
,,110,20.94494204,121.93977,-0.00065439,0.0469562,1.014659,1.015566,213.404354,0.0001,103.5054,0,268.703,326.28,329.554,1074.499,0,0
,,111,20.94448361,126.72639,-0.00080912,0.04690257,1.015028,1.015566,213.40456,0.0001,103.5035,0,268.696,326.231,329.524,1074.306,0,0
,,112,20.94812477,122.106666,-0.00079863,0.04910309,1.014936,1.015484,213.477864,0,103.5037,0,268.686,326.209,329.559,1074.136,0,0
,,113,20.95084964,124.0915,-0.00057785,0.04979584,1.014972,1.015418,213.426519,-0.0002,103.5059,0,268.679,326.252,329.596,1073.986,0,0
,,114,20.95123641,125.465551,-0.0005211,0.04828346,1.014957,1.015334,213.478041,-0.0001,103.5073,0,268.688,326.264,329.711,1073.841,0,0
,,115,20.94871122,121.852277,-0.00065714,0.04739751,1.014892,1.015386,213.499207,0.0001,103.506,0,268.701,326.307,329.767,1073.727,0,0
,,116,20.9442287,121.032138,-0.00078947,0.04701492,1.014855,1.015313,213.429377,0.0001,103.5053,0,268.707,326.31,329.685,1073.671,0,0
,,117,20.9450398,122.617564,-0.00075796,0.04778807,1.014633,1.015266,213.478415,0.0002,103.5037,0,268.689,326.285,329.618,1073.577,0,0
,,118,20.94853866,122.504597,-0.00055334,0.05058991,1.01434,1.01525,213.427491,0.0003,103.505,0,268.699,326.284,329.648,1076.046,0,0
,,119,20.95104333,121.167643,-0.00021068,0.05156524,1.014461,1.015175,213.40668,0.0002,103.5058,0,268.694,326.322,329.853,1074.291,0,0
,,120,20.94993323,124.920564,-0.00015368,0.04969761,1.014412,1.015051,213.405921,-0.0001,103.5061,0,268.691,326.382,329.96,1073.583,0,0
,,121,20.94611257,123.432268,-0.0002287,0.04818548,1.014583,1.014938,213.405948,-0.0001,103.5062,0,268.686,326.612,330.58,1073.64,0,0
,,122,20.9446977,117.364214,-0.0003275,0.04730409,1.014255,1.014934,213.322788,-0.0002,103.5057,0,268.699,327.058,331.757,1073.847,0,0
,,123,20.9445458,118.1027,-0.00026718,0.04824276,0.999449,1.014971,213.292389,-0.0002,103.506,0,268.681,327.999,334.311,1074.146,0,0
,,124,20.94734366,117.319187,-0.00013227,0.0504691,0.985802,1.015074,212.834739,0,103.5085,0,268.687,329.625,338.425,1073.886,0,0
,,125,20.94930902,109.964261,9.272E-05,0.05017758,0.989614,1.015162,212.702291,-0.0001,103.505,0,268.69,331.734,342.336,1073.858,0,0
,,126,20.94864539,101.623747,1.264E-05,0.0479079,0.975723,1.015128,212.632027,0.0001,103.5044,0,268.685,333.964,347.379,1074.38,0,0
,,127,20.94657395,99.895372,-0.00016088,0.04643926,0.945834,1.015145,212.999992,0,103.5038,0,268.699,336.637,353.436,1077.04,0,0
,,128,20.943773,101.039842,-0.00026235,0.04636586,0.946639,1.015082,212.952197,0.0002,103.5036,0,268.691,339.725,360.452,1075.7,0,0
,,129,20.94493835,95.235576,-0.00023931,0.04967199,0.947058,1.015071,212.749753,-0.0001,103.5063,0,268.682,343.02,367.495,1075.266,0,0
,,130,20.9465292,95.430125,3.51E-06,0.05579987,0.936425,1.015033,212.630852,-0.0001,103.5069,0,268.688,346.168,373.892,1075.532,0,0
,,131,20.94085072,97.090014,0.0004558,0.06735932,0.941033,1.015041,212.456938,0.0001,103.5056,0,268.692,349.349,380.537,1075.768,0,0
,,132,20.92496936,103.180328,0.00066084,0.08492103,0.930381,1.014996,212.327347,0.0001,103.5039,0,268.682,352.338,386.72,1075.932,0,0
,,133,20.88848494,96.718013,0.00084002,0.11627794,0.93239,1.014878,211.756529,0,103.5033,0,268.69,355.116,392.387,1076.102,0,0
,,134,20.8227166,94.679546,0.0010663,0.16720616,0.940749,1.014734,211.526157,0.0003,103.506,0,268.698,357.751,397.672,1076.244,0,0
,,135,20.73477714,95.61373,0.00158375,0.23441295,0.936936,1.014722,211.42051,0.0001,103.5068,0,268.687,360.045,402.237,1076.398,0,0
,,136,20.63974654,94.780014,0.0023833,0.3169524,0.927964,1.014655,211.326419,0,103.5058,0,268.693,362.134,406.369,1076.516,0,0
,,137,20.5576456,86.537704,0.0033375,0.3824378,0.921889,1.014492,211.079884,0,103.5048,0,268.707,364.168,410.492,1076.628,0,0
,,138,20.46430433,86.586401,0.00420806,0.48091832,0.929278,1.014357,210.783561,0,103.5045,0,268.699,366.107,414.092,1076.71,0,0
,,139,20.36051929,92.302161,0.00535427,0.58727058,0.913169,1.014237,210.631286,-0.0001,103.505,0,268.701,367.901,417.549,1076.791,0,0
,,140,20.24088441,93.213231,0.0067612,0.69429172,0.904793,1.014127,210.533118,0,103.5062,0,268.69,369.593,420.234,1076.805,0,0
,,141,20.10468063,98.182385,0.00837783,0.79495317,0.909196,1.014,210.355633,0.0001,103.506,0,268.678,371.18,423.343,1076.726,0,0
,,142,19.96415502,93.301013,0.01004288,0.8844355,0.914659,1.013898,210.001307,0.0002,103.5043,0,268.694,372.799,426.354,1076.548,0,0
,,143,19.83981877,81.638111,0.01137122,0.96357284,0.914454,1.01367,209.451237,0.0003,103.5049,0,268.702,374.227,428.733,1076.362,0,0
,,144,19.73601097,79.209946,0.01237736,1.03657707,0.917484,1.013487,209.232727,0.0002,103.5065,0,268.7,375.614,431.32,1075.911,0,0
,,145,19.64720318,87.669128,0.01323879,1.10268989,0.92237,1.01341,209.135948,0.0001,103.5084,0,268.702,376.943,434.025,1075.723,0,0
,,146,19.57434773,88.46144,0.01406375,1.16152776,0.917731,1.013211,208.959398,0,103.5075,0,268.703,378.166,436.307,1075.768,0,0
,,147,19.51536453,93.340506,0.01482074,1.21032853,0.911864,1.013056,208.841708,0.0001,103.5077,0,268.708,379.553,438.603,1075.951,0,0
,,148,19.46521093,90.442437,0.01567412,1.25032844,0.907334,1.012842,208.420184,-0.0001,103.5063,0,268.702,380.789,441.152,1076.091,0,0
,,149,19.42320521,92.278736,0.01612092,1.27990159,0.904229,1.012694,208.231551,0.0002,103.5064,0,268.697,381.982,442.972,1076.334,0,0
,,150,19.38762676,85.114118,0.01630879,1.30917274,0.901152,1.012513,208.140502,0.0002,103.5065,0,268.698,383.124,445.233,1076.693,0,0
,,151,19.351367,88.10989,0.01654863,1.33986835,0.898244,1.012344,207.650691,-0.0001,103.5088,0,268.699,384.452,447.766,1076.944,0,0
,,152,19.31932943,85.918913,0.01690805,1.36879604,0.902322,1.012143,207.439133,-0.0001,103.5067,0,268.704,385.498,449.434,1076.959,0,0
,,153,19.29514622,88.340795,0.01745262,1.39540797,0.8972,1.011971,207.332625,-0.0002,103.5043,0,268.698,386.246,450.677,1076.945,0,0
,,154,19.26906725,89.468603,0.01808545,1.41683397,0.915023,1.011884,206.922151,-0.0001,103.5077,0,268.696,387.379,452.688,1076.816,0,0
,,155,19.24309139,92.124509,0.0183773,1.43509893,0.910257,1.011713,206.582668,0.0002,103.5047,0,268.712,388.36,453.986,1076.622,0,0
,,156,19.21939358,89.57412,0.01848138,1.45236241,0.889178,1.011441,206.35894,0.0001,103.5077,0,268.706,389.257,455.226,1078.683,0,0
,,157,19.19229234,82.193633,0.01862724,1.47099634,0.902165,1.011295,206.243127,0.0001,103.5048,0,268.705,390.209,457.116,1076.65,0,0
,,158,19.17400162,81.542152,0.01883796,1.49020724,0.908158,1.010984,206.064417,0.0002,103.5028,0,268.717,391.086,458.692,1075.825,0,0
,,159,19.16326317,91.01025,0.01929303,1.5079777,0.910164,1.010744,205.706326,0.0002,103.5043,0,268.704,391.915,459.814,1075.856,0,0
,,160,19.14880611,90.178094,0.0198071,1.52446568,0.916345,1.010565,205.544547,0,103.5046,0,268.71,392.777,461.195,1075.973,0,0
,,161,19.12809258,93.600068,0.02013128,1.53914586,0.891731,1.010413,205.365354,0.0001,103.5063,0,268.7,393.598,461.976,1075.971,0,0
,,162,19.10481154,90.803959,0.02016782,1.55287079,0.886442,1.010266,205.246345,-0.0001,103.5066,0,268.709,394.294,462.916,1076.109,0,0
,,163,19.08626491,91.419889,0.02025438,1.56982635,0.88966,1.010027,204.821309,-0.0002,103.505,0,268.708,394.936,463.768,1076.318,0,0
,,164,19.07044513,86.131553,0.02044448,1.58688961,0.903085,1.009781,204.249363,0.0001,103.5043,0,268.698,395.782,464.861,1076.472,0,0
,,165,19.057004,87.28616,0.02085679,1.60193887,0.885976,1.009458,203.958747,0,103.5034,0,268.712,396.462,466.195,1079.356,0,0
,,166,19.04343368,85.12078,0.02123579,1.61457991,0.892697,1.009164,203.754076,0.0001,103.5058,0,268.708,397.125,467.103,1069.654,0,0
,,167,19.02679523,85.098427,0.02135996,1.62308313,0.894595,1.008918,203.409489,0,103.505,0,268.714,397.753,468.164,1067.036,0,0
,,168,19.00701421,89.669615,0.02148317,1.63206153,0.890875,1.009201,203.320966,0,103.5078,0,268.716,398.281,468.85,1074.892,0,0
,,169,18.9922062,85.249331,0.02179322,1.64146694,0.893694,1.009774,203.166474,0,103.5063,0,268.716,398.63,468.485,1077.977,0,0
,,170,18.98788251,79.361024,0.02220979,1.65276002,0.877943,1.01051,202.966754,0.0001,103.5045,0,268.719,399.054,468.925,1078.498,0,0
,,171,18.9842527,83.914769,0.02270063,1.6614423,0.871661,1.011303,202.603823,-0.0001,103.5047,0,268.709,399.528,469.241,1078.7,0,0
,,172,18.97687399,83.304424,0.02307352,1.66693654,0.883259,1.011937,202.21,-0.0001,103.5054,0,268.704,400.17,470.257,1079.026,0,0
,,173,18.96499918,82.914887,0.02304432,1.67363982,0.884322,1.012575,201.965872,-0.0001,103.505,0,268.724,400.864,471.264,1079.049,0,0
