General information,,time (s),O2 (%),DPT (Pa),CO (%),CO2 (%),PDM (-),PDC (-),Mass (g),Methane MFM (slpm),APT (kPa),HFM (kW/m2),Cold Trap TC (K),Stack TC (K),Smoke TC (K),Cone Heater TC (K),Spare TC (K),Soot MFM (g/s)

Test,,0,20.96158861,110.472075,0.00268357,0.04920003,1.001608,0.999729,-0.740881,-0.0006,101.5231,0,268.713,308.379,309.649,834.953,0,0
Standard used,ISO 5660-1,1,20.95495179,114.762595,0.0023253,0.04709586,1.000576,0.999658,-0.740881,-0.0005,101.5248,0,268.703,308.373,309.652,834.944,0,0
Date of test,10/12/2018,2,20.94831497,119.053116,0.00196702,0.0449917,0.999543,0.999588,-0.740881,-0.0004,101.5264,0,268.693,308.367,309.655,834.935,0,0
Time of test,17:23,3,20.94621223,115.855244,0.00191349,0.04515334,0.998959,0.999585,-0.740881,0.0001,101.5242,0,268.702,308.358,309.618,834.916,0,0
Heat flux (kW/m²),20,4,20.94898293,115.481266,0.00198672,0.04712912,0.999505,0.99972,-0.740881,0.0002,101.523,0,268.697,308.351,309.631,834.912,0,0
Nominal duct flow rate (l/s),24,5,20.95105267,115.148803,0.00221996,0.04845025,0.999621,0.999734,-0.740881,-0.0001,101.5246,0,268.692,308.357,309.634,834.904,0,0
Sampling interval (s),1,6,20.95165013,114.912476,0.00228012,0.04707702,0.99931,0.999906,-0.740881,0.0002,101.5243,0,268.704,308.361,309.658,834.902,0,0
Separation (mm),25,7,20.9497881,114.902768,0.00205484,0.04569319,0.999185,0.999853,-0.740881,-0.0002,101.5247,0,268.714,308.38,309.665,834.891,0,0
Orientation,Vertical,8,20.94517913,120.094717,0.00174942,0.0447894,0.999551,0.999949,-0.740881,-0.0004,101.5248,0,268.696,308.39,309.675,834.895,0,0
Edge frame?,Yes,9,20.94344709,116.648168,0.00157072,0.0453373,0.999567,1.000036,-0.740881,-0.0003,101.5248,0,268.693,308.408,309.71,834.914,0,0
Grid?,No,10,20.94776892,115.474805,0.00157637,0.04765257,0.999379,1.000017,-0.740881,-0.0003,101.5253,0,268.705,308.413,309.7,834.904,0,0
Non-scrubbed?,Yes,11,20.95103814,117.002891,0.00173339,0.04870748,0.999623,1.00011,-0.740881,-0.0001,101.5236,0,268.71,308.413,309.688,834.888,0,0
Substrate used? {Y/N},No,12,20.95151497,117.394591,0.00183631,0.04694692,0.999743,1.000191,-0.740881,-0.0001,101.5237,0,268.705,308.39,309.664,837.444,0,0
Substrate,none,13,20.95058159,117.148518,0.00163534,0.04525729,0.999531,1.000238,-0.740881,-0.0002,101.5236,0,268.71,308.377,309.615,835.545,0,0
Additional specimen preparation details,,14,20.94652352,115.66374,0.00155264,0.04471217,0.9994,1.000325,-0.740881,0,101.5248,0,268.709,308.375,309.618,834.842,0,0
,,15,20.94873929,114.004792,0.00153567,0.04544227,0.999852,1.000279,-0.740881,0,101.5249,0,268.71,308.354,309.622,834.823,0,0
Specimen,,16,20.95283042,115.449075,0.00163145,0.04766396,1.000357,1.000317,-0.740881,0,101.5248,0,268.692,308.354,309.62,834.803,0,0
Sample description,Uncoated red cedar holder without lip 20 kWm2,17,20.95524171,117.888721,0.00188374,0.04836557,1.000078,1.000487,-0.740881,0.0001,101.5243,0,268.705,308.383,309.642,834.76,0,0
Material name/ID,Uncoated red cedar holder without lip 20 kWm2,18,20.95515821,115.445404,0.00189346,0.04684708,0.999374,1.00055,-0.740881,0,101.5239,0,268.708,308.397,309.658,834.736,0,0
Specimen number,,19,20.95251143,114.907954,0.00173055,0.04517505,1.000156,1.000668,-0.740881,-0.0001,101.5251,0,268.699,308.394,309.668,834.719,0,0
E (MJ/kg),13.1,20,20.94812337,115.970959,0.00156654,0.04467988,0.999623,1.000942,-0.740881,0.0002,101.5247,0,268.699,308.406,309.676,834.736,0,0
Initial mass (g),50,21,20.94826228,119.078549,0.00153454,0.04559522,1.000323,1.001142,-0.740881,0.0002,101.5221,0,268.7,308.381,309.653,837.313,0,0
Thickness (mm),12.5,22,20.95151103,118.828999,0.0016747,0.04798557,1.000673,1.001329,-0.740881,-0.0001,101.5228,0,268.711,308.364,309.658,835.376,0,0
Surface area (cm²),88.4,23,20.9535033,115.16057,0.00190648,0.04817027,1.001098,1.001436,-0.740881,-0.0001,101.5237,0,268.701,308.366,309.676,834.69,0,0
Sponsor,,24,20.95294066,114.54085,0.00183013,0.04602321,1.000721,1.001586,-0.740881,-0.0001,101.5254,0,268.702,308.402,309.71,834.685,0,0
Manufacturer,,25,20.95097707,114.063403,0.00175258,0.04490323,1.001074,1.001589,-0.740881,-0.0003,101.5235,0,268.701,308.453,309.761,836.157,0,0
Test start time (s),91,26,20.94789877,111.579956,0.0016945,0.04499787,1.00216,1.001691,-0.740881,-0.0002,101.5257,0,268.687,308.484,309.803,834.732,0,0
Time to ignition (s),,27,20.95049413,118.264373,0.00178484,0.04612927,1.00104,1.001687,-0.740881,-0.0003,101.5251,0,268.694,308.512,309.827,833.99,0,0
Time to flameout (s),,28,20.95401508,117.544123,0.00195899,0.0483506,1.00042,1.001712,-0.740881,-0.0001,101.5253,0,268.697,308.533,309.836,834.563,0,0
End of test criterion,ISO 5660-1:2002,29,20.95552703,117.852928,0.00222389,0.04810976,1.001427,1.001618,-0.740881,-0.0001,101.5257,0,268.713,308.509,309.826,834.766,0,0
User EOT time (s),,30,20.95441062,115.819078,0.00206213,0.04581896,1.001358,1.00174,-0.740881,-0.0003,101.5271,0,268.709,308.479,309.791,834.773,0,0
MLR EOT mass (g/m²),150,31,20.9504504,115.588687,0.00187406,0.04476006,1.001472,1.001708,-0.740881,0.0002,101.5237,0,268.704,308.442,309.772,834.779,0,0
MLR EOT time period (s),60,32,20.94805286,117.396503,0.0017157,0.04485725,1.00147,1.001792,-0.740881,-0.0002,101.5239,0,268.701,308.445,309.754,834.788,0,0
Truncate graphs at EOT?,No,33,20.95110637,118.479089,0.00168861,0.04676068,1.002056,1.00173,-0.740881,-0.0004,101.5231,0,268.711,308.47,309.77,834.81,0,0
Smooth data?,No,34,20.95442828,118.007817,0.00182875,0.04852916,1.001995,1.001839,-0.740881,-0.0004,101.5252,0,268.708,308.494,309.797,834.82,0,0
Correct O2 for pressure?,No,35,20.95414717,116.331734,0.00194875,0.04766412,1.000874,1.001853,-0.740881,-0.0003,101.5253,0,268.715,308.506,309.83,834.833,0,0
,,36,20.95208741,116.984629,0.00186955,0.0463565,1.001844,1.001913,-0.740881,-0.0001,101.5259,0,268.711,308.526,309.845,834.822,0,0
Specifications: apparatus,,37,20.94754134,117.500396,0.00168165,0.04488702,1.001996,1.001875,-0.740881,-0.0001,101.5243,0,268.708,308.541,309.867,834.852,0,0
C-factor (SI units),0.044989,38,20.94630458,114.827251,0.00161083,0.04474037,1.001689,1.001983,-0.740881,-0.0002,101.5251,0,268.717,308.541,309.844,834.866,0,0
OD correction factor,0.97963,39,20.94968064,117.548844,0.00169357,0.04652227,1.001693,1.002026,-0.740881,-0.0002,101.5247,0,268.726,308.533,309.85,834.872,0,0
Duct diameter (m),0.114,40,20.95284779,116.542355,0.00186184,0.04852355,1.002903,1.002085,-0.740881,-0.0001,101.5263,0,268.703,308.529,309.823,834.883,0,0
O2 delay time (s),0,41,20.95357467,120.163474,0.00200882,0.04727861,1.002345,1.002088,-0.740881,-0.0001,101.5241,0,268.711,308.518,309.815,834.912,0,0
CO2 delay time (s),0,42,20.95145771,117.111777,0.00188373,0.04561215,1.00187,1.002218,-0.740881,0,101.5237,0,268.724,308.517,309.799,836.307,0,0
CO delay time (s),0,43,20.94687284,116.438201,0.00173706,0.04473424,1.001448,1.002209,-0.740881,-0.0002,101.5243,0,268.721,308.526,309.773,833.545,0,0
,,44,20.94693446,117.632692,0.00174849,0.04526006,1.001977,1.002297,-0.740881,-0.0002,101.5242,0,268.707,308.503,309.776,832.548,0,0
Laboratory,,45,20.95052234,114.547777,0.00192133,0.04758041,1.002156,1.002379,-0.740881,-0.0001,101.5241,0,268.712,308.483,309.764,834.439,0,0
Laboratory name,FTT Cone - NIST,46,20.95314894,115.963657,0.00213698,0.04870583,1.002254,1.002427,-0.740881,-0.0001,101.5254,0,268.735,308.48,309.778,834.963,0,0
Operator,Shields,47,20.95234044,114.229912,0.00223316,0.04745968,1.002516,1.002458,-0.740881,-0.0001,101.5271,0,268.73,308.495,309.78,834.961,0,0
Filename,C:\CC5\DATA\18120009.CSV,48,20.94888588,112.128133,0.00189961,0.04516754,1.00272,1.002352,-0.740881,-0.0002,101.5259,0,268.735,308.489,309.774,834.979,0,0
Report name,,49,20.94439749,115.846318,0.00168335,0.04459088,1.002269,1.002536,-0.740881,0,101.5241,0,268.732,308.476,309.752,834.991,0,0
,,50,20.94537558,118.023872,0.00156846,0.04557969,1.002263,1.002736,-0.740881,0.0001,101.5238,0,268.739,308.475,309.76,835.008,0,0
,,51,20.94914844,117.867562,0.00164997,0.04811722,1.00258,1.00275,-0.740881,-0.0003,101.5257,0,268.733,308.469,309.763,835.019,0,0
Pre-test conditions,,52,20.95143615,116.545712,0.00176229,0.04885693,1.002298,1.002734,-0.740881,-0.0001,101.5253,0,268.725,308.477,309.733,835.014,0,0
Ambient temperature (°C),23.1,53,20.95114005,115.073407,0.00177515,0.04678296,1.001804,1.002819,-0.740881,0,101.5241,0,268.745,308.474,309.723,834.999,0,0
Barometric pressure (Pa),101524,54,20.94791158,113.84368,0.0016003,0.04520209,1.002379,1.003086,-0.740881,0.0002,101.5241,0,268.732,308.445,309.709,835.031,0,0
Relative humidity (%),13.1,55,20.94404691,115.716728,0.00141159,0.04487998,1.002196,1.003029,-0.740881,0,101.5226,0,268.727,308.413,309.647,835.04,0,0
,,56,20.94773879,118.047911,0.00146741,0.04642651,1.002324,1.002975,-0.740881,-0.0001,101.5245,0,268.73,308.34,309.576,835.034,0,0
,,57,20.95177648,113.267668,0.0016963,0.04800691,1.00185,1.003114,-0.740881,0.0002,101.5254,0,268.725,308.315,309.564,835.012,0,0
Conditioning,,58,20.95283779,114.956951,0.00198558,0.04758043,1.002626,1.003174,-0.740881,-0.0001,101.5244,0,268.726,308.321,309.567,834.966,0,0
Conditioned? {Y/N},No,59,20.95268776,117.659298,0.00194695,0.04608542,1.002552,1.003302,-0.740881,0.001,101.5268,0,268.733,308.315,309.543,837.464,0,0
Conditioning temperature (°C),N/A,60,20.94760042,117.238049,0.00182076,0.04491359,1.002687,1.0033,-0.740881,0.0005,101.5269,0,268.744,308.323,309.554,835.551,0,0
Conditioning RH (%),N/A,61,20.94409554,117.669788,0.00166737,0.04457291,1.002283,1.003347,-0.740881,0,101.5244,0,268.729,308.311,309.53,834.902,0,0
,,62,20.94687154,117.94383,0.00160843,0.04625436,1.003205,1.003263,-0.740881,0,101.5256,0,268.718,308.297,309.5,834.896,0,0
Data collected,,63,20.95033976,117.065535,0.00173487,0.04842601,1.002994,1.003368,-0.740881,0.0001,101.5264,0,268.717,308.286,309.507,834.882,0,0
CO/CO2 data collected?,Yes,64,20.95168805,112.750289,0.00198311,0.04729227,1.002413,1.003304,-0.740881,0.0001,101.5262,0,268.725,308.284,309.487,834.887,0,0
Mass data collected?,Yes,65,20.95045398,112.719477,0.00188406,0.04557031,1.003782,1.003422,-0.740881,0,101.5261,0,268.733,308.274,309.468,834.898,0,0
Smoke data collected?,Yes,66,20.94612928,116.242275,0.00169469,0.04469401,1.003098,1.003671,-0.740881,0,101.5272,0,268.732,308.271,309.445,834.921,0,0
Soot mass data collected?,No,67,20.94506611,117.19659,0.0015712,0.04518024,1.002531,1.003615,-0.740881,0.0002,101.5259,0,268.741,308.261,309.409,834.931,0,0
Soot mass ratio (1:x),N/A,68,20.94937395,113.296803,0.00155713,0.0471175,1.003028,1.003732,-0.740881,0.0001,101.527,0,268.728,308.213,309.368,837.449,0,0
