General information,,time (s),O2 (%),DPT (Pa),CO (%),CO2 (%),PDM (-),PDC (-),Mass (g),Methane MFM (slpm),APT (kPa),HFM (kW/m2),Cold Trap TC (K),Stack TC (K),Smoke TC (K),Cone Heater TC (K),Spare TC (K),Soot MFM (g/s)

Test,,0,20.92585517,114.895917,0.00140021,0.04338717,0.998626,0.997466,-0.740881,-0.0001,101.7923,0,269.89,310.685,312.06,835.681,0,0
Standard used,ISO 5660-1,1,20.93199099,114.23141,0.00180795,0.04573306,0.997711,0.997383,-0.740881,-0.0001,101.7894,0,269.873,310.691,312.044,835.204,0,0
Date of test,12/12/2018,2,20.93812682,113.566904,0.0022157,0.04807894,0.996797,0.9973,-0.740881,-0.0001,101.7865,0,269.857,310.697,312.028,834.728,0,0
Time of test,11:09,3,20.94053827,113.640054,0.002318,0.04682012,0.996588,0.997095,-0.740881,0.0003,101.7869,0,269.872,310.678,312.043,834.373,0,0
Heat flux (kW/m²),20,4,20.93905996,114.883511,0.00210804,0.04512486,0.996408,0.997032,-0.740881,0.0002,101.7877,0,269.884,310.69,312.068,834.939,0,0
Nominal duct flow rate (l/s),24,5,20.93622612,118.272417,0.00185395,0.04455021,0.996619,0.996841,-0.740881,-0.0001,101.7873,0,269.873,310.718,312.091,835.138,0,0
Sampling interval (s),1,6,20.9383697,117.371256,0.00167311,0.04541924,0.996497,0.996734,-0.740881,-0.0003,101.7872,0,269.876,310.752,312.119,835.113,0,0
Separation (mm),25,7,20.94408432,115.92009,0.00162325,0.04718786,0.996664,0.996508,-0.740881,0,101.7853,0,269.863,310.761,312.145,835.098,0,0
Orientation,Vertical,8,20.94702457,112.146821,0.00179768,0.04791543,0.995418,0.996318,-0.740881,0,101.7867,0,269.884,310.77,312.15,835.118,0,0
Edge frame?,Yes,9,20.94846561,115.227391,0.00175021,0.04628046,0.996404,0.996196,-0.740881,0.0007,101.7869,0,269.864,310.77,312.117,835.15,0,0
Grid?,No,10,20.94644058,118.672838,0.00158027,0.04525795,0.996508,0.996206,-0.740881,0,101.7863,0,269.886,310.742,312.135,835.148,0,0
Non-scrubbed?,Yes,11,20.94318263,115.672368,0.0013691,0.04475401,0.996103,0.996226,-0.740881,-0.0003,101.7891,0,269.881,310.758,312.142,835.09,0,0
Substrate used? {Y/N},No,12,20.94526093,114.509469,0.00133569,0.04569895,0.99558,0.996019,-0.740881,0.0019,101.7893,0,269.854,310.751,312.122,835.03,0,0
Substrate,none,13,20.94903203,113.066821,0.00143945,0.04778202,0.99538,0.995874,-0.740881,0.0004,101.7876,0,269.861,310.74,312.086,834.925,0,0
Additional specimen preparation details,,14,20.95111919,111.722476,0.00168622,0.04796387,0.996218,0.995839,-0.740881,0,101.7877,0,269.878,310.673,312.026,834.87,0,0
,,15,20.95068427,117.733323,0.00164141,0.04639207,0.995128,0.995592,-0.740881,-0.0005,101.7889,0,269.895,310.631,311.989,834.845,0,0
Specimen,,16,20.94742758,111.545829,0.00139089,0.04485231,0.994656,0.995405,-0.740881,-0.0001,101.7899,0,269.88,310.626,311.955,834.872,0,0
Sample description,Uncoated red cedar no lip 20 kW/m2 No2,17,20.94367848,115.890356,0.00131493,0.04473205,0.995135,0.995206,-0.740881,-0.0001,101.7888,0,269.881,310.604,311.931,834.89,0,0
Material name/ID,Uncoated red cedar no lip 20 kW/m2 No2,18,20.94599909,116.182818,0.00137325,0.04527452,0.994485,0.995073,-0.740881,-0.0002,101.7895,0,269.874,310.57,311.897,834.908,0,0
Specimen number,,19,20.9496234,116.652491,0.00156385,0.04794731,0.993617,0.994936,-0.740881,0.0001,101.7903,0,269.869,310.552,311.866,834.912,0,0
E (MJ/kg),13.1,20,20.95131351,115.513968,0.00185961,0.04767375,0.993183,0.994617,-0.740881,-0.0004,101.7902,0,269.86,310.555,311.855,837.247,0,0
Initial mass (g),50,21,20.95040615,115.63263,0.0018759,0.04602563,0.99395,0.994253,-0.740881,-0.0001,101.7893,0,269.875,310.549,311.857,838.746,0,0
Thickness (mm),12.5,22,20.94641355,116.675447,0.00168461,0.04474612,0.994221,0.994078,-0.740881,-0.0004,101.7897,0,269.887,310.549,311.856,835.747,0,0
Surface area (cm²),88.4,23,20.94374171,117.809258,0.00162937,0.04484603,0.993193,0.993704,-0.740881,0.0004,101.7927,0,269.903,310.564,311.846,835.017,0,0
Sponsor,,24,20.94604291,115.802959,0.00173228,0.04679578,0.993231,0.993573,-0.740881,0.0002,101.7911,0,269.896,310.542,311.816,835.065,0,0
Manufacturer,,25,20.94831136,116.874091,0.00191996,0.04852591,0.993285,0.993291,-0.740881,-0.0004,101.7902,0,269.896,310.543,311.826,835.092,0,0
Test start time (s),285,26,20.95086028,115.428894,0.00217527,0.04808945,0.992187,0.992924,-0.740881,-0.0005,101.7893,0,269.865,310.545,311.838,835.105,0,0
Time to ignition (s),,27,20.94816967,115.684434,0.00210789,0.0460731,0.991795,0.992529,-0.740881,0.0002,101.7897,0,269.876,310.519,311.831,835.13,0,0
Time to flameout (s),,28,20.94244923,117.201754,0.00188491,0.04475574,0.992102,0.992116,-0.740881,0,101.7914,0,269.9,310.529,311.816,835.122,0,0
End of test criterion,ISO 5660-1:2002,29,20.940051,122.976793,0.00179732,0.04494483,0.99128,0.991759,-0.740881,0.0001,101.7915,0,269.886,310.494,311.756,837.715,0,0
User EOT time (s),,30,20.94301386,116.985714,0.00185546,0.04688135,0.991149,0.99147,-0.740881,-0.0001,101.7909,0,269.916,310.461,311.708,835.694,0,0
MLR EOT mass (g/m²),150,31,20.94492284,115.008729,0.00199587,0.04851828,0.991194,0.991178,-0.740881,0.0008,101.7903,0,269.902,310.437,311.697,835.019,0,0
