General information,,time (s),O2 (%),DPT (Pa),CO (%),CO2 (%),PDM (-),PDC (-),Mass (g),Methane MFM (slpm),APT (kPa),HFM (kW/m2),Cold Trap TC (K),Stack TC (K),Smoke TC (K),Cone Heater TC (K),Spare TC (K),Soot MFM (g/s)

Test,,0,20.94429427,101.290937,0.00071351,0.0455698,0.993638,0.99643,53.133007,0.0047,101.4369,0,270.972,332.944,337.06,1132.734,0,0
Standard used,ISO 5660-1,1,20.94411212,104.24396,0.00058702,0.04671944,0.994727,0.996177,53.133007,0.0018,101.4382,0,270.985,332.932,337.069,1132.756,0,0
Date of test,10/07/2018,2,20.94392997,107.196984,0.00046052,0.04786907,0.995816,0.995923,53.133007,-0.0012,101.4395,0,270.998,332.92,337.078,1132.778,0,0
Time of test,10:28,3,20.94690088,109.517715,0.00049898,0.05006582,0.995675,0.995571,53.133007,0.001,101.4395,0,270.992,332.923,337.073,1132.769,0,0
Heat flux (kW/m²),50,4,20.94876349,106.400191,0.0006661,0.04932534,0.995184,0.995208,53.133007,-0.0001,101.44,0,270.982,332.904,337.094,1132.755,0,0
Nominal duct flow rate (l/s),24,5,20.94965314,106.819364,0.00058399,0.0483108,0.995472,0.994848,53.133007,-0.0033,101.4393,0,270.983,332.956,337.146,1132.764,0,0
Sampling interval (s),1,6,20.94631836,109.206132,0.00036832,0.04654018,0.995138,0.994564,53.133007,-0.0017,101.4394,0,270.989,332.963,337.198,1131.076,0,0
Separation (mm),60,7,20.94306026,106.3182,0.00025668,0.04635371,0.993257,0.99443,53.133007,0.0023,101.4399,0,270.985,332.964,337.261,1129.258,0,0
Orientation,Horizontal,8,20.94589513,106.43825,0.0002177,0.04807803,0.994556,0.994281,53.133007,0.0015,101.4401,0,270.99,332.999,337.274,1128.92,0,0
Edge frame?,Yes,9,20.94931329,106.692911,0.00040249,0.05007319,0.993375,0.99425,53.133007,0.0009,101.4398,0,270.973,333.005,337.247,1132.043,0,0
Grid?,No,10,20.95067967,108.031676,0.00050891,0.04898645,0.994027,0.994358,53.133007,0.0012,101.4403,0,270.994,333.011,337.265,1132.83,0,0
Non-scrubbed?,Yes,11,20.94948149,110.25978,0.00044636,0.04801007,0.994904,0.995437,53.133007,-0.0022,101.4401,0,270.981,333.019,337.232,1132.864,0,0
Substrate used? {Y/N},No,12,20.94691362,109.333426,0.00027759,0.0472108,0.999552,1.000041,53.133007,0.0008,101.4398,0,270.989,332.993,337.148,1132.906,0,0
Substrate,none,13,20.94521676,109.256351,0.00017512,0.04745247,1.001319,1.001185,53.133007,-0.0001,101.4379,0,271.005,332.93,337.088,1132.901,0,0
Additional specimen preparation details,,14,20.94832664,107.816471,0.00028565,0.04886263,1.001403,1.00121,53.133007,-0.0014,101.4377,0,270.987,332.909,337.083,1132.898,0,0
,,15,20.9516669,107.192555,0.00053214,0.05153037,1.001639,1.00123,53.133007,-0.0009,101.4391,0,270.998,332.927,337.094,1135.801,0,0
Specimen,,16,20.95125429,110.139363,0.0006479,0.0506543,1.001043,1.001148,53.133007,-0.0002,101.4402,0,271.025,332.901,337.077,1133.666,0,0
Sample description,Phytic+G_1,17,20.94917328,110.117997,0.00047657,0.04870932,1.000216,1.001063,53.133007,0.0021,101.4404,0,271.005,332.909,337.045,1133.061,0,0
Material name/ID,Phytic+G_1,18,20.94310243,108.893959,0.00023142,0.04784796,1.00083,1.001005,53.133007,-0.0001,101.4385,0,271.015,332.876,336.925,1133.112,0,0
