General information,,time (s),O2 (%),DPT (Pa),CO (%),CO2 (%),PDM (-),PDC (-),Mass (g),Methane MFM (slpm),APT (kPa),HFM (kW/m2),Cold Trap TC (K),Stack TC (K),Smoke TC (K),Cone Heater TC (K),Spare TC (K),Soot MFM (g/s)

Test,,0,20.95251427,99.733765,0.00120533,0.0521375,1.000385,0.999802,-1.057876,0.0012,101.4628,0,269.811,331.345,334.835,1143.784,0,0
Standard used,ISO 5660-1,1,20.95334355,103.225527,0.00136795,0.04952224,1.000251,0.999816,-1.057876,-0.0002,101.4606,0,269.831,331.318,334.757,1143.837,0,0
Date of test,14/02/2019,2,20.95417282,106.71729,0.00153056,0.04690699,1.000117,0.999831,-1.057876,-0.0016,101.4583,0,269.851,331.29,334.678,1143.889,0,0
Time of test,11:39,3,20.95175786,106.464798,0.00147908,0.04511342,1.000445,0.999845,-1.057876,0.0005,101.4607,0,269.852,331.246,334.615,1143.936,0,0
Heat flux (kW/m²),50,4,20.9461214,104.715814,0.00149654,0.04483454,0.999482,0.999803,-1.057876,-0.0014,101.4612,0,269.854,331.212,334.57,1143.979,0,0
Nominal duct flow rate (l/s),24,5,20.94719386,107.504052,0.00165514,0.04525007,1.00096,0.999813,-1.057876,0.001,101.4614,0,269.879,331.182,334.528,1143.997,0,0
Sampling interval (s),1,6,20.94949713,106.336227,0.00188909,0.0469771,1.000857,0.999887,-1.057876,0.0012,101.4617,0,269.872,331.171,334.529,1144.013,0,0
Separation (mm),60,7,20.95103383,104.517272,0.00221199,0.0468764,1.000741,0.999972,-1.057876,0.0015,101.4623,0,269.861,331.16,334.522,1144.04,0,0
Orientation,Horizontal,8,20.95049014,104.057775,0.00220104,0.04606106,0.999717,0.999968,-1.057876,-0.0017,101.4616,0,269.87,331.155,334.555,1144.079,0,0
Edge frame?,Yes,9,20.94698891,102.513441,0.00193115,0.04490976,0.999786,0.999894,-1.057876,0.0019,101.4601,0,269.875,331.154,334.558,1144.135,0,0
Grid?,No,10,20.9449962,105.575631,0.00178491,0.04492334,0.999486,0.99991,-1.057876,0,101.4624,0,269.876,331.157,334.542,1144.2,0,0
Non-scrubbed?,Yes,11,20.94805853,106.91131,0.00181528,0.04617393,0.998717,0.999773,-1.057876,0.0029,101.4607,0,269.868,331.105,334.434,1144.266,0,0
Substrate used? {Y/N},No,12,20.95157225,107.807638,0.00195353,0.04788706,1.000771,0.99979,-1.057876,0.0021,101.4604,0,269.868,331.026,334.341,1144.321,0,0
Substrate,none,13,20.95181168,105.183618,0.00204512,0.04719941,1.000453,0.999839,-1.057876,-0.0005,101.4617,0,269.872,330.958,334.279,1144.394,0,0
Additional specimen preparation details,,14,20.95143015,104.128201,0.00185337,0.04537509,0.999343,0.999769,-1.057876,-0.0011,101.4621,0,269.865,330.915,334.162,1144.394,0,0
,,15,20.94774072,102.960511,0.00163855,0.04409584,1.000357,0.999804,-1.057876,0.0003,101.4621,0,269.873,330.822,334.037,1144.406,0,0
Specimen,,16,20.94550841,103.697553,0.00148059,0.04451112,0.998388,0.999808,-1.057876,0.0005,101.4603,0,269.87,330.737,333.974,1144.418,0,0
Sample description,After 2 mon WT_H_18,17,20.94858938,105.823372,0.00146141,0.04622464,0.998401,0.999828,-1.057876,0.002,101.4613,0,269.865,330.687,333.899,1144.476,0,0
Material name/ID,,18,20.95197471,103.896435,0.00164724,0.04793113,0.999495,0.999867,-1.057876,0.001,101.4607,0,269.882,330.641,333.794,1144.499,0,0
Specimen number,,19,20.95309532,107.360923,0.00178681,0.0475006,1.000669,0.999921,-1.057876,0.0021,101.4602,0,269.879,330.576,333.781,1144.493,0,0
E (MJ/kg),13.1,20,20.95140815,102.32864,0.00165687,0.04494981,0.999563,0.999933,-1.057876,0.0021,101.463,0,269.877,330.608,333.838,1144.463,0,0
Initial mass (g),55.058,21,20.94603963,102.860937,0.00158064,0.04396081,1.000246,0.999933,-1.057876,0.0008,101.4624,0,269.88,330.66,333.911,1144.457,0,0
Thickness (mm),12.5,22,20.94418741,105.870995,0.00154407,0.04467945,1.000644,0.99981,-1.057876,0.0017,101.4623,0,269.873,330.672,333.932,1144.444,0,0
Surface area (cm²),88.4,23,20.94743178,106.922718,0.00166508,0.04632149,0.999821,0.999799,-1.057876,0.0001,101.4627,0,269.859,330.679,333.917,1144.442,0,0
Sponsor,,24,20.95043581,107.756722,0.00200391,0.04755668,0.99996,0.999839,-1.057876,0.0014,101.4622,0,269.869,330.653,333.911,1144.47,0,0
Manufacturer,,25,20.95249076,108.748979,0.00209312,0.04681429,1.000154,0.999915,-1.057876,0.0017,101.4616,0,269.875,330.657,333.898,1144.513,0,0
Test start time (s),93,26,20.95073542,106.70939,0.00188657,0.04535068,1.000013,0.999832,-1.057876,0.0017,101.4627,0,269.895,330.63,333.867,1144.574,0,0
Time to ignition (s),15,27,20.94639536,105.270556,0.00168564,0.04470515,1.000099,0.999917,-1.057876,-0.0007,101.4623,0,269.884,330.585,333.851,1144.656,0,0
Time to flameout (s),883,28,20.94648059,106.909193,0.0015937,0.04546,1.000917,0.99997,-1.057876,-0.0001,101.4621,0,269.894,330.566,333.81,1144.65,0,0
End of test criterion,ISO 5660-1:2002,29,20.94993304,105.055779,0.00166373,0.04725136,1.000213,0.999931,-1.057876,0.0003,101.4631,0,269.9,330.555,333.767,1144.672,0,0
User EOT time (s),,30,20.95261725,104.174073,0.00184434,0.04764442,0.998473,0.999964,-1.057876,-0.0006,101.4616,0,269.892,330.551,333.737,1144.654,0,0
MLR EOT mass (g/m²),150,31,20.95190222,108.334693,0.00185811,0.04609698,0.99907,1.00001,-1.057876,-0.0009,101.4616,0,269.895,330.504,333.695,1144.637,0,0
MLR EOT time period (s),60,32,20.94976934,104.585341,0.00163019,0.04450706,0.999538,0.999996,-1.057876,-0.0021,101.4618,0,269.893,330.451,333.669,1147.383,0,0
Truncate graphs at EOT?,No,33,20.94569385,100.120467,0.00143262,0.0442567,0.999153,0.999979,-1.057876,-0.0014,101.462,0,269.895,330.442,333.702,1145.42,0,0
Smooth data?,No,34,20.94700314,101.903617,0.00137611,0.04604751,0.9997,0.999931,-1.057876,0.0006,101.4613,0,269.913,330.493,333.706,1144.716,0,0
Correct O2 for pressure?,No,35,20.95065576,106.344513,0.00148365,0.04819173,1.000697,0.999953,-1.057876,0.0005,101.4621,0,269.918,330.459,333.673,1144.737,0,0
,,36,20.95279192,103.941891,0.00169262,0.047991,1.000738,0.999906,-1.057876,-0.0003,101.4629,0,269.92,330.437,333.682,1144.773,0,0
Specifications: apparatus,,37,20.952427,103.813424,0.00162123,0.04599263,1.001355,0.999846,-1.057876,0.0016,101.4641,0,269.933,330.452,333.727,1144.829,0,0
C-factor (SI units),0.045044,38,20.94907442,107.930402,0.00147921,0.0442489,1.000583,0.999867,-1.057876,0.0021,101.4631,0,269.923,330.48,333.788,1144.862,0,0
OD correction factor,0.97963,39,20.94538483,103.622847,0.00139143,0.04402961,1.000721,0.999865,-1.057876,-0.0011,101.4633,0,269.919,330.518,333.866,1140.787,0,0
Duct diameter (m),0.114,40,20.94637678,106.741942,0.00140694,0.04496689,0.999663,0.999873,-1.057876,-0.0008,101.4616,0,269.898,330.572,333.933,1140.165,0,0
O2 delay time (s),0,41,20.94940265,106.057208,0.00158112,0.04753938,0.999838,0.999989,-1.057876,-0.0004,101.4621,0,269.921,330.589,333.948,1146.797,0,0
CO2 delay time (s),0,42,20.95106321,105.013905,0.00176802,0.04710098,0.999256,0.999974,-1.057876,-0.0003,101.4632,0,269.921,330.59,333.934,1145.839,0,0
CO delay time (s),0,43,20.95031883,105.212884,0.00160788,0.04540606,1.000276,1.000007,-1.057876,-0.0005,101.4618,0,269.925,330.6,333.977,1145.167,0,0
,,44,20.94637231,105.825617,0.00140066,0.0441355,1.000897,1.000041,-1.057876,-0.0021,101.4617,0,269.918,330.605,334.008,1145.249,0,0
