General information,,time (s),O2 (%),DPT (Pa),CO (%),CO2 (%),PDM (-),PDC (-),Mass (g),Methane MFM (slpm),APT (kPa),HFM (kW/m2),Cold Trap TC (K),Stack TC (K),Smoke TC (K),Cone Heater TC (K),Spare TC (K),Soot MFM (g/s)

Test,,0,20.94739243,110.107415,0.00206522,0.05207128,0.992948,0.994593,60.551414,0.0019,102.0917,0,269.892,327.503,330.506,1141.434,0,0
Standard used,ISO 5660-1,1,20.94706954,109.233056,0.0019697,0.04891721,0.992904,0.994335,60.551414,0.0012,102.091,0,269.915,327.522,330.512,1141.254,0,0
Date of test,08/11/2018,2,20.94674665,108.358697,0.00187417,0.04576315,0.99286,0.994077,60.551414,0.0005,102.0904,0,269.937,327.54,330.518,1141.075,0,0
Time of test,12:41,3,20.94347353,109.87922,0.00167085,0.04430701,0.991073,0.993706,60.551414,0.0014,102.0897,0,269.928,327.539,330.521,1140.916,0,0
Heat flux (kW/m²),50,4,20.94014792,111.367083,0.00163438,0.04442654,0.991662,0.993605,60.551414,0.0016,102.0919,0,269.927,327.476,330.429,1140.751,0,0
Nominal duct flow rate (l/s),24,5,20.9428108,110.160387,0.00168346,0.04554819,0.991678,0.993523,60.551414,0.0025,102.0897,0,269.941,327.378,330.347,1140.628,0,0
Sampling interval (s),1,6,20.94625951,111.362044,0.0018504,0.04784761,0.990463,0.993317,60.551414,0.002,102.0905,0,269.955,327.329,330.309,1140.507,0,0
Separation (mm),60,7,20.94777342,111.543426,0.00210079,0.04722597,0.99098,0.993072,60.551414,0.0014,102.0896,0,269.948,327.282,330.248,1140.422,0,0
Orientation,Horizontal,8,20.94660598,109.826605,0.00201616,0.04530886,0.991712,0.992824,60.551414,0.0006,102.088,0,269.932,327.228,330.168,1140.327,0,0
Edge frame?,Yes,9,20.94236699,111.432687,0.00181273,0.04427615,0.989457,0.992509,60.551414,0.0015,102.0881,0,269.936,327.086,330.005,1140.265,0,0
Grid?,No,10,20.94038372,108.68816,0.00172526,0.04451107,0.991097,0.992365,60.551414,0.0009,102.0899,0,269.925,327.022,329.98,1140.176,0,0
Non-scrubbed?,Yes,11,20.9428071,109.078135,0.00180576,0.04691645,0.990392,0.992136,60.551414,-0.0007,102.0892,0,269.922,327.095,330.039,1140.05,0,0
Substrate used? {Y/N},No,12,20.94514093,110.363187,0.00191564,0.04825879,0.99116,0.991918,60.551414,-0.0015,102.0889,0,269.92,327.149,330.083,1139.961,0,0
Substrate,none,13,20.94590448,111.389246,0.00202019,0.04658115,0.990957,0.991855,60.551414,0.0008,102.0903,0,269.924,327.195,330.129,1139.898,0,0
Additional specimen preparation details,,14,20.94426461,111.451772,0.0019329,0.04505581,0.990817,0.991381,60.551414,0,102.0898,0,269.935,327.225,330.171,1139.865,0,0
,,15,20.9397002,111.366353,0.0018344,0.0442437,0.988814,0.991159,60.551414,-0.0006,102.0883,0,269.946,327.277,330.24,1141.514,0,0
Specimen,,16,20.93886458,111.0201,0.00185994,0.0444787,0.987801,0.990817,60.551414,-0.0011,102.0882,0,269.935,327.293,330.213,1140.181,0,0
Sample description,after weatherbility test_C/G-9,17,20.942509,111.897636,0.0020118,0.04673179,0.988152,0.990545,60.551414,0.0001,102.088,0,269.918,327.291,330.222,1139.657,0,0
Material name/ID,,18,20.94525726,109.228704,0.0023009,0.04814108,0.988853,0.990098,60.551414,-0.0005,102.0898,0,269.923,327.329,330.319,1143.524,0,0
Specimen number,,19,20.94570016,109.837141,0.00243814,0.04669946,0.988175,0.989814,60.551414,-0.0006,102.0911,0,269.936,327.439,330.393,1144.356,0,0
E (MJ/kg),13.1,20,20.94333194,105.952647,0.00226505,0.04491515,0.98825,0.989512,60.551414,-0.0002,102.0894,0,269.952,327.454,330.418,1144.187,0,0
Initial mass (g),63.856,21,20.94023993,112.518059,0.00207279,0.04434034,0.98854,0.989408,60.551414,-0.0027,102.09,0,269.955,327.496,330.454,1140.247,0,0
Thickness (mm),12.5,22,20.94138373,108.24489,0.00195725,0.04513981,0.988302,0.98915,60.551414,-0.0016,102.0884,0,269.936,327.558,330.509,1139.281,0,0
Surface area (cm²),88.4,23,20.94364674,109.714385,0.00196403,0.04698406,0.987546,0.989061,60.551414,0.0007,102.0885,0,269.934,327.593,330.568,1139.278,0,0
Sponsor,,24,20.94561982,108.816385,0.00206907,0.04784384,0.986345,0.988744,60.551414,0.0018,102.087,0,269.937,327.641,330.635,1142.078,0,0
Manufacturer,,25,20.9455514,108.668667,0.00202313,0.04613311,0.987927,0.988579,60.551414,0.0017,102.0872,0,269.928,327.652,330.637,1139.994,0,0
Test start time (s),102,26,20.9428597,107.054064,0.00181526,0.04477919,0.987283,0.98838,60.551414,-0.0007,102.0868,0,269.935,327.606,330.567,1139.375,0,0
Time to ignition (s),12,27,20.93841809,111.546889,0.00167814,0.04424304,0.986486,0.988293,60.551414,-0.0005,102.0864,0,269.938,327.538,330.502,1139.388,0,0
