General information,,time (s),O2 (%),DPT (Pa),CO (%),CO2 (%),PDM (-),PDC (-),Mass (g),Methane MFM (slpm),APT (kPa),HFM (kW/m2),Cold Trap TC (K),Stack TC (K),Smoke TC (K),Cone Heater TC (K),Spare TC (K),Soot MFM (g/s)

Test,,0,20.96030755,109.580306,0.0010912,0.05119531,1.008002,1.008614,215.809693,0.0038,101.5405,0,271.466,332.149,333.87,1061.094,0,0
Standard used,ISO 5660-1,1,20.95528487,109.660507,0.00068144,0.04894583,1.008413,1.009286,215.809693,0.0022,101.5424,0,271.482,332.137,333.908,1061.142,0,0
Date of test,01/08/2018,2,20.95026219,109.740707,0.00027167,0.04669635,1.008824,1.009957,215.809693,0.0005,101.5444,0,271.498,332.125,333.946,1061.19,0,0
Time of test,11:11,3,20.94646379,109.274102,0.00012632,0.04646817,1.009708,1.010513,215.809693,0.0001,101.5459,0,271.481,332.131,333.989,1061.337,0,0
Heat flux (kW/m²),50,4,20.94844354,110.793012,9.139E-05,0.04795953,1.010237,1.011101,215.809693,0.0015,101.5456,0,271.495,332.125,333.938,1061.483,0,0
Nominal duct flow rate (l/s),24,5,20.95069725,110.187764,0.00021453,0.04968838,1.010286,1.011579,215.809693,0.0007,101.5437,0,271.511,332.062,333.868,1061.6,0,0
Sampling interval (s),1,6,20.95357637,108.780822,0.00042698,0.04982821,1.011622,1.012011,215.809693,0.0029,101.5463,0,271.504,332.021,333.84,1061.645,0,0
Separation (mm),25,7,20.95307961,111.280249,0.00036871,0.04779578,1.012408,1.012484,215.809693,0.0013,101.5458,0,271.507,331.991,333.759,1061.662,0,0
Orientation,Horizontal,8,20.94919864,111.34598,0.00022669,0.04645667,1.012785,1.012763,215.809693,-0.0003,101.5455,0,271.503,331.951,333.692,1061.677,0,0
Edge frame?,No,9,20.94652324,112.290666,0.00018697,0.04654652,1.014231,1.013095,215.809693,-0.0005,101.5445,0,271.51,331.877,333.632,1061.729,0,0
Grid?,No,10,20.94954572,107.798362,0.00022334,0.0486368,1.014286,1.013322,215.809693,-0.0006,101.5462,0,271.486,331.849,333.606,1061.741,0,0
Non-scrubbed?,Yes,11,20.95291339,107.927715,0.00043745,0.05081358,1.016237,1.013489,215.809693,-0.0004,101.544,0,271.513,331.894,333.685,1061.756,0,0
Substrate used? {Y/N},No,12,20.95260686,106.216057,0.0005287,0.04889459,1.015009,1.013555,215.809693,-0.0006,101.5427,0,271.52,331.946,333.75,1061.8,0,0
Substrate,none,13,20.95219783,105.753442,0.00036128,0.0470844,1.014136,1.013469,215.809693,0.0005,101.5446,0,271.511,331.972,333.776,1061.811,0,0
