General information,,time (s),O2 (%),DPT (Pa),CO (%),CO2 (%),PDM (-),PDC (-),Mass (g),Methane MFM (slpm),APT (kPa),HFM (kW/m2),Cold Trap TC (K),Stack TC (K),Smoke TC (K),Cone Heater TC (K),Spare TC (K),Soot MFM (g/s)

Test,,0,20.93755176,108.173336,0.00066906,0.04122318,0.999573,0.999966,3.903239,0.0003,100.7277,0,270.471,322.331,325.754,1053.321,0,0
Standard used,ISO 5660-1,1,20.94472265,109.438206,0.00098749,0.04473217,0.999664,0.999909,3.903239,-0.0004,100.7267,0,270.438,322.369,325.782,1053.352,0,0
Date of test,25/04/2019,2,20.95189354,110.703076,0.00130592,0.04824116,0.999756,0.999852,3.903239,-0.001,100.7257,0,270.405,322.407,325.81,1053.383,0,0
Time of test,15:34,3,20.95460892,109.400898,0.00159021,0.04840516,0.999664,0.999852,3.903239,-0.0015,100.7255,0,270.408,322.432,325.846,1053.414,0,0
Heat flux (kW/m²),50,4,20.95414285,108.46255,0.00154687,0.04646051,1.00004,0.999787,3.903239,0.0002,100.7245,0,270.414,322.454,325.888,1053.463,0,0
Nominal duct flow rate (l/s),24,5,20.95100519,106.708008,0.00135023,0.04511594,0.999225,0.999735,3.903239,0.0004,100.7255,0,270.399,322.473,325.92,1053.522,0,0
Sampling interval (s),5,6,20.9485227,111.127856,0.00116935,0.04503724,1.001182,0.999715,3.903239,0.0014,100.7248,0,270.397,322.5,326.004,1055.081,0,0
Separation (mm),25,7,20.95143468,109.933906,0.0011073,0.04622759,1.000251,0.999667,3.903239,0.0027,100.7264,0,270.401,322.546,326.029,1053.931,0,0
Orientation,Horizontal,8,20.95506751,110.26175,0.00123829,0.04858872,0.998989,0.999656,3.903239,0.0024,100.7269,0,270.399,322.562,326.02,1053.581,0,0
Edge frame?,No,9,20.95672727,110.935038,0.00142115,0.04852972,0.999793,0.999633,3.903239,0.0037,100.7263,0,270.396,322.542,325.988,1053.581,0,0
Grid?,No,10,20.95725879,109.841178,0.00131774,0.04608987,1.000074,0.999616,3.903239,-0.0006,100.7267,0,270.397,322.544,326,1053.589,0,0
Non-scrubbed?,Yes,11,20.95401189,112.345714,0.00122089,0.04500446,1.000434,0.999419,3.903239,-0.0005,100.7255,0,270.424,322.521,325.995,1053.594,0,0
Substrate used? {Y/N},No,12,20.95026992,107.51895,0.00121072,0.04544053,1.000058,0.999359,3.903239,0.0003,100.7271,0,270.394,322.51,326.003,1053.584,0,0
Substrate,none,13,20.95216285,106.47211,0.00138405,0.04644728,0.999099,0.999299,3.903239,-0.0013,100.7259,0,270.409,322.524,325.988,1053.645,0,0
Additional specimen preparation details,,14,20.95549711,107.508966,0.00178685,0.0486445,0.998266,0.999228,3.903239,0.001,100.7266,0,270.389,322.548,325.986,1054.442,0,0
