General information,,time (s),O2 (%),DPT (Pa),CO (%),CO2 (%),PDM (-),PDC (-),Mass (g),Methane MFM (slpm),APT (kPa),HFM (kW/m2),Cold Trap TC (K),Stack TC (K),Smoke TC (K),Cone Heater TC (K),Spare TC (K),Soot MFM (g/s)

Test,,0,20.93796212,111.654316,0.02078455,0.09199931,1.0026,1.00053,-1.058402,0.0004,102.9313,0,268.763,322.205,326.518,1146.881,0,0
Standard used,ISO 5660-1,1,20.94540182,110.186088,0.02089859,0.09505434,1.001547,1.00035,-1.058402,0.0003,102.9323,0,268.777,322.28,326.628,1146.72,0,0
Date of test,19/02/2019,2,20.95284153,108.71786,0.02101264,0.09810936,1.000494,1.00017,-1.058402,0.0002,102.9333,0,268.791,322.355,326.738,1146.559,0,0
Time of test,14:41,3,20.95545013,106.65318,0.02125464,0.09787253,1.000273,1.00013,-1.058402,0.0002,102.934,0,268.785,322.417,326.802,1146.525,0,0
Heat flux (kW/m²),50,4,20.95581001,109.354316,0.0211464,0.09624642,1.001314,0.999923,-1.058402,0,102.9324,0,268.788,322.457,326.854,1146.684,0,0
Nominal duct flow rate (l/s),24,5,20.9506597,110.012946,0.02088427,0.09501517,1.001572,0.999722,-1.058402,0,102.9313,0,268.798,322.474,326.878,1146.776,0,0
Sampling interval (s),1,6,20.94765635,110.317668,0.02078017,0.0950329,0.999833,0.999431,-1.058402,0,102.9315,0,268.792,322.47,326.855,1146.775,0,0
Separation (mm),60,7,20.95076597,109.362487,0.02080637,0.09657729,0.999104,0.999153,-1.058402,-0.0002,102.9318,0,268.795,322.45,326.817,1146.84,0,0
Orientation,Horizontal,8,20.95419584,111.729185,0.02103029,0.09872074,0.999324,0.998876,-1.058402,0.0002,102.9306,0,268.805,322.438,326.794,1146.851,0,0
Edge frame?,Yes,9,20.95542451,111.615364,0.02126495,0.09820958,0.999186,0.998564,-1.058402,0.0001,102.9323,0,268.799,322.404,326.766,1146.849,0,0
Grid?,No,10,20.95369083,110.000387,0.02111652,0.0958157,0.998398,0.998384,-1.058402,0.0002,102.9323,0,268.799,322.434,326.801,1146.775,0,0
Non-scrubbed?,Yes,11,20.94924178,112.669868,0.02100429,0.09487434,0.997859,0.998036,-1.058402,-0.0002,102.9307,0,268.795,322.47,326.862,1146.576,0,0
Substrate used? {Y/N},No,12,20.94793498,113.822648,0.02087427,0.09506128,0.99766,0.997727,-1.058402,-0.0002,102.9313,0,268.783,322.509,326.906,1146.405,0,0
Substrate,none,13,20.95146414,109.871588,0.02093751,0.09752562,0.998649,0.997448,-1.058402,0.0001,102.9323,0,268.788,322.541,326.929,1146.253,0,0
Additional specimen preparation details,,14,20.95552135,107.654284,0.02105353,0.09897144,0.997272,0.997169,-1.058402,0.0002,102.9328,0,268.803,322.564,326.943,1146.169,0,0
,,15,20.95712753,108.895466,0.02124957,0.09762994,0.997139,0.996671,-1.058402,0.0003,102.9313,0,268.798,322.596,327.013,1146.16,0,0
Specimen,,16,20.95510723,107.411709,0.02116552,0.09597331,0.995435,0.996318,-1.058402,-0.0001,102.9309,0,268.799,322.618,327.051,1146.172,0,0
Sample description,After 2 mon WT_Phytic 16,17,20.95040644,109.786139,0.02097136,0.0949579,0.995929,0.995846,-1.058402,-0.0003,102.9311,0,268.808,322.632,327.034,1146.2,0,0
Material name/ID,,18,20.95046844,113.682142,0.02093172,0.09573625,0.996362,0.995493,-1.058402,0,102.9304,0,268.791,322.588,326.97,1148.438,0,0
Specimen number,,19,20.95422201,112.116265,0.02096361,0.09774165,0.996417,0.99534,-1.058402,0.0001,102.931,0,268.788,322.543,326.916,1151.634,0,0
E (MJ/kg),13.1,20,20.95539853,109.114371,0.0211318,0.09880336,0.99495,0.994973,-1.058402,0,102.9315,0,268.789,322.531,326.907,1149.728,0,0
Initial mass (g),51.512,21,20.95517834,108.986664,0.02116391,0.09773017,0.994512,0.994352,-1.058402,-0.0001,102.9308,0,268.789,322.545,326.921,1148.883,0,0
Thickness (mm),12.5,22,20.9522635,108.87085,0.02086605,0.09557459,0.993507,0.993857,-1.058402,0,102.9311,0,268.8,322.549,326.911,1148.727,0,0
Surface area (cm²),88.4,23,20.94777399,108.141595,0.02065241,0.09499791,0.994901,0.993354,-1.058402,0.0003,102.9317,0,268.795,322.547,326.87,1148.541,0,0
Sponsor,,24,20.94892369,110.779438,0.02062557,0.0958166,0.993602,0.992858,-1.058402,0.0003,102.9311,0,268.795,322.537,326.888,1148.325,0,0
Manufacturer,,25,20.95134659,112.198848,0.02073978,0.09802436,0.993374,0.992313,-1.058402,0,102.9319,0,268.807,322.551,326.925,1148.072,0,0
Test start time (s),119,26,20.95322899,110.872723,0.0209112,0.09878504,0.992724,0.991808,-1.058402,0.0002,102.9325,0,268.81,322.586,326.935,1147.781,0,0
Time to ignition (s),28,27,20.95296152,111.350618,0.02095927,0.09720045,0.991846,0.991396,-1.058402,-0.0001,102.9312,0,268.781,322.614,326.972,1147.504,0,0
Time to flameout (s),810,28,20.94946228,110.760079,0.02074623,0.09523279,0.991488,0.990916,-1.058402,-0.0002,102.9314,0,268.783,322.644,327.005,1149.811,0,0
End of test criterion,ISO 5660-1:2002,29,20.94403091,107.766401,0.02063688,0.09486499,0.990519,0.990368,-1.058402,-0.0001,102.9315,0,268.788,322.689,327.082,1147.692,0,0
User EOT time (s),,30,20.94580495,105.081164,0.02061785,0.09565328,0.989982,0.989764,-1.058402,0.0001,102.9302,0,268.806,322.754,327.119,1146.758,0,0
