General information,,time (s),O2 (%),DPT (Pa),CO (%),CO2 (%),PDM (-),PDC (-),Mass (g),Methane MFM (slpm),APT (kPa),HFM (kW/m2),Cold Trap TC (K),Stack TC (K),Smoke TC (K),Cone Heater TC (K),Spare TC (K),Soot MFM (g/s)

Test,,0,20.96027766,143.806898,0.00033876,0.04256805,0.99995,0.999985,-0.506103,0,69.9453,0,266.883,314.266,316.239,971.823,0,0
Standard used,ASTM E 1354,1,20.95328373,144.191748,0.00012055,0.04225633,0.999998,1.000012,-0.506103,0,69.9944,0,266.913,314.278,316.287,971.854,0,0
Date of test,24/06/2024,2,20.9462898,144.576598,-9.766E-05,0.04194461,1.000046,1.00004,-0.506103,0,70.0435,0,266.943,314.29,316.335,971.885,0,0
Time of test,11:19,3,20.94820649,136.880994,-9.393E-05,0.04362604,1.000075,1.000066,-0.506103,-0.0001,70.0767,0,266.941,314.305,316.362,971.902,0,0
Heat flux (kW/m²),35,4,20.95174136,142.107149,7.347E-05,0.04565532,1.000082,1.000079,-0.506103,0.0002,70.0834,0,266.939,314.324,316.387,971.896,0,0
Nominal duct flow rate (l/s),24,5,20.9533361,139.779308,0.00024447,0.0457432,1.000071,1.000079,-0.506103,0.0007,70.0389,0,266.947,314.333,316.418,973.084,0,0
Sampling interval (s),1,6,20.95231847,137.092116,0.0001723,0.04324315,1.000069,1.000064,-0.506103,0.0002,70.0601,0,266.968,314.362,316.424,972.178,0,0
Separation (mm),25,7,20.94833953,138.289484,-4.204E-05,0.04186231,1.000063,1.000058,-0.506103,0,70.0893,0,266.942,314.338,316.39,971.926,0,0
Orientation,Vertical,8,20.94573367,144.784345,-0.00013313,0.04177841,1.000068,1.00005,-0.506103,0,70.0607,0,266.944,314.344,316.385,971.924,0,0
Edge frame?,Yes,9,20.94892492,148.263104,-8.955E-05,0.04384959,1.000039,1.000052,-0.506103,0.0005,70.0756,0,266.948,314.311,316.328,971.912,0,0
Grid?,No,10,20.95230675,150.523505,6.675E-05,0.04568481,1.000034,1.000045,-0.506103,0.0002,70.0712,0,266.957,314.25,316.255,971.928,0,0
Non-scrubbed?,Yes,11,20.95340357,142.757622,0.00024658,0.04436847,1.000036,1.000027,-0.506103,0.0001,70.0884,0,266.97,314.238,316.247,971.919,0,0
Substrate used? {Y/N},No,12,20.95189846,143.463753,0.00015729,0.04286894,1.000021,1.000029,-0.506103,-0.0001,70.0757,0,266.962,314.236,316.263,971.923,0,0
Substrate,none,13,20.94753458,140.262327,-5.641E-05,0.04183648,1.000002,1.000002,-0.506103,-0.0002,70.0879,0,266.967,314.274,316.332,971.936,0,0
Additional specimen preparation details,Kaowool blankets. Retainer frame. Stored in drierite.Al foil pan,14,20.94612805,143.968348,-0.0001303,0.04247956,1.000029,1.000008,-0.506103,0.0018,70.096,0,266.986,314.298,316.316,973.605,0,0
,,15,20.94970559,141.119711,-6.837E-05,0.0443735,1.000044,1.000038,-0.506103,0.0005,70.0938,0,266.987,314.25,316.247,971.509,0,0
Specimen,,16,20.95278363,146.971234,0.00014318,0.04570259,1.000023,1.000021,-0.506103,0.0002,70.0898,0,266.967,314.191,316.224,970.293,0,0
Sample description,Composite3_Vert__35kWm-2_R1,17,20.9534815,141.513366,0.00024001,0.04396124,1.000016,0.999994,-0.506103,-0.0001,70.0912,0,266.985,314.222,316.272,970,0,0
Material name/ID,Composite3,18,20.95134084,138.20587,0.00013027,0.04263801,1.000002,0.999969,-0.506103,0,70.0631,0,267.004,314.294,316.341,969.879,0,0
Specimen number,,19,20.9467402,140.791921,-3.353E-05,0.0418378,0.999998,0.999973,-0.506103,0,70.0304,0,267.018,314.377,316.42,969.861,0,0
E (MJ/kg),13.1,20,20.94816517,140.393385,-0.00013091,0.04214886,0.999993,0.999994,-0.506103,-0.0002,70.0291,0,267.028,314.476,316.513,969.923,0,0
Initial mass (g),31.63,21,20.95235038,143.709608,-1.922E-05,0.04485578,0.999977,0.999977,-0.506103,0,70.0641,0,267.014,314.52,316.564,970.037,0,0
Thickness (mm),5,22,20.95503863,144.924367,0.00021975,0.04540176,0.999959,0.999963,-0.506103,0.0007,70.0683,0,267.01,314.555,316.59,970.193,0,0
Surface area (cm²),88.4,23,20.95518291,139.162032,0.00023383,0.04374136,0.999961,0.999964,-0.506103,0.0005,70.0533,0,267.032,314.574,316.628,970.358,0,0
