General information,,time (s),O2 (%),DPT (Pa),CO (%),CO2 (%),PDM (-),PDC (-),Mass (g),Methane MFM (slpm),APT (kPa),HFM (kW/m2),Cold Trap TC (K),Stack TC (K),Smoke TC (K),Cone Heater TC (K),Spare TC (K),Soot MFM (g/s)

Test,,0,20.94144557,113.207326,0.00249378,0.04439271,0.996827,0.994153,53.347365,0.0008,101.8521,0,271.41,333.958,337.264,1130.112,0,0
Standard used,ISO 5660-1,1,20.94614571,111.326605,0.00266213,0.04718745,0.994952,0.994391,53.347365,0.0002,101.8508,0,271.416,333.923,337.295,1130.093,0,0
Date of test,02/08/2018,2,20.95084585,109.445884,0.00283049,0.04998219,0.993077,0.994629,53.347365,-0.0004,101.8495,0,271.422,333.888,337.326,1130.074,0,0
Time of test,12:37,3,20.95198516,110.516539,0.00284961,0.04868349,0.993426,0.994803,53.347365,0.0007,101.8505,0,271.431,333.919,337.37,1130.018,0,0
Heat flux (kW/m²),50,4,20.95010701,109.822415,0.0025878,0.04693289,0.994958,0.994866,53.347365,-0.0003,101.8506,0,271.439,333.949,337.398,1130.01,0,0
Nominal duct flow rate (l/s),24,5,20.94553861,107.441796,0.00237109,0.04631342,0.994232,0.995064,53.347365,0.0009,101.85,0,271.413,333.926,337.371,1129.99,0,0
Sampling interval (s),1,6,20.94691213,106.992414,0.00229887,0.04717757,0.994157,0.995163,53.347365,-0.0027,101.852,0,271.425,333.947,337.401,1130.003,0,0
Separation (mm),60,7,20.95081229,110.810312,0.00234926,0.04821426,0.993977,0.99525,53.347365,-0.0044,101.8504,0,271.428,333.939,337.394,1129.977,0,0
Orientation,Horizontal,8,20.95213426,108.114541,0.00255926,0.04942569,0.993146,0.995415,53.347365,-0.004,101.8486,0,271.432,333.925,337.379,1129.959,0,0
Edge frame?,Yes,9,20.95187767,107.28281,0.00266275,0.04768757,0.993799,0.995579,53.347365,0.0004,101.8467,0,271.431,333.915,337.347,1129.987,0,0
Grid?,No,10,20.95073699,106.979998,0.00249035,0.04598411,0.994918,0.995685,53.347365,0.0002,101.8499,0,271.422,333.905,337.339,1129.995,0,0
Non-scrubbed?,Yes,11,20.94672505,108.207744,0.00232977,0.04553783,0.994724,0.995788,53.347365,-0.0023,101.8503,0,271.42,333.926,337.414,1130.018,0,0
Substrate used? {Y/N},No,12,20.94758628,108.50575,0.00235476,0.04601376,0.994664,0.995819,53.347365,-0.0041,101.8492,0,271.412,333.977,337.502,1130.024,0,0
Substrate,none,13,20.9513336,108.83287,0.00250687,0.04878816,0.99354,0.99579,53.347365,-0.0043,101.8513,0,271.416,333.996,337.516,1130.05,0,0
Additional specimen preparation details,,14,20.95217404,107.99785,0.00271933,0.0495578,0.994421,0.99573,53.347365,-0.0018,101.8505,0,271.419,333.978,337.464,1130.059,0,0
,,15,20.95165375,108.031037,0.00274051,0.04806675,0.99437,0.995717,53.347365,-0.0025,101.8489,0,271.43,333.952,337.458,1130.066,0,0
Specimen,,16,20.94854942,106.210665,0.00256656,0.0459525,0.994017,0.995748,53.347365,-0.0033,101.8499,0,271.425,333.95,337.476,1130.111,0,0
Sample description,Ch-P_5th,17,20.9445237,103.884879,0.00250495,0.04560552,0.993607,0.99584,53.347365,-0.0008,101.8515,0,271.418,333.945,337.471,1127.247,0,0
Material name/ID,Ch-P_5th,18,20.94659047,108.769504,0.00253911,0.04685817,0.995243,0.995966,53.347365,-0.0003,101.8529,0,271.425,333.942,337.458,1126.392,0,0
Specimen number,,19,20.95015458,109.342529,0.00274018,0.04909619,0.995166,0.996004,53.347365,-0.0025,101.8485,0,271.427,333.943,337.476,1126.435,0,0
E (MJ/kg),13.1,20,20.95191649,109.137813,0.00295294,0.04931192,0.995306,0.996101,53.347365,-0.0059,101.8507,0,271.432,333.942,337.438,1129.458,0,0
Initial mass (g),52.638,21,20.95111842,106.394002,0.00280645,0.04693808,0.995758,0.996211,53.347365,-0.0029,101.8534,0,271.449,333.93,337.455,1130.227,0,0
Thickness (mm),12.5,22,20.94774492,107.657988,0.0024849,0.04581045,0.996065,0.996167,53.347365,-0.0014,101.8496,0,271.443,333.931,337.462,1130.25,0,0
Surface area (cm²),88.4,23,20.94447149,105.98933,0.00220625,0.04591578,0.995292,0.996236,53.347365,-0.0003,101.8507,0,271.424,333.937,337.48,1130.281,0,0
Sponsor,,24,20.9471896,104.431235,0.00206909,0.04699373,0.994411,0.996289,53.347365,-0.001,101.852,0,271.43,333.986,337.53,1130.35,0,0
Manufacturer,,25,20.95069524,110.541263,0.00213513,0.04921046,0.995755,0.996339,53.347365,-0.0002,101.8532,0,271.425,333.98,337.526,1130.334,0,0
Test start time (s),96,26,20.9520496,107.965819,0.00223771,0.0485854,0.99591,0.996381,53.347365,-0.0017,101.8508,0,271.421,333.976,337.54,1130.316,0,0
Time to ignition (s),145,27,20.95079771,106.726524,0.00212329,0.04668925,0.995451,0.996431,53.347365,-0.0003,101.8507,0,271.426,333.989,337.539,1130.311,0,0
Time to flameout (s),985,28,20.94656301,107.332381,0.00197246,0.04564666,0.995653,0.996525,53.347365,-0.0015,101.8545,0,271.427,334.017,337.558,1133.102,0,0
End of test criterion,ISO 5660-1:2002,29,20.94460736,105.610052,0.00196313,0.0459556,0.994299,0.996547,53.347365,0.0003,101.8536,0,271.408,334.016,337.576,1130.996,0,0
