General information,,time (s),O2 (%),DPT (Pa),CO (%),CO2 (%),PDM (-),PDC (-),Mass (g),Methane MFM (slpm),APT (kPa),HFM (kW/m2),Cold Trap TC (K),Stack TC (K),Smoke TC (K),Cone Heater TC (K),Spare TC (K),Soot MFM (g/s)

Test,,0,20.94046688,121.637713,0.00093453,0.04448286,0.998427,1.000219,-0.529135,0.0006,100.517,0,269.667,308.952,310.095,838.975,0,0
Standard used,ISO 5660-1,1,20.9488414,117.427377,0.00127717,0.04553392,0.999147,1.000248,-0.529135,0.0002,100.5187,0,269.667,308.971,310.066,838.948,0,0
Date of test,30/01/2019,2,20.95721593,113.217042,0.0016198,0.04658497,0.999867,1.000278,-0.529135,-0.0001,100.5203,0,269.667,308.99,310.036,838.92,0,0
Time of test,12:03,3,20.95761356,120.494578,0.00157575,0.04512865,1.000272,1.000237,-0.529135,-0.0002,100.5201,0,269.669,308.976,310.029,838.927,0,0
Heat flux (kW/m²),20,4,20.95411958,116.957821,0.00138358,0.04388577,0.998992,1.000214,-0.529135,0.0002,100.5187,0,269.676,308.962,310.01,838.925,0,0
Nominal duct flow rate (l/s),24,5,20.95028149,110.804753,0.00131235,0.04371839,1.00001,1.000269,-0.529135,-0.0002,100.5186,0,269.667,308.959,310.006,838.909,0,0
Sampling interval (s),5,6,20.95253806,114.903614,0.00139508,0.04520956,1.000363,1.000202,-0.529135,0.0002,100.5184,0,269.699,308.965,310.021,841.46,0,0
Separation (mm),25,7,20.95778799,118.933226,0.00163567,0.04737974,1.000816,1.000066,-0.529135,0,100.5191,0,269.693,308.976,310.053,839.546,0,0
Orientation,Vertical,8,20.95992764,117.587054,0.00192986,0.04726721,1.000586,1.000038,-0.529135,0,100.5191,0,269.685,308.994,310.071,838.98,0,0
Edge frame?,Yes,9,20.95979344,115.682225,0.00195747,0.04537063,1.000046,1.000073,-0.529135,-0.0002,100.5187,0,269.689,308.998,310.055,839.036,0,0
Grid?,No,10,20.95715827,118.57119,0.00175037,0.04382524,0.999713,1.000093,-0.529135,-0.0001,100.5197,0,269.682,308.987,310.058,839.057,0,0
Non-scrubbed?,Yes,11,20.95425685,115.295542,0.00170554,0.04377776,1.000037,1.000072,-0.529135,0,100.5194,0,269.686,309,310.079,839.074,0,0
Substrate used? {Y/N},No,12,20.95732582,117.257083,0.00174069,0.04493686,1.000072,1.00002,-0.529135,0.0001,100.5166,0,269.681,309.02,310.13,839.072,0,0
Substrate,none,13,20.96062174,113.604629,0.00193877,0.0473984,0.999756,1.000009,-0.529135,-0.0001,100.5155,0,269.686,309.052,310.169,839.085,0,0
Additional specimen preparation details,,14,20.9619409,112.116838,0.00211207,0.04661002,0.999381,1.000044,-0.529135,-0.0002,100.5143,0,269.687,309.072,310.186,839.095,0,0
,,15,20.96049565,118.781844,0.0019128,0.0445806,0.999815,1.000203,-0.529135,0,100.5141,0,269.673,309.082,310.191,839.103,0,0
Specimen,,16,20.95640257,115.791578,0.00171917,0.04366811,1.00031,1.000088,-0.529135,0.0002,100.5159,0,269.694,309.094,310.207,839.08,0,0
Sample description,Smoldering Balsa No2,17,20.95315866,116.285581,0.0015732,0.0440648,0.999777,1.000111,-0.529135,0,100.5148,0,269.687,309.084,310.209,839.049,0,0
Material name/ID,Smoldering Balsa No2,18,20.9561407,114.669724,0.00163828,0.04603319,0.999992,1.000124,-0.529135,-0.0003,100.5157,0,269.695,309.092,310.218,839.032,0,0
Specimen number,,19,20.95915955,119.120897,0.00178385,0.0476248,1.001125,1.000124,-0.529135,0.0001,100.5171,0,269.696,309.084,310.192,839.03,0,0
E (MJ/kg),13.1,20,20.96005227,118.71581,0.00182331,0.04609405,1.000793,1.000171,-0.529135,0,100.5179,0,269.684,309.074,310.18,839.025,0,0
Initial mass (g),19.6,21,20.95755945,115.817239,0.00158085,0.04439704,1.000548,1.000135,-0.529135,0.0002,100.5137,0,269.698,309.064,310.164,839.016,0,0
Thickness (mm),12.5,22,20.95331235,112.529796,0.00139307,0.04365701,1.000337,1.000217,-0.529135,0,100.513,0,269.688,309.029,310.124,838.995,0,0
Surface area (cm²),88.4,23,20.95306201,117.117227,0.00132127,0.04416628,1.000489,1.000321,-0.529135,0.0001,100.5157,0,269.683,309.039,310.105,838.992,0,0
Sponsor,,24,20.95676289,114.876574,0.00141454,0.04568936,1.000142,1.000376,-0.529135,0.0001,100.5153,0,269.704,309.017,310.076,839.012,0,0
Manufacturer,,25,20.95950559,114.426189,0.00175204,0.04731872,0.999537,1.000291,-0.529135,0.0001,100.5161,0,269.701,308.996,310.055,839.035,0,0
Test start time (s),83,26,20.95954728,117.229918,0.00192418,0.04591109,0.999489,1.00042,-0.529135,0,100.5198,0,269.697,308.969,310.043,839.039,0,0
Time to ignition (s),,27,20.95570815,116.298157,0.00179723,0.04429242,1.000291,1.00055,-0.529135,0.0001,100.5222,0,269.693,308.976,310.028,839.069,0,0
Time to flameout (s),,28,20.95219492,114.943744,0.00165782,0.04372766,1.000002,1.00056,-0.529135,0,100.5205,0,269.692,308.943,310.027,839.113,0,0
End of test criterion,ISO 5660-1:2002,29,20.95329602,114.222018,0.00157354,0.04472754,0.999892,1.000522,-0.529135,0,100.5216,0,269.708,308.927,310.01,836.079,0,0
User EOT time (s),,30,20.95885042,115.550544,0.00166255,0.04721605,1.00028,1.000526,-0.529135,0.0001,100.523,0,269.699,308.94,310.011,835.511,0,0
MLR EOT mass (g/m²),150,31,20.9621686,114.332383,0.00176377,0.04782312,1.000156,1.000564,-0.529135,0.0003,100.5238,0,269.704,308.949,309.973,838.494,0,0
MLR EOT time period (s),60,32,20.96171744,112.946881,0.00176029,0.04559036,1.000206,1.000595,-0.529135,0.0002,100.5252,0,269.695,308.948,309.99,839.18,0,0
Truncate graphs at EOT?,No,33,20.95856516,114.600523,0.00149668,0.04407917,0.999601,1.000728,-0.529135,-0.0001,100.524,0,269.684,308.932,309.986,839.184,0,0
Smooth data?,No,34,20.95289305,112.379643,0.0012388,0.04388245,0.999384,1.000771,-0.529135,0,100.5231,0,269.685,308.907,309.95,839.191,0,0
Correct O2 for pressure?,No,35,20.95418522,114.844555,0.00111483,0.04464533,1.000261,1.000809,-0.529135,0.0001,100.5224,0,269.696,308.9,309.944,839.195,0,0
