Exported data
Parameter,Value,Time (s),HRR (kW/m²),EHC (MJ/kg),SEA (m²/kg),MLR (g/s),Specific MLR (g/s·m²),COY (kg/kg),CO2Y (kg/kg),THR (MJ/m²),MFR (g/s),k (1/m),V stack (l/s),V smoke (l/s),SPR (m²/s),RSR ((m²/s)/m²),TSP (m²),TSR (m²/m²),COP (g/s),CO2P (g/s),O2C (g/s),TOC (g),ARHE(kW/m²),Specimen mass (g)
t peak EHC (s),39,10,0.702277048727541,0,0,4.58333333834086E-06,0.000458333333834086,-6.38225720179084,-142.101975329764,0.00552656489464042,27.2991685521344,0,24.4245053990462,24.6309595305458,0,0,0,0,-2.9252012206834E-05,-0.000651300720972996,0.000313010628624119,0.00360125865423258,0.552656489464041,229.280247
t peak MLR (s),871,11,1.17505738572256,0,0,-4.736951571734E-15,-4.736951571734E-13,0,0,0.00646523211186547,27.2045770385172,0,24.3490407796376,24.5567052201092,0,0,0,0,-4.49467305597105E-05,-0.000528970212623005,0.000612968525005904,0.00406424823104759,0.587748373805951,229.280054
t peak SEA (s),40,12,-0.763806373812212,0,0,-4.14166666592071E-05,-0.00414166666592071,0,0,0.00705276080472675,27.4384402057883,0,24.5612309262934,24.7579395460075,0,0,0,0,-2.95763804258141E-05,7.92752708133993E-05,-0.000467263222153623,0.00437073249355054,0.587730067060562,229.280247
t peak COY (s),75,13,-2.44981060329993,-76.0220513068483,0,0.000322249999991679,0.0322249999991679,0.107840388864952,2.72964714050353,0.00705276080472675,27.1426735552841,0,24.284873931341,24.4851491917551,0,0,0,0,3.47515653108336E-05,0.000879628791004549,-0.00134490453108723,0.00437073249355054,0.542520061902057,229.280054
t peak CO2Y (s),75,14,-2.67726968140011,-514.035778700723,0,5.20833333463126E-05,0.00520833333463126,1.1719996352522,8.39146233221174,0.00705276080472675,27.3029405169697,0,24.4314362148628,24.6379961777979,0,0,0,0,6.10416476845972E-05,0.00043705532991161,-0.001540285047571,0.00437073249355054,0.503768628909053,229.27975
,,15,-1.31351103548574,0,0,-0.000150583333334472,-0.0150583333334472,0,0,0.00705276080472675,27.0253366430902,0,24.1962663408531,24.3910081361653,0,0,0,0,1.76731044633187E-05,-6.54992949581375E-05,-0.000804856317721581,0.00437073249355054,0.47018405364845,229.279945
Test Results (between 39 and 894 s),,16,1.44810625315719,0,0,-0.000175999999996179,-0.0175999999996179,0,0,0.00777681393130534,27.2865725990909,0,24.4257517909429,24.618976628298,0,0,0,0,-3.23127814679976E-05,0.000594731665757495,0.000955196554481928,0.00484833077079151,0.486050870706584,229.28
mean HRR (kW/m²),673.741948914459,17,0.821226747521936,0,0,-3.14166666702439E-05,-0.00314166666702439,0,0,0.00891148043164491,27.2495857867247,0,24.3840015244452,24.5804363903214,0,0,0,0,-4.53267851744349E-05,0.00341108323601416,0.000997991417864091,0.00582492475696452,0.52420473127323,229.280247
mean EHC (MJ/kg),-106675808.566721,18,-1.86706524034972,-113.384528763783,0,0.000164666666670144,0.0164666666670144,-0.136016482070045,62.5990010726368,0.00932209380540588,27.5972108352303,0,24.6768638085821,24.8722883733831,0,0,0,0,-2.23973807146737E-05,0.0103079688435118,0.000423724066475327,0.00653578249913422,0.517894100300326,229.280054
mean MLR (g/s),-2.73148148583195E-07,19,-3.97712235038661,-702.878765762649,0,5.65833333444251E-05,0.00565833333444251,0.741012250682834,322.451146412919,0.00932209380540588,27.8225082583657,0,24.8584685033213,25.0677776006106,0,0,0,0,4.19289431926895E-05,0.0182453607047742,0.000376618333700721,0.00693595369922225,0.490636516073993,229.28
mean SEA (m²/kg),14909540746.7863,20,-4.19361612175585,0,0,-0.000324833333339806,-0.0324833333339806,0,0,0.00932209380540588,28.1922821747074,-30.5193200253596,25.1898866745193,25.4055696411972,-0.775360710306256,-77.5360710306256,0,0,5.23204865383075E-05,0.0315344292017558,0.00227491478752795,0.00826172025983659,0.466104690270294,229.28
mean COY (kg/kg),-44853.9491656633,21,-0.677208620252746,0,0,-5.14166666718552E-05,-0.00514166666718552,0,0,0.00932209380540588,27.5565479542902,-32.2205912141236,24.6306729355259,24.8317393349039,-0.800093322245613,-80.0093322245613,0,0,7.7017465083176E-06,0.0501304670219253,0.00722745775260759,0.0130129065299044,0.443909228828851,229.280494
mean CO2Y (kg/kg),-8780893.74648818,22,7.39769774230342,0,-6142265.57988738,0.000169166666670624,0.0169166666670624,-0.226390206101066,445.040295156155,0.0130209426765576,27.5523366040088,-41.8566078351192,24.6245683888908,24.8244338874362,-1.03906659395526,-103.906659395526,0,0,-3.8297676532993E-05,0.0752859832656777,0.0159451611817412,0.0245992159970787,0.591861030752618,229.280108
Total heat release (MJ/m²),576.049366321863,23,20.0503146651437,0,-52319151.4022417,1.54166666632705E-05,0.00154166666632705,-2.98410244035889,6723.83271051341,0.0267449488802811,27.355084614399,-32.7241965557987,24.4468826489666,24.6480281310562,-0.806586917273539,-80.6586917273539,0,0,-4.6004912612065E-05,0.10365908759758,0.0279448536246254,0.046544223400262,1.16282386436005,229.280247
Total oxygen consumed (g),430.391148261903,24,49.6638253010193,0,0,-4.49999999337554E-06,-0.000449999999337554,0,0,0.0616020188633626,27.8132548868129,-27.2830115052618,24.8605959658106,25.0599129150533,-0.683709892382257,-68.3709892382257,0,0,-5.09446233912351E-06,0.138785300527743,0.0512981763424925,0.0861657383838209,2.56675078597344,229.280054
Mass lost (g),-5.40000000057717E-05,25,90.7073407675945,0,0,-4.14166666592071E-05,-0.00414166666592071,0,0,0.13178760189767,27.6462211870599,-29.7016031938013,24.7029971884994,24.8993950297834,-0.739551950940335,-73.9551950940335,0,0,5.62640042304727E-05,0.171509058118701,0.0812720197801117,0.152450836445123,5.27150407590678,229.280247
Average specific MLR (g/s·m²),0,26,137.452128986834,0,-2596758.90739641,0.000301499999991961,0.0301499999991961,0.153015307579663,665.68034278596,0.245867336774884,27.4429566947649,-31.6688755153283,24.5257235893718,24.7221537809322,-0.782922810559144,-78.2922810559144,0,0,4.61341152340384E-05,0.200702623344616,0.114211365553804,0.250192529112081,9.45643602980322,229.280054
Total smoke release (m²/m²),0,27,175.537085457274,0,-2712012.55188516,0.000234083333343923,0.0234083333343923,-0.0587914847179468,965.124693378263,0.402361943996938,27.121099458158,-25.9651667346112,24.2495221122446,24.4495613952522,-0.634836938215837,-63.4836938215837,0,0,-1.37621067150153E-05,0.225919605318515,0.141290493969689,0.377943458873827,14.9022942221088,229.27975
Total smoke production (m²),0,28,210.857817242921,0,0,-0.000315416666666124,-0.0315416666666124,0,0,0.595559395347035,27.0677211059802,-22.5707602648254,24.2265499694493,24.4233598885016,-0.551253800904922,-55.1253800904922,0,0,-4.12547986496425E-05,0.256078546518226,0.167462024775136,0.53231971824624,21.2699784052512,229.279696
MARHE (kW/m²),661.885077164684,29,243.704727126837,0,0,-5.64166666663368E-05,-0.00564166666663368,0,0,0.822840667531913,26.9480329875949,-24.9004776627842,24.1558202837274,24.3532859580242,-0.606408453013179,-60.6408453013179,0,0,-6.5387434385433E-06,0.285531049830199,0.19205942909634,0.712080445181978,28.3738161217901,229.280192
,,30,279.287770479554,0,-2504146.21076561,0.000251916666663021,0.0251916666663021,0.636633478582329,1264.50851049392,1.08433691633511,27.104533834846,-25.6947974059258,24.3514374819089,24.5511243496874,-0.630836166252908,-63.0836166252908,0,0,0.000160378583810544,0.31855076893065,0.218942528446566,0.917581423953431,36.144563877837,229.279805
Test Averages,,31,313.678042790604,0,0,-0.00060716666665428,-0.060716666665428,0,0,1.38081982297019,26.7598342999873,-21.4345992176469,24.1169116955398,24.3220904316152,-0.521334260537036,-52.1334260537036,0,0,0.000381355134792827,0.345502887297847,0.24425044229993,1.14917790932668,44.5425749345222,229.279945
HRR(60) (kW/m²),571.939834244479,32,349.41015376773,0,0,-0.000268666666689417,-0.0268666666689417,0,0,1.71236392124935,26.4758196197239,-19.6533228602184,23.9643971824035,24.1566784839912,-0.474759001476372,-47.4759001476372,0,0,0.000558694898914797,0.368792380187586,0.26986663515822,1.40623644805575,53.5113725390423,229.280743
HRR(120) (kW/m²),598.942460823307,33,380.693637560028,0,-1914451.55483075,0.000282916666662913,0.0282916666662913,2.42919450023803,1354.02684382093,2.07741581691323,25.7809793141387,-22.8978775061318,23.445910596266,23.6541684806945,-0.541630252380347,-54.1630252380347,0,0,0.000687259610683225,0.383076761225924,0.291447630569338,1.68689358091953,62.9519944519162,229.28041
HRR(180) (kW/m²),613.867017220888,34,415.225802181043,0,-1475682.37472084,0.000337500000000546,0.0337500000000546,2.45128205917903,1175.75577330785,2.47537553678377,25.5414266728515,-21.1020987605028,23.3805010298097,23.6015766546067,-0.498042801469089,-49.8042801469089,0,0,0.000827307694974259,0.396817573492042,0.315001119885161,1.99011795614678,72.8051628465815,229.280301
HRR(240) (kW/m²),623.444144254793,35,433.528988008103,0,-2175265.50308523,0.000203166666667679,0.0203166666667679,4.62219273670188,1957.64105952934,2.89975293187834,24.8326954566452,-19.1125069923263,22.9115877238762,23.1231539408441,-0.441941441379019,-44.1941441379019,0,0,0.00093907549101128,0.397727408596359,0.32664306004419,2.31094004611146,82.8500837679526,229.279804
HRR(300) (kW/m²),629.9007788122,36,453.894427195371,0,0,-0.000155749999992831,-0.0155749999992831,0,0,3.34346463948008,24.5793750147931,-19.3361989032694,22.8414798986764,23.0588216139863,-0.445869961203047,-44.5869961203047,0,0,0.00107290540314025,0.402778922566108,0.34017485561485,2.64434900394098,92.8740177633355,229.279945
HRR(360) (kW/m²),637.490967613738,37,472.694485519827,0,0,-2.03333333364715E-05,-0.00203333333364715,0,0,3.80675909583768,24.526508440046,-21.9839267531404,22.9619340209558,23.1924193303755,-0.509860447787092,-50.9860447787092,0,0,0.00119750798214522,0.409831398611604,0.353014891148426,2.99094387732262,102.885380968586,229.28
EHC(60) (MJ/kg),6239343.64593507,38,482.63445012959,0,0,-3.68333333327087E-05,-0.00368333333327087,0,0,4.28442356366239,24.2426440359942,-18.1013975436485,22.8586496513119,23.1262788477279,-0.418617967127992,-41.8617967127992,0,0,0.00121370452348463,0.410050916235808,0.359315339822982,3.34710899280832,112.747988517431,229.28
EHC(120) (MJ/kg),0,39,492.750625826473,0,-1173148.10271124,0.000363416666665728,0.0363416666665728,3.35554472538629,1123.00685365083,4.77211610164042,24.0341251630553,-18.4505795165223,22.8222928840695,23.1072185353721,-0.42634157299254,-42.634157299254,0,0,0.00121946087894765,0.408119407396553,0.365413385179033,3.70947335530933,122.361951324113,229.28
EHC(180) (MJ/kg),-4473524.82182252,40,507.596647718727,0,0,-0.000268416666659258,-0.0268416666659258,0,0,5.27228973841302,24.2831050823494,-18.8679332517872,23.2066109817166,23.5416542533872,-0.444182361089561,-44.4182361089562,0,0,0.00126724924655351,0.413645187885671,0.375517889437772,4.07993899261773,131.807243460325,229.279503
EHC(240) (MJ/kg),7673158.69888092,41,510.727011270386,0,0,-0.00024191666667169,-0.0241916666671689,0,0,5.78145156790757,24.1922286757551,-21.8749054273697,23.2915555111924,23.6817185542756,-0.518035353732366,-51.8035353732366,0,0,0.00134673015049838,0.419864279893177,0.378422786650862,4.45690933066205,141.011013851404,229.280385
EHC(300) (MJ/kg),-7650616.74665538,42,505.470357755688,0,-1466955.87622446,0.000334750000000383,0.0334750000000383,4.32766864665498,1262.96987142969,6.28955025242061,23.8121166211727,-20.8394961799562,23.1086442870199,23.5640763733536,-0.4910634795667,-49.10634795667,0,0,0.00144868707946941,0.422779164461574,0.375630969371763,4.83393620867336,149.751196486205,229.279859
EHC(360) (MJ/kg),-7624476.68887965,43,490.362263571698,0,0,-0.000146916666658115,-0.0146916666658115,0,0,6.7874665630843,23.0547615043477,-22.2959101782274,22.584051543774,23.0794395149558,-0.514577110389287,-51.4577110389287,0,0,0.00152286670614902,0.42088300214706,0.365998385575919,5.2047508861472,157.848059606612,229.279945
MLR(60) (g/s),-7.95138888420864E-07,44,494.603632609839,0,-3443763.5879002,0.000157749999994887,0.0157749999994886,9.88505117016072,2735.1935468344,7.27994951117507,22.958144986597,-23.3626665850549,22.6781779537886,23.2530693358937,-0.543253705973648,-54.3253705973648,0,0,0.00155936682204231,0.431476781999141,0.370212546586595,5.57285635222846,165.453397981252,229.28
MLR(120) (g/s),-1.53229166596584E-06,45,496.759110592135,0,0,-0.000118916666664859,-0.0118916666664859,0,0,7.77563088277606,22.4263264299863,-24.8439443539475,22.3474653861287,22.9487256818636,-0.570136863834227,-57.0136863834227,0,0,0.00158309547783544,0.434035134421099,0.372019683519699,5.9439724672816,172.791797395024,229.27975
MLR(180) (g/s),-1.72546296223825E-06,46,519.877081648989,0,0,-0.000161499999997261,-0.0161499999997261,0,0,8.28394897889662,22.7334193196399,-24.7371038300956,22.7881347103252,23.4596783501351,-0.580324499167938,-58.0324499167938,0,0,0.00167393903750057,0.449526256993588,0.388777353571483,6.32437098582719,180.085847367318,229.280192
MLR(240) (g/s),-2.34374999082594E-07,47,527.396499337896,0,0,-0.000192249999995416,-0.0192249999995416,0,0,8.80758576939006,22.4702073564529,-24.8692261771797,22.6396359364582,23.3665173418247,-0.58110720474683,-58.110720474683,0,0,0.00172019106736548,0.449301250581443,0.393544980247047,6.71553215273646,187.395441901916,229.280054
MLR(300) (g/s),-7.88749999196782E-07,48,531.450410166539,0,-5732496.4290651,0.000109416666665159,0.0109416666665159,16.2746986792746,4083.49408958176,9.33700922414228,22.195706842808,-26.9481686495752,22.4699646303014,23.2754462499669,-0.627230650938232,-62.7230650938233,0,0,0.0017807232804661,0.446802311628915,0.395817141520931,7.11021321362045,194.521025502964,229.280494
MLR(360) (g/s),-1.22314814778045E-06,49,567.732195234744,0,-1766381.81099897,0.000402666666666107,0.0402666666666107,4.71234661218764,1180.46305648665,9.88660052684292,23.3512367674558,-28.8307835808485,23.7550138198325,24.6702651663992,-0.711263075894599,-71.1263075894599,0,0,0.00189750490250492,0.475333124077965,0.422622323877938,7.51943294631988,201.767357690672,229.279859
SEA(60) (m²/kg),-805634216.807515,50,566.909082075253,0,0,-0.000434916666665212,-0.0434916666665212,0,0,10.4539211654979,22.9801250156507,-28.4395745569758,23.4534167710146,24.4099488398902,-0.69420855996402,-69.420855996402,0,0,0.00180767319064715,0.475029893024575,0.422094913588978,7.94179156505334,209.078423309958,229.279945
SEA(120) (m²/kg),0,51,573.458156617702,0,0,-0.000257083333342697,-0.0257083333342697,0,0,11.0241047848444,22.9029488447676,-29.6160874320296,23.4068153470189,24.4315318505903,-0.723566383385498,-72.3566383385498,0,0,0.00178070898640286,0.47823791536671,0.426695554303007,8.36618679899933,216.15891734989,229.280494
SEA(180) (m²/kg),621138857.409603,52,563.367143528586,0,-2795263.0838375,0.000297916666665306,0.0297916666665306,5.87037841868546,1555.78331915045,11.5925174349175,22.1904733146088,-34.9405733683195,22.7404899927065,23.833480109531,-0.832755460389452,-83.2755460389453,0,0,0.00174888357055872,0.463493780494788,0.418350986754239,8.78871006952796,222.933027594568,229.280355
SEA(240) (m²/kg),-1078873974.4246,53,576.409655013692,0,-4196324.53039505,0.000216083333334893,0.0216083333334893,8.53491167960273,2172.10578442567,12.1624058341887,22.5536857187506,-37.1758991544138,23.2087480194286,24.3909579299331,-0.906755792282744,-90.6755792282744,0,0,0.00184425216544747,0.469355858254702,0.427398003153894,9.21158456448202,229.479355362051,229.280054
SEA(300) (m²/kg),1085058908.51168,54,544.805966580719,0,0,-0.000133166666671514,-0.0133166666671514,0,0,12.7230136449859,21.2323200281485,-37.2853112384252,21.9548098417544,23.1221628816069,-0.862117039546276,-86.2117039546276,0,0,0.00182436475416407,0.440951391665718,0.403634826537372,9.62710097932766,235.611363796035,229.28
SEA(360) (m²/kg),1084956311.4273,55,530.174930725448,0,0,-0.00020066666667636,-0.020066666667636,0,0,13.260504093639,20.5998444772761,-42.1656458551081,21.3808361631515,22.5842237877669,-0.952278382147489,-95.2278382147489,0,0,0.00181080205620022,0.430367504042479,0.393000418103036,10.0254186016479,241.100074429799,229.280247
COY(60) (kg/kg),2198.18177812637,56,569.661171975506,0,0,0.000128666666666296,0.0128666666666296,14.9843792563416,3608.16744513288,13.8104221449894,22.0532790754873,0,22.9993336172953,24.3717981546667,0,0,0,0,0.00192799013097706,0.464250877939093,0.42254049506275,10.4331890582308,246.614681160526,229.280301
COY(120) (kg/kg),0,57,588.102967945303,0,0,0.000180083333345256,0.0180083333345256,10.819904616904,2651.04923307672,14.3893042149499,22.6228190312769,0,23.7168664086918,25.1579557437395,0,0,0,0,0.0019484844898898,0.477409782754841,0.435970051784946,10.8624443316546,252.443933595611,229.280054
COY(180) (kg/kg),-1716.57171921852,58,581.158073907347,0,0,-9.91666666294577E-06,-0.000991666666294577,0,0,14.9739347358762,22.327720082411,-54.3296888125306,23.4734333379335,24.956351270334,-1.35587079841345,-135.587079841345,0,0,0.00192307650129391,0.470652546281968,0.430668356123474,11.2957635356088,258.171288549589,229.28
COY(240) (kg/kg),2981.07862430364,59,582.083711619547,0,0,0.000116166666657591,0.0116166666657591,16.5805240115013,4057.69955076474,15.5555556286396,22.4004499618213,0,23.6020936000523,25.166395324862,0,0,0,0,0.00192610420585226,0.471369431110345,0.431341409162007,11.7267684182516,263.65348523118,229.28
COY(300) (kg/kg),-2996.13314511182,60,561.978285125667,0,0,0.000317500000001303,0.0317500000001303,5.93169480097617,1431.38194649562,16.1275866270122,21.6381540230589,0,22.8778160464105,24.4750854319659,0,0,0,0,0.00188331309931766,0.454463768014226,0.416360761808904,12.150619503737,268.793110450204,229.27975
COY(360) (kg/kg),-3011.38656167846,61,559.96964856393,0,-5445712.59178151,0.000228250000011106,0.0228250000011106,8.07566497517926,1971.27825072435,16.688560593857,21.5312788217509,-50.6631407308178,22.8732720217827,24.5342843180371,-1.24298389913461,-124.298389913461,0,0,0.00184327053067436,0.449944260749725,0.414456234305541,12.5660280017942,273.582960555033,229.279448
CO2Y(60) (kg/kg),512981.482665746,62,546.436929380072,0,0,-0.000274500000005654,-0.0274500000005654,0,0,17.241763882829,20.9792152794827,-39.468030400725,22.3830283561355,24.0470122988036,-0.949088212455786,-94.9088212455786,0,0,0.00176016273533755,0.437166322741933,0.404162737591947,12.975337487743,278.092965852081,229.279394
CO2Y(120) (kg/kg),0,63,571.103005283779,0,0,-0.000378833333336104,-0.0378833333336104,0,0,17.800533850161,21.9224300699669,-37.6638002339506,23.4352283570493,25.2212602219319,-0.949928506647329,-94.9928506647329,0,0,0.00185839232460478,0.461025155094461,0.422998984536193,13.388918348807,282.548156351761,229.279891
CO2Y(180) (kg/kg),-366388.501931301,64,567.923738601407,0,-8224267.20194542,0.000119166666683176,0.0119166666683175,16.0272639679791,3920.20511946803,18.3700472221035,21.9002920360575,-38.7919276883484,23.4230961998375,25.26449616635,-0.980058508367603,-98.0058508367603,0,0,0.00190991562311544,0.467157776801324,0.421878395408743,13.8113570387795,287.031987845368,229.28
CO2Y(240) (kg/kg),629089.198258396,65,539.846664419324,0,-3937384.10247114,0.00020716666667416,0.020716666667416,9.21531293287092,2167.50144204202,18.9239324236139,20.8330136145635,-33.7939227846689,22.3158183136397,24.1373203437284,-0.815694739924774,-81.5694739924774,0,0,0.00190910566266214,0.449034048759279,0.401758532047188,14.2231755025075,291.137421901753,229.27975
CO2Y(300) (kg/kg),-628052.133814991,66,542.621379878922,0,0,-0.000129999999991526,-0.0129999999991526,0,0,19.465166445763,20.7874830947255,-31.1424160104304,22.3343213058754,24.2036370899145,-0.753759735219598,-75.3759735219598,0,0,0.00199608593325858,0.448211892875557,0.403442497102082,14.6257760170821,294.926764329743,229.279696
CO2Y(360) (kg/kg),-626407.19460315,67,569.299901173563,0,0,-0.000161249999993155,-0.0161249999993155,0,0,20.0211270862893,21.6193477050731,-32.5666694741374,23.2935844145429,25.2945724495858,-0.823759980455281,-82.3759980455281,0,0,0.00208505517516378,0.470546242539409,0.423358712001811,15.0391766216341,298.822792332676,229.279945
,,68,566.514504023077,0,0,-0.000171500000007541,-0.0171500000007541,0,0,20.5890342888876,21.2822808636208,-31.3403725977122,22.9820561294287,24.9822170905005,-0.782951991933218,-78.2951991933218,0,0,0.00205395491893702,0.467783777445221,0.421266309961208,15.4614891326156,302.779916013053,229.28
User-defined Test Averages,,69,556.203211387815,0,-22944411.1852838,3.04999999964177E-05,0.00304999999964177,66.0695559320751,14942.1736834601,21.150393146593,20.6915748644724,-28.7475911085197,22.3581150334515,24.3430671609061,-0.699804541068961,-69.9804541068961,0,0,0.00201512145569161,0.455736297292005,0.413145655050283,15.8786951151213,306.527436907146,229.280247
HRR(0-39) (kW/m²),121.681053189909,70,578.352245479926,0,0,-0.000358499999994895,-0.0358499999994895,0,0,21.7176708750269,21.4748256675459,-28.5379719943922,23.2201377492942,25.3282623932485,-0.722817242845143,-72.2817242845143,0,0,0.00215667720904819,0.475251994555308,0.429824029790637,16.3001799575418,310.252441071813,229.280054
EHC(0-39) (MJ/kg),0,71,566.381505578698,0,-3001696.10777737,0.000249583333330842,0.0249583333330842,8.92055455300935,1885.09895323743,22.2900377505562,21.0285848264633,-30.0995761497554,22.7734730164328,24.8898295609847,-0.74917332022529,-74.917332022529,0,0,0.0022264217404997,0.470489280407478,0.421688482788775,16.7259362138315,313.944193669806,229.280743
MLR(0-39) (g/s),6.67841880426026E-06,72,581.050040626693,0,-1938971.84639273,0.000382583333333741,0.0382583333333741,6.15732017126963,1260.85549028562,22.8637535236589,21.3628660017183,-29.3081201949843,23.1546661090343,25.3110164452022,-0.741818312233211,-74.1818312233211,0,0,0.00235568807552742,0.482382296325622,0.432644951778227,17.153102931115,317.552132273041,229.279666
SEA(0-39) (m²/kg),0,73,598.806138944784,0,0,-0.000159166666662713,-0.0159166666662713,0,0,23.4536816134447,21.7325564921952,-28.8467221830693,23.5376425851857,25.7609067564021,-0.743117720385885,-74.3117720385885,0,0,0.0024030239446267,0.492991126584702,0.445341705117181,17.5920962595627,321.283309773215,229.280138
COY(0-39) (kg/kg),0,74,613.347862437396,0,-5503406.69914556,0.000135499999987114,0.0135499999987114,17.6930152951314,3688.26581360352,24.0597586141357,21.993405515045,-28.5570206789916,23.805710385296,26.1130744711019,-0.745711607663304,-74.5711607663304,0,0,0.0023974035722623,0.499760017695748,0.455465429383209,18.0424998268129,325.131873163997,229.279805
CO2Y(0-39) (kg/kg),0,75,607.621265885995,0,-689927637.933252,1.16666665898416E-06,0.000116666665898416,1984.42928968757,423341.600077793,24.6702431782974,21.6394234380785,-31.2245172433902,23.4557063316032,25.778319197515,-0.804915572288423,-80.4915572288423,0,0,0.00231516748939011,0.493898530171769,0.451059831095205,18.4957624570521,328.936575710633,229.279945
HRR(39-485) (kW/m²),647.213988113702,76,610.172615747243,0,-4279898.46775804,0.000198249999987373,0.0198249999987373,11.6006959677609,2525.32975034072,25.2791401191141,21.7224585623214,-32.7103666824431,23.5928851315023,25.9394790470021,-0.848489871178988,-84.8489871178988,0,0,0.00229983797546212,0.500646622973161,0.453604389206408,18.9480945672029,332.620264725185,229.279748
EHC(39-485) (MJ/kg),-9589948.12928842,77,616.312327870774,0,0,-0.000286916666657551,-0.0286916666657551,0,0,25.8923825909231,21.9404857717214,-33.6437910231737,23.8212371040356,26.2113248746406,-0.881848336522924,-88.1848336522924,0,0,0.00231791590945551,0.509561988720504,0.458712852696565,19.4042531881544,336.264708973027,229.279696
MLR(39-485) (g/s),-9.02372944374869E-07,78,597.855181668279,0,0,-0.000197083333330757,-0.0197083333330757,0,0,26.4994663456926,21.1753286508156,-34.709843726742,23.0154917892606,25.3689326207913,-0.880551686781916,-88.0551686781915,0,0,0.00223898491622016,0.493439437423328,0.444878054884221,19.8560486419448,339.7367480217,229.280192
SEA(39-485) (m²/kg),1367549007.55502,79,604.485155069089,0,0,-7.08333333913439E-06,-0.000708333333913439,0,0,27.1006365140613,21.2296461665177,-40.2105043857584,23.1350598205877,25.5009091444805,-1.02540441899496,-102.540441899496,0,0,0.00221035732309932,0.49500571345067,0.449288747892263,20.303132043333,343.046031823561,229.280054
