Exported data
Parameter,Value,Time (s),HRR (kW/m²),EHC (MJ/kg),SEA (m²/kg),MLR (g/s),Specific MLR (g/s·m²),COY (kg/kg),CO2Y (kg/kg),THR (MJ/m²),MFR (g/s),k (1/m),V stack (l/s),V smoke (l/s),SPR (m²/s),RSR ((m²/s)/m²),TSP (m²),TSR (m²/m²),COP (g/s),CO2P (g/s),O2C (g/s),TOC (g),ARHE(kW/m²),Specimen mass (g)
mean MLR (g/s),0.288257192091369,19,1.15917068058499,0,0,-0.00203866666667333,-0.203866666667333,0,0,0.00534581724863941,26.8319325428077,0,24.0281983056491,24.2021736505037,0,0,0.957454756493228,95.7454756493228,-3.8077377864013E-05,-0.000726230261380109,0.000585681939112995,0.00293616161947868,0.281358802559969,208.750614
mean SEA (m²/kg),0,20,-1.37724343522248,0,0,-0.00131166666665905,-0.131166666665905,0,0,0.00592540258893191,27.3411211923998,0,24.4853417904452,24.6638572750394,0,0,0.957454756493228,95.7454756493228,3.54525017265529E-05,-0.000416108693242641,-0.000892732859249229,0.00322900258903517,0.296270129446595,208.753046
mean COY (kg/kg),0.0133392978734692,21,-0.279449464437174,0,0,-0.00524333333333971,-0.524333333333971,0,0,0.00592540258893191,26.9833590666012,0,24.1670871238443,24.3450239219432,0,0,0.957454756493228,95.7454756493228,-1.70324134537E-05,0.000693148501989507,-7.15600499722956E-05,0.00322900258903517,0.282162028044377,208.752833
mean CO2Y (kg/kg),2.1229500850906,22,0.66294278798558,0.158254857980639,0,0.041890833333324,4.1890833333324,-0.000706868891328769,0.00205540525819825,0.0062568739829247,27.3042814306524,0,24.4545919068484,24.6372734802953,0,0,0.957454756493228,95.7454756493228,-2.9611326915165E-05,8.61026391036206E-05,0.000408625139949763,0.00343331515901006,0.284403362860214,208.75185
Total heat release (MJ/m²),522.480719080273,23,-1.84859136472419,-0.338366372735078,0,0.0546328333333387,5.46328333333387,0.000801553353683567,0.0734005009689924,0.00658834537691749,27.0724463465208,0,24.2458798166086,24.4293098607464,0,0,0.957454756493228,95.7454756493228,4.3791130779573E-05,0.00401007733602253,-0.000503727858031817,0.00363762772898494,0.286449798996413,208.678126
Total oxygen consumed (g),396.345513327321,24,-1.60330689124707,-1.37328213383168,0,0.0116749999999897,1.16749999999897,0.000892998561745426,0.674724802728034,0.00658834537691749,26.9986328395848,0,24.1728166114332,24.3484079292828,0,0,0.957454756493228,95.7454756493228,1.04257582083686E-05,0.00787741207184283,0.000222828911731546,0.00374904218485071,0.274514390704895,208.65808
Mass lost (g),209.28814,25,1.24655763854303,0,0,-0.0498875833333301,-4.98875833333301,0,0,0.007211624196189,27.2625999669595,0,24.3950295957324,24.5774322958682,0,0,0.957454756493228,95.7454756493228,-3.74678243969389E-05,0.0196720810714561,0.00374749792399678,0.00573420560271487,0.28846496784756,208.658267
Average specific MLR (g/s·m²),31.1209130111524,26,2.98858953572429,0,0,-0.0304441666666501,-3.04441666666501,0,0,0.00932919778332266,27.2101605329454,0,24.3399393907672,24.5271530999654,0,0,0.957454756493228,95.7454756493228,3.50642769056352E-05,0.0437235320508699,0.00850753180502686,0.0118617204672267,0.358815299358564,208.733078
Total smoke release (m²/m²),0,27,10.7211816390094,0.634242144295449,0,0.16903925,16.903925,0.000143481603434841,0.375734753234721,0.0161840833706895,26.9121194140823,0,24.0762322269236,24.2713773714427,0,0,0.957454756493228,95.7454756493228,2.42540226334228E-05,0.0635139208857322,0.0162529303334457,0.024241951536463,0.599410495210723,208.679459
Total smoke production (m²),0,28,39.8760585641707,4.39386640585819,0,0.0907539166666638,9.07539166666638,-0.000231594462400649,1.03958629362144,0.0414827034722796,26.8711244079669,0,24.0718161831896,24.2757939928142,0,0,0.957454756493228,95.7454756493228,-2.10181045411693E-05,0.0943465278591257,0.0387930320144383,0.051764932710405,1.48152512400999,208.462286
MARHE (kW/m²),721.238199556182,29,82.7013395028309,0,0,-0.0690768333333385,-6.90768333333385,0,0,0.10277140250578,25.8730152437296,0,23.2406128695,23.45503521242,0,0,0.957454756493228,95.7454756493228,3.44846526262815E-05,0.114528762456914,0.0681813419398337,0.105252119687541,3.54384146571657,208.520402
,,30,105.86245004038,0,0,-0.0310444166666646,-3.10444166666646,0,0,0.197053297277386,26.152216324858,0,23.5519037302969,23.7769332381235,0,0,0.957454756493228,95.7454756493228,0.000160583497741648,0.160000680369949,0.089348979581072,0.184017280447994,6.56844324257953,208.549669
Test Averages,,31,151.400693231855,10.2212358523751,0,0.148123666666663,14.8123666666663,0.00276823912657819,1.38064902636603,0.325684868913504,25.0972669801376,0,22.7154021787821,22.9528855177927,0,0,0.957454756493228,95.7454756493228,0.000410041729638882,0.204506796165095,0.124218291563611,0.290800916020335,10.5059635133388,208.549601
HRR(60) (kW/m²),513.051399935282,32,187.831997213614,65.9659505153217,0,0.0284740833333383,2.84740833333383,0.0226966416879051,8.13023689724286,0.495301214136238,24.9459262287575,0,22.7372046248319,22.9197170404939,0,0,0.957454756493228,95.7454756493228,0.00064626606680833,0.231501042931875,0.150873466031506,0.428346794817894,15.4781629417574,208.323345
HRR(120) (kW/m²),592.907716341612,33,246.45746359542,0,0,-0.0750784166666634,-7.50784166666634,0,0,0.712445944540755,24.6667206902893,0,22.5961421559377,22.8556720513789,0,0,0.957454756493228,95.7454756493228,0.000998578918537264,0.267880172867743,0.192792177962523,0.600179616814908,21.5892710466896,208.487294
HRR(180) (kW/m²),629.13358966713,34,309.316279639601,18.4452250753354,0,0.16769450000001,16.769450000001,0.00754096974119351,1.72695101116231,0.990332816158266,24.5828085349407,0,22.7202889981226,23.0467995356143,0,0,0.957454756493228,95.7454756493228,0.00126457915026465,0.289600186341375,0.235274947868041,0.814213179730189,29.1274357693608,208.392902
HRR(240) (kW/m²),652.768390751679,35,321.972425683191,20.8889321251506,0,0.154135416666672,15.4135416666672,0.00893052291119082,1.99575592492551,1.30597716881966,23.7993503867464,0,22.1442352283512,22.4981429926733,0,0,0.957454756493228,95.7454756493228,0.00137650986996765,0.307616671053372,0.245913874494165,1.05480759091129,37.3136333948475,208.205116
HRR(300) (kW/m²),670.494240538441,36,342.094895208806,18.5351150335063,0,0.184565833333321,18.4565833333321,0.00861207103926075,1.76593387536652,1.63801082926566,23.1320544042525,0,21.7396791834858,22.1105827735127,0,0,0.957454756493228,95.7454756493228,0.00158949406808692,0.325931057318563,0.261313550029668,1.30842130317321,45.500300812935,208.078255
HRR(360) (kW/m²),683.430933624676,37,366.975561311781,12.2331337651737,0,0.299984916666666,29.9984916666666,0.00556914591803252,1.14680006423658,1.99254605752595,23.4114680908293,0,22.2257280356105,22.6452589941317,0,0,0.957454756493228,95.7454756493228,0.00167065977412549,0.344022721703338,0.279573444378138,1.57886480037711,53.8525961493501,207.819743
EHC(60) (MJ/kg),23.7964213675997,38,394.840511785672,19.3899525262866,0,0.20363150000001,20.363150000001,0.00869199964347511,1.76505347557665,2.37345409407468,23.373610048593,0,22.3155953987738,22.755426971569,0,0,0.957454756493228,95.7454756493228,0.00176996492540039,0.359420486811903,0.299363535543695,1.86833329033803,62.4593182651232,207.524708
EHC(120) (MJ/kg),24.4454160016348,39,395.594944580072,14.8747025145587,0,0.265951500000005,26.5951500000005,0.00685380840828052,1.3366946125977,2.76867182225755,21.873678553832,0,21.0398157799782,21.5225215579569,0,0,0.957454756493228,95.7454756493228,0.00182278062689485,0.355495937262282,0.299421657638814,2.16772588692928,70.9915851860911,207.376559
EHC(180) (MJ/kg),24.9083804313618,40,430.558351467891,10.4061435410385,0,0.413754000000004,41.3754000000004,0.00467964997160028,0.929706412296331,3.18174847028153,22.8769736856745,0,22.1294234161677,22.6800000403457,0,0,0.957454756493228,95.7454756493228,0.00193622389434952,0.38466974691326,0.325634494137821,2.4802539628176,79.5437117570383,206.976361
EHC(240) (MJ/kg),24.906988750947,41,463.176863983876,18.3350939027971,0,0.252617666666663,25.2617666666663,0.00804154446182006,1.60917736717008,3.62861607800742,23.1545046596432,0,22.5555561632753,23.1311687485138,0,0,0.957454756493228,95.7454756493228,0.00203143619834121,0.40650663174731,0.349393176382017,2.81776779807752,88.5028311709126,206.624385
EHC(300) (MJ/kg),24.8052551437597,42,491.621682839259,45.625471814962,0,0.107751583333335,10.7751583333335,0.0197452084870242,3.86306129853921,4.10601535141898,23.1648577102693,0,22.6871119263385,23.3349984238664,0,0,0.957454756493228,95.7454756493228,0.00212757747772365,0.416250971431328,0.368834730139821,3.17688175133844,97.7622702718806,206.472364
EHC(360) (MJ/kg),24.8516448585788,43,493.900876709597,64.6738706864911,0,0.0763679166666549,7.63679166666549,0.02931296129767,5.47772944549375,4.59877663119341,22.6628315824761,0,22.2827071139733,22.9706458080573,0,0,0.957454756493228,95.7454756493228,0.00223856978563334,0.418322785815948,0.370693076364196,3.54664565459045,106.948293748684,206.375995
MLR(60) (g/s),0.214788954166668,44,498.577575406804,30.9756639413907,0,0.160957833333344,16.0957833333344,0.0140140469603224,2.60471170511774,5.09501585725161,22.0770194844847,0,21.8430524142186,22.5758423164962,0,0,0.957454756493228,95.7454756493228,0.00225567063496523,0.419248752513751,0.373892161099939,3.91893827332251,115.795814937537,206.28226
MLR(120) (g/s),0.242099296527779,45,491.260032562387,11.8496549514239,0,0.414577499999993,41.4577499999993,0.00556088679207783,1.00595793112728,5.58993466123621,21.5616720818872,0,21.4945816418351,22.1928667806637,0,0,0.957454756493228,95.7454756493228,0.00230541854404261,0.417047524191913,0.369032840406923,4.29040077407594,124.220770249694,206.019968
MLR(180) (g/s),0.253503606250001,46,516.36785716124,20.3291430603377,0,0.254003750000007,25.4003750000007,0.00996041585180063,1.76336974666444,6.09374860609802,22.3507948817189,0,22.3753521995449,23.1951318545305,0,0,0.957454756493228,95.7454756493228,0.00252998297791688,0.447902528289331,0.38934935535936,4.66959187195909,132.47279578474,205.555642
MLR(240) (g/s),0.262397984375001,47,543.631142373866,0,0,-0.00680150000000642,-0.680150000000642,0,0,6.62374810586558,22.7614990347269,0,22.8995472304491,23.8284829196904,0,0,0.957454756493228,95.7454756493228,0.0026886783698693,0.473389703910306,0.410309002157613,5.06942105071757,140.930810763097,205.537981
MLR(300) (g/s),0.270201004027778,48,537.379806728731,60.5107468672365,0,0.0888073333333281,8.88073333333281,0.0308861449141807,5.28791631149443,7.16425358041687,22.1160325244275,0,22.3259978210423,23.276181507785,0,0,0.957454756493228,95.7454756493228,0.00274291616677512,0.469605746513629,0.405928086878272,5.47753959523551,149.255282925352,205.474409
MLR(360) (g/s),0.27503483275463,49,541.861538031761,11.6221584102119,0,0.466231416666676,46.6231416666676,0.00580201204546613,1.00178144563293,7.70387425279712,21.3467249250575,0,21.6637409066279,22.6525554000057,0,0,0.957454756493228,95.7454756493228,0.00270508029547479,0.467061982587832,0.408554349324051,5.88478081333668,157.221923526472,205.288486
SEA(60) (m²/kg),0,50,552.801071121424,10.2698617907063,0,0.538275083333334,53.8275083333334,0.00505411434491218,0.872383138889349,8.25120555737371,21.1881620899959,0,21.6313262143312,22.6883257888113,0,0,0.957454756493228,95.7454756493228,0.0027205038201838,0.46958210678426,0.415931571173475,6.29702377358544,165.024111147474,204.62537
SEA(120) (m²/kg),0,51,571.153360774606,61.3615007980991,0,0.0930800833333431,9.30800833333431,0.0312474744929451,5.19892326763183,8.81318277332173,21.4139597603401,0,21.9501258376059,23.0738673154948,0,0,0.957454756493228,95.7454756493228,0.00290851752975984,0.483916210994827,0.429705658471377,6.71984238840786,172.80750535925,204.340446
SEA(180) (m²/kg),0,52,564.593861644594,0,0,0.0366085833333424,3.66085833333424,0.078184437125032,13.0238803681688,9.38105638453133,20.6570391636488,0,21.3156778404983,22.4529811178427,0,0,0.957454756493228,95.7454756493228,0.0028622214818622,0.476785809781591,0.424662985658068,7.14702671047259,180.404930471756,204.34939
SEA(240) (m²/kg),0,53,598.679344992027,25.1828191888188,0,0.23773325,23.773325,0.0126371291063409,2.10708697488,9.96269298784964,21.5494130736461,0,22.3200949936082,23.5488125194035,0,0,0.957454756493228,95.7454756493228,0.00300426577312001,0.500924634570892,0.449721163686498,7.58421878514487,187.975339393389,204.197607
SEA(300) (m²/kg),0,54,597.918402653669,28.037435364988,0,0.213257166666651,21.3257166666651,0.014413754518223,2.34478686532201,10.5609918616725,21.2979154383468,0,22.1644694714472,23.4615823730719,0,0,0.957454756493228,95.7454756493228,0.00307383644958488,0.50004260333575,0.449199765191161,8.0336792495837,195.573923364305,203.921961
SEA(360) (m²/kg),0,55,607.132276387687,32.3009134709095,0,0.187961333333336,18.7961333333336,0.0166792023204044,2.68600585057607,11.1635172011932,21.3300528295528,0,22.3199098778022,23.7084836315949,0,0,0.957454756493228,95.7454756493228,0.00313504510707969,0.504865241015421,0.455798924011039,8.4861785941848,202.973040021694,203.773813
COY(60) (kg/kg),0.0117305204046005,56,598.910388472621,20.1823044284755,0,0.29675025,29.675025,0.0101876950311924,1.67492884991287,11.7665385336233,20.852771092878,0,21.9028432340315,23.3104141908237,0,0,0.957454756493228,95.7454756493228,0.0030232010474301,0.497035554943858,0.449511042480255,8.93883357743045,210.116759528988,203.518124
COY(120) (kg/kg),0.0127068431018318,57,602.709260843439,26.1018844579576,0,0.230906416666668,23.0906416666668,0.0132194539318086,2.16931939893031,12.3673483582813,20.9232985531706,0,22.0832025308044,23.5381291889778,0,0,0.957454756493228,95.7454756493228,0.00305245673768402,0.500909769012488,0.452484185544684,9.38983119144292,216.971023829497,203.222447
COY(180) (kg/kg),0.0130541223532953,58,631.718195553263,0,0,0.0648298333333462,6.48298333333462,0.0501985349134086,8.11777843566063,12.9845620864797,21.9001185881405,0,23.1999304302765,24.8100885066453,0,0,0.957454756493228,95.7454756493228,0.00325436265201444,0.52627422302091,0.474468019702005,9.85330729406626,223.871760111719,203.072036
COY(240) (kg/kg),0.0130764713553627,59,629.164667050993,15.6227711710168,0,0.402722833333317,40.2722833333317,0.00789685553369987,1.29829773018747,13.6150035177818,21.629619241526,0,22.9797015081258,24.6227622918667,0,0,0.957454756493228,95.7454756493228,0.00318024403495549,0.52285414041131,0.472395533890755,10.3267390708626,230.762771487828,202.975986
COY(300) (kg/kg),0.0130885565291151,60,618.963781707672,11.9847438586973,0,0.516459749999989,51.6459749999989,0.0060047620330018,0.995065151858663,14.2390677421612,21.2122994755359,0,22.6138112667382,24.2660721093751,0,0,0.957454756493228,95.7454756493228,0.00310121789837354,0.513911099562625,0.464679194606946,10.7952764351115,237.317795702686,202.324394
COY(360) (kg/kg),0.0131364599244281,61,611.770361396019,79.8219026876237,0,0.0766419166666736,7.66419166666736,0.0406262754727377,6.67106073212191,14.854434813713,20.9721097427328,0,22.4008027445202,24.0670733600491,0,0,0.957454756493228,95.7454756493228,0.00311367561925889,0.511282880709606,0.459764500936442,11.2574982828832,243.515324814967,202.073985
CO2Y(60) (kg/kg),2.05291084440556,62,627.992504568493,34.7648961461146,0,0.180639833333338,18.0639833333338,0.0173588190984479,2.92876585938888,15.4743162466953,21.4174587174079,0,22.9331900161995,24.7050063193513,0,0,0.957454756493228,95.7454756493228,0.00313569418880718,0.529051776712377,0.47255414117749,11.7236576039402,249.58574591444,202.053545
CO2Y(120) (kg/kg),2.07616404608752,63,636.383903304391,36.8382182044887,0,0.172751000000008,17.2751000000008,0.0181470620154063,3.09723407101542,16.1065044506317,21.5281869401918,0,23.1167323562649,24.9589075397116,0,0,0.957454756493228,95.7454756493228,0.00313492311022359,0.535050283002008,0.478751512257876,12.1993104306578,255.658800803678,201.728897
CO2Y(180) (kg/kg),2.11137694238773,64,614.182266939481,0,0,0.0121558333333477,1.21558333333477,0.256341202882503,42.8468035003313,16.7317875357536,20.6864092301188,0,22.2445863138917,24.0397988033484,0,0,0.957454756493228,95.7454756493228,0.00311604093870958,0.520838602216727,0.462733168617054,12.6700527710953,261.434180246151,201.731368
CO2Y(240) (kg/kg),2.11123435990961,65,608.069702669097,14.1433075226157,0,0.429934583333332,42.9934583333332,0.00718077287455133,1.20855790903923,17.3429135205579,20.2523310414356,0,21.8343512768935,23.6639727989377,0,0,0.957454756493228,95.7454756493228,0.00308726259383152,0.519600841056984,0.4587459983287,13.1307923545682,266.81405416243,201.569581
CO2Y(300) (kg/kg),2.10388668861547,66,610.587336717227,9.53436263601457,0,0.64040708333332,64.040708333332,0.00480991707560859,0.81009021619032,17.9522420402511,20.074824737738,0,21.6929979513654,23.5326159245346,0,0,0.957454756493228,95.7454756493228,0.00308030496546563,0.518787512587301,0.460299795218634,13.5903152513418,272.003667276532,200.924887
CO2Y(360) (kg/kg),2.1104683408038,67,643.354642069933,23.9278336414781,0,0.26887291666668,26.887291666668,0.0122313734207052,2.02453713545405,18.5792130296447,20.8970584700421,0,22.6399081720067,24.6022674569535,0,0,0.957454756493228,95.7454756493228,0.00328868504646432,0.544343204509538,0.484776070815065,14.0628531843587,277.301687009622,200.436264
,,68,676.29575910472,0,0,0.0835464166666758,8.35464166666758,0.0402676892539443,6.78173209726827,19.239038230232,21.6236702799708,0,23.4899988281861,25.5805307230853,0,0,0.957454756493228,95.7454756493228,0.00336422114461425,0.566589415520144,0.508885402048377,14.5596839207904,282.927032797529,200.349717
User-defined Test Averages,,69,654.387577223008,40.0759753760173,0,0.163286750000005,16.3286750000005,0.019628464520192,3.34006028868609,19.9043798983959,20.7858979383248,0,22.6252944705166,24.6867995148107,0,0,0.957454756493228,95.7454756493228,0.00320506817899255,0.545387589343629,0.492029039512093,15.0601411415707,288.469273889795,200.194696
HRR(0-26) (kW/m²),-0.507172707109751,70,634.233112095013,18.4550528208785,0,0.343663666666667,34.3663666666667,0.00908279681590751,1.53565193396865,20.5486902430549,20.1202333792142,0,21.9874863014806,24.0273503340154,0,0,0.957454756493228,95.7454756493228,0.0031214272573431,0.527747774351424,0.476771792695291,15.5445415576743,293.552717757927,199.9949
EHC(0-26) (MJ/kg),-1.23328130645273,71,653.522323344801,19.3880677222636,0,0.337074499999993,33.7074499999993,0.00948146065966896,1.61130367270781,21.1925679607748,20.6874276141243,0,22.6816495745045,24.8333747735971,0,0,0.957454756493228,95.7454756493228,0.00319595861112752,0.543129379826136,0.491185878851321,16.0285203934476,298.486872686969,199.557169
MLR(0-26) (g/s),0.0072779086538462,72,641.883071240235,54.891357845691,0,0.116937000000014,11.6937000000014,0.0261262297121724,4.54267737054997,21.8402706580673,20.1907224138767,0,22.1772521223349,24.3121296350343,0,0,0.957454756493228,95.7454756493228,0.00305512292385268,0.531207063680067,0.482135667309056,16.5151811665278,303.337092473157,199.373465
SEA(0-26) (m²/kg),8954.70302176589,73,650.18689270913,47.5107429427824,0,0.136850500000001,13.6850500000001,0.02314845351848,3.96618113956552,22.486305640042,20.493560641331,0,22.5600199644602,24.7674779617337,0,0,0.957454756493228,95.7454756493228,0.00316787743823077,0.542773872040117,0.489039938899407,17.0007689696321,308.031584110164,199.26811
COY(0-26) (kg/kg),-0.000260082197082136,74,638.775693716086,44.1316649639895,0,0.144743166666681,14.4743166666681,0.0218778802925736,3.71273842941855,23.1307869332546,20.1303181185319,0,22.1929802286577,24.3849653576185,0,0,0.957454756493228,95.7454756493228,0.00316667367350168,0.537393517279122,0.481055578829865,17.4858167284967,312.578201800738,199.085672
CO2Y(0-26) (kg/kg),0.463204272024899,75,650.394565521585,12.6922189033466,0,0.51243566666668,51.243566666668,0.00627200230211696,1.06475160274523,23.7753720628734,20.3115284352463,0,22.4242162764166,24.6641707278543,0,0,0.957454756493228,95.7454756493228,0.00321399768102026,0.54561669738717,0.489647258658621,17.9711681472409,317.004960838312,198.897031
HRR(26-485) (kW/m²),706.690130875852,76,629.864617294416,11.0126909313624,0,0.571944333333337,57.1944333333337,0.00555060260170231,0.923019519627639,24.4155016542814,19.5820415949421,0,21.6632080057494,23.8920202688415,0,0,0.957454756493228,95.7454756493228,0.00317463570462891,0.527915783807087,0.474178167145211,18.4530808601429,321.256600714229,198.141751
EHC(26-485) (MJ/kg),24.890439208204,77,635.0456770509,33.2207518187762,0,0.191159333333322,19.1159333333322,0.0171886865421907,2.78852308108713,25.0479568014541,19.6719818138133,0,21.8005824175395,24.0656987953894,0,0,0.957454756493228,95.7454756493228,0.00328577786028062,0.533052213165196,0.47824526303353,18.9292925752322,325.298140278624,197.86597
MLR(26-485) (g/s),0.283848723311547,78,651.737595522285,72.8146226599093,0,0.0895064166666515,8.95064166666515,0.0380332503356722,6.05217973767609,25.6913484377407,20.0667545954317,0,22.2907407149958,24.6376189131616,0,0,0.957454756493228,95.7454756493228,0.00340421995173174,0.541708921341901,0.490126546553179,19.4134784800256,329.376262022316,197.700516
SEA(26-485) (m²/kg),0,79,648.153301756127,0,0,0.0236810000000105,2.36810000000105,0.146132364024387,22.6815927706587,26.3412938863799,19.9567206173216,0,22.232871314129,24.5669371532067,0,0,0.957454756493228,95.7454756493228,0.00346056051246305,0.537122798402208,0.487236297622164,19.9021599021133,333.434099827593,197.661063
