General information,,time (s),O2 (%),DPT (Pa),CO (%),CO2 (%),PDM (-),PDC (-),Mass (g),Methane MFM (slpm),APT (kPa),HFM (kW/m2),Cold Trap TC (K),Stack TC (K),Smoke TC (K),Cone Heater TC (K),Spare TC (K),Soot MFM (g/s)

Test,,0,20.95748257,115.945076,0.00208699,0.04614511,0.997904,0.998692,55.826959,0.0006,102.0112,0,268.91,331.322,333.985,1142.367,0,0
Standard used,ISO 5660-1,1,20.95169301,111.518656,0.0017935,0.04627635,0.998594,0.998344,55.826959,0.0006,102.0142,0,268.91,331.274,333.953,1142.322,0,0
Date of test,26/02/2019,2,20.94590346,107.092236,0.0015,0.04640758,0.999284,0.997996,55.826959,0.0007,102.0172,0,268.91,331.226,333.921,1142.277,0,0
Time of test,14:33,3,20.94856359,107.156045,0.00151136,0.04782986,0.998553,0.997648,55.826959,0.0014,102.0169,0,268.916,331.219,333.962,1142.29,0,0
Heat flux (kW/m²),50,4,20.9517351,103.82191,0.00172065,0.04915895,0.998655,0.997323,55.826959,0.0025,102.0167,0,268.931,331.241,334.019,1142.274,0,0
Nominal duct flow rate (l/s),24,5,20.95108837,105.618407,0.00178891,0.04785021,0.997514,0.997002,55.826959,0.0022,102.0172,0,268.926,331.272,334.041,1142.285,0,0
Sampling interval (s),1,6,20.9505045,107.593453,0.0017196,0.04612843,0.99743,0.996591,55.826959,-0.0001,102.0182,0,268.935,331.275,334.037,1145.183,0,0
Separation (mm),60,7,20.94747647,106.692571,0.0015093,0.04512502,0.996904,0.996091,55.826959,-0.0001,102.0178,0,268.937,331.251,334.03,1142.988,0,0
Orientation,Horizontal,8,20.94739497,105.45317,0.00144802,0.04589948,0.996117,0.995701,55.826959,0.0003,102.019,0,268.918,331.282,334.049,1142.398,0,0
Edge frame?,Yes,9,20.95112592,108.620957,0.00153658,0.04784747,0.994624,0.995286,55.826959,-0.0003,102.0169,0,268.928,331.275,334.061,1142.416,0,0
Grid?,No,10,20.95405562,104.936034,0.00160692,0.04896904,0.995121,0.9949,55.826959,0.0005,102.0161,0,268.917,331.266,334.089,1142.455,0,0
Non-scrubbed?,Yes,11,20.95354402,108.200992,0.00170555,0.04702507,0.994764,0.994344,55.826959,0.0022,102.0182,0,268.919,331.267,334.106,1142.52,0,0
Substrate used? {Y/N},No,12,20.95044792,108.475416,0.00148034,0.0453871,0.995159,0.993903,55.826959,0.0036,102.0165,0,268.931,331.255,334.136,1142.561,0,0
Substrate,none,13,20.94570681,108.534405,0.00137517,0.04501281,0.993842,0.993364,55.826959,0.0011,102.0163,0,268.926,331.263,334.137,1142.637,0,0
Additional specimen preparation details,,14,20.94451635,109.151622,0.0013759,0.04626317,0.992469,0.992658,55.826959,-0.0004,102.0158,0,268.932,331.257,334.136,1142.743,0,0
,,15,20.94785274,106.194025,0.00154642,0.04847542,0.992191,0.991966,55.826959,0.0023,102.017,0,268.934,331.209,334.07,1142.848,0,0
Specimen,,16,20.95044734,105.804437,0.00179973,0.04864512,0.990874,0.991182,55.826959,0.0022,102.0166,0,268.936,331.165,334.028,1142.926,0,0
Sample description,After 3 mon WT_CG17,17,20.95200134,101.256625,0.00181257,0.04678158,0.98987,0.990505,55.826959,0.0022,102.0166,0,268.937,331.146,334.002,1142.911,0,0
Material name/ID,,18,20.94944626,107.558936,0.00166789,0.04529257,0.991136,0.989761,55.826959,-0.0006,102.0178,0,268.948,331.124,333.958,1142.883,0,0
Specimen number,,19,20.94506813,105.5944,0.00160586,0.0451207,0.989714,0.988961,55.826959,-0.0026,102.0169,0,268.935,331.08,333.919,1142.88,0,0
E (MJ/kg),13.1,20,20.9467505,105.758819,0.00166567,0.04617104,0.988815,0.988188,55.826959,0.001,102.0167,0,268.95,331.04,333.87,1142.863,0,0
Initial mass (g),55.214,21,20.95049573,105.944494,0.00188758,0.04860396,0.98722,0.987399,55.826959,0.0022,102.0164,0,268.94,331.031,333.89,1142.861,0,0
Thickness (mm),12.5,22,20.95257042,105.279299,0.00219781,0.04825425,0.986847,0.986754,55.826959,0.0022,102.0153,0,268.923,331.032,333.909,1142.86,0,0
Surface area (cm²),88.4,23,20.95364818,105.721359,0.00225994,0.04668606,0.986692,0.986039,55.826959,0.003,102.0167,0,268.926,331.039,333.904,1142.864,0,0
Sponsor,,24,20.95056414,108.497604,0.0021191,0.04527916,0.984505,0.985278,55.826959,0,102.0173,0,268.935,331.027,333.877,1142.863,0,0
Manufacturer,,25,20.94686399,109.30169,0.00199974,0.04522536,0.985224,0.984501,55.826959,0.0012,102.0149,0,268.926,330.987,333.855,1142.824,0,0
Test start time (s),113,26,20.94940324,108.592384,0.00201379,0.04685365,0.983631,0.983665,55.826959,0.0033,102.0179,0,268.924,330.956,333.803,1142.818,0,0
Time to ignition (s),7,27,20.95300071,104.235134,0.00212007,0.04889657,0.983609,0.982873,55.826959,0.0006,102.0173,0,268.946,330.901,333.75,1142.774,0,0
Time to flameout (s),1174,28,20.95456208,104.892002,0.00224475,0.04803126,0.981827,0.982139,55.826959,0.0014,102.0165,0,268.935,330.885,333.767,1142.772,0,0
End of test criterion,ISO 5660-1:2002,29,20.95363074,105.493388,0.00212429,0.04614578,0.981152,0.981232,55.826959,0.0004,102.0161,0,268.947,330.904,333.78,1142.768,0,0
User EOT time (s),,30,20.94967945,108.231279,0.00195917,0.04518628,0.98113,0.980388,55.826959,0.0011,102.0168,0,268.94,330.847,333.728,1142.783,0,0
MLR EOT mass (g/m²),150,31,20.94686618,107.633071,0.00185361,0.04499967,0.979633,0.979704,55.826959,-0.0008,102.0151,0,268.932,330.794,333.625,1142.813,0,0
MLR EOT time period (s),60,32,20.95006972,104.121993,0.00188501,0.04724733,0.977797,0.979038,55.826959,-0.0005,102.0169,0,268.936,330.778,333.623,1142.859,0,0
Truncate graphs at EOT?,No,33,20.95337728,106.650379,0.00200388,0.04904776,0.977876,0.978416,55.826959,-0.0003,102.0179,0,268.929,330.76,333.596,1142.906,0,0
Smooth data?,No,34,20.95315153,106.127723,0.00216136,0.04812375,0.978315,0.977803,55.826959,0.0017,102.0164,0,268.916,330.757,333.615,1142.975,0,0
Correct O2 for pressure?,No,35,20.95121945,105.79323,0.00204095,0.04612315,0.976754,0.977134,55.826959,0.002,102.016,0,268.944,330.768,333.59,1142.987,0,0
,,36,20.94695137,110.464456,0.00178479,0.04506992,0.97619,0.976577,55.826959,-0.0024,102.0171,0,268.929,330.71,333.503,1143.037,0,0
