Exported data
Parameter,Value,Time (s),HRR (kW/m²),EHC (MJ/kg),SEA (m²/kg),MLR (g/s),Specific MLR (g/s·m²),COY (kg/kg),CO2Y (kg/kg),THR (MJ/m²),MFR (g/s),k (1/m),V stack (l/s),V smoke (l/s),SPR (m²/s),RSR ((m²/s)/m²),TSP (m²),TSR (m²/m²),COP (g/s),CO2P (g/s),O2C (g/s),TOC (g),ARHE(kW/m²),Specimen mass (g)
t peak EHC (s),908,10,4.80010286771302,0.402254378831481,168.543692428068,0.105487750000006,11.9330033936659,-0.000543298275239836,-0.00453815905771226,0.0186382229152357,26.921208790748,0.726353936114003,24.2621956605955,24.477453768681,0.01777929489093,2.01123245372511,0.0391056220284314,4.42371289914383,-5.73113126339345E-05,-0.000478720188140216,0.00262636344695928,0.0117799147172597,1.86382229152357,206.22376
t peak MLR (s),478,11,3.38688357512184,0.476706856097656,420.7512830116,0.0628060000000161,7.10475113122354,-0.000828066773581317,0.00072196018647175,0.0227317161366531,26.7031211514768,1.08838376689953,24.0701850037296,24.2797677478341,0.0264257050808334,2.98933315394042,0.0612081220143131,6.92399570297659,-5.20075617815616E-05,4.53434314715563E-05,0.00194695137563765,0.0140665721285582,2.06651964878665,206.122423
t peak SEA (s),742,12,1.2027629935426,0,0,-0.00466791666667632,-0.528044871795964,0,0,0.0250265394209853,26.8436895011073,1.3065324920542,24.1939290727157,24.4061351859697,0.0318874086259368,3.60717292148606,0.0903646788676982,10.2222487406898,-1.58097886781137E-05,0.00075731181927119,0.000895708819088438,0.0154879022259212,2.08554495174878,206.10401
t peak COY (s),664,13,0.248088353119547,0.0669966256267138,1583.69612087956,0.0327344999999871,3.7029977375551,0.00103280723367291,0.025852757428105,0.0257519650943164,26.9516251537573,2.11604584832766,24.2882342014614,24.4992331852746,0.0518415006689114,5.86442315259178,0.132229133515122,14.9580467777288,3.38084283906526E-05,0.000846277088029968,0.000415991848574216,0.0161437525597526,1.98092039187049,206.104207
t peak CO2Y (s),664,14,0.920399114860834,0.0511116824706126,42.789701646346,0.159187249999995,18.0076074660628,0.000148543757423791,0.000624935955686981,0.0263362088283066,26.8691994774657,0.278879865993425,24.2120519943002,24.4247640794645,0.00681157493340208,0.770540150837339,0.161555671316279,18.2755284294433,2.36462722489597E-05,9.94818362119294E-05,0.000659311901895169,0.0166814044349873,1.88115777345047,206.022017
,,15,3.28361633288168,0,0,-0.0217320833333403,-2.45838046757243,0,0,0.0284382165521778,26.9545780475004,0.131935658916155,24.2929559004582,24.5061149345698,0.00323323042136749,0.365750047666006,0.166578073993664,18.843673528695,-3.42917742264613E-05,-0.000750888821958958,0.00177839418109267,0.0179002574764812,1.89588110347852,205.859293
Test Results (between 55 and 1183 s),,16,4.89465035114966,0,0,-0.157992499999989,-17.87245475113,0,0,0.0325273498941935,26.7952441812071,0.882078918433437,24.1550455030326,24.3649719466771,0.021491828102386,2.43120227402557,0.178940603255541,20.2421496895408,-4.44233299382186E-05,-0.000683124947608689,0.00265051968622153,0.0201147144101383,2.03295936838709,206.054945
mean HRR (kW/m²),503.98859625666,17,2.99569465654015,0,0,-0.00695266666665617,-0.786500754146626,0,0,0.0364725223980384,26.6808805891608,-2.04129649026022,24.0539901158725,24.2610564357356,-0.0495240093522722,-5.60226350138826,0.189686517306734,21.4577508265536,-3.00163895421181E-05,0.000211710233910433,0.00177044113146866,0.0223251948189834,2.14544249400226,206.106846
mean EHC (MJ/kg),24.3413578426498,18,0.813747106260305,0,0,-0.0417260833333444,-4.72014517345525,0,0,0.0383772432794387,26.8193083792754,-0.00108728270021631,24.179548231671,24.3866257645765,-2.65151563104735E-05,-0.00299945207132053,0.189686517306734,21.4577508265536,-8.02739794546991E-06,0.00122981146142084,0.000761440816409818,0.0235911357929226,2.13206907107993,206.106531
mean MLR (g/s),0.183092324689716,19,-0.546548383946336,0,0,-0.0590639999999946,-6.68144796380029,0,0,0.0387841168325688,26.3860433533954,-0.740065517112385,23.7908708835332,23.9966949456478,-0.017759126453939,-2.00895095632794,0.189686517306734,21.4577508265536,3.97794793244829E-05,0.0014009435686656,7.26171892841726E-05,0.0240081647957696,2.04126930697731,206.188549
mean SEA (m²/kg),49.2034934792288,20,-0.204049135191807,0,0,-0.0118417499999903,-1.33956447963691,0,0,0.0387841168325688,26.824567309051,-1.48760774996479,24.1856566540361,24.3916355285603,-0.0362851860466027,-4.10465905504555,0.189686517306734,21.4577508265536,2.52932074863398E-06,0.00122066551105671,0.000216903792994052,0.0241529252869087,1.93920584162844,206.207856
mean COY (kg/kg),0.0147690948869615,21,2.65695111712505,0.48738161192447,-412.973663510165,0.0481910833333311,5.45148001508271,-0.00082261953975084,0.0290318429413093,0.0401125923911313,27.2390215111673,-0.803558956027867,24.5557133999874,24.7668799948006,-0.0199016482326894,-2.25131767338115,0.189686517306734,21.4577508265536,-3.96429267917592E-05,0.00139907596250482,0.00176824981239773,0.0251455020896046,1.91012344719673,206.208678
mean CO2Y (kg/kg),2.01948726736163,22,4.5745255546074,0.893030576145293,-692.045108765436,0.0452826666666676,5.12247360482665,-0.00170974342981299,0.0432560971486868,0.0437283307269976,26.7389639759796,-1.28889141097,24.1049163876006,24.3136448205042,-0.031337647978523,-3.54498280300034,0.189686517306734,21.4577508265536,-7.74217418177466E-05,0.00195875142848497,0.00286744102051046,0.0274633475060587,1.98765139668171,206.125462
Total heat release (MJ/m²),568.503721714465,23,3.02508764693147,0.259303074362454,234.346946944582,0.103129416666671,11.666223604827,-0.000693181631297774,0.0276799760358546,0.047528137327767,26.8986515659436,0.98824976220017,24.2480354319627,24.4554209476397,0.02416806393601,2.73394388416403,0.201770549274739,22.8247227686356,-7.14874172797906E-05,0.00285461978192511,0.00217367856780391,0.0299839073002159,2.06644075338117,206.10769
Total oxygen consumed (g),374.372534801506,24,1.79988931257702,0.155090779204099,129.74954642021,0.102591666666669,11.605392156863,-0.000185961167963294,0.0370112056519626,0.0499406258075212,26.705436802403,0.5482812201399,24.0726503987812,24.2780925691695,0.0133112222164937,1.50579436838164,0.22051019235099,24.9445918949084,-1.90780661566347E-05,0.00379704127317768,0.00167800464948049,0.0319097489088581,2.08085940864672,205.943344
Mass lost (g),206.460642,25,2.50634258279067,0,0,-0.264071166666668,-29.8723039215687,0,0,0.0520937417552051,26.9443857853998,0.868392062522385,24.2839989408787,24.4957804409207,0.0212719413001866,2.40632820137858,0.237801774109331,26.9006531797885,1.44593769066138E-05,0.00327508764181235,0.00199288471233988,0.0337451935897683,2.0837496702082,205.989287
Average specific MLR (g/s·m²),22.8693035440332,26,3.94441327731465,0,0,-0.388058166666674,-43.8979826546012,0,0,0.0553191196852577,26.554707273953,0.384541322170811,23.9367055285582,24.1428678230438,0.00928393031366839,1.0502183612747,0.253079709916258,28.6289264611152,-2.96869730367983E-06,0.00232030945423798,0.00261199288536953,0.036047632388623,2.12765844943299,206.409338
Total smoke release (m²/m²),1615.58011460058,27,6.64523887958512,0,0,-0.158383749999987,-17.9167138009035,0,0,0.0606139457637076,26.5850664255352,0.688829541268864,23.9663297858106,24.1738568709521,0.0166516667391171,1.88367270804492,0.266047508442651,30.095871995775,-4.70109773365562E-05,0.00173456046694123,0.00395844239090439,0.0393328500267599,2.24496095421139,206.666788
Total smoke production (m²),14.2817282130691,28,7.07851252380952,0.449720340571855,-32.0305919647562,0.139139916666674,15.739809577678,-0.000330784925745945,0.0118799550448908,0.0674758214654049,26.8591135465755,-0.182453385414803,24.2176408849675,24.4266988339413,-0.00445673389676041,-0.504155418185567,0.274373341812209,31.0377083497974,-4.60253870028827E-05,0.00165297595494994,0.00418092745212989,0.0434025349482771,2.40985076662161,206.706654
MARHE (kW/m²),498.201842586063,29,4.99730652383026,0.364612604243282,-78.1266760905063,0.121159249999991,13.7057975113112,-0.000306824292335004,0.0172343518629072,0.0735137309892248,27.3982031101695,-0.379864134574413,24.7094539791927,24.9188291774981,-0.00946576948011796,-1.07078840272828,0.274373341812209,31.0377083497974,-3.71746011410871E-05,0.00208810114594578,0.00313386713977526,0.0470599322442296,2.53495624100775,206.46721
,,30,3.30431332938092,0.432431953807044,317.991187834235,0.067548499999982,7.64123303167217,0.000353411547471635,0.0331902037576335,0.0776645409158304,27.1053202525793,0.871170386956828,24.446618142967,24.656287763004,0.0214798277514151,2.42984476825962,0.285113255687917,32.2526307339272,2.38724199143814E-05,0.00224194847852191,0.00226921281932823,0.0497614722237814,2.58881803052768,206.482393
Test Averages,,31,3.19949639893135,0.413480504796501,109.348096934449,0.0684035833333259,7.73796191553461,0.000389951570353487,0.0229557034356682,0.0809164457799866,26.8436229710127,0.306256449640036,24.2168225795442,24.4233278018723,0.00747980166099619,0.846131409614953,0.299593070394122,33.8906188228645,2.6674084738636E-05,0.00157025237293684,0.00211024675851602,0.0519512020127035,2.61020792838666,206.326611
HRR(60) (kW/m²),193.032603750904,32,3.95341016716903,0,0,-0.164199416666667,-18.5745946455505,0,0,0.0844928990630367,26.4369934599433,-0.0795567440408923,23.8552238145591,24.0596488275421,-0.00191410732348652,-0.216527977769968,0.303332971224621,34.313684527672,-3.9273365407257E-05,0.000472407544329615,0.0023203900589222,0.0541665204214226,2.6404030957199,206.392444
HRR(120) (kW/m²),313.050575141194,33,6.37121743526743,0,0,-0.0289803333333201,-3.27831825037558,0,0,0.089655212864255,26.4366131325044,0.136927411891549,23.8566022355443,24.0561588976404,0.00329394757790575,0.372618504287981,0.304979945013573,34.499993779816,-8.80103431698085E-05,7.92931713845721E-05,0.00354197097181062,0.057097700936789,2.71682463225015,206.568461
HRR(180) (kW/m²),362.198266203385,34,5.2739628373506,0.420977922391907,22.6525749485213,0.110746500000009,12.5278846153857,-0.000999372325486372,0.000589940970647614,0.095477803000564,26.6513129553996,0.103444762943052,24.0463496015126,24.2515263234516,0.00250869339153663,0.283788845196452,0.307881265498295,34.8281974545582,-0.000110676987244486,6.53338977058315E-05,0.00294170537963465,0.0603395391125117,2.80817067648718,206.4468
HRR(240) (kW/m²),388.758741246111,35,2.81513648618601,0,0,-0.0301047500000043,-3.40551470588284,0,0,0.0995223526623323,26.5415859321153,-0.351825376350257,23.9509547457613,24.1555873263917,-0.00849854860206924,-0.961374276252176,0.309135612194063,34.9700918771564,-7.73456345468628E-05,0.000705671752024477,0.00172918573788725,0.0626749846712726,2.84349579035235,206.413695
HRR(300) (kW/m²),406.136705312569,36,0.546161575416146,0,0,-0.0526119166666727,-5.95157428356026,0,0,0.101203001693133,26.7571371457715,0.781880612014678,24.1436485210777,24.348655056972,0.0190377413176796,2.15359064679633,0.318654482852903,36.0468872005546,3.951347700837E-06,0.000873749516034488,0.000567682462550029,0.0638234187714913,2.81119449147593,206.483274
HRR(360) (kW/m²),421.038189751728,37,0.491983022439859,0,0,-0.00828883333332679,-0.937650829561854,0,0,0.101722073992061,27.2382886402325,0.461357548958996,24.5749502826267,24.7870366638086,0.0114356864811715,1.29362969244021,0.333891196752328,37.7704973701729,2.37471838411791E-05,0.000315392246861816,0.000463774572796534,0.0643391472891646,2.74924524302869,206.498996
EHC(60) (MJ/kg),15.069039315026,38,1.42079385590932,0.275173605872436,85.5510157442169,0.0456432500000048,5.16326357466118,-0.000450180081017421,-0.00815152595211224,0.102678462431236,27.0972249105718,0.158338867337024,24.4524364737121,24.6611995212536,0.00390482639936764,0.44172244336738,0.341561453192598,38.6381734380767,-2.05476819829006E-05,-0.000372062136913786,0.00084033048001662,0.0649911998155711,2.702064800822,206.497865
EHC(120) (MJ/kg),20.1932743078731,39,2.90683528670749,3.3569252992629,297.177580656188,0.00765474999998853,0.86592194570006,-0.00704974208166225,-0.100234328312456,0.104842277002544,26.1887860903393,0.0954360775313271,23.6339993246779,23.8360601605596,0.00227482008552455,0.257332588860243,0.344651276435044,38.9877009541905,-5.39640131995233E-05,-0.000767268724648626,0.00156148939434579,0.0661921097527523,2.68826351288575,206.430957
EHC(180) (MJ/kg),22.0048406300177,40,1.6015906985784,0,0,-0.0523467500000052,-5.92157805429923,0,0,0.107096489995187,26.7718258958882,0.417206967244426,24.1600104204315,24.3654327042022,0.0101654282841183,1.14993532625773,0.350871400619865,39.6913349117495,-6.45223271426207E-05,-0.000493568500752744,0.000900013223117798,0.0674228610614841,2.67741224987968,206.486681
EHC(240) (MJ/kg),22.4105174956402,41,-0.695194890862299,-0.129447331183689,430.565387957362,0.0474750833333294,5.37048453996938,-0.000686738066378624,0.00910911950715331,0.107897285344477,27.1043963208055,0.828707755347268,24.4568358611297,24.666268104559,0.020441127673723,2.31234475947093,0.366174678598786,41.4224749546138,-3.26029469294946E-05,0.00043245620769536,-0.0001797332118606,0.067872867673043,2.63164110596284,206.501381
EHC(300) (MJ/kg),22.8403062342051,42,-1.96884278304596,0,0,-0.0373077500000013,-4.22033371040738,0,0,0.107897285344477,27.3929687763107,0.336520304234616,24.7110157044889,24.922367469673,0.00838688268314126,0.94874238497073,0.380588683777218,43.0530185268346,1.66419265211595E-05,0.000676706521486325,-0.000806434841519634,0.067872867673043,2.5689829843923,206.433096
EHC(360) (MJ/kg),23.1658068313936,43,-0.560078951338703,0,0,-0.112363666666674,-12.710822021117,0,0,0.107897285344477,26.813301954574,-0.657235052158189,24.1835469628923,24.3904262808951,-0.0160302430888845,-1.81337591503219,0.384782125118789,43.52738971932,-5.06948247792576E-06,-0.000121390286868529,-0.000182133889048878,0.067872867673043,2.50923919405759,206.571978
MLR(60) (g/s),0.114830509722223,44,1.77067948501336,0.323977411491725,-368.345699510681,0.0483145000000036,5.46544117647099,-0.000999320142976225,-0.0151469490491541,0.108782625086983,26.5260675089049,-0.737469086542047,23.9235821993856,24.1317753161108,-0.0177964382990101,-2.01317175328169,0.384782125118789,43.52738971932,-4.82816530478284E-05,-0.00073181726983541,0.000959782828809525,0.0683527590874478,2.47233238834053,206.603764
MLR(120) (g/s),0.137496713194444,45,3.76367529798459,0,0,-0.00185191666665219,-0.209492835594139,0,0,0.111549802478482,26.5887416441872,-0.234394630069227,23.9856030183402,24.1948903063331,-0.00567115236291846,-0.641533072728333,0.384782125118789,43.52738971932,-9.42509475875986E-05,-0.000857317816338171,0.00199485707743002,0.0698300790405676,2.47888449952183,206.518361
MLR(180) (g/s),0.145703682870371,46,2.19318294154253,0.239482652196851,-29.1496095306707,0.0809567499999938,9.15800339366446,-0.00104268942725193,-0.00548829497522835,0.114528231598246,26.5555302714206,-0.0976369998855905,23.9631620811625,24.1697067109517,-0.00235985765137194,-0.266952223005876,0.384782125118789,43.52738971932,-8.4412747289671E-05,-0.000444314524235784,0.00121673295142115,0.0714358740549931,2.48974416517926,206.583934
MLR(240) (g/s),0.153609903993056,47,-0.0198251642735757,-0.00975469366559359,539.082788107831,0.0179661666666746,2.03237179487269,-0.0011423442518262,0.0331817277920176,0.115624823069017,26.5075917630738,0.401458286717185,23.9217046435926,24.1251744919239,0.00968525121828092,1.09561665365169,0.389624750727929,44.0751980461458,-2.05235472190272E-05,0.000596148451799617,0.000210053280311805,0.0721492671708596,2.46010261848972,206.391115
MLR(300) (g/s),0.157195762083334,48,-0.851576146722851,0,0,-0.086162749999995,-9.74691742081391,0,0,0.115624823069017,26.6622049746925,0.19186921687061,24.0559505350712,24.2605316890636,0.00465484921604524,0.526566653398783,0.396794800945092,44.8862896996711,2.07180324804443E-05,0.000601894422299089,-0.000219265669108272,0.0722542938110155,2.40885048060452,206.557277
MLR(360) (g/s),0.160739167708334,49,-0.108881754092414,0,0,-0.00172791666666683,-0.195465686274528,0,0,0.115624823069017,26.4909856696428,0.473002830272426,23.8977177500195,24.1021852276693,0.0114004018284379,1.28963821588664,0.404822426467334,45.7943921343138,-2.97694500262741E-06,-0.00012933428562653,5.8439088428375E-05,0.0722835133552297,2.35969026671463,206.520699
SEA(60) (m²/kg),79.4027338401148,50,2.2838499923077,0,0,-0.0595261666666739,-6.73372926093596,0,0,0.116766748065171,26.2558576549839,0.736412845260583,23.6854583152484,23.8933148326803,0.017595343958641,1.99042352473314,0.419320299360873,47.4344230046237,-4.77542797647811E-05,-0.000764909017770024,0.00122955607225291,0.0729275109355703,2.33533496130342,206.586653
SEA(120) (m²/kg),48.7619439420699,51,3.75583063134193,0.670423342188865,-5.38570372041315,0.0495232500000119,5.6021776018113,-0.00126666839373113,-0.0158461137177685,0.119786588376996,26.5684712635756,-0.0110303398544681,23.974463636202,24.1803566609032,-0.000266717551772014,-0.0301716687524903,0.428117971340194,48.4296347669903,-6.27295355298601E-05,-0.000784751051173667,0.00201402138133764,0.0745492996623656,2.34875663484305,206.605388
SEA(180) (m²/kg),29.8195497352267,52,1.88457983335297,1.13619107785672,987.274217527032,0.014662749999997,1.6586821266965,-0.00378499528063174,-0.0221153668846425,0.122606793609343,26.634684155839,0.597133874592713,24.0351168046922,24.2427295602938,0.0144761550330416,1.63757409876036,0.435356048856715,49.2484218163704,-5.54984395510717E-05,-0.000324272095787727,0.00108085870630617,0.0760967397061875,2.35782295402583,206.520475
SEA(240) (m²/kg),-4.78564289458444,53,-0.155509935283761,0,0,-0.0628824999999982,-7.11340497737537,0,0,0.12354908352602,26.3122953166758,0.458665085317445,23.7459813959195,23.9535397017558,0.0109866523309606,1.24283397409057,0.448087452538716,50.6886258527959,-4.22918146201037E-06,0.000614190139293362,0.000145249254722425,0.0767097936867018,2.3311147835098,206.585554
SEA(300) (m²/kg),9.06463525599027,54,-0.863124835275426,-0.152002341662275,190.496984984515,0.0501967499999931,5.6783653846146,0.00079038047035829,0.00997454457435527,0.12354908352602,26.4965982464925,0.396354947862572,23.9163599347005,24.1256721597321,0.00956232953102012,1.08171148540952,0.458361943469706,51.8508985825459,3.9674530875452E-05,0.000500689720362699,-0.000234282368129143,0.076782418314063,2.28794599122259,206.603934
SEA(360) (m²/kg),17.2838756319451,55,0.279600908121603,0.183653649123967,415.223636883573,0.0134583333333419,1.52243589743687,0.000857558554448184,-0.0293356194319782,0.12368888398008,26.8906438418166,0.228215445798831,24.2753834483283,24.4865902634285,0.00558821811306165,0.632151370255843,0.465937217291747,52.7078300103786,1.15413088786225E-05,-0.000394808544855625,0.000234707942930949,0.0768997722855285,2.24888879963783,206.51847
COY(60) (kg/kg),0.0109164899565584,56,2.71391358697195,0,0,-0.0575199166666612,-6.50677790346846,0,0,0.125185641227627,26.63112084582,0.052137718803637,24.0442673997477,24.2525310086681,0.00126447164200642,0.143039778507514,0.469363562169281,53.0954255847603,-6.83786522185642E-06,-0.000822980795959053,0.0014701211641267,0.0777521868390573,2.23545787906477,206.586164
COY(120) (kg/kg),0.0135420958071433,57,3.51188683928215,0,0,-0.0183361666666665,-2.07422699849169,0,0,0.128298541440754,26.651194379382,0.230313048966699,24.0653340018271,24.2782821935182,0.00559160519566309,0.632534524396277,0.472791600588116,53.4832127362122,-6.69868447519026E-06,-0.000802340268900059,0.0019026526884233,0.0794385737653323,2.25085160422376,206.604894
COY(180) (kg/kg),0.0144638318781751,58,1.26775772090527,0.163964368531155,207.762168173103,0.0683500833333378,7.73190987933686,0.00047979050923037,-0.00189275040313256,0.130688363720848,26.1306270234831,0.596000942531442,23.6146596019832,23.8264078037048,0.0142005615081466,1.60639836065006,0.482687683940021,54.6026791787354,3.27937212884404E-05,-0.000129369647783319,0.000811018650229096,0.0807954094346585,2.25324765035945,206.605087
COY(240) (kg/kg),0.0145080132103418,59,-0.555532415167309,-0.0226235383411815,31.5154993064566,0.21707066666666,24.5555052790339,0.000553530217703394,0.00300008006761345,0.131322242581301,26.3084187597092,0.284896080434404,23.8010316719417,24.0125818310804,0.00684109044478519,0.773879009591085,0.493208509916487,55.7928178638559,0.000120155173377017,0.00065122938033021,-1.51628996459187E-05,0.0812009187597731,2.22580072171696,206.44982
COY(300) (kg/kg),0.0146266025841647,60,-0.812712603426931,-0.0160617652572992,6.10118657869507,0.447296999999994,50.5992081447957,0.000352083238856707,0.000590445478336174,0.131322242581301,25.7234903844511,0.116056979250224,23.3049176333544,23.5146776240539,0.00272904245309053,0.308715209625626,0.497993576365424,56.3341149734643,0.000157485776490886,0.000264104491123332,-0.000200771984217478,0.0812009187597731,2.18870404302168,206.165773
COY(360) (kg/kg),0.0146172367970803,61,0.464498384316072,0.0367175160552569,123.71302991222,0.11183124999999,12.6505938914016,0.00102444628423585,-0.00460856828889664,0.131554491773459,26.2523744582758,0.575245981169411,23.8349915990146,24.0505509456054,0.0138349827763697,1.5650433004943,0.506275588980154,57.2709942285243,0.00011456510852394,-0.000515381952457625,0.000353093655195359,0.0813774655873708,2.15663101267965,205.69523
CO2Y(60) (kg/kg),1.44140747041475,62,3.06263235482825,0,0,-0.172031916666654,-19.4606240573138,0,0,0.133318057143031,25.7201103895559,0.184558815581675,23.4190288620255,23.6297079997274,0.00436107092097052,0.493333814589425,0.515373615828825,58.3001827860661,7.53770872317813E-05,-0.00084891355339683,0.00168144065426291,0.0823947327420999,2.15029124424243,205.935931
CO2Y(120) (kg/kg),1.74912939947488,63,3.13021394041503,0,0,-0.122887499999988,-13.901300904976,0,0,0.136414480290652,25.3771067624066,-0.209609311471904,23.1845288251095,23.3914642603442,-0.0049030687179304,-0.554645782571313,0.51755415128931,58.5468496933608,3.30432514578074E-05,-0.00065265831192241,0.00172921001004248,0.0841000580742526,2.16530921096274,205.953059
CO2Y(180) (kg/kg),1.8660040646445,64,0.858786334492031,0,0,-0.0413355000000048,-4.67596153846208,0,0,0.138408980428106,24.3846053559675,0.580096223374334,22.3585590110333,22.5640982935629,0.0130893482039431,1.48069549818361,0.524098825391281,59.2871974424526,1.02251943277868E-05,-5.86545181663847E-06,0.000591898528326283,0.085260612343437,2.16264031918916,206.164022
CO2Y(240) (kg/kg),1.88296118726978,65,-0.537268310731514,-0.377579913096359,1302.99448140598,0.0125786666666627,1.42292609351388,0.00317519736148952,0.0467491863361633,0.138838373595352,25.0054050418562,0.705642037085644,23.0217300422774,23.2269796705971,0.016389933250107,1.85406484729717,0.538838466118306,60.954577615193,3.99397492110437E-05,0.000588042431860303,-5.34007518507769E-05,0.0855565616076001,2.13597497839003,206.045308
CO2Y(300) (kg/kg),1.91285029743347,66,-0.623265432534371,0,0,-0.12979883333332,-14.6831259426833,0,0,0.138838373595352,24.4849236125206,0.560776347779349,22.6351584763975,22.8424445914306,0.0128095026523346,1.44903876157631,0.553438184069527,62.6061294196298,4.38584418910289E-05,0.000301730406552038,-0.000144441711761544,0.0855565616076001,2.1036117211417,206.177897
CO2Y(360) (kg/kg),1.93590976603853,67,0.767241668027421,0.0490832116003712,139.776011750707,0.138181999999998,15.6314479638007,-6.5981342167703E-05,-0.00114062985728391,0.139221994429366,24.5833285760211,0.83862674374248,22.8253860780903,23.031138703665,0.019314528855736,2.18490145426878,0.569500199823563,64.4230995275523,-9.11743382341742E-06,-0.000157614514939203,0.000512944863204486,0.0858130340392024,2.07794021536367,206.215003
,,68,2.81436254874936,0.194877833467927,226.141225156673,0.127664416666654,14.4416760935129,-0.000351138118381539,0.00670097245522144,0.141012796537754,24.8984079497316,1.23199117357503,23.2138104586965,23.4337617128642,0.0288701875939092,3.26585832510285,0.593592558048385,67.1484794172381,-4.48278430526057E-05,0.000855475739595163,0.00175587641191622,0.0869474446767627,2.07371759614344,205.963996
User-defined Test Averages,,69,1.51676267181442,0,0,-0.0222028333333384,-2.51163273001565,0,0,0.143178359148036,24.5554557924318,0.371180654556538,23.0028704948459,23.2230598570296,0.0086199505585379,0.975107529246368,0.612337627124609,69.2689623444127,-2.15554404247582E-05,0.00348561331773454,0.00146612153803785,0.0885584436517398,2.07504868330487,205.992284
