General information,,time (s),O2 (%),DPT (Pa),CO (%),CO2 (%),PDM (-),PDC (-),Mass (g),Methane MFM (slpm),APT (kPa),HFM (kW/m2),Cold Trap TC (K),Stack TC (K),Smoke TC (K),Cone Heater TC (K),Spare TC (K),Soot MFM (g/s)

Test,,0,20.95661776,106.55833,0.00136256,0.04597297,0.999557,0.999465,15.120196,-0.0008,101.6509,0,269.346,320.011,323.016,1058.763,0,0
Standard used,ISO 5660-1,1,20.95405784,108.783439,0.00122801,0.04683387,0.999207,0.99948,15.120196,-0.0004,101.6528,0,269.37,320.049,323.085,1058.788,0,0
Date of test,08/05/2019,2,20.95149793,111.008548,0.00109347,0.04769477,0.998857,0.999495,15.120196,0,101.6548,0,269.394,320.088,323.154,1058.813,0,0
Time of test,10:10,3,20.95375085,104.661586,0.00112213,0.05005274,0.998453,0.999568,15.120196,0.0003,101.6539,0,269.396,320.134,323.214,1058.825,0,0
Heat flux (kW/m²),50,4,20.95630499,106.761106,0.00128988,0.05099437,1.000372,0.999634,15.120196,0.0004,101.6538,0,269.396,320.169,323.307,1058.88,0,0
Nominal duct flow rate (l/s),24,5,20.95664287,110.457086,0.00140288,0.04967823,0.999877,0.99974,15.120196,0.0003,101.6541,0,269.39,320.222,323.386,1058.901,0,0
Sampling interval (s),1,6,20.95410191,110.181595,0.00121777,0.0476698,0.999794,0.999882,15.120196,0.0002,101.6537,0,269.4,320.239,323.376,1058.939,0,0
Separation (mm),25,7,20.94952411,108.757456,0.00104833,0.04696361,0.999425,1.000031,15.120196,0,101.6551,0,269.408,320.235,323.354,1058.965,0,0
Orientation,Horizontal,8,20.95029644,108.938019,0.00100997,0.04808356,1.000533,1.000167,15.120196,0.0001,101.6565,0,269.391,320.229,323.348,1059.038,0,0
Edge frame?,Yes,9,20.95411537,109.819469,0.00115665,0.05015005,0.999905,1.000219,15.120196,0.0002,101.6552,0,269.388,320.225,323.316,1059.086,0,0
Grid?,No,10,20.95491617,106.898969,0.00150402,0.05084837,0.999423,1.000366,15.120196,0.0001,101.6546,0,269.389,320.196,323.228,1059.13,0,0
Non-scrubbed?,Yes,11,20.95437526,109.96384,0.00170355,0.04919969,1.000404,1.000474,15.120196,0,101.6548,0,269.395,320.151,323.171,1059.152,0,0
