General information,,time (s),O2 (%),DPT (Pa),CO (%),CO2 (%),PDM (-),PDC (-),Mass (g),Methane MFM (slpm),APT (kPa),HFM (kW/m2),Cold Trap TC (K),Stack TC (K),Smoke TC (K),Cone Heater TC (K),Spare TC (K),Soot MFM (g/s)

Test,,0,20.9418003,110.605919,0.00037018,0.04889975,0.99861,1.00014,-0.740606,-0.0011,100.5605,0,269.43,308.837,310.14,835.079,0,0
Standard used,ISO 5660-1,1,20.94453534,113.563214,0.00064518,0.04766615,0.99927,0.999944,-0.740606,-0.0007,100.5615,0,269.446,308.856,310.134,834.995,0,0
Date of test,17/12/2018,2,20.94727037,116.520508,0.00092017,0.04643254,0.999929,0.999747,-0.740606,-0.0002,100.5625,0,269.462,308.875,310.128,834.912,0,0
Time of test,10:59,3,20.94586898,110.222546,0.00086597,0.04497077,0.999561,0.999608,-0.740606,-0.0004,100.5616,0,269.471,308.895,310.166,832.575,0,0
Heat flux (kW/m²),20,4,20.94136164,114.924704,0.00069322,0.04375452,0.999575,0.999563,-0.740606,-0.0002,100.5635,0,269.464,308.914,310.209,833.49,0,0
Nominal duct flow rate (l/s),24,5,20.94233993,115.278834,0.00069657,0.04389658,0.999565,0.99942,-0.740606,-0.0001,100.5616,0,269.46,308.962,310.243,834.502,0,0
Sampling interval (s),1,6,20.94631035,116.098851,0.00073695,0.04540312,0.999741,0.999424,-0.740606,-0.0001,100.5624,0,269.461,308.988,310.262,831.298,0,0
Separation (mm),25,7,20.94914717,114.215854,0.00098512,0.04738976,0.999417,0.999364,-0.740606,-0.0002,100.5637,0,269.473,308.985,310.254,833.848,0,0
Orientation,Vertical,8,20.95094731,112.404657,0.00113204,0.04576897,0.999099,0.999244,-0.740606,-0.0001,100.5637,0,269.448,308.992,310.25,834.68,0,0
Edge frame?,Yes,9,20.94906673,111.930268,0.00104043,0.04441295,0.998488,0.999085,-0.740606,-0.0003,100.5655,0,269.448,309.002,310.275,837.359,0,0
Grid?,No,10,20.94466891,116.033189,0.00084142,0.04378222,0.998396,0.999032,-0.740606,-0.0004,100.562,0,269.459,308.998,310.283,835.431,0,0
Non-scrubbed?,Yes,11,20.94352017,115.614506,0.00073684,0.04431723,0.998915,0.998935,-0.740606,-0.0003,100.5632,0,269.468,309.01,310.315,834.886,0,0
Substrate used? {Y/N},No,12,20.94698263,112.777314,0.00082183,0.04667524,0.998777,0.998846,-0.740606,-0.0001,100.5639,0,269.47,309.02,310.311,834.907,0,0
Substrate,none,13,20.95060057,112.902141,0.00108072,0.0479123,0.998658,0.99883,-0.740606,-0.0003,100.5629,0,269.476,309.045,310.292,834.955,0,0
Additional specimen preparation details,,14,20.95123109,115.674152,0.00104456,0.04609913,0.998975,0.998762,-0.740606,-0.0002,100.5611,0,269.449,309.022,310.337,834.974,0,0
