General information,,time (s),O2 (%),DPT (Pa),CO (%),CO2 (%),PDM (-),PDC (-),Mass (g),Methane MFM (slpm),APT (kPa),HFM (kW/m2),Cold Trap TC (K),Stack TC (K),Smoke TC (K),Cone Heater TC (K),Spare TC (K),Soot MFM (g/s)

Test,,0,20.95484614,118.829521,0.00113511,0.05297787,0.999653,0.999263,70.753219,-0.0006,101.7478,0,269.846,300.595,300.719,588.73,0,0
Standard used,ISO 5660-1,1,20.95415451,119.019971,0.00118132,0.05002598,0.999372,0.999379,70.753219,-0.0004,101.7475,0,269.849,300.595,300.707,588.733,0,0
Date of test,11/04/2019,2,20.95346288,119.210421,0.00122753,0.0470741,0.999091,0.999496,70.753219,-0.0002,101.7472,0,269.852,300.595,300.695,588.736,0,0
Time of test,11:54,3,20.94820068,117.758581,0.00112957,0.04577228,0.999881,0.99951,70.753219,-0.0001,101.7474,0,269.851,300.587,300.694,588.761,0,0
Heat flux (kW/m²),5,4,20.94516972,117.650768,0.0010064,0.04571623,1.000207,0.999462,70.753219,-0.0001,101.7472,0,269.842,300.59,300.718,588.773,0,0
Nominal duct flow rate (l/s),24,5,20.94807121,120.765629,0.00107936,0.04708266,1.000061,0.999494,70.753219,-0.0004,101.7458,0,269.845,300.611,300.724,588.805,0,0
Sampling interval (s),1,6,20.95140064,121.573134,0.00141882,0.04915917,0.999818,0.999507,70.753219,-0.0002,101.746,0,269.842,300.602,300.732,591.675,0,0
Separation (mm),25,7,20.95266932,118.094185,0.00169977,0.04843656,0.999629,0.999462,70.753219,0.0001,101.7461,0,269.842,300.606,300.714,591.201,0,0
Orientation,Horizontal,8,20.95123549,118.303415,0.00170962,0.04647631,0.999627,0.999483,70.753219,0.0001,101.7446,0,269.854,300.614,300.709,589.275,0,0
Edge frame?,No,9,20.94691311,117.275241,0.00161432,0.04541155,0.999517,0.999356,70.753219,-0.0003,101.7454,0,269.837,300.593,300.717,588.795,0,0
Grid?,No,10,20.94530216,118.565791,0.00155996,0.0459602,0.999104,0.999352,70.753219,0.0002,101.745,0,269.841,300.591,300.703,588.762,0,0
Non-scrubbed?,Yes,11,20.94873506,121.495604,0.0015963,0.04728795,0.999789,0.999407,70.753219,0,101.744,0,269.836,300.601,300.689,589.188,0,0
Substrate used? {Y/N},No,12,20.95181625,122.453318,0.00174417,0.04925562,0.999672,0.999351,70.753219,0,101.7459,0,269.83,300.589,300.69,588.594,0,0
Substrate,none,13,20.95259959,123.105984,0.00188912,0.0490814,0.999259,0.999389,70.753219,0.0002,101.747,0,269.839,300.594,300.663,588.675,0,0
Additional specimen preparation details,,14,20.94953276,116.776607,0.00162835,0.04695671,0.999206,0.999359,70.753219,0.0003,101.7476,0,269.837,300.562,300.643,588.47,0,0
,,15,20.94425188,120.451177,0.0014652,0.0467153,0.999046,0.999358,70.753219,0,101.746,0,269.833,300.554,300.644,588.678,0,0
Specimen,,16,20.94372041,121.811475,0.001405,0.04742868,0.998986,0.999384,70.753219,-0.0001,101.7473,0,269.843,300.575,300.673,588.734,0,0
Sample description,Mulch 5 kWm2 No1,17,20.94750509,117.958156,0.00141397,0.0493627,0.999081,0.999379,70.753219,0,101.7465,0,269.838,300.568,300.697,591.336,0,0
Material name/ID,Mulch 5 kWm2 No1,18,20.94869774,118.804138,0.00161801,0.0507081,0.999657,0.999342,70.753219,-0.0001,101.7466,0,269.831,300.583,300.714,589.451,0,0
Specimen number,,19,20.94858908,119.995147,0.00168247,0.04911618,0.999736,0.999355,70.753219,-0.0003,101.745,0,269.837,300.595,300.704,588.713,0,0
E (MJ/kg),13.1,20,20.94601266,120.865755,0.0013994,0.04686022,0.999395,0.999327,70.753219,-0.0002,101.7455,0,269.849,300.59,300.706,588.698,0,0
Initial mass (g),49.44,21,20.94155392,119.895422,0.00114409,0.04609681,0.999115,0.999352,70.753219,-0.0003,101.7458,0,269.844,300.58,300.705,588.708,0,0
Thickness (mm),25,22,20.94254351,120.955188,0.00104906,0.04725549,0.998939,0.999327,70.753219,-0.0004,101.7466,0,269.84,300.59,300.727,588.716,0,0
Surface area (cm²),100,23,20.94624544,119.858639,0.00108967,0.04893635,0.998622,0.999352,70.753219,-0.0005,101.746,0,269.823,300.589,300.695,588.735,0,0
Sponsor,,24,20.94936438,118.671567,0.00132862,0.04925618,0.99907,0.999395,70.753219,-0.0001,101.746,0,269.821,300.583,300.669,588.735,0,0
Manufacturer,,25,20.9501123,119.528147,0.00138087,0.04733947,0.999667,0.999371,70.753219,-0.0001,101.7474,0,269.82,300.556,300.65,588.731,0,0
Test start time (s),77,26,20.94730537,121.04134,0.00120633,0.04576818,0.999634,0.999304,70.753219,-0.0003,101.7475,0,269.827,300.536,300.6,591.319,0,0
Time to ignition (s),,27,20.94469074,122.375927,0.00108139,0.04596451,0.999445,0.999288,70.753219,-0.0002,101.7469,0,269.842,300.517,300.577,589.441,0,0
Time to flameout (s),,28,20.94712886,121.023852,0.00111668,0.04728542,0.999514,0.999369,70.753219,-0.0002,101.7476,0,269.833,300.515,300.58,588.722,0,0
End of test criterion,ISO 5660-1:2002,29,20.95065707,118.38458,0.00135281,0.04904215,0.999288,0.999322,70.753219,-0.0003,101.7473,0,269.829,300.519,300.586,588.711,0,0
User EOT time (s),,30,20.95253639,117.774102,0.00168471,0.04849895,0.999758,0.999383,70.753219,-0.0003,101.7466,0,269.827,300.514,300.57,588.708,0,0
MLR EOT mass (g/m²),150,31,20.95189811,118.549298,0.00176011,0.04678271,0.999391,0.999348,70.753219,-0.0002,101.7462,0,269.823,300.508,300.562,588.706,0,0
MLR EOT time period (s),60,32,20.94985855,120.165183,0.00167892,0.04553559,0.999998,0.999424,70.753219,-0.0002,101.7464,0,269.822,300.524,300.592,588.688,0,0
Truncate graphs at EOT?,No,33,20.94696021,117.449762,0.00165815,0.04528387,1.000224,0.999415,70.753219,-0.0003,101.7462,0,269.845,300.545,300.62,588.681,0,0
Smooth data?,No,34,20.94949804,116.572029,0.00168582,0.04699522,0.999456,0.999244,70.753219,-0.0002,101.7479,0,269.826,300.547,300.652,588.672,0,0
Correct O2 for pressure?,No,35,20.95309556,120.806538,0.00177707,0.04966424,0.998979,0.999361,70.753219,-0.0003,101.7487,0,269.829,300.566,300.656,588.657,0,0
,,36,20.95462323,116.989418,0.00191886,0.04915295,0.999635,0.999428,70.753219,-0.0002,101.7475,0,269.827,300.579,300.636,588.659,0,0
Specifications: apparatus,,37,20.95340555,118.940033,0.00175462,0.04768546,0.999447,0.999411,70.753219,-0.0002,101.7476,0,269.839,300.556,300.622,588.638,0,0
C-factor (SI units),0.044751,38,20.94916678,123.534592,0.00140808,0.04631353,0.999082,0.999463,70.753219,-0.0002,101.7488,0,269.845,300.536,300.604,588.625,0,0
OD correction factor,0.97963,39,20.94561232,119.30333,0.00115019,0.04639382,0.999568,0.999455,70.753219,-0.0004,101.7467,0,269.833,300.556,300.618,588.613,0,0
Duct diameter (m),0.114,40,20.9485267,118.557879,0.00108042,0.0481578,0.999838,0.999563,70.753219,-0.0003,101.7487,0,269.829,300.57,300.674,588.633,0,0
O2 delay time (s),0,41,20.95168306,118.132689,0.00119145,0.049927,0.999896,0.999503,70.753219,-0.0001,101.7474,0,269.817,300.567,300.655,588.622,0,0
CO2 delay time (s),0,42,20.9526322,117.997317,0.00137252,0.04858088,0.999307,0.999387,70.753219,-0.0001,101.7481,0,269.825,300.565,300.646,588.636,0,0
CO delay time (s),0,43,20.95102492,120.943419,0.00138209,0.04662634,0.999784,0.999418,70.753219,0,101.7489,0,269.827,300.55,300.641,588.64,0,0
,,44,20.94662707,116.809864,0.00124944,0.04544391,0.999807,0.999411,70.753219,-0.0001,101.7478,0,269.831,300.546,300.609,588.637,0,0
Laboratory,,45,20.94546531,119.009507,0.00117082,0.04563685,0.999349,0.999405,70.753219,0.0001,101.749,0,269.83,300.516,300.585,588.636,0,0
Laboratory name,FTT Cone - NIST,46,20.94896945,121.795022,0.00126146,0.04809317,0.999512,0.999337,70.753219,-0.0002,101.7484,0,269.806,300.514,300.548,588.636,0,0
Operator,Shields,47,20.95345417,119.871368,0.00146428,0.04930346,0.999932,0.999465,70.753219,-0.0002,101.7491,0,269.807,300.491,300.534,588.626,0,0
Filename,C:\CC5\DATA\19040007.CSV,48,20.95458084,118.13886,0.00159181,0.04745034,0.999785,0.999518,70.753219,-0.0001,101.7486,0,269.835,300.479,300.512,588.623,0,0
Report name,,49,20.95229307,121.757639,0.00158949,0.04625712,0.999558,0.999601,70.753219,-0.0001,101.7484,0,269.842,300.468,300.514,588.623,0,0
,,50,20.94767931,121.490595,0.00145907,0.04543422,0.999685,0.999589,70.753219,-0.0001,101.7487,0,269.824,300.457,300.532,588.603,0,0
,,51,20.94795182,117.824565,0.00146971,0.04614536,0.999768,0.999637,70.753219,0,101.7485,0,269.832,300.48,300.553,588.603,0,0
Pre-test conditions,,52,20.95153248,117.663565,0.0016261,0.04808038,0.999511,0.999573,70.753219,-0.0001,101.7466,0,269.823,300.49,300.531,588.585,0,0
Ambient temperature (°C),20.5,53,20.95558834,118.580951,0.00194094,0.04908107,0.999752,0.999551,70.753219,-0.0003,101.7482,0,269.832,300.498,300.556,588.577,0,0
Barometric pressure (Pa),101747,54,20.95636362,119.855207,0.00200797,0.04750209,1.000157,0.999653,70.753219,0.0001,101.7477,0,269.82,300.498,300.557,588.583,0,0
Relative humidity (%),26.3,55,20.95352144,120.860281,0.00180484,0.04596843,1.000198,0.999567,70.753219,-0.0001,101.748,0,269.814,300.495,300.565,588.607,0,0
,,56,20.94920624,120.570411,0.00152375,0.04536603,0.999757,0.999605,70.753219,0,101.7489,0,269.805,300.474,300.563,588.601,0,0
,,57,20.95122446,117.49673,0.00137423,0.0460954,0.999967,0.999624,70.753219,0,101.7473,0,269.803,300.503,300.556,588.595,0,0
Conditioning,,58,20.95581148,116.85911,0.00144804,0.04825142,0.99977,0.999781,70.753219,-0.0001,101.7473,0,269.813,300.501,300.58,588.599,0,0
Conditioned? {Y/N},No,59,20.95831501,116.928031,0.0015444,0.04936021,0.999145,0.999862,70.753219,-0.0001,101.7477,0,269.811,300.507,300.567,588.606,0,0
Conditioning temperature (°C),N/A,60,20.95801401,118.710818,0.00156409,0.04751952,0.999376,0.999951,70.753219,0,101.7465,0,269.825,300.51,300.564,588.617,0,0
Conditioning RH (%),N/A,61,20.9546121,117.895178,0.00135771,0.04580296,1.00022,0.999985,70.753219,-0.0001,101.7469,0,269.827,300.497,300.585,588.633,0,0
,,62,20.95090101,121.229993,0.00112736,0.04554166,1.000554,1.000046,70.753219,0.0001,101.7466,0,269.826,300.492,300.581,588.656,0,0
Data collected,,63,20.95172573,123.577916,0.00109004,0.04637165,1.000035,1.000165,70.753219,-0.0002,101.748,0,269.808,300.506,300.578,588.698,0,0
CO/CO2 data collected?,Yes,64,20.95482002,120.032619,0.00129845,0.04895957,1.000023,1.000227,70.753219,-0.0002,101.7482,0,269.818,300.502,300.578,591.343,0,0
Mass data collected?,Yes,65,20.95656601,121.196514,0.00150444,0.04887727,1.000084,1.00034,70.753219,-0.0003,101.7486,0,269.83,300.493,300.57,589.481,0,0
