General information,,time (s),O2 (%),DPT (Pa),CO (%),CO2 (%),PDM (-),PDC (-),Mass (g),Methane MFM (slpm),APT (kPa),HFM (kW/m2),Cold Trap TC (K),Stack TC (K),Smoke TC (K),Cone Heater TC (K),Spare TC (K),Soot MFM (g/s)
,,94,20.94767424,116.220861,0.00178376,0.04858777,0.9982,0.998199,-1.587208,-0.0002,101.0539,0,269.422,308.803,309.794,838.934,0,0
,,95,20.94734258,112.465852,0.00200602,0.04785869,0.997417,0.998137,-1.587208,0.0001,101.0537,0,269.424,308.817,309.822,838.906,0,0
,,96,20.94616832,115.046736,0.00186973,0.04536385,0.997884,0.998055,-1.587208,0.0002,101.0554,0,269.435,308.843,309.84,838.813,0,0
,,97,20.9421309,116.055072,0.00180506,0.04472035,0.998755,0.998107,-1.587208,0.0002,101.0548,0,269.421,308.822,309.823,838.732,0,0
,,98,20.94480341,116.626372,0.00181017,0.04570866,0.998289,0.997997,-1.587208,-0.0002,101.053,0,269.43,308.805,309.798,838.69,0,0
,,99,20.95042415,117.663587,0.0018849,0.04765203,0.998082,0.997784,-1.587208,0,101.055,0,269.441,308.783,309.783,838.672,0,0
,,100,20.95277504,118.206906,0.00216545,0.04805431,0.998092,0.997754,-1.587208,-0.0002,101.0571,0,269.437,308.78,309.75,838.674,0,0
,,101,20.95281957,113.994939,0.0021127,0.04625604,0.997138,0.997678,-1.587208,-0.0003,101.0573,0,269.45,308.771,309.742,838.7,0,0
,,102,20.94971285,116.017808,0.00186324,0.04494092,0.997249,0.997522,-1.587208,-0.0002,101.0577,0,269.449,308.782,309.748,838.764,0,0
,,103,20.94583189,114.266915,0.00179876,0.04486052,0.997383,0.997489,-1.587208,0.0001,101.0568,0,269.434,308.776,309.75,838.865,0,0
,,104,20.9465432,119.432769,0.00180681,0.04591124,0.997914,0.997432,-1.587208,0.0001,101.0555,0,269.445,308.782,309.756,838.937,0,0
,,105,20.94977902,121.418806,0.001998,0.04814434,0.997518,0.997362,-1.587208,-0.0001,101.0568,0,269.428,308.776,309.758,838.994,0,0
,,106,20.95152261,113.573674,0.00232869,0.04830968,0.996801,0.997325,-1.587208,0,101.054,0,269.46,308.774,309.739,839.026,0,0
,,107,20.95067899,115.883967,0.0023172,0.04628134,0.997451,0.997194,-1.587208,0.0001,101.0509,0,269.451,308.776,309.745,839.02,0,0
,,108,20.94592411,115.109397,0.00221472,0.04490653,0.996867,0.997073,-1.587208,-0.0001,101.0516,0,269.452,308.789,309.744,838.983,0,0
,,109,20.94198673,114.874213,0.00215661,0.0448693,0.99685,0.997075,-1.587208,0,101.0525,0,269.453,308.807,309.772,838.945,0,0
,,110,20.94486587,114.950732,0.0022389,0.04703093,0.997583,0.997024,-1.587208,0.0001,101.051,0,269.464,308.829,309.784,838.906,0,0
,,111,20.94838831,115.52638,0.00244707,0.04869421,0.996288,0.996818,-1.587208,-0.0002,101.0512,0,269.451,308.826,309.77,838.871,0,0
,,112,20.94670076,114.673515,0.00259477,0.04787128,0.995883,0.996653,-1.587208,-0.0003,101.0498,0,269.442,308.843,309.783,838.859,0,0
,,113,20.94594851,117.217128,0.00237226,0.04576131,0.996924,0.996727,-1.587208,-0.0003,101.0504,0,269.442,308.827,309.778,838.848,0,0
,,114,20.94218592,116.496321,0.00218211,0.04478586,0.997031,0.996654,-1.587208,-0.0002,101.0509,0,269.451,308.811,309.755,841.362,0,0
,,115,20.94025934,116.546846,0.00211019,0.04495464,0.996058,0.996504,-1.587208,0,101.0512,0,269.416,308.813,309.763,839.424,0,0
,,116,20.94364481,116.491393,0.00217473,0.04635294,0.995608,0.99636,-1.587208,0.0002,101.0502,0,269.45,308.788,309.747,838.831,0,0
,,117,20.94688591,114.390908,0.00239354,0.04856734,0.996477,0.996173,-1.587208,0,101.0497,0,269.449,308.767,309.708,838.835,0,0
,,118,20.94767765,111.643312,0.00252578,0.0476077,0.995778,0.99601,-1.587208,-0.0002,101.0515,0,269.46,308.756,309.711,838.85,0,0
,,119,20.94586206,115.708172,0.00238183,0.04574645,0.995761,0.995879,-1.586734,0,101.0496,0,269.449,308.755,309.719,838.902,0,0
,,120,20.94128888,115.29949,0.00223103,0.04497365,0.995772,0.99573,-1.586934,0,101.0514,0,269.455,308.766,309.736,842.346,0,0
,,121,20.94070896,112.97407,0.00207044,0.0453631,0.995583,0.995484,57.648508,-0.0001,101.0519,0,269.457,308.777,309.766,841.643,0,0
,,122,20.94438928,113.965189,0.00205226,0.04729052,0.99543,0.995375,72.160518,-0.0003,101.0527,0,269.47,308.805,309.772,841.827,0,0
,,123,20.94716331,111.656854,0.00218685,0.04868099,0.994656,0.995236,72.233281,-0.0001,101.0535,0,269.46,308.798,309.77,842.17,0,0
,,124,20.94759321,111.903524,0.00211626,0.04761233,0.998199,0.995491,72.305889,-0.0003,101.052,0,269.463,308.786,309.744,839.682,0,0
,,125,20.94363769,114.02943,0.00174477,0.04476719,0.997147,0.99581,72.30938,-0.0003,101.0524,0,269.484,308.763,309.723,838.759,0,0
,,126,20.94011218,112.24947,0.00146198,0.04456973,0.995053,0.996108,72.263632,-0.0002,101.0537,0,269.474,308.769,309.753,838.437,0,0
,,127,20.94128084,113.339768,0.00141104,0.04524914,0.996057,0.996439,72.254577,-0.0001,101.0552,0,269.477,308.786,309.779,838.238,0,0
,,128,20.94491863,116.888002,0.00152377,0.04792012,0.997692,0.996594,72.25275,0,101.0564,0,269.451,308.821,309.79,838.068,0,0
,,129,20.94847746,113.945562,0.00178695,0.04870098,0.996895,0.996822,72.253559,0,101.0576,0,269.457,308.825,309.802,838.023,0,0
,,130,20.94917359,113.747182,0.00187626,0.04674035,0.996706,0.997209,72.25385,0.0004,101.0589,0,269.46,308.834,309.825,838.031,0,0
,,131,20.94632148,115.57963,0.00177138,0.04576596,0.997611,0.997518,72.25385,0.0004,101.0592,0,269.477,308.866,309.854,838.059,0,0
,,132,20.94263307,112.233131,0.00166694,0.04624076,0.998419,0.997721,72.254325,0.0003,101.0589,0,269.468,308.886,309.901,838.146,0,0
,,133,20.94557825,114.411349,0.0017146,0.04745628,0.997391,0.998052,72.253805,0.0002,101.058,0,269.488,308.917,309.989,838.281,0,0
,,134,20.94951581,114.045376,0.00195478,0.05057467,0.997956,0.998214,72.253972,0.0001,101.0584,0,269.483,308.96,310.021,838.44,0,0
,,135,20.95254172,116.304505,0.00224358,0.0500206,0.998134,0.998316,72.253728,-0.0001,101.0572,0,269.47,308.988,310.037,838.524,0,0
,,136,20.95273334,114.648111,0.00225957,0.04783072,0.999276,0.998605,72.253181,-0.0003,101.0566,0,269.468,308.997,310.019,838.59,0,0
,,137,20.94966877,112.194716,0.00217515,0.04659536,0.998207,0.99865,72.253381,-0.0001,101.0576,0,269.466,309.014,310.08,838.68,0,0
,,138,20.94582657,115.577756,0.00205593,0.04637746,0.999425,0.998863,72.253295,-0.0001,101.0571,0,269.479,309.047,310.132,841.828,0,0
,,139,20.94830006,115.560596,0.00205787,0.04729108,0.998716,0.99889,72.210186,0.0001,101.0577,0,269.476,309.066,310.142,843.184,0,0
,,140,20.95196764,113.685099,0.00219573,0.04938355,0.998397,0.999042,72.24327,-0.0002,101.0565,0,269.491,309.075,310.174,843.137,0,0
,,141,20.95355936,119.437228,0.00234052,0.0487117,0.997889,0.999093,72.25373,0.0001,101.0557,0,269.485,309.086,310.177,839.757,0,0
,,142,20.95392013,118.908266,0.00214184,0.04619098,0.997672,0.999095,72.209414,0,101.0569,0,269.483,309.1,310.187,838.933,0,0
,,143,20.95052089,116.259756,0.00192798,0.04489277,0.998929,0.999141,72.199161,0,101.0551,0,269.483,309.101,310.229,838.98,0,0
,,144,20.94796088,114.425038,0.0017477,0.04516288,0.998195,0.99914,72.24213,0.0002,101.0522,0,269.489,309.107,310.238,839.084,0,0
,,145,20.95114587,114.678951,0.00172071,0.04670385,0.997645,0.999103,72.25371,0.0002,101.0535,0,269.484,309.124,310.261,839.129,0,0
,,146,20.95594867,112.785292,0.00184495,0.04867788,0.998364,0.999095,72.253727,0.0001,101.0515,0,269.489,309.143,310.307,839.12,0,0
,,147,20.9575183,117.153344,0.00197625,0.04769828,0.997452,0.999027,72.253332,0.0001,101.0526,0,269.513,309.166,310.344,839.097,0,0
,,148,20.95505894,114.515126,0.00180854,0.04559494,0.997639,0.999091,72.209282,-0.0001,101.0516,0,269.485,309.179,310.359,839.07,0,0
,,149,20.94843909,115.595289,0.00165671,0.04479218,0.998076,0.999064,72.1988,-0.0005,101.0531,0,269.492,309.202,310.371,839.028,0,0
,,150,20.94530256,117.072191,0.00157225,0.04534059,0.999191,0.999064,72.198842,-0.0002,101.0536,0,269.492,309.209,310.402,838.999,0,0
,,151,20.94802335,116.90119,0.00161344,0.04701515,0.998182,0.99909,72.199356,-0.0001,101.0552,0,269.491,309.22,310.414,839.012,0,0
,,152,20.95089854,118.18003,0.00187846,0.04840249,0.997488,0.998971,72.198995,-0.0004,101.0556,0,269.513,309.238,310.444,839.631,0,0
,,153,20.94999836,118.128545,0.00203987,0.04747038,0.998469,0.998884,72.14563,-0.0004,101.0548,0,269.508,309.25,310.471,839.208,0,0
,,154,20.94745353,116.227675,0.00192052,0.04583572,0.998255,0.998893,72.132241,-0.0003,101.0546,0,269.513,309.293,310.515,839.073,0,0
,,155,20.94285959,114.158834,0.00182131,0.04487743,0.997112,0.998875,72.187989,-0.0004,101.0562,0,269.505,309.286,310.53,839.058,0,0
,,156,20.94288356,116.686507,0.00179672,0.04540736,0.996567,0.998824,72.199609,-0.0002,101.0555,0,269.498,309.288,310.548,839.031,0,0
,,157,20.94651514,113.282158,0.00189481,0.04753961,0.996655,0.998779,72.199435,-0.0005,101.0558,0,269.499,309.309,310.549,838.981,0,0
,,158,20.95011257,117.606927,0.00198471,0.04887391,0.996045,0.998886,72.199472,-0.0005,101.0578,0,269.498,309.294,310.548,838.96,0,0
,,159,20.95122081,117.762326,0.00205803,0.04667531,0.996981,0.998958,72.199472,-0.0001,101.0592,0,269.494,309.281,310.554,838.946,0,0
,,160,20.94873519,118.40871,0.00188629,0.04508923,0.997209,0.999093,72.146498,-0.0001,101.0605,0,269.511,309.297,310.555,838.923,0,0
,,161,20.94431797,115.525144,0.00174935,0.04473763,0.99667,0.999237,72.132994,-0.0001,101.0621,0,269.506,309.304,310.57,841.499,0,0
,,162,20.94545372,111.72927,0.00172191,0.04568992,0.996578,0.999276,72.132719,-0.0005,101.0601,0,269.513,309.325,310.602,839.63,0,0
,,163,20.94915252,113.358563,0.00186658,0.04821689,0.996683,0.999199,72.132681,-0.0004,101.0603,0,269.511,309.353,310.632,839.096,0,0
,,164,20.94991576,113.476488,0.00208201,0.04844912,0.99735,0.999337,72.132368,0,101.06,0,269.494,309.359,310.636,839.193,0,0
,,165,20.94915141,115.815966,0.00208959,0.0469385,0.996027,0.999423,72.131811,0.0001,101.0604,0,269.514,309.364,310.663,839.292,0,0
,,166,20.94589352,118.56339,0.00181741,0.04514532,0.996877,0.999445,72.132497,-0.0002,101.0589,0,269.508,309.377,310.677,839.334,0,0
,,167,20.94201475,118.46794,0.00166185,0.044717,0.997082,0.999459,72.086344,-0.0004,101.0588,0,269.502,309.367,310.667,839.339,0,0
,,168,20.9441098,111.775535,0.00159992,0.04619376,0.996626,0.999347,72.076546,-0.0004,101.058,0,269.517,309.384,310.684,839.311,0,0
,,169,20.94776414,114.929489,0.00169529,0.04851198,0.996418,0.999332,72.076252,-0.0005,101.0581,0,269.513,309.395,310.69,839.251,0,0
,,170,20.94957732,116.401315,0.00181955,0.04870264,0.995947,0.999358,72.076927,-0.0004,101.0608,0,269.519,309.386,310.685,841.76,0,0
,,171,20.94884716,112.947191,0.00166671,0.0462564,0.997512,0.99942,72.076487,-0.0004,101.062,0,269.531,309.381,310.682,839.784,0,0
,,172,20.94502378,112.97341,0.00147527,0.04495199,0.996639,0.999388,72.076652,-0.0002,101.0608,0,269.515,309.382,310.702,839.105,0,0
,,173,20.94193046,115.569915,0.00140385,0.04502929,0.995667,0.999468,72.03089,-0.0002,101.0594,0,269.509,309.394,310.718,839.033,0,0
,,174,20.94481716,116.580595,0.00144587,0.04664268,0.9946,0.999593,72.065286,-0.0004,101.0597,0,269.516,309.385,310.725,838.974,0,0
