General information,,time (s),O2 (%),DPT (Pa),CO (%),CO2 (%),PDM (-),PDC (-),Mass (g),Methane MFM (slpm),APT (kPa),HFM (kW/m2),Cold Trap TC (K),Stack TC (K),Smoke TC (K),Cone Heater TC (K),Spare TC (K),Soot MFM (g/s)
,,15,20.95334232,134.325943,9.877E-05,0.04439403,1.000067,1.00007,-0.431277,-0.0001,69.9367,0,266.561,319.008,321.97,1062.76,0,0
Specimen,,16,20.95430181,135.487792,0.00023613,0.04344448,1.000071,1.000059,-0.431277,0.0001,69.9427,0,266.549,319.077,322.006,1062.921,0,0
Sample description,Composite3_Vert_50kWm-2_R1,17,20.95268021,134.28806,0.00012109,0.04168172,1.000088,1.000077,-0.431277,0.0002,69.9599,0,266.553,319.106,322.027,1063.112,0,0
Material name/ID,Composite3,18,20.94803017,133.29074,-8.113E-05,0.04061492,1.000082,1.000082,-0.431277,-0.0001,69.9642,0,266.538,319.17,322.116,1063.284,0,0
Specimen number,1,19,20.94706098,131.765302,-0.00017495,0.04095756,1.000062,1.000057,-0.431277,-0.0002,69.9733,0,266.537,319.225,322.182,1063.43,0,0
E (MJ/kg),13.1,20,20.9507527,132.568835,-8.002E-05,0.04338927,1.000083,1.000069,-0.431277,0.0001,69.9641,0,266.557,319.226,322.222,1063.578,0,0
Initial mass (g),32.98,21,20.95530176,135.076039,0.00011411,0.04460628,1.00008,1.00009,-0.431277,0.0001,69.9762,0,266.548,319.299,322.268,1063.688,0,0
Thickness (mm),5,22,20.95619676,134.919141,0.00018341,0.04252381,1.000084,1.000088,-0.431277,0,69.9714,0,266.562,319.348,322.313,1063.751,0,0
Surface area (cm²),88.4,23,20.95401435,138.67357,3.764E-05,0.04111332,1.000091,1.000099,-0.431277,-0.0001,69.9965,0,266.537,319.398,322.373,1063.797,0,0
Sponsor,,24,20.94929897,138.646711,-0.00012048,0.04056409,1.000103,1.000112,-0.431277,0.0002,70.0203,0,266.543,319.42,322.394,1062.51,0,0
Manufacturer,,25,20.94975609,134.294212,-0.00016555,0.0412132,1.000058,1.000061,-0.431277,0,70.0342,0,266.542,319.45,322.449,1062.73,0,0
Test start time (s),81,26,20.95353613,132.944441,-9.036E-05,0.04344428,1.000042,1.000036,-0.431277,0,70.0472,0,266.539,319.492,322.552,1063.838,0,0
Time to ignition (s),38,27,20.95606853,138.548465,9.769E-05,0.0445927,1.000032,1.00003,-0.431277,0.0002,70.0723,0,266.532,319.547,322.566,1064.074,0,0
Time to flameout (s),531,28,20.95447485,137.816756,0.00020243,0.04275252,1.000033,1.000033,-0.431277,0.0001,70.0759,0,266.525,319.589,322.641,1064.114,0,0
End of test criterion,ASTM E 1354,29,20.9513509,138.740147,-1.53E-06,0.04105178,1.000068,1.000058,-0.431277,-0.0002,70.0812,0,266.527,319.628,322.712,1064.129,0,0
User EOT time (s),,30,20.94686283,138.435551,-0.00015397,0.04055535,1.000065,1.000058,-0.431277,-0.0001,70.099,0,266.522,319.658,322.726,1064.155,0,0
MLR EOT mass (g/m²),150,31,20.9482953,130.617012,-0.00018149,0.04132493,1.000021,1.000016,-0.431277,-0.0001,70.1102,0,266.527,319.705,322.782,1064.181,0,0
MLR EOT time period (s),60,32,20.95214007,133.722042,-3.804E-05,0.0439841,1.000056,1.000063,-0.431277,-0.0002,70.104,0,266.522,319.722,322.815,1064.183,0,0
Truncate graphs at EOT?,No,33,20.9541944,134.36275,0.00014704,0.04452163,1.000034,1.000025,-0.431277,0.0001,70.1135,0,266.541,319.74,322.837,1064.201,0,0
Smooth data?,No,34,20.95377766,142.388912,0.00015707,0.0423078,0.999997,0.999989,-0.431277,0.0003,70.1136,0,266.533,319.767,322.835,1064.215,0,0
Correct O2 for pressure?,No,35,20.950551,136.173946,-3.288E-05,0.04090002,1.000004,0.999997,-0.431277,0,70.112,0,266.531,319.788,322.892,1064.21,0,0
,,36,20.94662351,134.88643,-0.00016771,0.04071847,0.999985,0.999969,-0.431277,0.0001,70.1107,0,266.533,319.823,322.962,1064.219,0,0
Specifications: apparatus,,37,20.94897215,136.232846,-0.00015753,0.04212367,0.999976,0.999975,-0.431277,0.0001,70.1071,0,266.52,319.866,322.969,1064.208,0,0
C-factor (SI units),0.041341,38,20.95270585,140.229973,2.454E-05,0.04437175,0.999968,0.999961,-0.431277,0,70.0998,0,266.515,319.842,322.944,1067.005,0,0
OD correction factor,0.97963,39,20.95440196,134.741659,0.00022015,0.04383385,0.999973,0.999964,-0.431277,0,70.0873,0,266.531,319.814,322.934,1064.858,0,0
Duct diameter (m),0.114,40,20.95346978,133.80536,0.00011508,0.04185763,0.999971,0.999963,-0.431277,0.0001,70.0761,0,266.512,319.832,322.933,1064.322,0,0
O2 delay time (s),12,41,20.94966658,139.870852,-7.27E-05,0.04068886,0.999976,0.999986,-0.431277,0.0002,70.0621,0,266.513,319.847,323.025,1064.348,0,0
CO2 delay time (s),12,42,20.94672842,133.594966,-0.00017357,0.04078305,0.999971,0.999955,-0.431277,0.0002,70.0407,0,266.516,319.918,323.086,1064.373,0,0
CO delay time (s),12,43,20.94972332,131.204437,-0.00016162,0.04215686,0.999969,0.999957,-0.431277,0.0002,70.0128,0,266.52,319.964,323.132,1064.364,0,0
,,44,20.95475319,135.817712,4.008E-05,0.0444154,0.999961,0.999985,-0.431277,0.0002,70.009,0,266.507,319.989,323.139,1064.345,0,0
Laboratory,,45,20.95636439,133.799305,0.00017441,0.04452299,0.999988,0.999993,-0.431277,0,69.9632,0,266.518,319.998,323.147,1064.358,0,0
Laboratory name,FTT Dual Cone - NIST,46,20.9548802,136.865499,9.549E-05,0.04183368,0.999971,0.999982,-0.431277,0.0002,69.9649,0,266.518,319.999,323.194,1064.356,0,0
Operator,Michael Heck,47,20.95067564,134.801198,-8.011E-05,0.04062823,0.999967,0.999975,-0.431277,0.0001,69.9583,0,266.515,319.994,323.158,1067.134,0,0
Filename,C:\CC5\DATA\24060021.CSV,48,20.94891543,134.573943,-0.00017333,0.04087286,0.999951,0.999945,-0.431277,-0.0001,69.942,0,266.497,319.95,323.12,1064.964,0,0
Report name,Fencing_Composites,49,20.95204319,135.205978,-0.00016407,0.04209471,0.999964,0.999968,-0.431277,0.0001,69.9324,0,266.496,319.918,323.098,1064.371,0,0
,,50,20.95387334,139.211624,5.042E-05,0.04441225,0.999961,0.999946,-0.431277,-0.0003,69.9321,0,266.491,319.936,323.15,1064.386,0,0
,,51,20.9544413,137.844524,0.00019573,0.04343644,0.999973,0.999968,-0.431277,0.0001,69.9223,0,266.499,319.965,323.143,1064.385,0,0
Pre-test conditions,,52,20.95242313,140.850645,-2.745E-05,0.04129739,0.999991,1.000005,-0.431277,0.0003,69.9236,0,266.498,319.941,323.092,1064.338,0,0
Ambient temperature (°C),19.8,53,20.94634163,140.51056,-0.00021247,0.04053682,0.999999,1.000002,-0.431277,0.0003,69.9376,0,266.519,319.927,323.114,1069.106,0,0
Barometric pressure (Pa),99890,54,20.94554634,140.294017,-0.00026331,0.04105782,1.000005,0.999998,-0.431277,0.0002,69.9492,0,266.493,319.92,323.107,1069.601,0,0
Relative humidity (%),49.3,55,20.94961186,133.657596,-0.00019441,0.0428962,0.999986,0.999979,-0.431277,0,69.97,0,266.487,319.946,323.146,1069.071,0,0
,,56,20.95369496,138.862441,3.48E-05,0.04444588,1.000008,0.999996,-0.431277,0,69.9783,0,266.501,319.993,323.168,1065.078,0,0
,,57,20.95581501,138.025416,0.0001373,0.0430029,1.000021,1.000019,-0.431277,-0.0001,69.9892,0,266.49,320.005,323.21,1064.251,0,0
Conditioning,,58,20.95369329,135.447303,-4.708E-05,0.04115921,1.000041,1.000048,-0.431277,0.0001,69.9957,0,266.501,320.053,323.282,1064.209,0,0
Conditioned? {Y/N},Yes,59,20.94978121,133.44417,-0.00018141,0.04053924,1.000022,1.000027,-0.431277,0,70.0356,0,266.492,320.071,323.316,1064.196,0,0
Conditioning temperature (°C),22,60,20.95044213,137.807828,-0.00024024,0.04150999,1.000005,1.000007,-0.431277,0,70.0346,0,266.473,320.086,323.302,1064.182,0,0
Conditioning RH (%),23,61,20.95386537,139.932721,-0.00016924,0.04326058,1.000033,1.000042,-0.431277,-0.0002,70.0572,0,266.468,320.1,323.335,1064.166,0,0
,,62,20.95614225,137.788274,0.00010337,0.04440629,1.000018,1.000024,-0.431277,0,70.0678,0,266.484,320.096,323.366,1064.174,0,0
Data collected,,63,20.9559928,136.576276,0.00010405,0.04272462,1.000045,1.000036,-0.431277,-0.0002,70.0823,0,266.487,320.146,323.398,1064.229,0,0
CO/CO2 data collected?,Yes,64,20.95280969,136.917502,-0.00012205,0.04094283,1.000077,1.000083,-0.431277,0.0001,70.0839,0,266.473,320.154,323.371,1064.269,0,0
Mass data collected?,Yes,65,20.94864031,140.679695,-0.00023437,0.0405603,1.000069,1.000087,-0.431277,0,70.097,0,266.453,320.145,323.391,1064.065,0,0
Smoke data collected?,Yes,66,20.9505766,137.910605,-0.00023743,0.04195687,1.000057,1.000081,-0.431277,0,70.0975,0,266.483,320.154,323.447,1063.927,0,0
Soot mass data collected?,No,67,20.95266349,136.359098,-0.0001329,0.04384006,1.000055,1.000075,-0.431277,0.0002,70.1115,0,266.451,320.172,323.391,1063.841,0,0
Soot mass ratio (1:x),N/A,68,20.95421915,138.037908,0.00012263,0.04443869,1.000051,1.00007,-0.431277,0.0002,70.1111,0,266.463,320.106,323.306,1063.776,0,0
Soot mass (g),N/A,69,20.95365658,138.876671,3.838E-05,0.04303744,1.000057,1.000065,-0.431277,0,70.116,0,266.453,320.012,323.241,1063.745,0,0
,,70,20.94907479,136.007775,-0.00013738,0.04094175,1.000082,1.00008,-0.431277,0,70.1149,0,266.438,320.023,323.268,1063.677,0,0
Comments,,71,20.94469342,136.094227,-0.00024419,0.04068249,1.000091,1.00011,-0.431277,0.0001,70.1111,0,266.444,320.036,323.286,1063.635,0,0
Pre-test comments,,72,20.94736771,136.381233,-0.00021619,0.04259752,1.000092,1.000109,-0.431277,0.0001,70.1093,0,266.441,320.001,323.256,1063.565,0,0
After-test comments,,73,20.95084307,137.449882,-9.679E-05,0.04437401,1.000093,1.000112,-0.431277,-0.0002,70.0958,0,266.459,319.977,323.256,1063.528,0,0
,,74,20.95241074,132.20192,0.00012359,0.04412749,1.000064,1.000093,-0.431277,0.0002,70.0752,0,266.452,320.024,323.352,1063.467,0,0
,,75,20.95125442,135.732022,2.635E-05,0.04213968,1.000052,1.000075,-0.431277,-0.0001,70.0572,0,266.438,320.061,323.355,1063.439,0,0
,,76,20.9472566,135.575418,-7.141E-05,0.04078802,1.000044,1.000048,-0.431277,0.0001,70.0431,0,266.419,320.032,323.312,1063.402,0,0
,,77,20.94474118,136.007889,-0.00017022,0.04083507,1.000035,1.00005,-0.431277,-0.0001,70.0363,0,266.433,319.99,323.283,1063.616,0,0
,,78,20.94794988,133.886302,-0.00012207,0.04206986,1.000012,1.000026,-0.431277,-0.0003,70.0124,0,266.446,319.998,323.282,1063.646,0,0
,,79,20.95134153,132.086412,8.091E-05,0.04439587,0.999973,0.999997,-0.431277,-0.0005,70.012,0,266.436,319.988,323.281,1063.523,0,0
,,80,20.95249127,135.017591,0.00023156,0.04400559,0.99998,0.999992,-0.431277,-0.0001,69.986,0,266.437,319.942,323.177,1063.377,0,0
,,81,20.95077077,136.540773,6.217E-05,0.04149622,0.999986,0.999993,-0.431277,-0.0001,70.0028,0,266.44,319.909,323.133,1063.159,0,0
,,82,20.94788336,137.62968,-8.769E-05,0.04060798,0.999978,1,-0.431277,-0.0002,69.9762,0,266.455,319.87,323.128,1063.082,0,0
,,83,20.94700654,133.846967,-0.00017168,0.04110981,1.000028,1.000043,27.613709,0,69.972,0,266.452,319.881,323.151,1063.072,0,0
,,84,20.95071166,133.634672,-0.00010379,0.04268676,1.000043,1.000051,33.19441,-0.0002,69.9547,0,266.463,319.896,323.146,1063.095,0,0
Events,,85,20.95266508,133.697751,5.999E-05,0.04452381,1.000069,1.00007,33.160877,-0.0001,69.9433,0,266.473,319.882,323.12,1065.873,0,0
Number of events,1,86,20.9524529,134.047408,0.00011335,0.04328665,1.000053,1.00006,33.160758,-0.0002,69.9372,0,266.435,319.892,323.11,1063.718,0,0
101,photo taken near peak HRR,87,20.95012265,138.310035,-4.557E-05,0.04133482,1.000066,1.000085,33.16079,0,69.9386,0,266.43,319.893,323.119,1063.208,0,0
,,88,20.94555211,138.15405,-0.00013637,0.04056435,1.000082,1.000087,33.160963,-0.0003,69.9312,0,266.423,319.868,323.129,1063.236,0,0
,,89,20.94552635,138.229835,-0.00016992,0.04140104,1.000074,1.000077,33.079674,-0.0001,69.9352,0,266.453,319.856,323.103,1063.297,0,0
,,90,20.94929162,134.762233,-5.438E-05,0.04382377,1.000076,1.000076,33.063071,-0.0003,69.9341,0,266.464,319.852,323.137,1063.378,0,0
,,91,20.95190332,132.025426,0.00013386,0.04456706,1.000051,1.000054,33.144243,-0.0001,69.9325,0,266.451,319.91,323.185,1063.448,0,0
,,92,20.95213606,129.672248,0.00016193,0.04231085,1.000054,1.00006,33.161189,-0.0004,69.9345,0,266.448,319.951,323.2,1063.504,0,0
,,93,20.9496256,133.227822,2.17E-05,0.04103343,1.000066,1.00007,33.161364,-0.0003,69.9372,0,266.451,319.959,323.189,1063.585,0,0
,,94,20.94506622,135.692384,-0.00012818,0.0405693,1.000047,1.000057,33.16144,-0.0003,69.9421,0,266.454,319.919,323.17,1066.347,0,0
,,95,20.94611091,133.7692,-0.0001694,0.0412024,1.000051,1.000052,33.243313,-0.0002,69.9508,0,266.448,319.922,323.172,1059.853,0,0
,,96,20.95157468,134.632625,-1.318E-05,0.04301947,1.000059,1.000055,33.260295,-0.0004,69.9524,0,266.465,319.951,323.229,1058.035,0,0
,,97,20.95415725,139.48206,0.00021043,0.04337609,1.000014,1.000034,33.260609,-0.0002,69.9468,0,266.457,319.992,323.304,1057.976,0,0
,,98,20.95389852,133.821841,0.00018271,0.04160877,1.000034,1.00005,33.177886,-0.0005,69.9557,0,266.448,320.053,323.348,1062.834,0,0
,,99,20.95066645,134.888527,-3.691E-05,0.04019774,1.000002,1.000013,33.160931,0,69.97,0,266.458,320.072,323.359,1063.86,0,0
,,100,20.94652123,136.117485,-0.00016774,0.03988772,1.000006,1.000018,33.161147,0,69.9692,0,266.448,320.062,323.317,1063.864,0,0
,,101,20.94985439,138.943082,-0.00015862,0.04097111,1.000007,1.000013,33.232537,-0.0001,69.9763,0,266.445,320.054,323.345,1063.899,0,0
,,102,20.95431264,137.664974,2.426E-05,0.04333471,0.999999,1.000004,33.258043,-0.0001,69.9812,0,266.448,320.056,323.334,1063.908,0,0
,,103,20.95475356,135.182544,0.00019833,0.04335053,1.000004,0.999998,33.260436,-0.0002,69.9863,0,266.446,320.054,323.293,1063.933,0,0
,,104,20.95354249,136.802427,0.00014334,0.04135777,1.000004,1.000008,33.234638,-0.0001,69.9917,0,266.448,320.053,323.273,1063.967,0,0
,,105,20.94958823,133.795117,-6.872E-05,0.04069499,1.000008,0.999994,33.172508,-0.0002,70.0015,0,266.437,320.061,323.288,1064.002,0,0
,,106,20.94652844,133.60984,-0.00017549,0.04077532,1.000015,1.000004,33.161297,-0.0003,69.9933,0,266.443,320.085,323.329,1064.03,0,0
,,107,20.94935353,137.248973,-0.00015236,0.04193337,1.000027,1.000023,33.220922,0.0001,70.0146,0,266.445,320.112,323.36,1064.063,0,0
,,108,20.95293139,136.827966,2.157E-05,0.04420729,1.00002,1.000019,33.25555,0,70.0216,0,266.434,320.09,323.32,1064.074,0,0
,,109,20.95422139,131.588444,0.00021522,0.04383589,0.999994,0.999994,33.177851,0,70.0243,0,266.425,320.049,323.302,1064.098,0,0
,,110,20.95297295,136.295522,0.0001197,0.04190403,0.999994,0.999997,33.155226,-0.0002,70.0236,0,266.443,320.058,323.321,1064.11,0,0
,,111,20.94866647,136.89943,-9.477E-05,0.04072449,0.999976,0.999984,33.159976,-0.0003,70.0304,0,266.439,320.075,323.352,1064.132,0,0
,,112,20.94666369,137.797607,-0.00017832,0.04097928,0.999952,0.999951,33.161191,-0.0001,70.0126,0,266.423,320.071,323.321,1064.152,0,0
,,113,20.95005037,139.22105,-0.0001248,0.04226402,0.999972,0.999976,33.161299,0,70.0401,0,266.434,320.086,323.37,1064.194,0,0
,,114,20.95176126,136.066464,7.899E-05,0.04442935,0.999976,0.999973,33.161105,0,70.024,0,266.427,320.129,323.405,1064.204,0,0
,,115,20.95232227,135.178566,0.00022038,0.04363788,0.999978,0.999977,33.243462,-0.0001,70.0498,0,266.431,320.145,323.421,1064.252,0,0
,,116,20.95024973,136.537102,0.00010359,0.04163871,1.000025,1.000035,33.177776,-0.0002,70.0572,0,266.434,320.147,323.407,1064.275,0,0
,,117,20.94442793,135.10741,-0.00010329,0.04065259,1.000017,1.000024,33.243267,-0.0002,70.0692,0,266.435,320.189,323.512,1064.275,0,0
,,118,20.94323487,138.498561,-0.00017671,0.04090559,0.999999,0.999994,33.177959,-0.0002,70.0677,0,266.428,320.272,323.63,1064.274,0,0
,,119,20.94675402,133.029239,-0.00010652,0.04280831,0.999997,0.999998,33.16145,0,70.073,0,266.416,320.372,323.713,1064.285,0,0
,,120,20.94971616,129.123575,0.00015081,0.04448916,1.000015,1.000009,33.161462,-0.0001,70.0591,0,266.408,320.471,323.926,1064.34,0,0
,,121,20.94975111,138.129812,0.00020025,0.04261918,0.999976,0.99998,33.160912,-0.0001,70.0441,0,266.409,320.677,324.152,1064.358,0,0
,,122,20.94618723,131.210603,3.86E-06,0.04181364,0.99999,0.999992,33.160693,-0.0001,70.0635,0,266.408,320.846,324.366,1064.376,0,0
,,123,20.94139312,132.97646,-0.00014684,0.04137072,1.000029,1.000031,33.079564,-0.0003,70.0582,0,266.404,321.019,324.626,1064.427,0,0
,,124,20.94185724,135.942032,-0.00017083,0.04253445,1.000024,1.000023,33.063222,0,70.0701,0,266.42,321.225,324.838,1064.304,0,0
,,125,20.94390736,134.509823,-5.518E-05,0.0456886,0.999985,1.000012,33.063169,-0.0002,70.0763,0,266.424,321.411,325.109,1063.589,0,0
,,126,20.94608693,134.123947,0.00021542,0.04881522,0.999994,0.999995,33.063255,-0.0004,70.077,0,266.398,321.674,325.444,1064.373,0,0
,,127,20.94464431,130.983326,0.00043236,0.04972881,0.999988,0.999996,33.144492,0.0001,70.0881,0,266.428,321.936,325.792,1064.622,0,0
,,128,20.93940467,131.490167,0.00063693,0.05344526,1.000002,1.000004,33.079803,0.0001,70.077,0,266.408,322.214,326.159,1064.714,0,0
,,129,20.93199767,131.466274,0.00107417,0.0609164,0.999996,1.000001,32.981393,0,70.0639,0,266.407,322.518,326.538,1064.775,0,0
,,130,20.93150108,134.095009,0.00156845,0.07204341,0.99999,0.999989,32.964971,0,70.0821,0,266.408,322.763,326.946,1064.821,0,0
,,131,20.92758636,128.529435,0.0021138,0.08546439,1.000026,1.000019,32.964714,-0.0001,70.0908,0,266.403,323.123,327.448,1064.863,0,0
,,132,20.91574419,129.463907,0.00259555,0.09732209,1.000006,1,32.965026,0.0001,70.0621,0,266.402,323.484,327.892,1067.66,0,0
,,133,20.89825088,132.129266,0.00270488,0.10776812,1.000012,1.000023,32.964995,0.0002,70.0834,0,266.404,323.853,328.352,1065.487,0,0
,,134,20.87583883,132.301082,0.00248735,0.1167387,1.000007,1.00001,32.882518,0,70.0758,0,266.393,324.172,328.8,1064.943,0,0
,,135,20.85350413,126.470717,0.00229834,0.12626692,0.999992,0.999987,32.865791,0.0001,70.0647,0,266.394,324.535,329.276,1064.977,0,0
,,136,20.8385513,131.616915,0.00220219,0.13654788,0.999953,0.999956,32.865932,0,70.0633,0,266.389,324.912,329.753,1065.004,0,0
,,137,20.82821714,133.89867,0.00217349,0.14669009,0.999929,0.999934,32.866008,0,70.0735,0,266.38,325.184,330.15,1065.014,0,0
,,138,20.81807336,129.568606,0.00215678,0.15428749,0.999946,0.999919,32.781891,0.0002,70.0653,0,266.37,325.506,330.598,1065.002,0,0
,,139,20.80599228,126.307383,0.00183758,0.16042142,0.99993,0.999921,50.325538,-0.0001,70.0724,0,266.373,325.827,331.084,1064.988,0,0
,,140,20.78890664,127.850748,0.00136089,0.16710901,0.999897,0.9999,4.0646461549789E+38,0.0002,70.0642,0,266.38,326.178,331.573,1064.978,0,0
,,141,20.7729905,129.681971,0.00104468,0.17471246,0.999938,0.999941,4.89716449229265E+38,0.0001,70.0609,0,266.361,326.503,331.97,1067.747,0,0
,,142,20.7639787,128.674927,0.00090445,0.18312579,0.999923,0.999942,8.32518337313751E+37,0.0001,70.0544,0,266.369,326.76,332.377,1065.536,0,0
,,143,20.75683641,132.689296,0.00098229,0.19118268,0.99994,0.999953,36.158835,0.0002,70.0762,0,266.372,327.049,332.795,1064.926,0,0
,,144,20.74820294,128.133532,0.0010935,0.19513606,0.999958,0.999979,32.799187,0.0002,70.0602,0,266.364,327.347,333.203,1064.907,0,0
,,145,20.73751792,131.84385,0.00091718,0.19724821,0.999985,1.000002,32.682412,0,70.0601,0,266.348,327.625,333.596,1064.894,0,0
,,146,20.72418186,129.177383,0.00065903,0.19954604,0.999988,1.000008,32.66523,0.0001,70.0661,0,266.342,327.9,333.945,1064.868,0,0
,,147,20.71590843,126.702062,0.00047249,0.20332735,0.999998,1.000005,32.584349,0.0001,70.0523,0,266.335,328.118,334.265,1064.876,0,0
,,148,20.71484585,126.460652,0.00042707,0.20856685,0.999977,0.999974,32.561698,0,70.0485,0,266.334,328.346,334.608,1064.991,0,0
,,149,20.71396961,124.054722,0.00052328,0.21250756,0.999957,0.999962,32.566867,-0.0001,70.0476,0,266.362,328.68,335.301,1065.035,0,0
,,150,20.71076034,119.333825,0.00052185,0.2144583,0.99996,0.999973,32.486374,0.0003,70.0653,0,266.343,329.315,336.228,1065.052,0,0
,,151,20.70527789,120.773313,0.00025987,0.21587422,0.999988,0.999997,32.324375,0.0001,70.0778,0,266.318,329.954,337.124,1065.135,0,0
,,152,20.69551795,122.023381,-1.521E-05,0.21738805,0.999991,0.999993,32.194104,0,70.0527,0,266.317,330.577,337.958,1065.154,0,0
,,153,20.68900029,123.115403,-9.916E-05,0.22005889,0.999973,0.999975,31.273522,0,70.0441,0,266.301,331.217,338.877,1065.255,0,0
,,154,20.6882097,120.66059,-5.254E-05,0.22369697,0.999995,0.999992,31.141494,0.0001,70.0791,0,266.286,331.959,339.925,1065.258,0,0
,,155,20.68706917,121.447353,0.00012626,0.22620821,0.999995,1.000001,31.017031,-0.0002,70.0551,0,266.286,332.739,341.035,1065.243,0,0
,,156,20.68389675,121.59923,0.00018125,0.22819733,0.999983,0.999985,30.825712,0,70.0553,0,266.304,333.476,342.085,1065.259,0,0
,,157,20.67885313,121.631557,4.29E-06,0.2365931,0.999995,0.999998,30.622401,0,70.04,0,266.296,334.315,343.382,1065.348,0,0
,,158,20.67340747,114.611526,-0.0001516,0.25461784,0.999993,0.999987,29.691031,0.0002,70.0415,0,266.283,335.322,344.789,1065.524,0,0
,,159,20.6654365,114.818292,-0.00010248,0.27576777,0.999984,0.999994,29.341852,-0.0002,70.02,0,266.295,336.311,346.316,1065.793,0,0
,,160,20.64236193,111.327308,0.00025051,0.29776702,0.99999,0.999988,29.06289,-0.0001,70.0258,0,266.272,337.504,348.065,1066.145,0,0
,,161,20.61274532,105.113026,0.00072341,0.31694363,1.000036,1.000021,27.863825,0,70.0242,0,266.279,338.813,349.974,1066.51,0,0
,,162,20.58025541,109.052082,0.00114713,0.33635751,1.000004,0.999999,27.459782,0.0001,70.0001,0,266.256,340.178,351.98,1066.851,0,0
,,163,20.54946764,107.208767,0.00147347,0.35646221,0.999968,1,27.343705,0.0001,69.9875,0,266.248,341.541,354.03,1067.019,0,0
,,164,20.51371558,104.761172,0.00195403,0.3804679,1.000034,1.000056,27.080396,0,70.0175,0,266.245,342.895,356.004,1067.151,0,0
,,165,20.4803822,104.975826,0.00252856,0.4095402,1.00004,1.000043,26.535688,0,70.0146,0,266.258,344.241,358.055,1067.208,0,0
,,166,20.44466737,101.364049,0.00323913,0.44639129,1.000046,1.000041,25.121454,0.0001,70.0237,0,266.255,345.696,360.226,1067.04,0,0
,,167,20.39913034,98.682681,0.00403793,0.48756144,1.00003,1.000032,24.687008,-0.0001,70.0279,0,266.252,347.275,362.682,1066.606,0,0
,,168,20.34321315,101.885067,0.00456633,0.53509565,1.00003,1.000036,24.323593,0,70.0187,0,266.231,349.061,365.425,1066.017,0,0
,,169,20.28599861,95.580821,0.00483194,0.59206072,1.000019,1.00003,23.766794,0,69.9967,0,266.247,350.969,368.363,1065.613,0,0
,,170,20.21963579,98.516648,0.00526655,0.65226293,1.000019,1.00002,22.683997,0.0001,69.9859,0,266.245,352.967,371.545,1061.534,0,0
,,171,20.1597324,95.357269,0.00583735,0.70853868,1.00002,1.000013,22.233029,0.0001,69.9768,0,266.231,355.046,374.811,1064.51,0,0
