General information,,time (s),O2 (%),DPT (Pa),CO (%),CO2 (%),PDM (-),PDC (-),Mass (g),Methane MFM (slpm),APT (kPa),HFM (kW/m2),Cold Trap TC (K),Stack TC (K),Smoke TC (K),Cone Heater TC (K),Spare TC (K),Soot MFM (g/s)

Test,,0,20.94949924,96.608236,0.00148375,0.05363781,1.00609,1.004414,41.630902,0.0008,101.186,0,270.827,330.291,335.192,1133.516,0,0
Standard used,ISO 5660-1,1,20.95110261,102.462294,0.00170215,0.05128827,1.005447,1.004616,41.630902,0.0014,101.1821,0,270.802,330.336,335.135,1133.509,0,0
Date of test,16/07/2018,2,20.95270598,108.316353,0.00192055,0.04893872,1.004803,1.004818,41.630902,0.002,101.1781,0,270.778,330.381,335.078,1133.502,0,0
Time of test,14:16,3,20.9505629,109.412829,0.00183879,0.04653559,1.005502,1.005098,41.630902,0.003,101.1793,0,270.78,330.35,335.08,1133.504,0,0
Heat flux (kW/m²),50,4,20.94608882,110.33131,0.00173242,0.04596181,1.005123,1.005449,41.630902,0.0024,101.1797,0,270.795,330.352,335.036,1133.497,0,0
Nominal duct flow rate (l/s),24,5,20.94730818,112.349841,0.00176062,0.04659146,1.005807,1.005758,41.630902,0.0041,101.1789,0,270.79,330.333,335.037,1133.452,0,0
Sampling interval (s),1,6,20.95093225,108.07065,0.00192012,0.04897255,1.005057,1.005977,41.630902,0.0019,101.1773,0,270.774,330.354,335.086,1133.408,0,0
Separation (mm),60,7,20.95317662,111.225158,0.00215501,0.04987614,1.006525,1.00629,41.630902,0.0041,101.1776,0,270.787,330.404,335.166,1133.382,0,0
Orientation,Horizontal,8,20.95284953,107.77541,0.00225519,0.04769136,1.006387,1.006649,41.630902,0.0042,101.1777,0,270.808,330.432,335.188,1133.367,0,0
Edge frame?,Yes,9,20.94952302,110.478179,0.00212897,0.04622141,1.007026,1.006923,41.630902,0.0006,101.1772,0,270.797,330.429,335.18,1133.352,0,0
