General information,,time (s),O2 (%),DPT (Pa),CO (%),CO2 (%),PDM (-),PDC (-),Mass (g),Methane MFM (slpm),APT (kPa),HFM (kW/m2),Cold Trap TC (K),Stack TC (K),Smoke TC (K),Cone Heater TC (K),Spare TC (K),Soot MFM (g/s)

Test,,0,20.95709503,113.374623,0.00162021,0.04603492,1.00608,1.001842,46.427007,-0.0018,102.0354,0,272.325,335.927,340.264,1140.179,0,0
Standard used,ISO 5660-1,1,20.95309819,112.205457,0.00129289,0.04658492,1.004006,1.002004,46.427007,-0.0007,102.0381,0,272.328,335.895,340.212,1140.186,0,0
Date of test,03/07/2018,2,20.94910136,111.036291,0.00096556,0.04713493,1.001932,1.002166,46.427007,0.0003,102.0408,0,272.331,335.862,340.16,1140.192,0,0
Time of test,15:26,3,20.94466856,105.840072,0.00081908,0.04524465,1.00184,1.002097,46.427007,0.0017,102.039,0,272.332,335.81,340.03,1140.147,0,0
Heat flux (kW/m²),50,4,20.94808504,104.48904,0.00096887,0.04428412,1.001913,1.002261,46.427007,0.0025,102.0371,0,272.324,335.774,340.005,1140.122,0,0
Nominal duct flow rate (l/s),24,5,20.95140349,104.139143,0.0012403,0.04565797,1.002206,1.002177,46.427007,0.0042,102.0398,0,272.335,335.779,339.988,1140.118,0,0
Sampling interval (s),1,6,20.95040904,105.680113,0.00114135,0.04770744,1.00204,1.002227,46.427007,0.0001,102.0409,0,272.323,335.724,339.935,1140.131,0,0
Separation (mm),60,7,20.94524661,106.244689,0.00092925,0.04522402,1.00192,1.002376,46.427007,-0.0008,102.0395,0,272.331,335.689,339.864,1140.147,0,0
Orientation,Horizontal,8,20.94788264,107.793661,0.00098646,0.0441953,1.003473,1.002464,46.427007,0.0008,102.0385,0,272.335,335.66,339.841,1140.195,0,0
Edge frame?,Yes,9,20.95143217,107.995857,0.0011304,0.04639877,1.00349,1.002713,46.427007,0.0009,102.0386,0,272.32,335.684,339.861,1140.209,0,0
Grid?,No,10,20.94952994,107.019977,0.00085268,0.04803303,1.003509,1.002702,46.427007,-0.0007,102.041,0,272.331,335.671,339.878,1140.293,0,0
Non-scrubbed?,Yes,11,20.94505602,108.352986,0.0006689,0.0456735,1.003116,1.002822,46.427007,0.0012,102.0406,0,272.338,335.694,339.947,1140.414,0,0
Substrate used? {Y/N},No,12,20.94878754,106.398458,0.00075683,0.04435204,1.002582,1.002926,46.427007,-0.0006,102.0398,0,272.316,335.747,340.02,1140.451,0,0
Substrate,none,13,20.95303482,106.523679,0.00094603,0.04510018,1.003118,1.003048,46.427007,0.0007,102.0392,0,272.322,335.783,340.043,1140.455,0,0
Additional specimen preparation details,,14,20.95294637,105.864213,0.0009411,0.04821957,1.00243,1.00335,46.427007,0.0002,102.0398,0,272.336,335.798,340.033,1140.394,0,0
,,15,20.94721714,108.795961,0.00076709,0.04626564,1.003777,1.003425,46.427007,0.0029,102.04,0,272.324,335.792,340.022,1140.355,0,0
Specimen,,16,20.94753294,106.434,0.00079719,0.04546891,1.003934,1.003494,46.427007,0.0025,102.0392,0,272.335,335.801,340.056,1140.301,0,0
Sample description,Ch-H2PO2_2nd,17,20.95414394,104.399885,0.00115377,0.04666728,1.004026,1.003762,46.427007,0.0012,102.0375,0,272.328,335.799,340.062,1140.28,0,0
Material name/ID,Ch-H2PO2_2nd,18,20.95525864,109.502108,0.00134947,0.04844894,1.003228,1.003854,46.427007,0.0008,102.0422,0,272.31,335.806,340.12,1140.25,0,0
Specimen number,,19,20.95303682,107.585959,0.00118946,0.04892292,1.004039,1.004201,46.427007,0.0033,102.0444,0,272.318,335.849,340.191,1140.209,0,0
E (MJ/kg),13.1,20,20.94916292,105.604208,0.00106592,0.04641742,1.003948,1.00436,46.427007,0.0011,102.0374,0,272.335,335.876,340.248,1142.133,0,0
Initial mass (g),48.087,21,20.95206174,108.455051,0.00114269,0.04571305,1.004674,1.004502,46.427007,0.0005,102.0367,0,272.315,335.885,340.28,1140.684,0,0
Thickness (mm),12.5,22,20.95547952,108.908081,0.00134958,0.04734723,1.006608,1.004864,46.427007,-0.0002,102.0404,0,272.317,335.909,340.295,1140.102,0,0
Surface area (cm²),88.4,23,20.95412088,107.903328,0.00111569,0.04913587,1.006673,1.004898,46.427007,0.0005,102.0382,0,272.321,335.925,340.298,1140.034,0,0
Sponsor,,24,20.94917674,104.661707,0.00085926,0.04713259,1.005867,1.005149,46.427007,0.0013,102.0387,0,272.338,335.908,340.296,1140.079,0,0
Manufacturer,,25,20.95208485,101.169399,0.00084505,0.04586651,1.005297,1.005257,46.427007,0.0014,102.04,0,272.321,335.895,340.278,1140.098,0,0
Test start time (s),151,26,20.95541546,107.473061,0.0010188,0.04720929,1.006329,1.005266,46.427007,0.0016,102.0429,0,272.32,335.9,340.273,1140.094,0,0
Time to ignition (s),220,27,20.9551785,106.911788,0.00097529,0.04996526,1.006949,1.005586,46.427007,0.0005,102.0423,0,272.338,335.91,340.282,1140.11,0,0
Time to flameout (s),954,28,20.95011928,105.432289,0.0007806,0.04859971,1.006624,1.005719,46.427007,-0.0007,102.041,0,272.35,335.924,340.302,1140.12,0,0
End of test criterion,ISO 5660-1:2002,29,20.94920556,106.481643,0.00075316,0.04733271,1.006906,1.005834,46.427007,0.0004,102.0414,0,272.326,335.943,340.298,1140.122,0,0
User EOT time (s),,30,20.95306,110.998284,0.00110285,0.04910728,1.007133,1.006067,46.427007,-0.0002,102.0411,0,272.331,335.908,340.29,1140.152,0,0
MLR EOT mass (g/m²),150,31,20.95008422,107.127232,0.00102613,0.0516763,1.006302,1.00617,46.427007,-0.0006,102.0402,0,272.319,335.894,340.283,1140.173,0,0
MLR EOT time period (s),60,32,20.94478922,107.693197,0.00089696,0.04931245,1.006753,1.006588,46.427007,-0.0008,102.0423,0,272.318,335.895,340.322,1140.164,0,0
Truncate graphs at EOT?,No,33,20.94886749,108.219013,0.00107828,0.04828286,1.007403,1.006761,46.427007,0.0004,102.0425,0,272.345,335.918,340.291,1140.186,0,0
Smooth data?,No,34,20.95180397,109.831998,0.00133709,0.04993682,1.007795,1.006923,46.427007,0.0023,102.0431,0,272.347,335.915,340.308,1140.163,0,0
Correct O2 for pressure?,No,35,20.94891876,106.670038,0.00117973,0.05077464,1.006549,1.007129,46.427007,0.0004,102.043,0,272.335,335.887,340.266,1140.134,0,0
