General information,,time (s),O2 (%),DPT (Pa),CO (%),CO2 (%),PDM (-),PDC (-),Mass (g),Methane MFM (slpm),APT (kPa),HFM (kW/m2),Cold Trap TC (K),Stack TC (K),Smoke TC (K),Cone Heater TC (K),Spare TC (K),Soot MFM (g/s)

Test,,0,20.95075414,105.126222,0.00128932,0.05352096,1.176979,0.635571,209.500286,0.0007,101.3679,-0.017,268.981,318.785,321.735,1054.857,0,0
Standard used,ISO 5660-1,1,20.95082701,106.802212,0.00127946,0.05040441,1.04414,0.797774,209.500286,0.0005,101.3695,-0.015,269.007,318.759,321.716,1056.893,0,0
Date of test,18/11/2022,2,20.95089989,108.478202,0.0012696,0.04728785,0.911301,0.959977,209.500286,0.0003,101.3711,-0.014,269.033,318.733,321.697,1058.929,0,0
Time of test,15:39,3,20.94742121,104.651549,0.00105076,0.04598711,0.908955,0.897128,209.500286,0.0001,101.3723,-0.012,269.019,318.734,321.719,1060.452,0,0
Heat flux (kW/m²),50,4,20.94423741,103.728094,0.00080897,0.04585155,0.928618,0.97917,209.500286,0.0001,101.3716,-0.014,269.015,318.79,321.777,1057.827,0,0
Nominal duct flow rate (l/s),24,5,20.94707906,105.85795,0.00070433,0.04717558,1.447229,1.185783,209.500286,0.0001,101.3709,-0.014,269.021,318.826,321.796,1059.94,0,0
Sampling interval (s),1,6,20.95047882,107.447079,0.00082954,0.04943593,1.157969,1.104621,209.500286,0.0001,101.3721,-0.017,269.027,318.838,321.832,1057.794,0,0
Separation (mm),25,7,20.95189896,106.484881,0.00093166,0.04887271,1.202109,1.107062,209.500286,0.0001,101.3708,-0.015,269.007,318.89,321.85,1057.139,0,0
Orientation,Horizontal,8,20.95076455,105.878388,0.0008016,0.04695128,1.058463,1.093462,209.500286,0,101.3726,-0.01,269.002,318.899,321.854,1057.103,0,0
Edge frame?,Yes,9,20.94659667,102.174122,0.00059033,0.04579915,0.846055,1.119666,209.500286,0.0002,101.3712,-0.01,269.021,318.867,321.827,1057.052,0,0
Grid?,No,10,20.94422295,106.793615,0.00053478,0.04591034,0.931126,1.187764,209.500286,0.0001,101.3705,-0.013,269.014,318.839,321.8,1057.016,0,0
Non-scrubbed?,Yes,11,20.94630614,106.476883,0.00058786,0.04716943,1.248483,1.456969,209.500286,0,101.3707,-0.014,268.99,318.784,321.751,1057.005,0,0
Substrate used? {Y/N},No,12,20.94908234,107.333249,0.00090598,0.04941649,1.370236,1.401693,209.500286,0.0001,101.3703,-0.014,269.012,318.76,321.754,1056.993,0,0
Substrate,none,13,20.9499566,105.475109,0.00118324,0.04882659,0.931436,1.042417,209.500286,-0.0002,101.3693,-0.011,269.003,318.809,321.775,1056.993,0,0
Additional specimen preparation details,,14,20.94830021,105.315191,0.00112377,0.04660067,0.861403,1.034967,209.500286,-0.0003,101.3702,-0.01,269.01,318.785,321.738,1056.981,0,0
,,15,20.943883,110.849752,0.0010412,0.04571115,0.805408,0.930336,209.500286,-0.0001,101.3702,-0.01,269.004,318.711,321.659,1056.976,0,0
Specimen,,16,20.9430016,108.388516,0.00097716,0.04634216,0.682144,0.618976,209.500286,0,101.3693,-0.008,269,318.618,321.591,1056.973,0,0
Sample description,PMMA test w/ Mike Heck,17,20.94524875,105.273619,0.00102045,0.04793617,0.671673,0.654632,209.500286,0,101.3718,-0.01,269.023,318.626,321.603,1056.974,0,0
Material name/ID,PMMA test w/ Mike Heck,18,20.94759523,106.0721,0.00125921,0.04938212,0.573243,0.523894,209.500286,0.0002,101.3724,-0.01,269.009,318.643,321.624,1056.973,0,0
Specimen number,,19,20.94794161,107.666216,0.00141813,0.04808333,0.89207,0.86868,209.500286,0.0001,101.3711,-0.012,269.005,318.671,321.619,1056.992,0,0
E (MJ/kg),13.1,20,20.94569023,109.276329,0.00123717,0.0462105,1.068699,1.033601,209.500286,0.0003,101.3724,-0.007,269.011,318.669,321.628,1056.995,0,0
Initial mass (g),206.7,21,20.94227423,106.641384,0.00108568,0.0456856,0.99648,0.92884,209.500286,0.0002,101.3736,-0.009,269.025,318.673,321.596,1056.994,0,0
Thickness (mm),17,22,20.94342288,107.457579,0.00105422,0.04649165,1.24445,1.2394,209.500286,0.0003,101.3708,-0.01,269.015,318.618,321.552,1056.994,0,0
Surface area (cm²),88.4,23,20.94724799,108.363615,0.00114681,0.04866828,1.44886,1.518057,209.500286,0.0001,101.3726,-0.01,269.006,318.58,321.568,1057.02,0,0
Sponsor,,24,20.94967274,104.130175,0.00136167,0.04948189,1.364666,1.34819,209.500286,0,101.3736,-0.01,269.013,318.606,321.612,1057.074,0,0
Manufacturer,,25,20.94962178,109.0792,0.00142317,0.04773533,1.099204,1.157837,209.500286,-0.0001,101.3719,-0.01,269.017,318.574,321.548,1057.102,0,0
Test start time (s),151,26,20.94675444,105.655045,0.00124664,0.04616353,1.533109,1.852564,209.500286,0.0001,101.372,-0.01,269.029,318.491,321.477,1057.119,0,0
Time to ignition (s),55,27,20.94265359,103.369405,0.00111936,0.04567808,1.495051,1.42901,209.500286,-0.0001,101.3705,-0.012,269.012,318.494,321.509,1057.156,0,0
Time to flameout (s),1490,28,20.94427469,107.867566,0.00106237,0.0468249,1.681106,1.812435,209.500286,-0.0001,101.3728,-0.01,269.028,318.608,321.634,1057.169,0,0
End of test criterion,Flameout,29,20.9479025,108.594214,0.00114441,0.0487556,1.590695,1.750802,209.500286,0.0002,101.3726,-0.015,269.018,318.724,321.688,1057.199,0,0
User EOT time (s),,30,20.9498671,103.370069,0.00139883,0.04913515,1.836264,1.947884,209.500286,0.0003,101.3727,-0.01,269.017,318.742,321.673,1057.229,0,0
MLR EOT mass (g/m²),150,31,20.94940263,105.39668,0.00137078,0.04726852,1.96263,1.999525,209.500286,0.0002,101.373,-0.008,269.024,318.725,321.728,1057.278,0,0
MLR EOT time period (s),60,32,20.94598585,105.178696,0.00110929,0.0459838,1.83884,1.958642,209.500286,-0.0001,101.3736,-0.01,269.023,318.819,321.785,1057.293,0,0
Truncate graphs at EOT?,No,33,20.94243662,106.399313,0.00098292,0.04583222,1.808496,1.622368,209.500286,-0.0002,101.3729,-0.01,269.022,318.83,321.72,1057.318,0,0
Smooth data?,No,34,20.94491799,107.297075,0.00098312,0.04706511,1.9318,1.928906,209.500286,0,101.373,-0.009,269.016,318.722,321.641,1057.205,0,0
Correct O2 for pressure?,No,35,20.9484942,106.877471,0.00103656,0.04914961,1.588402,1.643784,209.500286,0.0001,101.3728,-0.009,269.017,318.61,321.554,1057.263,0,0
,,36,20.95002488,106.683888,0.00121199,0.0484318,1.405893,1.532281,209.500286,0.0002,101.3725,-0.012,269.021,318.574,321.52,1057.344,0,0
Specifications: apparatus,,37,20.94902762,104.453392,0.0011308,0.04735277,1.550668,1.617592,209.500286,0.0001,101.3719,-0.013,269.024,318.542,321.505,1057.314,0,0
C-factor (SI units),0.046259,38,20.94512473,103.870368,0.00089203,0.04663167,1.361726,1.197972,209.500286,0,101.3742,-0.011,269.017,318.531,321.508,1057.265,0,0
OD correction factor,0.97963,39,20.94253486,106.805592,0.00075763,0.04586802,1.413945,1.336678,209.500286,0,101.3726,-0.011,269.013,318.546,321.546,1057.201,0,0
