General information,,time (s),O2 (%),DPT (Pa),CO (%),CO2 (%),PDM (-),PDC (-),Mass (g),Methane MFM (slpm),APT (kPa),HFM (kW/m2),Cold Trap TC (K),Stack TC (K),Smoke TC (K),Cone Heater TC (K),Spare TC (K),Soot MFM (g/s)

Test,,0,20.9515952,122.068596,-7.46E-06,0.04974035,1.000022,0.999985,-1.021225,-0.0044,69.9737,0,266.692,323.995,327.036,1083.69,0,0
Standard used,ASTM E 1354,1,20.9526524,131.349626,8.44E-05,0.04670568,0.999968,0.999952,-1.021225,-0.0024,69.9616,0,266.706,323.954,326.979,1083.729,0,0
Date of test,24/06/2024,2,20.9537096,140.630656,0.00017627,0.04367101,0.999915,0.999918,-1.021225,-0.0004,69.9496,0,266.72,323.913,326.922,1083.768,0,0
Time of test,16:12,3,20.95136906,138.191456,5.818E-05,0.04224315,0.999898,0.999885,-1.021225,0.001,69.9375,0,266.728,323.898,326.92,1083.799,0,0
Heat flux (kW/m²),50,4,20.94849951,141.715138,-8.073E-05,0.04179976,0.999909,0.999887,-1.021225,0.0006,69.9403,0,266.711,323.913,326.945,1083.828,0,0
Nominal duct flow rate (l/s),24,5,20.95039398,137.762243,-0.00012738,0.04272261,0.999911,0.999901,-1.021225,-0.0002,69.9396,0,266.712,323.929,326.959,1083.877,0,0
Sampling interval (s),1,6,20.95410425,143.151752,1.779E-05,0.04530414,0.999935,0.999924,-1.021225,0.0015,69.9432,0,266.713,323.942,326.925,1083.878,0,0
Separation (mm),25,7,20.95613714,140.371487,0.00020961,0.04569824,0.999939,0.999953,-1.021225,0.0006,69.938,0,266.721,323.923,326.929,1083.888,0,0
Orientation,Vertical,8,20.95560902,143.237147,0.0001779,0.04278336,0.999937,0.999952,-1.021225,0.0004,69.9459,0,266.715,323.911,326.915,1083.92,0,0
Edge frame?,Yes,9,20.95210699,141.519092,-5.12E-06,0.04120365,0.999939,0.999933,-1.021225,0.0009,69.9515,0,266.715,323.912,326.912,1083.959,0,0
Grid?,No,10,20.94849922,138.95007,-0.00012146,0.04117755,0.999939,0.999945,-1.021225,0.0029,69.9545,0,266.71,323.904,326.919,1083.989,0,0
Non-scrubbed?,Yes,11,20.95096796,144.51791,-0.0001252,0.04231775,0.999955,0.999953,-1.021225,0.0034,69.9424,0,266.707,323.893,326.92,1084.017,0,0
Substrate used? {Y/N},No,12,20.95443769,141.745391,6.168E-05,0.04465464,0.999955,0.999947,-1.021225,0.0012,69.957,0,266.719,323.912,326.905,1084.018,0,0
Substrate,none,13,20.95608447,142.080992,0.00023727,0.04474538,0.999987,0.999998,-1.021225,-0.0013,69.9501,0,266.72,323.932,326.941,1084.007,0,0
Additional specimen preparation details,kaowool blankets. Retainer frame. Al foil pan. Composite stored in dry area,14,20.95515642,140.619342,0.00015568,0.04268097,1.000018,1.00002,-1.021225,-0.0008,69.9534,0,266.717,323.971,326.946,1084.011,0,0
,,15,20.95121467,139.158728,-3.29E-06,0.04125716,1.000011,1.000011,-1.021225,-0.0013,69.9561,0,266.718,323.955,326.92,1084.031,0,0
Specimen,,16,20.94863801,143.759167,-0.00011905,0.04128814,0.999983,0.999992,-1.021225,0.0009,69.9659,0,266.73,323.946,326.904,1084.049,0,0
Sample description,Composite1_Vert_50kWm-2_R1,17,20.9517285,136.981827,-0.00011588,0.04244695,0.999996,0.999993,-1.021225,0.0005,69.9439,0,266.73,323.955,326.911,1084.046,0,0
Material name/ID,Composite1,18,20.95503947,141.354196,0.00012535,0.04476918,1,0.999988,-1.021225,-0.0015,69.9821,0,266.732,323.92,326.893,1084.03,0,0
Specimen number,5,19,20.95462403,140.990886,0.00027858,0.04406056,0.999988,0.999972,-1.021225,-0.0012,69.9809,0,266.735,323.903,326.852,1084.232,0,0
E (MJ/kg),13.1,20,20.95259038,144.172665,0.00013159,0.04208885,1,0.999988,-1.021225,-0.0017,69.9875,0,266.747,323.893,326.851,1082.781,0,0
Initial mass (g),60.91,21,20.94680993,142.626953,-4.232E-05,0.04109471,1.000026,1.000024,-1.021225,-0.0018,69.9813,0,266.744,323.919,326.934,1083.833,0,0
Thickness (mm),5.65,22,20.94503867,140.434762,-0.00012894,0.04151464,1.000018,1.000017,-1.021225,-0.0013,70.0049,0,266.716,323.98,326.964,1084.061,0,0
Surface area (cm²),88.4,23,20.94842802,140.788872,-7.94E-05,0.04338797,0.999994,1,-1.021225,-0.0018,70.0058,0,266.734,323.97,326.906,1084.027,0,0
Sponsor,,24,20.95146037,141.281686,0.00017653,0.0449759,0.999987,0.999996,-1.021225,-0.0012,70.0029,0,266.723,323.883,326.817,1084.006,0,0
Manufacturer,,25,20.95092095,143.342018,0.00025365,0.04336171,0.999958,0.999968,-1.021225,-0.0008,70.0321,0,266.722,323.812,326.728,1083.98,0,0
Test start time (s),115,26,20.94834794,140.605773,0.00011616,0.04177058,0.999979,0.999974,-1.021225,0.0008,70.0261,0,266.723,323.764,326.697,1084.253,0,0
Time to ignition (s),22,27,20.94357352,137.593183,-7.939E-05,0.04111117,1,0.99998,-1.021225,0.0009,70.0522,0,266.723,323.77,326.702,1084.068,0,0
Time to flameout (s),1060,28,20.94354433,138.938714,-0.00012992,0.04197398,1.000001,0.999997,-1.021225,-0.0004,70.0424,0,266.733,323.768,326.694,1083.986,0,0
End of test criterion,ASTM E 1354,29,20.94729835,141.908481,-1.049E-05,0.0443,0.999989,0.99998,-1.021225,-0.0013,70.0617,0,266.718,323.762,326.684,1083.971,0,0
User EOT time (s),,30,20.94989323,136.942227,0.00020771,0.04476918,0.999955,0.99995,-1.021225,-0.0007,70.0504,0,266.71,323.746,326.73,1083.968,0,0
MLR EOT mass (g/m²),150,31,20.95006088,139.929603,0.00027431,0.04336501,0.999903,0.999916,-1.021225,-0.0008,70.0451,0,266.723,323.772,326.734,1083.976,0,0
MLR EOT time period (s),60,32,20.94742937,143.096926,6.005E-05,0.04157373,0.999938,0.99993,-1.021225,0.0005,70.063,0,266.716,323.788,326.77,1083.991,0,0
Truncate graphs at EOT?,No,33,20.94442621,140.173379,-9.974E-05,0.04110785,0.999935,0.999932,-1.021225,0.0014,70.0815,0,266.718,323.797,326.785,1083.971,0,0
Smooth data?,No,34,20.94576017,142.710235,-0.00013649,0.04182963,0.999935,0.99993,-1.021225,0.0023,70.0614,0,266.719,323.792,326.792,1083.971,0,0
Correct O2 for pressure?,No,35,20.94974017,137.889505,-4.724E-05,0.04394572,0.999937,0.999961,-1.021225,-0.0007,70.0534,0,266.711,323.775,326.75,1086.676,0,0
,,36,20.95210196,144.267762,0.00021723,0.04445426,0.999958,0.999965,-1.021225,-0.0015,70.07,0,266.717,323.717,326.703,1084.655,0,0
Specifications: apparatus,,37,20.95180312,143.229315,0.00023954,0.04288604,0.999953,0.999965,-1.021225,0.0014,70.07,0,266.709,323.706,326.732,1083.963,0,0
C-factor (SI units),0.041884,38,20.94869063,133.36482,1.215E-05,0.0412981,0.999956,0.999957,-1.021225,-0.0009,70.0893,0,266.716,323.737,326.8,1083.966,0,0
OD correction factor,0.97963,39,20.94468882,137.237755,-0.00011582,0.04106519,0.999982,0.999973,-1.021225,-0.0018,70.0933,0,266.714,323.778,326.837,1083.981,0,0
Duct diameter (m),0.114,40,20.94678795,140.971977,-0.00010663,0.04261703,0.999964,0.999949,-1.021225,-0.0011,70.1038,0,266.704,323.804,326.864,1083.99,0,0
O2 delay time (s),12,41,20.95189058,140.928362,4.07E-05,0.04473314,0.999917,0.999913,-1.021225,-0.0014,70.1043,0,266.7,323.814,326.848,1084.006,0,0
CO2 delay time (s),12,42,20.95415009,137.949399,0.00025036,0.04492991,0.999921,0.999933,-1.021225,-0.0018,70.1059,0,266.691,323.789,326.833,1084,0,0
CO delay time (s),12,43,20.95499568,140.272157,0.00017457,0.04311241,0.999929,0.999946,-1.021225,-0.0004,70.1053,0,266.686,323.776,326.836,1084.01,0,0
,,44,20.95183952,138.469009,-2.066E-05,0.04132111,0.999948,0.999959,-1.021225,-0.0013,70.1072,0,266.694,323.804,326.865,1085.736,0,0
Laboratory,,45,20.94862487,143.187813,-0.00012763,0.0412981,0.999972,0.999973,-1.021225,-0.0012,70.111,0,266.696,323.832,326.859,1084.416,0,0
Laboratory name,FTT Dual Cone - NIST,46,20.95105942,142.810576,-0.00010203,0.04280726,0.999979,0.999972,-1.021225,-0.0012,70.1139,0,266.706,323.839,326.854,1083.98,0,0
Operator,Michael Heck,47,20.95482071,141.283266,8.827E-05,0.04488403,0.999951,0.999963,-1.021225,0.001,70.1123,0,266.69,323.833,326.871,1083.968,0,0
Filename,C:\CC5\DATA\24060020.CSV,48,20.9563005,142.10787,0.00025923,0.04439514,0.999951,0.999956,-1.021225,-0.0003,70.1,0,266.702,323.825,326.857,1083.971,0,0
Report name,Fencing_Composites,49,20.95508315,139.374257,0.00013585,0.04210521,0.999948,0.999958,-1.021225,0.0019,70.1088,0,266.679,323.797,326.799,1083.946,0,0
,,50,20.95108872,137.609208,-4.068E-05,0.0410783,0.999938,0.999929,-1.021225,-0.0003,70.1171,0,266.688,323.767,326.771,1083.942,0,0
,,51,20.94889452,138.561218,-0.00013026,0.04158028,0.999929,0.999924,-1.021225,-0.0017,70.1195,0,266.676,323.743,326.775,1083.901,0,0
Pre-test conditions,,52,20.95192682,144.079667,-9.154E-05,0.04310255,0.999935,0.99993,-1.021225,-0.0013,70.1177,0,266.68,323.772,326.815,1083.878,0,0
Ambient temperature (°C),21.1,53,20.95515607,142.959789,9.746E-05,0.04493981,0.999911,0.999918,-1.021225,-0.0001,70.1139,0,266.674,323.793,326.809,1083.873,0,0
Barometric pressure (Pa),99320,54,20.9562495,141.093862,0.0002543,0.04351593,0.999941,0.999948,-1.021225,0.0018,70.1163,0,266.65,323.776,326.828,1083.87,0,0
Relative humidity (%),48.6,55,20.95459489,138.804474,0.00011978,0.04184604,0.999925,0.999924,-1.021225,0.0008,70.115,0,266.661,323.791,326.813,1083.833,0,0
,,56,20.9500682,145.07896,-6.791E-05,0.04106846,0.999942,0.99994,-1.021225,0,70.1166,0,266.657,323.788,326.834,1083.842,0,0
,,57,20.94907677,140.630203,-0.00013354,0.041554,0.999963,0.999968,-1.021225,-0.0015,70.1203,0,266.649,323.824,326.863,1083.846,0,0
