Time (s),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),HRR (kW/m2),MFR (kg/s),k_smoke (1/m),Mass (g)
0.0,0.20947369,0.00060816,-6.9e-07,1.169454736159108,0.02609499422481249,,43.24696984
1.0,0.2094868,0.00059961,4.2e-07,0.5400722979973999,0.026111767027740516,,43.2774303
2.0,0.20946759,0.00060772,-7.4e-07,1.5156665230256996,0.026304096758509136,,42.37354918
3.0,0.20948752,0.0006211,1.55e-06,0.24057021356705743,0.0264292854810738,,40.9378019
4.0,0.20947359,0.00061303,4.24e-06,1.0431776494945624,0.026474509689349453,,41.28743504
5.0,0.2094742,0.00063618,6.31e-06,0.707040155433324,0.026518294966975373,,40.88297307
6.0,0.20949921,0.00066007,3.63e-06,-0.8819496204245938,0.026452114253760883,,40.11722353
7.0,0.20949016,0.00067629,9.8e-07,-0.5191177568220898,0.026219668230136495,,40.80231907
8.0,0.20944491,0.00065711,-1.5e-07,2.18849001276451,0.026487111430107606,,40.89780599
9.0,0.20944796,0.00066964,2.04e-06,1.8273613735371224,0.026346672745215377,,41.25286904
10.0,0.20938574,0.00075187,5.82e-06,4.149680244267222,0.026026647789425945,,41.52277522
11.0,0.20927654,0.00087957,8.58e-06,8.444667884037973,0.025787153229991255,,42.59763224
12.0,0.20899326,0.00103929,1.018e-05,21.655242262127608,0.02574139830396689,,43.28365483
13.0,0.20876449,0.00125689,1.054e-05,31.411103646362868,0.025779089143635418,,43.28868743
14.0,0.20864004,0.00150603,1.479e-05,35.027079822720744,0.025670331366638044,,43.27782761
15.0,0.20835615,0.00173943,1.882e-05,47.32602945336489,0.025641532113477146,,43.25226731
16.0,0.20808712,0.00189393,2.329e-05,59.707370664127865,0.025629671562554135,,43.24829421
17.0,0.20787298,0.00212616,2.674e-05,67.90559173624914,0.025452613572217925,,43.21505257
18.0,0.20773765,0.0023354,2.861e-05,72.4814157656504,0.02538596893433766,,43.17836758
19.0,0.20736877,0.00253949,3.456e-05,89.77623066937295,0.02549390316520793,,43.15320459
20.0,0.20718219,0.00272241,3.82e-05,96.84539680938046,0.025326559844935283,,43.10976532
21.0,0.20693521,0.00288469,4.557e-05,106.76384628650608,0.02508398430162277,,43.04924171
22.0,0.20674518,0.00305135,5.246e-05,114.3927723061415,0.02503029342744143,,43.05255262
23.0,0.20657141,0.00322507,5.912e-05,120.3344275951436,0.024822197611866634,,43.00686193
24.0,0.20630959,0.00338399,6.329e-05,133.1509395072941,0.025057129962915623,,42.94329227
25.0,0.20611193,0.00352567,6.851e-05,140.28376852447303,0.024807406204743192,,42.91733466
26.0,0.20578453,0.00365794,7.391e-05,156.83716293515508,0.025033600711941866,,42.85257307
27.0,0.20563924,0.0038135,8.178e-05,159.78024653248593,0.024615872183854637,,42.7965523
28.0,0.20536857,0.00396369,8.833e-05,171.18755490922456,0.024538772228691892,,42.73245289
29.0,0.20525815,0.00410513,9.173e-05,176.02216992927225,0.024653569979587276,,42.67815381
30.0,0.20516827,0.00419933,9.452e-05,178.57290241679564,0.024523187501807153,,42.61339222
31.0,0.20503202,0.00431311,9.701e-05,185.8152557773164,0.024740997989709395,,42.57339631
32.0,0.20490726,0.0043825,0.00010104,189.24246544685386,0.024471695657156387,,42.49896683
33.0,0.20460721,0.00444782,0.0001052,202.09471924653414,0.02430512208455641,,42.45261395
34.0,0.2044063,0.00456201,0.00010888,209.34642363250467,0.024134808553292326,,42.35447829
35.0,0.20420223,0.00471776,0.00011193,219.75507618954938,0.024356237134381307,,42.31077414
36.0,0.20406039,0.00480243,0.00011377,224.01684296152743,0.024153447265942738,,42.232504
37.0,0.20400081,0.00488516,0.00011283,226.75759723181122,0.02422066184666554,,42.17237769
38.0,0.20389618,0.00495,0.00011158,229.57353085624825,0.02404173965583018,,42.11609206
39.0,0.20377082,0.00500575,0.00011203,235.9548563315579,0.02412502585610177,,42.03967603
40.0,0.20377193,0.00498406,0.00011156,236.2091750871022,0.024133489841583557,,41.97173595
41.0,0.20377559,0.00494829,0.00010989,237.64326097955424,0.024258641217207295,,41.92564795
42.0,0.20390859,0.00483439,0.00010787,234.31609098841284,0.02447292369348696,,41.86658114
43.0,0.20406507,0.00459818,0.00010294,229.8196043572413,0.024558579679638738,,41.8394316
44.0,0.20449252,0.00430934,9.656e-05,215.01674964804735,0.024965073579582907,,41.77837823
45.0,0.20505561,0.00396982,8.737e-05,190.2531154239681,0.02498953820931693,,41.7541423
46.0,0.20561046,0.00356508,7.744e-05,168.54315081550357,0.025315812912622155,,41.73070099
47.0,0.20668814,0.00307264,6.577e-05,118.5687738958126,0.02539666893665458,,41.71864924
48.0,0.20717802,0.00259476,5.565e-05,98.1707737300379,0.025337528757945357,,41.64514682
49.0,0.2076191,0.00224887,4.817e-05,79.01580613139875,0.02531000940729167,,41.66276091
50.0,0.2079528,0.00195524,4.391e-05,65.06072590490021,0.025365926144120275,,41.64872261
51.0,0.20816937,0.00171024,3.786e-05,57.03550017321217,0.02558885546697995,,41.66898544
52.0,0.2083774,0.00152488,3.288e-05,48.11602729161765,0.025537732322742968,,41.62329475
53.0,0.20855331,0.00139017,2.881e-05,40.842710849068055,0.025802295891411656,,41.63759792
54.0,0.2086801,0.00126418,2.731e-05,35.70485791956466,0.02592623702729109,,41.6648799
55.0,0.20872158,0.001153,2.615e-05,34.6812969071027,0.02587324516111348,,41.62011627
56.0,0.2089169,0.00108398,2.85e-05,25.057711327537156,0.025932262102379054,,41.62859222
57.0,0.20895219,0.0010455,3.006e-05,23.523446935074393,0.02587688911406265,,41.63852498
58.0,0.2090563,0.00102032,2.909e-05,18.235496666941987,0.025825744490229972,,41.65388765
59.0,0.2090498,0.00100406,2.84e-05,18.75243402194557,0.025794465452576115,,41.63945204
60.0,0.20912046,0.00095085,2.611e-05,15.672775121760337,0.02586425743501782,,41.59521815
61.0,0.20919357,0.00091521,2.651e-05,12.158893384669032,0.02584972892430959,,41.59641008
62.0,0.20919875,0.00085641,2.571e-05,12.555307042822607,0.025853162455122074,,41.62263256
63.0,0.20926454,0.0008013,2.49e-05,9.699497326817115,0.02590741488785076,,41.634287
64.0,0.20929535,0.00079725,2.242e-05,8.100248644116627,0.02576510228334804,,41.62514886
65.0,0.2092742,0.00077997,1.823e-05,9.533421110978948,0.025875368214319378,,41.62435424
66.0,0.20932534,0.0007919,1.762e-05,6.650834550479203,0.02574998734608182,,41.64011422
67.0,0.20933226,0.00074774,1.852e-05,6.764210748495195,0.02577325681585456,,41.60965376
68.0,0.20935879,0.00071704,1.835e-05,5.714366699361004,0.02584132831786646,,41.611243
69.0,0.20935046,0.00068197,1.81e-05,6.603351634735344,0.026034933784267866,,41.62117576
70.0,0.20938279,0.0006728,1.752e-05,4.9711425294673885,0.025979172567169573,,41.61587829
71.0,0.20941858,0.00068582,1.367e-05,3.013651037351447,0.026281692294119505,,41.6292544
72.0,0.20940668,0.00069072,1.118e-05,3.6146967798126677,0.026030533886205336,,41.6378628
73.0,0.20943048,0.00069389,1.144e-05,2.296202817306168,0.026025903179738005,,41.63415457
74.0,0.20945895,0.00070078,9.17e-06,0.732056211215915,0.026006207537683883,,41.65825806
75.0,0.20944685,0.00069701,9.19e-06,1.422256707430726,0.025990987819897116,,41.62369206
76.0,0.20946189,0.0006668,9.98e-06,0.9356134375655067,0.025846865996394894,,41.62898953
77.0,0.20948182,0.00065115,1.046e-05,0.039118017532972484,0.025797451837069274,,41.6277976
78.0,0.20946037,0.00066806,1.1e-05,0.9852815236200078,0.025886480474471906,,41.60634284
79.0,0.20945345,0.00068192,9.61e-06,1.2288747630263528,0.025962415133817796,,41.58581514
80.0,0.20948792,0.00067377,8.62e-06,-0.5113933313856598,0.0261788514084719,,41.62051358
81.0,0.20943292,0.00066725,7.79e-06,2.55175756750916,0.026222821367561478,,41.61309712
82.0,0.20950226,0.00062645,7.62e-06,-0.7234072717595857,0.02589243724299325,,41.60329679
83.0,0.20945905,0.00060569,4.69e-06,1.8787491278515587,0.026006934641326446,,41.65521202
84.0,0.20949474,0.00061562,3.24e-06,-0.11913376176461835,0.02576443430004672,,41.58846387
85.0,0.20946006,0.00059778,4.2e-06,1.9003173126096364,0.025705870088856733,,41.58674219
86.0,0.20947613,0.00058274,3.11e-06,1.2476051451999473,0.02595757905577148,,41.63839254
87.0,0.20947511,0.00057155,3.49e-06,1.4309842725970803,0.026145009549726896,,41.62740029
