Time (s),Mass (g),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),HRR (kW/m2),MFR (kg/s)
0.0,53.333812,0.209459066,0.0004684395,2.1128e-05,1.7501116526680678,0.025371914439099683
1.0,53.096576,0.2094888281,0.0004954778,2.26085e-05,-0.13060700523220206,0.02540452403553596
2.0,53.417852,0.20951020020000002,0.0005016513,2.4819299999999998e-05,-1.3695602442570978,0.025615075647008708
3.0,53.455014,0.2095091647,0.0004819413,2.48357e-05,-1.1080253282319492,0.02587584296306943
4.0,53.432855,0.20947961450000002,0.00046909640000000004,2.24099e-05,0.6562687167990421,0.025831382630876445
5.0,53.433193,0.2094384862,0.0004657565,1.95125e-05,2.9472577968085205,0.02591572010240478
6.0,53.590068,0.2094461487,0.0004775614,1.77751e-05,2.4276054318369735,0.02580861526835173
7.0,53.634142,0.2094750746,0.0005072463,1.85019e-05,0.5401228260284356,0.02564229874489571
8.0,53.555284,0.20949266219999998,0.00050876,1.94093e-05,-0.4282535774034703,0.025937824954522622
9.0,53.377573,0.2094869057,0.00048558369999999996,1.81482e-05,0.16348106483769315,0.02603450475217167
10.0,53.449111,0.2094373143,0.0004728561,1.57454e-05,2.9570533486347435,0.02554527595207844
11.0,53.443504,0.2093984863,0.00047315500000000006,1.42596e-05,4.979506582133127,0.02530988877975227
12.0,53.510268,0.20942363549999998,0.0004878561,1.4371e-05,3.5224260490061496,0.025439983138905446
13.0,53.515854,0.20945886949999998,0.0005080937,1.7063e-05,1.4146648020272805,0.025654591069903816
14.0,53.450089,0.2094738951,0.0005016673,1.95348e-05,0.6452207478374796,0.025632769170223942
15.0,53.510431,0.2094644211,0.0004830648,2.00902e-05,1.318780943824063,0.02518961277953177
16.0,53.531959,0.2094338942,0.0004713942,1.9659899999999998e-05,3.091311591231744,0.02562166213034544
17.0,53.454907,0.20941656250000001,0.00047343419999999997,2.00971e-05,4.009517538782386,0.025835348498220716
18.0,53.50996,0.2094500863,0.0004941168,2.20062e-05,1.9114042071395725,0.025225217723122324
19.0,53.45529,0.20948369719999999,0.0005034505000000001,2.53959e-05,0.00020771923518791226,0.02554291656010779
20.0,53.355893,0.20949365190000002,0.0004880792,2.77668e-05,-0.3942882459470971,0.025327024110757535
21.0,53.411326,0.20948042139999998,0.0004716734,2.73842e-05,0.4962649213535482,0.026005307817656385
22.0,53.355944,0.2094491758,0.0004630997,2.69096e-05,2.2828029295348875,0.026071047124428162
23.0,53.334467,0.2094397892,0.0004659733,2.79297e-05,2.691500827656653,0.025646117272879267
24.0,53.334476,0.20947648659999998,0.000490637,3.06064e-05,0.4291322344658864,0.025688879578287867
25.0,53.334527,0.2095071203,0.0005033945000000001,3.37596e-05,-1.4084137929687148,0.025966125389592597
26.0,53.334333,0.2095017364,0.00048758389999999997,3.5895e-05,-0.9654113631005139,0.025525481222748603
27.0,53.254452,0.2094744918,0.00047187710000000003,3.5902500000000004e-05,0.638686761202708,0.02539141860430127
28.0,53.232154,0.209426539,0.0004694833,3.59698e-05,3.100261097657608,0.02479721768700755
29.0,53.23243,0.2094271361,0.00047709170000000004,3.7122e-05,3.0485769332521264,0.02547161478404411
30.0,53.156328,0.2094646313,0.0005014707,3.96614e-05,0.7621969460555634,0.025390223257222413
31.0,53.053377,0.2094906978,0.0005089084,4.28005e-05,-0.7341334598849095,0.025146003356739634
32.0,53.028176,0.20949193359999999,0.0004982197,4.3892799999999994e-05,-0.6896631338623809,0.02471811163408067
