Time (s),Mass (g),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),HRR (kW/m2),MFR (kg/s)
0.0,53.749555,0.20947642940000002,0.0004299078,1.30033e-05,0.061749384385292344,0.026400654034679668
1.0,53.828624,0.20948873410000002,0.00043777110000000003,1.2048300000000001e-05,-0.6752295921551278,0.026216897041581786
2.0,53.219908,0.2095404052,0.0004554569,1.26271e-05,-3.7240212506280446,0.02652576619675563
3.0,53.445635,0.2095669052,0.000461168,1.48232e-05,-5.2402076762924,0.026319823208610458
4.0,53.630825,0.209562581,0.00044498469999999996,1.4224000000000001e-05,-4.7884657239458726,0.026202412173079944
5.0,53.463083,0.20952176909999998,0.00043799530000000004,1.20477e-05,-2.4522717971891446,0.02609152998647092
6.0,53.445383,0.2094644869,0.00045706049999999997,1.04685e-05,0.45151730671882323,0.026499407633239457
7.0,54.434051,0.20947674030000002,0.0004924569,1.0454500000000001e-05,-0.6137853387909701,0.026094764029105502
8.0,54.738229,0.2095109283,0.0005414622999999999,1.16448e-05,-2.9981070792940834,0.025828416640568775
9.0,54.426145,0.2095129686,0.0005419095,1.3241699999999999e-05,-3.1422320469020026,0.025836747881938012
10.0,54.347656,0.2094661173,0.0005270732,1.21275e-05,-0.454167933901645,0.025562365493145715
11.0,54.10657,0.2093921471,0.000502957,9.0401e-06,3.7368351717122565,0.025352510854843312
12.0,53.889056,0.2093556344,0.0004911412999999999,8.539e-06,5.884960778391176,0.025796182832976983
13.0,53.768551,0.20938772749999998,0.0005026522,9.8445e-06,3.969071867757878,0.02543196384373291
14.0,53.669785,0.2094362912,0.0005092297,1.3401699999999999e-05,1.3038841272672466,0.02579386193361163
15.0,53.652179,0.2094586641,0.0004911186,1.6232499999999997e-05,0.26647710292934357,0.026073130610203974
16.0,53.566641,0.2094568517,0.0004624599,1.56579e-05,0.6873412723282921,0.02569178190574669
17.0,53.547721,0.209413631,0.0004453959,1.40244e-05,3.24087091944331,0.026049339826258577
18.0,53.548419,0.2093962247,0.0004452466,1.28659e-05,4.159372256590678,0.025804132742061954
19.0,53.471068,0.2094284792,0.0004623872,1.30262e-05,2.284056054110903,0.02620306665860821
20.0,53.452518,0.20946251230000001,0.0004829108,1.4926900000000001e-05,0.17759462425037054,0.026264395887155522
21.0,53.452764,0.2094584888,0.0004701206,1.75417e-05,0.4880540231181453,0.026065452182407425
22.0,53.369378,0.2094324521,0.0004470651,1.75508e-05,2.1041079900391497,0.02554398513151375
23.0,53.433968,0.2093854828,0.0004369431,1.67936e-05,4.780964704624787,0.025965871367655026
24.0,53.36864,0.20938175250000002,0.000442612,1.78186e-05,4.96946963514857,0.02634407292422241
25.0,53.349968,0.2094194088,0.0004622968,2.03453e-05,2.6502201338679443,0.026319148741095633
26.0,53.264712,0.2094620725,0.0004787954,2.35044e-05,0.08536981420788868,0.025596318888289088
27.0,53.245772,0.2094690402,0.0004645415,2.43017e-05,-0.14051224874912321,0.025819123169690872
28.0,53.166813,0.20944527780000002,0.0004501076,2.30931e-05,1.249305209343397,0.024659998027024465
29.0,53.064156,0.20939292850000002,0.0004436263,2.29483e-05,3.990386695904511,0.02470757799675903
30.0,52.920578,0.20939078330000002,0.0004520012,2.4291500000000003e-05,3.992525426368543,0.02474398102596668
31.0,52.938553,0.2094263031,0.00047789280000000005,2.7768e-05,1.8380291119133072,0.024687214046016627
32.0,52.865665,0.20946540509999997,0.00048439589999999997,3.25167e-05,-0.3016275240712057,0.02436198866767393
33.0,52.6786,0.20947167230000002,0.0004722595,3.45019e-05,-0.5317054605880835,0.02475842379645049
34.0,52.642379,0.2094376488,0.00051223,3.5460600000000004e-05,0.7350205269988329,0.023914212085581883
35.0,52.565529,0.2093792492,0.000672284,3.69676e-05,1.9727201790861597,0.024373777557095116
36.0,52.548053,0.20937167939999998,0.000956576,4.00899e-05,-0.6864601442130186,0.024019912358954638
37.0,52.463792,0.2092508658,0.0014065522999999998,4.3966e-05,0.5606718468006603,0.023989402069963802
38.0,52.527964,0.2088805259,0.0018611544999999998,4.89819e-05,13.996511430839286,0.023820620885789387
39.0,52.381071,0.20832504400000001,0.0022449565,5.07565e-05,37.67833912635646,0.02405895212392941
40.0,52.262532,0.207651629,0.0025911442,5.2673599999999997e-05,68.58368093789383,0.024475466165968813
41.0,52.08139,0.2069405522,0.0028985591,5.5646499999999997e-05,102.75900983521873,0.024885396072233917
42.0,52.044024,0.2063399624,0.0031317737000000003,6.0516199999999995e-05,128.28874677723954,0.0243993181086428
43.0,51.960745,0.20585907939999998,0.0033203223,6.80289e-05,152.58303913407843,0.02478239070887958
44.0,52.025622,0.2055052804,0.0034724571,7.50192e-05,168.55770956735745,0.024748056628254335
45.0,51.960678,0.20523815880000001,0.0035981928000000003,7.89404e-05,178.1274600506152,0.02439855446299527
46.0,51.942337,0.20496798949999998,0.0037017616,8.13449e-05,192.74077703777047,0.024688865321476648
47.0,51.864077,0.2047097405,0.0037802058,8.532599999999999e-05,206.40725878325551,0.024875527202010347
48.0,51.845584,0.2045594363,0.0038105703,9.02137e-05,215.18515993495578,0.02505737428645787
49.0,51.845321,0.20447539580000001,0.003781958,9.65689e-05,217.28922091731903,0.024786675335932797
50.0,51.76207,0.20444126199999998,0.0036598534,0.0001006195,222.68086113476076,0.025065223977290437
51.0,51.741663,0.20446181379999998,0.0034822692,9.90972e-05,221.3522752705091,0.024822350091254785
52.0,51.657427,0.204504357,0.0033327051,9.64775e-05,220.58206275019592,0.02479795774083738
53.0,51.643911,0.2046552187,0.0031397101,9.36355e-05,218.295588859251,0.025175997714802133
54.0,51.644584,0.2049275272,0.0029557713000000004,8.87155e-05,204.84514721699415,0.024990933335036353
55.0,51.516602,0.2052358289,0.0027541629,8.49082e-05,192.56042319707808,0.02515217650034906
56.0,51.616685,0.20554972110000003,0.0025209860000000002,7.9353e-05,178.73955665113175,0.025112259569140434
57.0,51.561815,0.205892188,0.0022972665000000002,7.22141e-05,160.73312760359704,0.02466011246170337
58.0,51.541877,0.2062269714,0.0020800994,6.52151e-05,145.49695809584054,0.024532844572162295
59.0,51.541727,0.20657030269999999,0.0019054616,5.9923e-05,129.8949267575529,0.024478914557492397
60.0,51.464646,0.2068794402,0.0017765809,5.74882e-05,116.18421855646932,0.024562347368716507
61.0,51.447001,0.2071642523,0.0016563276,5.70062e-05,104.40309864051903,0.024868038203386688
62.0,51.447025,0.20741432769999998,0.0015329005000000002,5.52172e-05,93.56720285553386,0.025021296926669302
63.0,51.362181,0.2076042682,0.0014268559,5.16588e-05,85.81062329485489,0.02525581370510405
64.0,51.343257,0.20775330520000002,0.0013486691,4.89982e-05,78.50239343660441,0.025103947015889583
65.0,51.343689,0.2079232796,0.0012960057,4.8135799999999994e-05,70.9474212514625,0.025326947290137965
66.0,51.34335,0.20809101900000002,0.0012613585,4.9530299999999996e-05,62.26299504967383,0.02520207584584558
67.0,51.34347,0.208226148,0.0012223680000000002,5.15873e-05,55.819981738240976,0.02527977645641477
68.0,51.258639,0.20832496949999998,0.0011624723,5.1937e-05,51.554068723534165,0.025391629478751298
69.0,51.161203,0.2083763863,0.0011012845,4.94673e-05,49.199212230941995,0.025196390068744093
70.0,51.143215,0.2084058884,0.0010631284000000001,4.81206e-05,47.02178793343085,0.024627920824128895
71.0,51.142786,0.20850485259999998,0.0010539194,4.80634e-05,43.21605299352015,0.025276443959961457
72.0,51.059775,0.2086070674,0.0010587075,4.92463e-05,38.18171687525004,0.025513507205990577
73.0,51.040311,0.2086680376,0.0010452844,5.03012e-05,34.71975374978991,0.025231193084113198
74.0,51.040644,0.2086920388,0.0010058785000000002,4.84097e-05,34.02676275660461,0.025299656796715926
75.0,51.040548,0.2086765621,0.0009594674,4.63745e-05,35.48111478971934,0.02537617320271367
76.0,51.040933,0.2086635535,0.0009073201999999999,4.56551e-05,37.18371189485268,0.02568105700917644
77.0,51.033777,0.20871479229999998,0.0008610465,4.6454799999999994e-05,35.146486333424974,0.025809169886356745
78.0,51.038696,0.2087870276,0.0008203533999999999,4.9300100000000006e-05,31.059539759888278,0.025280766355845655
79.0,50.964425,0.20888700400000002,0.0007584387,5.29225e-05,26.52433417304556,0.025337852527111494
80.0,51.017532,0.2089675603,0.0007037066,5.33424e-05,23.081461551837496,0.02552668370625786
81.0,51.039172,0.2090270075,0.0006568772,5.12547e-05,20.816308358366857,0.025909334176487466
82.0,51.040636,0.2090797093,0.0006302987,4.97828e-05,18.014161511243493,0.025466430781381874
83.0,51.040869,0.209174753,0.0006324601000000001,4.9710400000000004e-05,13.092561993288674,0.025638649528533477
84.0,51.04068,0.20926424910000002,0.0006263123,5.1352000000000006e-05,8.39807561616737,0.025629155191189915
85.0,51.040308,0.20931642920000001,0.0005954918,5.18592e-05,5.90185758454967,0.025324807480853483
86.0,51.040451,0.2093309038,0.0005719115,4.99976e-05,5.405692189205603,0.02517643950309665
87.0,51.040182,0.2093050152,0.000555143,4.84096e-05,7.170382540767729,0.025936594007307728
88.0,51.04064,0.20932395110000002,0.0005493577,4.71663e-05,6.234988668501729,0.02589244490822762
89.0,51.04087,0.2093766055,0.0005684138,4.73669e-05,3.1977589226253382,0.025817241880674267
90.0,51.039933,0.2094214448,0.0005720238999999999,4.86305e-05,0.7498762482655781,0.02592247864954721
91.0,50.963435,0.2094307229,0.000552031,4.81321e-05,0.4865064265881618,0.025894546722884083
92.0,51.023303,0.20940605860000003,0.0005341623,4.50533e-05,2.077059293956712,0.026103191292436587
93.0,50.962957,0.2093608454,0.0005243312,4.229e-05,4.6832635730118,0.026160844360441558
94.0,50.945799,0.2093664128,0.0005311545,3.97427e-05,4.3701118450229846,0.02626173709115273
95.0,50.945475,0.20940574,0.0005545217999999999,3.83416e-05,1.9730668332520482,0.025888978086845583
96.0,50.945831,0.2094298148,0.0005613187,3.9096799999999995e-05,0.6025776011689044,0.026102056827784815
97.0,50.946356,0.20942888939999998,0.0005399265,3.77359e-05,0.914357185274799,0.025968966979445812
98.0,50.946669,0.2094006028,0.0005257357,3.55737e-05,2.595635403437023,0.02564429952772858
99.0,50.861096,0.2093570206,0.0005223052999999999,3.51316e-05,5.0012277363516375,0.025929523545193612
100.0,50.841167,0.209358941,0.0005321139,3.58642e-05,4.748640434306229,0.025785396916258172
101.0,50.841542,0.2093928979,0.0005520625,3.88821e-05,2.6605870154194067,0.025737609995469073
102.0,50.826605,0.20941291639999998,0.0005445585,4.2064099999999996e-05,1.615522789665283,0.025616460347843165
103.0,50.759626,0.20940652199999998,0.0005294987999999999,4.1751699999999995e-05,2.1171161906694334,0.02551267238102416
104.0,50.823898,0.20937281829999999,0.0005103412,3.97895e-05,4.1801980049363054,0.025778929476262244
105.0,50.725368,0.2093491388,0.0005090509,3.78874e-05,5.507059033823732,0.02586818442906645
106.0,50.736902,0.20938008830000002,0.0005171256,3.7240099999999996e-05,3.802047009780993,0.02603232827711732
107.0,50.745363,0.20940196230000002,0.0005435661,3.87646e-05,2.233115654087814,0.025251257168904903
108.0,50.745363,0.20941378230000002,0.0005445746,3.92736e-05,1.6060798927953874,0.025387981792456802
109.0,50.74547,0.20940333190000002,0.0005198665000000001,3.82336e-05,2.4902272459240486,0.025877881143201244
110.0,50.745494,0.2093711231,0.0005075177,3.69695e-05,4.358471380692013,0.025808231282815244
111.0,50.74485,0.20935404770000002,0.0005096866,3.6711e-05,5.206315846070866,0.025605002875442893
112.0,50.745135,0.2093895148,0.0005203109,3.77545e-05,3.199761139611499,0.025624486917993898
113.0,50.745016,0.2094379128,0.000544516,4.04967e-05,0.32505186096619443,0.025699383087204885
114.0,50.745508,0.20945298910000001,0.0005450536,4.30901e-05,-0.5238779139893904,0.025519741792767104
115.0,50.660894,0.2094363828,0.0005175582000000001,4.14212e-05,0.6716800458212528,0.025065983235405997
116.0,50.642116,0.20939411,0.0005071845,3.9951500000000005e-05,3.0039873474815737,0.025137639820400563
117.0,50.642311,0.2093801815,0.0005118157999999999,3.8649e-05,3.7168774797090194,0.02525929540323118
118.0,50.642386,0.2094153539,0.000529113,3.84931e-05,1.7276521679654906,0.0256869689719041
119.0,50.6426,0.2094448033,0.000538812,4.0790699999999996e-05,0.017787803779879267,0.025689874216109063
120.0,50.564764,0.2094514002,0.0005242825,4.0909400000000005e-05,-0.1719769375802727,0.0255989679096335
121.0,50.546944,0.2094315879,0.0005047599,3.82782e-05,1.1318972992495946,0.025461103517932925
122.0,50.546896,0.20938599719999998,0.0005050165,3.66879e-05,3.559028707180697,0.025514311190717943
123.0,50.464386,0.2093692588,0.0005150419,3.6173e-05,4.3494455067218984,0.025578897307071555
124.0,50.529637,0.2094018191,0.0005353919,3.80189e-05,2.3917950845689324,0.02577521092695566
125.0,50.464976,0.20943872360000002,0.0005409613,3.98731e-05,0.33350781000659613,0.025739965313436062
126.0,50.52796,0.2094500326,0.0005234422999999999,4.0875e-05,-0.08891438413436122,0.025333848440141266
127.0,50.52091,0.2094262913,0.0005048674,3.9098300000000005e-05,1.4046454624663072,0.025656463699166028
128.0,50.541507,0.209379389,0.0004988529,3.73629e-05,3.9585218304754344,0.02548974877803074
129.0,50.547257,0.20939034769999998,0.0005070399,3.62502e-05,3.311396387204167,0.025480388455976687
130.0,50.526375,0.2094446005,0.0005282984,3.69491e-05,0.21377831642312375,0.02547165915459896
131.0,50.541954,0.2094706734,0.0005337196,3.90307e-05,-1.2441422517180818,0.025281172555297982
132.0,50.54704,0.2094677486,0.0005228261,3.85099e-05,-0.9561289639600115,0.02509620773158835
133.0,50.546943,0.20942633870000002,0.000505165,3.5533e-05,1.4592752348176639,0.025573411011788845
134.0,50.546896,0.2093772097,0.0004988812,3.3995e-05,4.081152953835125,0.02516454138876627
135.0,50.464377,0.2093953032,0.0005058103,3.44729e-05,3.0998868816509515,0.025505547896017514
136.0,50.526878,0.20943222299999997,0.0005327844,3.65501e-05,0.8054621441831677,0.02496310607945989
137.0,50.464531,0.2094518234,0.0005275518,3.9749299999999996e-05,-0.20378609844688822,0.024920623844234817
138.0,50.527896,0.2094443635,0.0005103010999999999,3.97354e-05,0.37178019683725944,0.025334544582266024
139.0,50.465069,0.2094145444,0.0005063978000000001,3.88984e-05,1.9967291139632193,0.025450954833299573
140.0,50.444733,0.2093935633,0.0005083991,3.8407799999999995e-05,3.0611976734801916,0.025256602652806125
141.0,50.444922,0.20942511079999998,0.0005288524,3.89124e-05,1.1893423133952317,0.02533205075779146
142.0,50.445293,0.2094597006,0.0005354509999999999,3.9566799999999995e-05,-0.7055352541667238,0.025461880406386223
