Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),Extinction Area (m2/kg),CO2 (kg/kg),CO (kg/kg),H2O (kg/kg),H'carbs (kg/kg),HCl (kg/kg)
0.0,456.5,,,,,,,,,,,,,
5.0,456.5,,,,,,,,,,,,,
10.0,456.764,,,,,,,,,,,,,
15.0,456.676,,,,,,,,,,,,,
20.0,456.324,,,,,,,,,,,,,
25.0,456.412,0.02024,,,,,,,119.0,1.13,0.0008,2.2395,0.0181,
30.0,456.324,0.10384,,,,,,,141.0,1.88,0.0005,1.8524,0.0087,
35.0,455.884,0.75064,,,,,,,164.0,1.69,0.0018,1.2724,0.0023,
40.0,455.356,1.52328,,,,,,,186.0,1.22,0.0012,0.8153,0.001,
45.0,454.916,1.96856,,,,,,,208.0,1.23,0.0025,0.7892,0.0012,
50.0,453.772,2.11552,,,,,,,230.0,1.21,0.0025,0.7684,0.0013,
55.0,453.684,2.14632,,,,,,,252.0,1.23,0.0049,0.7728,0.0017,
60.0,452.98,2.09968,,,,,,,299.0,1.3,0.0056,0.8405,0.0017,
65.0,452.54,2.01696,,,,,,,341.0,1.02,0.0071,0.6861,0.0022,
70.0,451.924,1.87088,,,,,,,385.0,1.23,0.009,0.7985,0.0026,
75.0,451.396,1.7371200000000002,,,,,,,389.0,1.29,0.0129,0.8324,0.0031,
80.0,451.308,1.6403200000000002,,,,,,,397.0,1.34,0.0143,0.8798,0.0037,
85.0,450.868,1.56112,,,,,,,413.0,1.12,0.0132,0.6904,0.0034,
90.0,450.428,1.46608,,,,,,,432.0,1.06,0.0142,0.6646,0.0027,
95.0,449.724,1.37896,,,,,,,434.0,1.28,0.0185,0.8054,0.004,
100.0,449.9,1.2610400000000002,,,,,,,402.0,1.34,0.0213,0.8185,0.0041,
105.0,449.636,1.14576,,,,,,,362.0,1.33,0.0214,0.7817,0.0035,
110.0,449.196,1.0375200000000002,,,,,,,337.0,1.0,0.0182,0.6419,0.002,
115.0,448.932,0.94512,,,,,,,322.0,1.04,0.0159,0.7362,0.0017,
120.0,448.932,0.8580000000000001,,,,,,,277.0,1.49,0.0254,0.9952,0.0024,
125.0,448.492,0.7867200000000001,,,,,,,220.0,2.04,0.0265,1.3652,0.0031,
130.0,448.58,0.7207200000000001,,,,,,,164.0,1.5,0.0213,1.0753,0.0023,
135.0,448.58,0.6732,,,,,,,120.0,1.26,0.0116,0.8846,0.0021,
140.0,448.228,0.61864,,,,,,,86.0,1.19,0.0101,0.7402,0.0019,
145.0,447.964,0.5984,,,,,,,58.0,1.14,0.0071,0.7136,0.002,
150.0,448.052,0.56584,,,,,,,36.0,1.14,0.0078,0.7424,0.0023,
155.0,447.876,0.55704,,,,,,,23.0,1.03,0.0052,0.6988,0.0022,
160.0,447.524,0.54208,,,,,,,23.0,0.89,0.0043,0.535,0.0017,
165.0,447.348,0.53504,,,,,,,26.0,0.86,0.0043,0.6117,0.0018,
170.0,447.26,0.52184,,,,,,,28.0,1.51,0.0084,1.1762,0.0041,
175.0,446.996,0.5244800000000001,,,,,,,29.0,1.63,0.0098,1.1844,0.0041,
180.0,447.172,0.50952,,,,,,,29.0,1.6,0.0092,0.8659,0.0035,
185.0,446.908,0.5112800000000001,,,,,,,31.0,1.39,0.009,0.8994,0.0032,
190.0,446.732,0.51304,,,,,,,36.0,1.11,0.0069,0.6332,0.0026,
195.0,446.556,0.506,,,,,,,56.0,1.55,0.0098,0.9515,0.0035,
200.0,446.556,0.5112800000000001,,,,,,,93.0,1.72,0.0117,1.2633,0.0042,
205.0,446.468,0.5192,,,,,,,,,,,,
210.0,446.38,0.50512,,,,,,,,,,,,
215.0,446.468,0.5016,,,,,,,,,,,,
220.0,446.38,0.5104000000000001,,,,,,,,,,,,
225.0,446.38,0.50424,,,,,,,155.0,0.92,0.0074,0.4322,0.0023,
230.0,446.116,0.49896,,,,,,,165.0,1.24,0.0104,0.7771,0.0036,
235.0,445.764,0.4928,,,,,,,197.0,1.6,0.0167,0.8731,0.0046,
240.0,446.116,0.49016,,,,,,,,,,,,
245.0,445.94,0.49192,,,,,,,,,,,,
250.0,445.764,0.4972,,,,,,,121.0,1.01,0.0115,0.6214,0.0029,
255.0,445.764,0.48752,,,,,,,110.0,0.94,0.011,0.5901,0.0029,
260.0,445.412,0.47784,,,,,,,106.0,0.66,0.0092,0.4511,0.0021,
265.0,445.236,0.48928,,,,,,,101.0,0.9,0.0136,0.5568,0.0028,
270.0,445.06,0.48488,,,,,,,96.0,1.47,0.0211,0.7893,0.0053,
275.0,445.148,0.48928,,,,,,,106.0,1.38,0.0196,0.7339,0.0049,
280.0,444.972,0.47344,,,,,,,148.0,1.07,0.0153,0.59,0.0036,
285.0,444.708,0.48048,,,,,,,162.0,1.53,0.0239,0.7561,0.0052,
290.0,444.62,0.49368,,,,,,,,,,,,
295.0,444.884,0.484,,,,,,,162.0,1.67,0.03,1.0024,0.0054,
300.0,444.62,0.47344,,,,,,,193.0,1.6,0.0271,0.9484,0.0058,
305.0,444.268,0.49544,,,,,,,210.0,1.15,0.0224,0.6666,0.0043,
310.0,444.444,0.48224,,,,,,,,,,,,
315.0,444.356,0.49632,,,,,,,,,,,,
320.0,444.356,0.49808,,,,,,,191.0,0.92,0.0224,0.6038,0.0042,
325.0,443.916,0.49456,,,,,,,217.0,1.06,0.0258,0.7201,0.0043,
330.0,443.916,0.49984,,,,,,,208.0,1.62,0.0369,0.9983,0.0064,
335.0,443.916,0.50512,,,,,,,,,,,,
340.0,443.916,0.506,,,,,,,215.0,1.18,0.0274,0.6916,0.0048,
345.0,443.564,0.50688,,,,,,,315.0,1.0,0.0265,0.6276,0.0042,
350.0,443.388,0.5192,,,,,,,373.0,1.52,0.0412,0.8908,0.0063,
355.0,443.388,0.53856,,,,,,,,,,,,
360.0,443.476,0.5429600000000001,,,,,,,,,,,,
