Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),Extinction Area (m2/kg),CO2 (kg/kg),CO (kg/kg),H2O (kg/kg),H'carbs (kg/kg),HCl (kg/kg)
0.0,224.3,,,,,,,,,,,,,
5.0,224.3,,,,,,,,,,,,,
10.0,224.3,,,,,,,,,,,,,
15.0,224.3,,,,,,,,,,,,,
20.0,224.3,,,,,,,,,,,,,
25.0,224.3,,,,,,,,,,,,,
30.0,224.476,,,,,,,,,,,,,
35.0,224.388,,,,,,,,,,,,,
40.0,224.388,,,,,,,,,,,,,
45.0,224.388,,,,,,,,,,,,,
50.0,224.3,,,,,,,,,,,,,
55.0,224.476,,,,,,,,,,,,,
60.0,224.3,,,,,,,,,,,,,
65.0,224.124,,,,,,,,,,,,,
70.0,224.3,,,,,,,,,,,,,
75.0,224.3,,,,,,,,,,,,,
80.0,224.3,,,,,,,,,,,,,
85.0,224.212,,,,,,,,,,,,,
90.0,224.3,,,,,,,,,,,,,
95.0,224.124,,,,,,,,,,,,,
100.0,224.212,,,,,,,,,,,,,
105.0,224.3,,,,,,,,,,,,,
110.0,224.388,,,,,,,,,,,,,
115.0,224.476,,,,,,,,,,,,,
120.0,224.388,,,,,,,,,,,,,
125.0,224.388,,,,,,,,,,,,,
130.0,224.388,,,,,,,,,,,,,
135.0,224.476,,,,,,,,,,,,,
140.0,224.564,,,,,,,,,,,,,
145.0,224.476,,,,,,,,,,,,,
150.0,224.388,,,,,,,,,,,,,
155.0,224.476,,,,,,,,,,,,,
160.0,224.388,,,,,,,,,,,,,
165.0,224.388,,,,,,,,,,,,,
170.0,224.3,,,,,,,,,,,,,
175.0,224.3,,,,,,,,,,,,,
180.0,224.3,,,,,,,,,,,,,
185.0,224.3,,,,,,,,,,,,,
190.0,224.212,,,,,,,,,,,,,
195.0,224.212,,,,,,,,,,,,,
200.0,224.3,,,,,,,,,,,,,
205.0,224.212,,,,,,,,,,,,,
210.0,224.124,,,,,,,,,,,,,
215.0,224.124,,,,,,,,,,,,,
220.0,224.036,,,,,,,,,,,,,
225.0,224.036,,,,,,,,,,,,,
230.0,223.948,,,,,,,,,,,,,
235.0,224.036,,,,,,,,,,,,,
240.0,223.948,,,,,,,,,,,,,
245.0,223.948,,,,,,,,,,,,,
250.0,223.86,,,,,,,,,,,,,
255.0,223.86,,,,,,,,,,,,,
260.0,223.772,,,,,,,,,,,,,
265.0,223.772,,,,,,,,,,,,,
270.0,223.684,,,,,,,,,,,,,
275.0,223.772,,,,,,,,,,,,,
280.0,223.508,,,,,,,,,,,,,
285.0,223.508,,,,,,,,,,,,,
290.0,223.596,,,,,,,,,,,,,
295.0,223.508,,,,,,,,,,,,,
300.0,223.508,,,,,,,,,,,,,
305.0,223.332,,,,,,,,,,,,,
310.0,223.332,,,,,,,,,,,,,
315.0,223.332,,,,,,,,,,,,,
320.0,223.156,,,,,,,,,,,,,
325.0,223.068,0.01144,,,,,,,172.0,0.98,0.003,1.2136,0.0241,
330.0,222.716,0.2332,,,,,,,176.0,1.76,0.0039,1.166,0.0118,
335.0,222.452,1.04104,,,,,,,180.0,1.72,0.003,0.8913,0.0072,
340.0,222.1,1.6658400000000002,,,,,,,183.0,1.6,0.0046,0.7305,0.0055,
345.0,221.66000000000005,1.81104,,,,,,,187.0,1.55,0.0046,0.7207,0.0046,
350.0,221.22,1.71336,,,,,,,191.0,1.44,0.0063,0.7337,0.0041,
355.0,220.956,1.5963200000000002,,,,,,,195.0,1.53,0.0073,0.8005,0.0042,
360.0,220.604,1.4740000000000002,,,,,,,193.0,1.78,0.0101,0.7776,0.0046,
365.0,220.34,1.4124,,,,,,,195.0,1.74,0.0106,0.887,0.0045,
370.0,220.164,1.3332000000000002,,,,,,,191.0,1.87,0.0115,0.9209,0.0045,
375.0,219.9,1.24432,,,,,,,190.0,1.68,0.0107,0.8416,0.0042,
380.0,219.636,1.19064,,,,,,,186.0,1.57,0.0089,0.7504,0.0035,
385.0,219.372,1.14312,,,,,,,183.0,1.46,0.0087,0.634,0.0036,
390.0,219.196,1.10616,,,,,,,183.0,1.48,0.008,0.7185,0.0034,
395.0,218.844,1.05776,,,,,,,185.0,1.63,0.0092,0.8464,0.0036,
400.0,218.668,1.0199200000000002,,,,,,,177.0,1.71,0.0089,0.8758,0.004,
405.0,218.58,0.9768,,,,,,,164.0,2.11,0.0107,1.0232,0.0044,
410.0,218.316,0.9328,,,,,,,155.0,1.83,0.0094,0.9462,0.0041,
415.0,218.228,0.91256,,,,,,,140.0,1.55,0.0084,0.7857,0.0033,
420.0,217.964,0.88264,,,,,,,128.0,1.47,0.0071,0.6665,0.0034,
425.0,217.7,0.83424,,,,,,,116.0,1.57,0.0076,0.7231,0.0034,
430.0,217.612,0.80344,,,,,,,101.0,1.65,0.007,0.9002,0.0039,
435.0,217.524,0.79904,,,,,,,87.0,1.62,0.0072,0.9262,0.0041,
440.0,217.26,0.75944,,,,,,,76.0,1.56,0.0061,0.7726,0.0037,
445.0,217.084,0.7304,,,,,,,66.0,1.63,0.0066,0.7151,0.0044,
450.0,216.908,0.7251200000000001,,,,,,,57.0,1.71,0.0074,0.814,0.0056,
455.0,216.908,0.68288,,,,,,,49.0,1.56,0.0073,0.7682,0.0073,
460.0,216.732,0.66528,,,,,,,41.0,1.67,0.0083,0.8356,0.0076,
465.0,216.468,0.65736,,,,,,,36.0,1.58,0.0081,0.6966,0.008,
470.0,216.468,0.61864,,,,,,,29.0,1.65,0.0107,0.8,0.0092,
475.0,216.292,0.60984,,,,,,,24.0,1.56,0.0102,0.5643,0.0105,
480.0,216.116,0.57728,,,,,,,21.0,1.38,0.0128,0.6307,0.0113,
485.0,215.94,0.54912,,,,,,,17.0,1.47,0.0143,0.9257,0.0129,
490.0,215.852,0.5341600000000001,,,,,,,15.0,1.7,0.0229,0.9597,0.0164,
495.0,215.764,0.5209600000000001,,,,,,,13.0,1.42,0.0215,0.9106,0.0181,
500.0,215.676,0.5104000000000001,,,,,,,11.0,1.38,0.0232,0.7474,0.017,
505.0,215.5,0.50072,,,,,,,9.0,1.31,0.0233,0.731,0.0183,
510.0,215.324,0.48664,,,,,,,8.0,1.51,0.0338,0.9533,0.0218,
515.0,215.324,0.4708,,,,,,,,,,,,
520.0,215.236,0.45584,,,,,,,6.0,1.61,0.0381,0.9059,0.0218,
525.0,215.06,0.43912,,,,,,,6.0,1.24,0.0328,0.8244,0.0188,
530.0,214.884,0.4444,,,,,,,5.0,1.23,0.0335,0.7715,0.0175,
535.0,214.796,0.42944,,,,,,,4.0,1.19,0.0353,0.7007,0.0202,
540.0,214.708,0.4136,,,,,,,5.0,1.36,0.0464,0.8156,0.025,
545.0,214.532,0.40304,,,,,,,,,,,,
550.0,214.532,0.39776,,,,,,,4.0,1.38,0.0473,0.8447,0.0223,
555.0,214.532,0.39776,,,,,,,3.0,1.39,0.044,0.7767,0.02,
560.0,214.268,0.4004,,,,,,,3.0,1.08,0.0418,0.6937,0.0193,
565.0,214.18,0.39072,,,,,,,3.0,1.25,0.04,0.7568,0.0183,
570.0,214.18,0.39072,,,,,,,3.0,1.42,0.0436,0.7649,0.0218,
575.0,214.004,0.38456,,,,,,,2.0,1.19,0.0376,0.5372,0.0184,
580.0,213.828,0.39864,,,,,,,2.0,0.92,0.0362,0.617,0.0185,
585.0,213.74,0.39072,,,,,,,3.0,1.29,0.0446,0.8548,0.0195,
590.0,213.652,0.3872,,,,,,,,,,,,
595.0,213.564,0.38192,,,,,,,,,,,,
600.0,213.476,0.38104,,,,,,,3.0,1.35,0.0454,0.6973,0.0224,
605.0,213.388,0.37048,,,,,,,3.0,1.44,0.0501,0.7796,0.0267,
610.0,213.3,0.3608,,,,,,,3.0,1.21,0.0489,0.6599,0.0219,
615.0,213.212,0.352,,,,,,,3.0,1.42,0.0519,0.7233,0.0212,
620.0,213.124,0.37048,,,,,,,3.0,0.98,0.0412,0.7115,0.0223,
625.0,213.036,0.3476,,,,,,,,,,,,
630.0,212.772,0.34584,,,,,,,,,,,,
635.0,213.036,0.35816,,,,,,,,,,,,
640.0,212.86,0.34144,,,,,,,,,,,,
645.0,212.772,0.34232,,,,,,,3.0,1.25,0.0511,0.7081,0.025,
650.0,212.684,0.34848,,,,,,,,,,,,
655.0,212.684,0.35464,,,,,,,,,,,,
660.0,212.684,0.34936,,,,,,,,,,,,
665.0,212.508,0.3432,,,,,,,,,,,,
670.0,212.42,0.33528,,,,,,,,,,,,
675.0,212.332,0.33088,,,,,,,3.0,1.3,0.0585,0.9827,0.0305,
680.0,212.332,0.32912,,,,,,,3.0,1.21,0.0552,0.7489,0.0264,
685.0,212.068,0.32736,,,,,,,3.0,1.07,0.0575,0.9355,0.0347,
