Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),Extinction Area (m2/kg),CO2 (kg/kg),CO (kg/kg),H2O (kg/kg),H'carbs (kg/kg),HCl (kg/kg)
0.0,302.9,,,,,,,,,,,,,
5.0,302.9,,,,,,,,,,,,,
10.0,303.345,,,,,,,,,,,,,
15.0,303.167,,,,,,,,,,,,,
20.0,303.256,,,,,,,,,,,,,
25.0,303.167,,,,,,,,,,,,,
30.0,302.989,,,,,,,,,,,,,
35.0,302.9,,,,,,,,,,,,,
40.0,302.989,,,,,,,,,,,,,
45.0,303.167,,,,,,,,,,,,,
50.0,303.078,,,,,,,,,,,,,
55.0,302.544,0.01424,,,,,,,76.0,0.79,0.0021,0.8989,0.0006,
60.0,302.366,0.0729799999999999,,,,,,,89.0,1.52,0.0021,0.9867,0.0006,
65.0,301.832,0.68619,,,,,,,102.0,2.19,0.0049,1.2667,0.0008,
70.0,301.743,1.22998,,,,,,,114.0,1.5,0.0033,0.8683,0.0005,
75.0,301.565,1.38573,,,,,,,127.0,1.24,0.0037,0.7131,0.0004,
80.0,300.67499999999995,1.43023,,,,,,,140.0,1.0,0.0031,0.5766,0.0004,
85.0,300.23,1.43468,,,,,,,153.0,0.98,0.0038,0.5697,0.0003,
90.0,299.785,1.41332,,,,,,,185.0,1.26,0.0049,0.7189,0.0004,
95.0,299.34,1.41421,,,,,,,215.0,1.27,0.0066,0.7376,0.0005,
100.0,299.073,1.4079799999999998,,,,,,,232.0,1.45,0.0076,0.845,0.0005,
105.0,298.628,1.39196,,,,,,,248.0,1.41,0.0085,0.8442,0.0005,
110.0,298.45,1.35636,,,,,,,265.0,1.16,0.0071,0.6356,0.0004,
115.0,297.916,1.31631,,,,,,,293.0,1.36,0.0092,0.7443,0.0005,
120.0,297.38199999999995,1.29673,,,,,,,309.0,1.6,0.0113,0.8531,0.0007,
125.0,297.38199999999995,1.26825,,,,,,,283.0,1.8,0.013,0.9831,0.0008,
130.0,297.29299999999995,1.22731,,,,,,,261.0,1.9,0.0139,1.0705,0.0008,
135.0,296.759,1.19527,,,,,,,240.0,1.01,0.0067,0.5671,0.0004,
140.0,296.581,1.1748,,,,,,,235.0,1.14,0.0076,0.6252,0.0005,
145.0,295.691,1.1498799999999998,,,,,,,236.0,1.22,0.0071,0.6221,0.0005,
150.0,295.958,1.13208,,,,,,,210.0,1.36,0.0082,0.7124,0.0006,
155.0,295.246,1.14543,,,,,,,199.0,1.72,0.0091,0.8711,0.0008,
160.0,295.246,1.13119,,,,,,,190.0,1.07,0.0058,0.5909,0.0005,
165.0,294.801,1.10716,,,,,,,188.0,1.25,0.0059,0.6931,0.0006,
170.0,294.356,1.08224,,,,,,,197.0,1.2,0.0058,0.58,0.0006,
175.0,294.178,1.07334,,,,,,,189.0,1.44,0.0063,0.838,0.0007,
180.0,294.0,1.04753,,,,,,,173.0,1.98,0.0085,1.1429,0.0009,
185.0,293.733,1.02884,,,,,,,149.0,1.67,0.0063,0.9149,0.0008,
