Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),Extinction Area (m2/kg),CO2 (kg/kg),CO (kg/kg),H2O (kg/kg),H'carbs (kg/kg),HCl (kg/kg)
0.0,465.8,,,,,,,,,,,,,
5.0,465.8,,,,,,,,,,,,,
10.0,466.152,,,,,,,,,,,,,
15.0,465.888,,,,,,,,,,,,,
20.0,465.888,,,,,,,,,,,,,
25.0,466.152,,,,,,,,,,,,,
30.0,465.536,0.02904,,,,,,,125.0,2.12,0.0015,1.3066,0.0005,
35.0,465.272,0.1848,,,,,,,146.0,1.56,0.0008,0.897,0.0003,
40.0,465.184,1.09648,,,,,,,167.0,1.78,0.0025,1.0701,0.0003,
45.0,464.304,1.6192000000000002,,,,,,,189.0,1.3,0.0017,0.7811,0.0002,
50.0,464.128,1.80576,,,,,,,210.0,1.19,0.0029,0.7135,0.0002,
55.0,462.984,1.93776,,,,,,,231.0,1.36,0.0032,0.8317,0.0002,
60.0,462.632,2.06272,,,,,,,252.0,1.34,0.0052,0.8134,0.0002,
65.0,462.192,2.13136,,,,,,,283.0,1.38,0.006,0.8774,0.0002,
70.0,461.488,2.16744,,,,,,,328.0,1.28,0.0089,0.8397,0.0002,
75.0,460.872,2.05216,,,,,,,371.0,1.18,0.0088,0.7876,0.0002,
80.0,460.696,1.8744,,,,,,,392.0,1.33,0.014,0.8963,0.0003,
85.0,459.992,1.77144,,,,,,,378.0,1.54,0.0168,1.0003,0.0003,
90.0,459.904,1.63064,,,,,,,359.0,1.24,0.0162,0.8548,0.0003,
95.0,459.464,1.53296,,,,,,,347.0,1.03,0.0139,0.689,0.0002,
100.0,458.848,1.43352,,,,,,,367.0,0.83,0.0116,0.5792,0.0002,
105.0,458.144,1.3728,,,,,,,398.0,1.06,0.0155,0.6848,0.0003,
110.0,457.88,1.29008,,,,,,,418.0,1.4,0.0205,0.9509,0.0004,
115.0,457.968,1.2012,,,,,,,401.0,1.58,0.0246,1.0554,0.0005,
120.0,457.528,1.1387200000000002,,,,,,,408.0,1.51,0.0228,1.0488,0.0005,
125.0,457.088,1.056,,,,,,,448.0,1.1,0.0181,0.78,0.0004,
130.0,457.176,0.97064,,,,,,,392.0,1.58,0.0223,1.0893,0.0006,
135.0,456.824,0.8932000000000001,,,,,,,344.0,2.44,0.0363,1.7853,0.001,
140.0,456.824,0.8201600000000001,,,,,,,286.0,1.05,0.013,0.7423,0.0005,
145.0,456.736,0.7823200000000001,,,,,,,238.0,1.61,0.0195,1.0495,0.0007,
150.0,456.032,0.72248,,,,,,,191.0,1.58,0.0135,1.0409,0.0007,
155.0,456.384,0.6776000000000001,,,,,,,146.0,1.57,0.0148,1.0397,0.0008,
160.0,456.208,0.6371200000000001,,,,,,,103.0,1.31,0.0091,0.8995,0.0007,
165.0,455.944,0.6072000000000001,,,,,,,85.0,1.09,0.0073,0.7144,0.0006,
170.0,455.504,0.58784,,,,,,,96.0,0.99,0.0053,0.6138,0.0005,
175.0,455.768,0.57904,,,,,,,81.0,1.96,0.0105,1.1731,0.0011,
180.0,455.328,0.5473600000000001,,,,,,,,,,,,
185.0,455.504,0.53152,,,,,,,65.0,1.2,0.006,0.7193,0.0007,
190.0,455.328,0.5482400000000001,,,,,,,60.0,1.61,0.0087,0.9163,0.0009,
195.0,454.976,0.53504,,,,,,,55.0,1.57,0.0094,0.815,0.001,
200.0,454.976,0.53152,,,,,,,45.0,1.38,0.0099,0.8864,0.0009,
205.0,455.152,0.51392,,,,,,,,,,,,
210.0,454.624,0.48664,,,,,,,23.0,1.05,0.0097,0.7252,0.0008,
215.0,454.712,0.44968,,,,,,,18.0,0.77,0.0073,0.5275,0.0006,
220.0,454.448,0.45056,,,,,,,16.0,0.95,0.0096,0.6355,0.0007,
225.0,454.272,0.44352,,,,,,,10.0,1.1,0.012,0.7228,0.0009,
230.0,454.096,0.44,,,,,,,,,,,,
235.0,454.272,0.4312,,,,,,,,,,,,
240.0,454.184,0.42064,,,,,,,,,,,,
245.0,453.832,0.4312,,,,,,,2.0,1.07,0.014,0.6783,0.0009,
250.0,454.096,0.4268,,,,,,,,,,,,
255.0,453.744,0.42064,,,,,,,,,,,,
260.0,453.832,0.41536,,,,,,,,,,,,
265.0,453.832,0.41008,,,,,,,0.0,1.1,0.0166,0.7694,0.001,
270.0,453.568,0.40392,,,,,,,0.0,0.65,0.0111,0.3819,0.0006,
275.0,453.216,0.40656,,,,,,,2.0,0.89,0.0161,0.685,0.0009,
280.0,453.216,0.39952,,,,,,,2.0,1.0,0.0166,0.6197,0.0009,
285.0,453.392,0.38896,,,,,,,,,,,,
290.0,452.864,0.38368,,,,,,,,,,,,
295.0,453.216,0.38808,,,,,,,1.0,1.18,0.021,0.759,0.001,
300.0,453.04,0.3828,,,,,,,,,,,,
305.0,452.776,0.36344,,,,,,,0.0,0.98,0.0205,0.6384,0.0009,
310.0,453.128,0.36608,,,,,,,0.0,0.77,0.0197,0.6183,0.0008,
315.0,452.512,0.36608,,,,,,,0.0,0.78,0.0195,0.5828,0.0008,
320.0,452.424,0.3564,,,,,,,0.0,1.05,0.0248,0.6403,0.0009,
325.0,452.336,0.35552,,,,,,,,,,,,
330.0,452.6,0.37136,,,,,,,,,,,,
335.0,452.688,0.36872,,,,,,,1.0,1.14,0.0293,0.7841,0.001,
340.0,452.248,0.36608,,,,,,,2.0,0.8,0.021,0.4771,0.0007,
345.0,451.984,0.36872,,,,,,,5.0,1.04,0.0266,0.6406,0.0009,
350.0,452.16,0.3696,,,,,,,5.0,1.17,0.031,0.7496,0.001,
355.0,452.072,0.38016,,,,,,,,,,,,
360.0,451.632,0.38544,,,,,,,9.0,0.77,0.0201,0.5572,0.0007,
365.0,451.896,0.38632,,,,,,,13.0,1.26,0.0339,0.8669,0.0012,
370.0,451.456,0.39424,,,,,,,,,,,,
375.0,451.72,0.39952,,,,,,,,,,,,
380.0,451.368,0.39072,,,,,,,,,,,,
385.0,451.632,0.38984,,,,,,,17.0,0.74,0.02,0.4737,0.0007,
390.0,451.192,0.4004,,,,,,,22.0,0.76,0.0219,0.5659,0.0008,
395.0,451.016,0.396,,,,,,,33.0,0.84,0.0239,0.6103,0.0009,
400.0,450.928,0.40744,,,,,,,,,,,,
