Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),Extinction Area (m2/kg),CO2 (kg/kg),CO (kg/kg),H2O (kg/kg),H'carbs (kg/kg),HCl (kg/kg)
0.0,303.0,,,,,,,,,,,,,
5.0,303.0,,,,,,,,,,,,,
10.0,302.472,0.01848,,,,,,,109.0,0.72,0.0004,1.4352,0.0016,
15.0,302.648,0.12584,,,,,,,143.0,1.62,0.0004,1.4064,0.0041,
20.0,301.856,0.88968,,,,,,,176.0,1.59,0.0016,1.1217,0.0018,
25.0,301.592,1.65968,,,,,,,210.0,1.46,0.0014,0.982,0.0016,
30.0,300.888,2.01168,,,,,,,243.0,1.56,0.004,1.2132,0.002,
35.0,300.712,2.08296,,,,,,,277.0,1.42,0.0035,1.0946,0.0017,
40.0,300.096,2.0451200000000003,,,,,,,310.0,1.43,0.0063,1.0626,0.0018,
45.0,299.392,2.22288,,,,,,,320.0,1.22,0.005,0.8526,0.0017,
50.0,298.688,2.37336,,,,,,,337.0,1.16,0.0072,0.7701,0.0019,
55.0,297.896,2.5036,,,,,,,361.0,1.03,0.0068,0.6659,0.0019,
60.0,297.192,2.49304,,,,,,,392.0,1.07,0.0101,0.6947,0.0024,
65.0,296.224,2.39096,,,,,,,425.0,1.12,0.0119,0.7515,0.0034,
70.0,296.048,2.19736,,,,,,,468.0,1.15,0.016,0.8542,0.004,
75.0,295.432,2.00112,,,,,,,481.0,1.11,0.0167,0.8371,0.0038,
80.0,294.992,1.8788,,,,,,,495.0,0.99,0.0167,0.7459,0.0034,
85.0,294.288,1.7802400000000005,,,,,,,485.0,0.96,0.0174,0.7393,0.0044,
90.0,293.936,1.6702400000000002,,,,,,,474.0,1.01,0.0182,0.7758,0.0037,
95.0,293.408,1.5796,,,,,,,486.0,0.93,0.018,0.7053,0.0038,
100.0,293.056,1.52328,,,,,,,487.0,1.06,0.0186,0.785,0.0035,
105.0,292.352,1.45728,,,,,,,482.0,1.15,0.0213,0.8812,0.0041,
110.0,292.352,1.4018400000000002,,,,,,,461.0,1.13,0.0196,0.8999,0.0037,
115.0,291.912,1.34112,,,,,,,457.0,1.06,0.0198,0.8467,0.0033,
120.0,291.472,1.31296,,,,,,,441.0,0.99,0.0152,0.7257,0.0027,
125.0,291.032,1.25136,,,,,,,414.0,1.09,0.0183,0.843,0.0031,
130.0,290.856,1.20472,,,,,,,395.0,1.03,0.0152,0.8092,0.0026,
135.0,290.592,1.15632,,,,,,,411.0,0.98,0.0148,0.8216,0.002,
140.0,290.152,1.09208,,,,,,,414.0,1.2,0.0148,0.8944,0.0022,
145.0,289.712,1.0516,,,,,,,408.0,1.53,0.0211,1.1754,0.0029,
150.0,289.976,1.00848,,,,,,,348.0,1.63,0.0183,1.2678,0.0029,
155.0,289.712,0.95656,,,,,,,291.0,1.68,0.0191,1.3035,0.0026,
160.0,289.272,0.91608,,,,,,,252.0,0.82,0.0075,0.6791,0.0012,
165.0,289.272,0.8703200000000001,,,,,,,213.0,0.93,0.0089,0.7628,0.0012,
