Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),Extinction Area (m2/kg),CO2 (kg/kg),CO (kg/kg),H2O (kg/kg),H'carbs (kg/kg),HCl (kg/kg)
0.0,328.3,,,,,,,,,,,,,
5.0,328.3,,,,,,,,,,,,,
10.0,328.564,,,,,,,,,,,,,
15.0,329.092,,,,,,,,,,,,,
20.0,328.212,,,,,,,,,,,,,
25.0,329.004,,,,,,,,,,,,,
30.0,328.564,,,,,,,,,,,,,
35.0,327.772,,,,,,,,,,,,,
40.0,327.94800000000004,,,,,,,,,,,,,
45.0,328.3,,,,,,,,,,,,,
50.0,327.596,,,,,,,,,,,,,
55.0,327.772,,,,,,,,,,,,,
60.0,327.86,,,,,,,,,,,,,
65.0,328.212,,,,,,,,,,,,,
70.0,327.684,,,,,,,,,,,,,
75.0,327.772,,,,,,,,,,,,,
80.0,328.036,,,,,,,,,,,,,
85.0,328.124,,,,,,,,,,,,,
90.0,327.772,,,,,,,,,,,,,
95.0,327.772,,,,,,,,,,,,,
100.0,328.124,,,,,,,,,,,,,
105.0,328.212,,,,,,,,,,,,,
110.0,327.86,,,,,,,,,,,,,
115.0,327.86,,,,,,,,,,,,,
120.0,327.86,,,,,,,,,,,,,
125.0,328.212,,,,,,,,,,,,,
130.0,327.772,,,,,,,,,,,,,
135.0,327.86,,,,,,,,,,,,,
140.0,328.124,,,,,,,,,,,,,
145.0,328.124,,,,,,,,,,,,,
150.0,327.772,,,,,,,,,,,,,
155.0,327.772,,,,,,,,,,,,,
160.0,327.86,,,,,,,,,,,,,
165.0,328.212,,,,,,,,,,,,,
170.0,327.684,,,,,,,,,,,,,
175.0,327.684,,,,,,,,,,,,,
180.0,327.684,,,,,,,,,,,,,
185.0,327.86,,,,,,,,,,,,,
190.0,327.42,,,,,,,,,,,,,
195.0,327.50800000000004,,,,,,,,,,,,,
200.0,327.596,,,,,,,,,,,,,
205.0,327.596,,,,,,,,,,,,,
210.0,327.332,,,,,,,,,,,,,
215.0,327.244,,,,,,,,,,,,,
220.0,327.332,,,,,,,,,,,,,
225.0,327.42,,,,,,,,,,,,,
230.0,327.156,,,,,,,,,,,,,
235.0,327.244,,,,,,,,,,,,,
240.0,327.156,,,,,,,,,,,,,
245.0,327.50800000000004,,,,,,,,,,,,,
250.0,327.86,0.00088,,,,,,,2087.0,30.71,0.0785,38.6867,0.5784,
255.0,327.42,0.1188,,,,,,,1748.0,8.31,0.0208,5.5172,0.0469,
260.0,327.156,0.71016,,,,,,,1406.0,2.44,0.0054,1.6855,0.0119,
265.0,327.596,1.00936,,,,,,,1070.0,1.58,0.0058,1.0468,0.007,
270.0,327.068,1.0736,,,,,,,729.0,1.34,0.0041,0.8087,0.0035,
275.0,326.276,1.22408,,,,,,,392.0,1.36,0.0051,0.7571,0.0029,
280.0,326.188,1.364,,,,,,,51.0,1.4,0.0053,0.8214,0.0026,
