Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),Extinction Area (m2/kg),CO2 (kg/kg),CO (kg/kg),H2O (kg/kg),H'carbs (kg/kg),HCl (kg/kg)
0.0,330.0,,,,,,,,,,,,,
5.0,330.0,,,,,,,,,,,,,
10.0,329.824,,,,,,,,,,,,,
15.0,330.0,,,,,,,,,,,,,
20.0,330.0,0.02376,,,,,,,74.0,1.28,,1.7612,0.0059,
25.0,329.56,0.17072,,,,,,,106.0,1.59,0.0005,1.1457,0.002,
30.0,329.032,1.1378400000000002,,,,,,,138.0,1.54,0.0004,0.9072,0.0013,
35.0,328.328,2.1419200000000003,,,,,,,170.0,1.55,0.0019,0.8934,0.0011,
40.0,327.536,2.7156800000000003,,,,,,,201.0,1.42,0.0015,0.7361,0.001,
45.0,326.832,3.06856,,,,,,,233.0,1.32,0.0038,0.6892,0.0011,
50.0,325.6,3.3316800000000004,,,,,,,265.0,1.3,0.0038,0.6877,0.0012,
55.0,324.808,3.3616,,,,,,,314.0,1.36,0.007,0.6758,0.0013,
60.0,324.104,3.34752,,,,,,,365.0,1.44,0.0078,0.6835,0.0018,
65.0,323.312,3.2648,,,,,,,419.0,1.48,0.0123,0.6778,0.0018,
70.0,322.52,3.1152,,,,,,,483.0,1.48,0.0137,0.6872,0.0025,
75.0,322.256,2.8661600000000003,,,,,,,532.0,1.28,0.0166,0.6101,0.0033,
80.0,321.64,2.53,,,,,,,558.0,1.23,0.0191,0.5961,0.0035,
85.0,320.848,2.1736,,,,,,,566.0,1.19,0.0235,0.636,0.0042,
90.0,320.584,1.86824,,,,,,,551.0,1.2,0.0266,0.6048,0.0038,
95.0,320.496,1.5928,,,,,,,520.0,1.32,0.0308,0.728,0.0045,
100.0,319.792,1.41328,,,,,,,521.0,1.24,0.0315,0.697,0.0034,
105.0,319.616,1.25136,,,,,,,500.0,1.21,0.0275,0.753,0.0025,
110.0,319.44,1.16864,,,,,,,441.0,1.62,0.037,0.9733,0.0029,
