Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),Extinction Area (m2/kg),CO2 (kg/kg),CO (kg/kg),H2O (kg/kg),H'carbs (kg/kg),HCl (kg/kg)
0.0,323.4,,,,,,,,,,,,,
5.0,323.4,,,,,,,,,,,,,
10.0,323.578,,,,,,,,,,,,,
15.0,323.578,,,,,,,,,,,,,
20.0,323.044,,,,,,,,,,,,,
25.0,323.311,,,,,,,,,,,,,
30.0,323.133,,,,,,,,,,,,,
35.0,323.4,,,,,,,,,,,,,
40.0,323.4,,,,,,,,,,,,,
45.0,323.222,,,,,,,,,,,,,
50.0,323.667,,,,,,,,,,,,,
55.0,323.489,,,,,,,,,,,,,
60.0,323.311,,,,,,,,,,,,,
65.0,323.222,,,,,,,,,,,,,
70.0,323.4,,,,,,,,,,,,,
75.0,323.489,,,,,,,,,,,,,
80.0,323.578,,,,,,,,,,,,,
85.0,323.133,,,,,,,,,,,,,
90.0,323.4,,,,,,,,,,,,,
95.0,323.4,,,,,,,,,,,,,
100.0,322.955,,,,,,,,,,,,,
105.0,323.222,,,,,,,,,,,,,
110.0,323.133,,,,,,,,,,,,,
115.0,323.489,,,,,,,,,,,,,
120.0,323.044,,,,,,,,,,,,,
125.0,322.955,,,,,,,,,,,,,
130.0,322.955,,,,,,,,,,,,,
135.0,323.311,,,,,,,,,,,,,
140.0,323.311,,,,,,,,,,,,,
145.0,323.311,,,,,,,,,,,,,
150.0,323.311,,,,,,,,,,,,,
155.0,323.133,,,,,,,,,,,,,
160.0,322.777,,,,,,,,,,,,,
165.0,322.688,,,,,,,,,,,,,
170.0,323.222,,,,,,,,,,,,,
175.0,323.044,,,,,,,,,,,,,
180.0,322.777,,,,,,,,,,,,,
185.0,322.688,,,,,,,,,,,,,
190.0,322.421,,,,,,,,,,,,,
195.0,322.421,,,,,,,,,,,,,
200.0,322.866,,,,,,,,,,,,,
205.0,322.51,,,,,,,,,,,,,
210.0,322.243,,,,,,,,,,,,,
215.0,322.51,,,,,,,,,,,,,
220.0,322.243,,,,,,,,,,,,,
225.0,322.243,0.0178,,,,,,,156.0,1.87,0.0024,0.9169,0.0007,
230.0,321.709,0.54201,,,,,,,150.0,1.91,0.0032,0.7947,0.0006,
235.0,321.62,1.25757,,,,,,,144.0,1.54,0.0027,0.6428,0.0005,
240.0,321.17499999999995,1.37772,,,,,,,138.0,1.54,0.0043,0.7092,0.0005,
245.0,320.819,1.33945,,,,,,,132.0,1.56,0.0046,0.7131,0.0006,
250.0,320.552,1.23799,,,,,,,126.0,1.64,0.0055,0.7059,0.0006,
255.0,320.463,1.19082,,,,,,,119.0,1.34,0.0047,0.6188,0.0005,
260.0,319.929,1.1596700000000002,,,,,,,112.0,1.47,0.005,0.6554,0.0005,
265.0,319.484,1.17391,,,,,,,120.0,1.56,0.0052,0.6875,0.0006,
270.0,319.395,1.1926,,,,,,,120.0,1.68,0.0053,0.7655,0.0006,
275.0,319.128,1.19616,,,,,,,118.0,2.11,0.0071,0.9705,0.0008,
280.0,318.683,1.18192,,,,,,,123.0,1.49,0.0052,0.733,0.0006,
285.0,318.772,1.16145,,,,,,,117.0,1.46,0.0049,0.6775,0.0006,
290.0,318.238,1.11517,,,,,,,118.0,1.62,0.0061,0.7532,0.0006,
295.0,317.88199999999995,1.14454,,,,,,,109.0,1.22,0.0047,0.5278,0.0005,
300.0,317.88199999999995,1.11072,,,,,,,101.0,1.54,0.0057,0.6344,0.0006,
305.0,317.348,1.08936,,,,,,,99.0,1.46,0.0056,0.6502,0.0006,
310.0,317.17,1.09203,,,,,,,97.0,1.49,0.0055,0.6634,0.0006,
315.0,316.814,1.05376,,,,,,,94.0,1.96,0.0072,0.7796,0.0008,
320.0,316.725,1.01193,,,,,,,90.0,1.76,0.0069,0.7661,0.0008,
325.0,316.458,1.0057,,,,,,,99.0,2.31,0.0092,0.916,0.0011,
330.0,316.28,0.9701,,,,,,,94.0,2.24,0.0091,0.9141,0.0011,
335.0,316.28,0.96031,,,,,,,90.0,2.1,0.0089,0.8341,0.001,
340.0,316.013,0.94874,,,,,,,86.0,1.67,0.0082,0.6673,0.0008,
345.0,315.746,0.93895,,,,,,,84.0,1.34,0.0068,0.5084,0.0007,
350.0,315.479,0.91225,,,,,,,87.0,1.59,0.0081,0.5817,0.0008,
