Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),Extinction Area (m2/kg),CO2 (kg/kg),CO (kg/kg),H2O (kg/kg),H'carbs (kg/kg),HCl (kg/kg)
0.0,329.4,,,,,,,,,,,,,
5.0,329.4,,,,,,,,,,,,,
10.0,329.75199999999995,,,,,,,,,,,,,
15.0,329.928,,,,,,,,,,,,,
20.0,329.664,0.0,,,,,,,45.0,0.4,,1.721,0.0058,
25.0,329.488,0.01408,,,,,,,75.0,1.22,0.0006,1.1793,0.0031,
30.0,328.96,0.44616,,,,,,,104.0,1.54,0.0005,1.0213,0.0014,
35.0,328.344,1.50568,,,,,,,134.0,1.55,0.002,0.9571,0.0014,
40.0,327.64,2.30736,,,,,,,164.0,1.43,0.0016,0.8304,0.0012,
45.0,326.936,2.71832,,,,,,,193.0,1.35,0.0039,0.7355,0.0012,
50.0,325.792,3.01312,,,,,,,223.0,1.29,0.0036,0.6762,0.0014,
55.0,325.0,3.1530400000000003,,,,,,,278.0,1.3,0.0062,0.659,0.0012,
60.0,324.12,3.1732800000000005,,,,,,,351.0,1.52,0.0075,0.7907,0.0022,
65.0,323.416,3.1504000000000003,,,,,,,396.0,1.6,0.0115,0.8141,0.0026,
70.0,322.976,3.0368800000000005,,,,,,,435.0,1.66,0.0129,0.8374,0.0033,
75.0,322.36,2.88024,,,,,,,481.0,1.43,0.0146,0.7164,0.003,
80.0,321.832,2.689280000000001,,,,,,,490.0,1.34,0.0154,0.7044,0.0037,
85.0,321.04,2.4596,,,,,,,509.0,1.39,0.0196,0.7462,0.0043,
90.0,320.77599999999995,2.23256,,,,,,,516.0,1.11,0.0181,0.6329,0.0037,
95.0,320.336,2.00816,,,,,,,541.0,1.23,0.0223,0.6985,0.0044,
100.0,319.368,1.75648,,,,,,,592.0,1.22,0.0251,0.6967,0.0049,
105.0,319.456,1.57696,,,,,,,569.0,1.41,0.0294,0.8418,0.0056,
110.0,319.19199999999995,1.40448,,,,,,,523.0,1.83,0.043,1.0602,0.0055,
115.0,318.928,1.24872,,,,,,,478.0,1.37,0.0273,0.8201,0.0039,
120.0,318.664,1.1343200000000002,,,,,,,445.0,1.17,0.0258,0.7414,0.0029,
125.0,318.488,1.04984,,,,,,,390.0,1.46,0.0238,0.9811,0.0027,
130.0,318.048,0.97856,,,,,,,352.0,1.61,0.028,1.0704,0.0028,
135.0,318.048,0.92136,,,,,,,291.0,1.23,0.016,0.7807,0.002,
140.0,317.872,0.8738400000000001,,,,,,,253.0,1.65,0.022,1.1316,0.0022,
145.0,317.432,0.8465600000000001,,,,,,,250.0,1.12,0.0092,0.7016,0.0012,
150.0,317.60799999999995,0.82896,,,,,,,236.0,1.41,0.0119,0.8742,0.0015,
155.0,316.904,0.8228000000000001,,,,,,,252.0,1.94,0.0116,1.1877,0.0023,
160.0,317.08,0.8052,,,,,,,238.0,1.55,0.0092,1.0367,0.0017,
165.0,316.992,0.78144,,,,,,,228.0,2.88,0.0115,1.615,0.0031,
170.0,316.72799999999995,0.7647200000000001,,,,,,,218.0,1.76,0.007,1.0592,0.0018,
175.0,316.64,0.7568,,,,,,,209.0,1.68,0.0052,0.9472,0.0016,
180.0,316.464,0.7497600000000001,,,,,,,198.0,1.76,0.0058,1.0548,0.0018,
185.0,316.28799999999995,0.7559200000000001,,,,,,,180.0,1.56,0.0045,0.8135,0.0015,
190.0,316.2,0.7612000000000001,,,,,,,162.0,1.54,0.0044,0.7831,0.0016,
195.0,316.024,0.7163200000000001,,,,,,,154.0,1.39,0.0042,0.8763,0.0014,
200.0,315.76,0.70488,,,,,,,166.0,1.25,0.0039,0.7947,0.0013,
205.0,315.58399999999995,0.6934400000000001,,,,,,,158.0,1.49,0.004,0.9474,0.0016,
210.0,315.496,0.6732,,,,,,,146.0,2.18,0.0057,1.5027,0.0022,
215.0,315.408,0.6696799999999999,,,,,,,128.0,2.11,0.0058,1.4579,0.0023,
220.0,315.32,0.64328,,,,,,,113.0,1.88,0.0053,1.2273,0.002,
225.0,315.14399999999995,0.6318400000000001,,,,,,,109.0,1.53,0.0035,1.028,0.0019,
230.0,315.056,0.6177600000000001,,,,,,,100.0,1.56,0.0038,1.0907,0.0019,
235.0,314.88,0.60368,,,,,,,92.0,2.11,0.0054,1.4956,0.0026,
240.0,314.792,0.5887200000000001,,,,,,,90.0,2.04,0.0051,1.3663,0.0026,
245.0,314.792,0.57552,,,,,,,87.0,1.47,0.0038,0.9008,0.0019,
250.0,314.616,0.57288,,,,,,,85.0,1.59,0.0037,0.7842,0.0019,
255.0,314.352,0.5720000000000001,,,,,,,74.0,1.48,0.0037,0.877,0.0019,
260.0,314.352,0.58696,,,,,,,61.0,1.54,0.0038,0.9592,0.0019,
265.0,314.26399999999995,0.57816,,,,,,,50.0,0.93,0.003,0.5095,0.0012,
270.0,314.0,0.57464,,,,,,,45.0,0.72,0.0024,0.4047,0.001,
275.0,313.56,0.53504,,,,,,,484.0,0.76,0.0026,0.4754,0.0011,
280.0,313.472,0.528,,,,,,,412.0,1.06,0.0035,0.6661,0.0014,
285.0,313.296,0.51568,,,,,,,,,,,,
290.0,313.208,0.5244800000000001,,,,,,,,,,,,
295.0,313.56,0.53064,,,,,,,,,,,,
300.0,313.56,0.5227200000000001,,,,,,,196.0,1.36,0.005,1.1451,0.0022,
305.0,312.944,0.5227200000000001,,,,,,,145.0,0.74,0.0028,0.5211,0.0012,
310.0,312.944,0.5332800000000001,,,,,,,89.0,0.91,0.0035,0.6444,0.0016,
315.0,312.768,0.52976,,,,,,,,,,,,
320.0,312.768,0.5209600000000001,,,,,,,187.0,1.53,0.0063,1.1991,0.0027,
325.0,312.67999999999995,0.50952,,,,,,,,,,,,
330.0,312.504,0.51304,,,,,,,146.0,1.76,0.0065,1.1112,0.0028,
335.0,312.856,0.5200800000000001,,,,,,,135.0,1.3,0.0048,0.7766,0.0022,
340.0,312.152,0.5121600000000001,,,,,,,98.0,1.26,0.0046,0.7388,0.002,
345.0,312.152,0.5104000000000001,,,,,,,63.0,1.65,0.0062,1.0874,0.0027,
350.0,312.152,0.50688,,,,,,,,,,,,
355.0,312.328,0.51392,,,,,,,,,,,,
360.0,312.23999999999995,0.51656,,,,,,,,,,,,
365.0,312.23999999999995,0.5148,,,,,,,141.0,1.84,0.0067,1.1845,0.0028,
370.0,312.064,0.52536,,,,,,,169.0,1.73,0.0065,1.2858,0.0028,
375.0,311.976,0.53944,,,,,,,171.0,1.76,0.0064,1.3318,0.0027,
380.0,311.888,0.54912,,,,,,,,,,,,
385.0,311.79999999999995,0.55176,,,,,,,161.0,1.72,0.0046,0.9594,0.0024,
