Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),Extinction Area (m2/kg),CO2 (kg/kg),CO (kg/kg),H2O (kg/kg),H'carbs (kg/kg),HCl (kg/kg)
0.0,303.4,,,,,,,,,,,,,
5.0,303.4,,,,,,,,,,,,,
10.0,303.31199999999995,,,,,,,,,,,,,
15.0,303.4,,,,,,,,,,,,,
20.0,303.4,,,,,,,,,,,,,
25.0,303.224,,,,,,,,,,,,,
30.0,303.31199999999995,,,,,,,,,,,,,
35.0,303.31199999999995,,,,,,,,,,,,,
40.0,303.4,,,,,,,,,,,,,
45.0,303.31199999999995,,,,,,,,,,,,,
50.0,303.31199999999995,,,,,,,,,,,,,
55.0,303.31199999999995,,,,,,,,,,,,,
60.0,303.4,,,,,,,,,,,,,
65.0,303.4,,,,,,,,,,,,,
70.0,303.224,,,,,,,,,,,,,
75.0,303.31199999999995,,,,,,,,,,,,,
80.0,303.31199999999995,,,,,,,,,,,,,
85.0,303.136,,,,,,,,,,,,,
90.0,303.224,,,,,,,,,,,,,
95.0,303.224,,,,,,,,,,,,,
100.0,303.224,,,,,,,,,,,,,
105.0,303.31199999999995,,,,,,,,,,,,,
110.0,303.224,,,,,,,,,,,,,
115.0,303.224,,,,,,,,,,,,,
120.0,303.224,,,,,,,,,,,,,
125.0,303.31199999999995,,,,,,,,,,,,,
130.0,303.31199999999995,,,,,,,,,,,,,
135.0,303.224,,,,,,,,,,,,,
140.0,303.224,,,,,,,,,,,,,
145.0,303.224,,,,,,,,,,,,,
150.0,303.224,,,,,,,,,,,,,
155.0,303.224,,,,,,,,,,,,,
160.0,303.136,,,,,,,,,,,,,
165.0,303.136,,,,,,,,,,,,,
170.0,303.136,,,,,,,,,,,,,
175.0,303.224,,,,,,,,,,,,,
180.0,303.048,,,,,,,,,,,,,
185.0,302.96,,,,,,,,,,,,,
190.0,303.048,,,,,,,,,,,,,
195.0,302.96,,,,,,,,,,,,,
200.0,302.96,,,,,,,,,,,,,
205.0,302.784,,,,,,,,,,,,,
210.0,302.872,,,,,,,,,,,,,
215.0,302.872,,,,,,,,,,,,,
220.0,302.784,,,,,,,,,,,,,
225.0,302.608,,,,,,,,,,,,,
230.0,302.608,0.01496,,,,,,,178.0,1.5,0.0113,1.1402,0.025,
235.0,302.52,0.09152,,,,,,,156.0,1.69,0.007,0.9106,0.011,
240.0,302.52,0.33176,,,,,,,134.0,1.37,0.0061,0.5999,0.0073,
245.0,302.16799999999995,0.5324,,,,,,,112.0,1.13,0.005,0.6457,0.0062,
250.0,302.08,0.5843200000000001,,,,,,,90.0,0.96,0.0045,0.5223,0.0059,
255.0,301.816,0.55264,,,,,,,68.0,1.16,0.0057,0.7236,0.0076,
260.0,301.64,0.51744,,,,,,,46.0,1.11,0.0059,0.6611,0.0063,
265.0,301.552,0.51832,,,,,,,39.0,1.16,0.0066,0.72,0.0074,
270.0,301.28799999999995,0.55264,,,,,,,33.0,1.12,0.0058,0.5974,0.0064,
275.0,301.2,0.54032,,,,,,,31.0,1.02,0.0055,0.7412,0.0062,
280.0,300.936,0.55528,,,,,,,31.0,1.27,0.0069,0.7452,0.0079,
285.0,300.848,0.5473600000000001,,,,,,,29.0,1.31,0.0063,0.5727,0.0072,
290.0,300.76,0.5596800000000001,,,,,,,29.0,1.2,0.0064,0.6638,0.006,
295.0,300.496,0.55264,,,,,,,29.0,1.06,0.0056,0.6783,0.0054,
300.0,300.232,0.55704,,,,,,,31.0,1.26,0.0052,0.6157,0.0044,
305.0,300.056,0.6063200000000001,,,,,,,33.0,1.35,0.0051,0.5835,0.0029,
