Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),Extinction Area (m2/kg),CO2 (kg/kg),CO (kg/kg),H2O (kg/kg),H'carbs (kg/kg),HCl (kg/kg)
0.0,332.1,,,,,,,,,,,,,
5.0,332.1,,,,,,,,,,,,,
10.0,332.1,,,,,,,,,,,,,
15.0,332.18800000000005,,,,,,,,,,,,,
20.0,332.18800000000005,,,,,,,,,,,,,
25.0,332.1,,,,,,,,,,,,,
30.0,332.18800000000005,,,,,,,,,,,,,
35.0,332.18800000000005,,,,,,,,,,,,,
40.0,332.18800000000005,,,,,,,,,,,,,
45.0,332.1,,,,,,,,,,,,,
50.0,332.1,,,,,,,,,,,,,
55.0,332.18800000000005,,,,,,,,,,,,,
59.9,332.18800000000005,,,,,,,,,,,,,
65.0,332.18800000000005,,,,,,,,,,,,,
70.0,332.18800000000005,,,,,,,,,,,,,
74.9,332.18800000000005,,,,,,,,,,,,,
80.0,332.18800000000005,,,,,,,,,,,,,
85.0,332.18800000000005,,,,,,,,,,,,,
89.9,332.012,,,,,,,,,,,,,
95.0,332.012,,,,,,,,,,,,,
100.0,332.012,,,,,,,,,,,,,
105.0,332.18800000000005,,,,,,,,,,,,,
110.0,332.18800000000005,,,,,,,,,,,,,
115.0,332.012,,,,,,,,,,,,,
120.0,332.1,,,,,,,,,,,,,
125.0,332.012,,,,,,,,,,,,,
130.0,332.012,,,,,,,,,,,,,
134.9,332.1,,,,,,,,,,,,,
140.0,332.012,,,,,,,,,,,,,
145.0,332.1,,,,,,,,,,,,,
150.0,331.92400000000004,,,,,,,,,,,,,
155.0,331.836,,,,,,,,,,,,,
160.0,331.836,,,,,,,,,,,,,
165.0,331.92400000000004,,,,,,,,,,,,,
170.0,331.92400000000004,,,,,,,,,,,,,
175.0,331.836,,,,,,,,,,,,,
180.0,331.74800000000005,,,,,,,,,,,,,
184.9,331.74800000000005,,,,,,,,,,,,,
190.0,331.66,,,,,,,,,,,,,
195.0,331.836,,,,,,,,,,,,,
200.0,331.66,,,,,,,,,,,,,
205.0,331.74800000000005,,,,,,,,,,,,,
210.0,331.572,,,,,,,,,,,,,
215.0,331.66,,,,,,,,,,,,,
219.9,331.572,,,,,,,,,,,,,
224.9,331.396,,,,,,,,,,,,,
230.0,331.396,,,,,,,,,,,,,
235.0,331.48400000000004,,,,,,,,,,,,,
240.0,331.396,,,,,,,,,,,,,
245.0,331.30800000000005,,,,,,,,,,,,,
250.0,331.22,,,,,,,,,,,,,
255.0,331.30800000000005,,,,,,,,,,,,,
259.9,331.22,,,,,,,,,,,,,
264.9,331.22,,,,,,,,,,,,,
270.0,331.132,,,,,,,,,,,,,
275.0,331.04400000000004,,,,,,,,,,,,,
280.0,331.132,,,,,,,,,,,,,
285.0,330.956,,,,,,,,,,,,,
290.0,331.04400000000004,,,,,,,,,,,,,
295.0,330.868,,,,,,,,,,,,,
300.0,330.868,,,,,,,,,,,,,
305.0,330.868,0.0132,,,,,,,213.0,1.61,0.0035,1.5946,0.0285,
310.0,330.692,0.18656,,,,,,,207.0,1.61,0.0018,1.121,0.0103,
314.9,330.428,0.7013600000000001,,,,,,,202.0,1.49,0.0026,0.9021,0.007,
320.0,329.988,1.04984,,,,,,,196.0,1.29,0.002,0.6707,0.0039,
325.0,329.72400000000005,1.30768,,,,,,,190.0,1.28,0.0036,0.673,0.0032,
330.0,329.196,1.38248,,,,,,,185.0,1.46,0.0043,0.6851,0.003,
334.9,328.932,1.3244,,,,,,,179.0,1.44,0.0061,0.6932,0.0027,
340.0,328.84400000000005,1.2364000000000002,,,,,,,158.0,1.52,0.0067,0.8113,0.0025,
345.0,328.404,1.21616,,,,,,,141.0,1.33,0.0063,0.7022,0.0021,
350.0,328.052,1.1748,,,,,,,131.0,1.18,0.0059,0.6497,0.0017,
354.9,327.788,1.14928,,,,,,,128.0,1.29,0.0063,0.6955,0.0018,
360.0,327.43600000000004,1.1,,,,,,,127.0,1.31,0.0062,0.658,0.0017,
365.0,327.26000000000005,1.1,,,,,,,128.0,1.35,0.0051,0.5262,0.0016,
370.0,326.82000000000005,1.0859200000000002,,,,,,,131.0,1.34,0.0053,0.7021,0.0017,
375.0,326.644,1.05248,,,,,,,136.0,1.37,0.005,0.6407,0.0016,
380.0,326.38,1.00584,,,,,,,139.0,1.48,0.0056,0.6635,0.0017,
