Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),Extinction Area (m2/kg),CO2 (kg/kg),CO (kg/kg),H2O (kg/kg),H'carbs (kg/kg),HCl (kg/kg)
0.0,461.3,,,,,,,,,,,,,
5.0,461.3,,,,,,,,,,,,,
10.0,460.855,,,,,,,,,,,,,
15.0,461.211,,,,,,,,,,,,,
20.0,460.766,,,,,,,,,,,,,
25.0,461.211,,,,,,,,,,,,,
30.0,461.122,,,,,,,,,,,,,
35.0,460.944,,,,,,,,,,,,,
40.0,460.499,,,,,,,,,,,,,
45.0,461.122,,,,,,,,,,,,,
50.0,460.944,0.0,,,,,,,110.0,1.81,0.0015,1.7836,0.0007,
55.0,460.143,0.32129,,,,,,,142.0,1.2,0.0017,0.7739,0.0003,
60.0,459.876,1.08135,,,,,,,175.0,1.15,0.0016,0.6594,0.0003,
65.0,458.808,1.68121,,,,,,,207.0,1.36,0.004,0.7785,0.0003,
70.0,458.541,1.85209,,,,,,,240.0,1.25,0.0038,0.6992,0.0003,
75.0,458.274,1.85209,,,,,,,272.0,1.56,0.008,0.8582,0.0004,
80.0,457.384,1.82272,,,,,,,305.0,1.36,0.0073,0.7369,0.0004,
85.0,457.295,1.7515200000000002,,,,,,,329.0,1.43,0.0103,0.7445,0.0004,
90.0,456.672,1.6838799999999998,,,,,,,330.0,1.65,0.0126,0.8948,0.0005,
95.0,456.494,1.6002200000000002,,,,,,,311.0,1.44,0.0132,0.7889,0.0004,
100.0,456.049,1.54415,,,,,,,297.0,1.34,0.0123,0.6932,0.0004,
105.0,455.693,1.49253,,,,,,,282.0,1.0,0.0101,0.5744,0.0003,
110.0,455.07,1.48274,,,,,,,297.0,1.24,0.0123,0.655,0.0004,
115.0,454.447,1.41688,,,,,,,323.0,1.26,0.0124,0.6461,0.0004,
120.0,454.625,1.40976,,,,,,,317.0,1.7,0.0173,0.8391,0.0006,
125.0,453.913,1.34924,,,,,,,322.0,2.02,0.0199,1.0948,0.0007,
130.0,453.913,1.2994,,,,,,,299.0,1.61,0.0162,0.8578,0.0006,
135.0,453.646,1.24422,,,,,,,260.0,1.71,0.0164,0.8897,0.0007,
140.0,453.379,1.16679,,,,,,,223.0,1.27,0.0126,0.6906,0.0005,
145.0,453.023,1.10449,,,,,,,189.0,0.99,0.008,0.4538,0.0004,
150.0,452.667,1.02706,,,,,,,166.0,1.18,0.0101,0.6403,0.0005,
155.0,452.044,1.02617,,,,,,,148.0,1.14,0.009,0.6195,0.0005,
160.0,452.311,0.97989,,,,,,,129.0,1.55,0.0128,0.8394,0.0008,
165.0,451.688,0.94162,,,,,,,115.0,1.54,0.0108,0.714,0.0007,
170.0,451.777,0.9078,,,,,,,111.0,1.12,0.0081,0.5701,0.0006,
175.0,451.243,0.90246,,,,,,,115.0,1.57,0.0122,0.7487,0.0008,
180.0,451.065,0.8953399999999999,,,,,,,113.0,1.42,0.0108,0.6904,0.0007,
185.0,450.976,0.89623,,,,,,,102.0,2.29,0.0207,1.1169,0.0012,
190.0,450.709,0.8668600000000001,,,,,,,92.0,1.82,0.0169,0.9248,0.001,
195.0,450.709,0.8508399999999999,,,,,,,87.0,1.42,0.0142,0.7017,0.0008,
200.0,450.353,0.85974,,,,,,,83.0,1.31,0.0141,0.6489,0.0008,
205.0,450.086,0.8508399999999999,,,,,,,78.0,1.53,0.016,0.73,0.0009,
210.0,449.908,0.80812,,,,,,,69.0,2.07,0.0212,0.9001,0.0012,
215.0,449.997,0.7823100000000001,,,,,,,64.0,2.16,0.0214,0.7523,0.0012,
220.0,449.73,0.7769699999999999,,,,,,,59.0,1.92,0.019,0.8259,0.001,
225.0,449.463,0.79477,,,,,,,59.0,1.62,0.0176,0.818,0.0009,
230.0,449.374,0.7832,,,,,,,63.0,1.33,0.015,0.7944,0.0008,
235.0,449.285,0.77163,,,,,,,76.0,1.19,0.0133,0.5959,0.0007,
240.0,448.751,0.7751899999999999,,,,,,,108.0,1.41,0.0158,0.6907,0.0008,
245.0,448.484,0.79388,,,,,,,117.0,1.3,0.0155,0.6006,0.0007,
250.0,448.662,0.8188,,,,,,,122.0,1.92,0.0248,1.0731,0.0011,
255.0,448.217,0.80367,,,,,,,168.0,1.45,0.0199,0.7578,0.0009,
260.0,448.217,0.76184,,,,,,,188.0,1.37,0.0194,0.7011,0.0009,
265.0,447.772,0.7565,,,,,,,,,,,,
270.0,447.95,0.73959,,,,,,,179.0,2.68,0.0405,1.4842,0.0018,
275.0,448.039,0.71378,,,,,,,154.0,2.62,0.0371,1.4296,0.0017,
280.0,447.683,0.72268,,,,,,,135.0,1.24,0.0177,0.5975,0.0008,
285.0,447.416,0.7146699999999999,,,,,,,143.0,0.75,0.0109,0.3758,0.0005,
290.0,447.238,0.72446,,,,,,,161.0,0.98,0.0136,0.444,0.0007,
295.0,446.704,0.70577,,,,,,,181.0,1.6,0.0252,0.8634,0.0011,
300.0,446.793,0.7253499999999999,,,,,,,180.0,1.93,0.0288,1.0499,0.0013,
305.0,446.882,0.71823,,,,,,,182.0,1.89,0.0326,0.9666,0.0013,
310.0,446.437,0.7253499999999999,,,,,,,197.0,1.06,0.0195,0.6133,0.0008,
315.0,446.259,0.72268,,,,,,,199.0,1.16,0.0227,0.609,0.0008,
320.0,446.081,0.70221,,,,,,,209.0,1.54,0.0306,0.7587,0.0011,
325.0,446.081,0.70043,,,,,,,232.0,1.43,0.0282,0.7751,0.001,
330.0,445.814,0.70755,,,,,,,343.0,1.33,0.0277,0.7706,0.0009,
335.0,445.458,0.73158,,,,,,,714.0,1.47,0.0338,0.7724,0.001,
340.0,445.458,0.74137,,,,,,,,,,,,
345.0,445.369,0.74849,,,,,,,,,,,,
350.0,445.369,0.74849,,,,,,,612.0,2.42,0.0637,1.2946,0.0017,
355.0,445.369,0.76718,,,,,,,537.0,1.0,0.0304,0.5407,0.0007,
