Time (s),Mass (g),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),HRR (kW/m2),MFR (kg/s)
0.0,47.42545,0.20945762420000003,0.0004448274,1.70703e-05,1.557525419182107,0.027018260235316824
1.0,47.347615,0.2094587399,0.0004553206,1.59813e-05,1.3869337999697608,0.02688487920546306
2.0,47.487777,0.20949675639999998,0.0004750746,1.70781e-05,-0.9603692930388135,0.026577734602047758
3.0,47.526723,0.2095254471,0.0004911201,1.92074e-05,-2.769257622192941,0.026686771211977125
4.0,47.445671,0.2095318611,0.0004726749,2.06805e-05,-2.9500246694611296,0.02680051650142023
5.0,47.348172,0.2095100348,0.0004578761,1.9819400000000002e-05,-1.564906121456756,0.0269625216148166
6.0,47.249186,0.2094823358,0.0004486858,1.9216299999999998e-05,0.09186459987893081,0.026321343211018842
7.0,47.309985,0.209483676,0.0004497942,1.96105e-05,-0.0008836398884105834,0.02614480589720938
8.0,47.24892,0.20952201980000001,0.00046939880000000005,2.05302e-05,-2.3190529464453298,0.026278377667135734
9.0,47.22963,0.209549008,0.0004839888,2.2361400000000002e-05,-3.9434626699535467,0.026023112416781322
10.0,47.229805,0.2095500762,0.0004702893,2.34643e-05,-3.944031644376469,0.026540968806128603
11.0,47.22958,0.2095225536,0.0004509262,2.13437e-05,-2.2187171108874852,0.02707634522658381
12.0,47.148786,0.2094786736,0.0004440083,1.91001e-05,0.3495343091504061,0.026586351535035017
13.0,47.04751,0.20949198830000001,0.0004538707,1.83518e-05,-0.473150082732776,0.0262250755426747
14.0,47.027255,0.20952945020000002,0.0004750614,1.98686e-05,-2.755472098844078,0.02610498232656482
15.0,47.013752,0.2095504553,0.00047846350000000005,2.15766e-05,-4.072337820495314,0.026867108323375605
16.0,46.944283,0.2095469514,0.0004586481,2.04653e-05,-3.5897576097075605,0.026594204242790343
17.0,47.008103,0.2095150963,0.00044557470000000004,1.80076e-05,-1.6380692489152338,0.026475999102655603
18.0,46.95677,0.20947552989999998,0.00044437169999999996,1.6802e-05,0.5538534952136742,0.026235644051903394
19.0,47.010574,0.2094975835,0.00045730399999999996,1.67678e-05,-0.7897068876665778,0.02637905822951357
20.0,46.947716,0.2095345059,0.0004821734,1.83788e-05,-3.139256984047237,0.026604775021788624
21.0,46.846346,0.20955189789999998,0.0004812806,2.18896e-05,-4.0712793537219625,0.02609944608623726
22.0,46.825938,0.2095433732,0.0004619712,2.2605099999999998e-05,-3.465302680271807,0.026541029557071123
23.0,46.825955,0.20950477010000002,0.00045567629999999996,2.27948e-05,-1.2820918274836992,0.02651637555446759
24.0,46.745025,0.209476016,0.00046310579999999995,2.3305700000000003e-05,0.19628075350958665,0.026607942477072582
25.0,46.724745,0.2094907001,0.0004864592,2.52995e-05,-0.9035954173633728,0.026248871508620784
26.0,46.724751,0.2095189172,0.0005118166,2.83115e-05,-2.749161355717262,0.025999536926153973
27.0,46.566928,0.20952693069999997,0.000512339,3.1235e-05,-3.317976958831673,0.026633287424911035
28.0,46.528603,0.209502494,0.0005065200999999999,3.19733e-05,-1.8595465291139204,0.02576229738107518
29.0,46.610023,0.20945797850000003,0.0005093146,3.2864700000000004e-05,0.46882513723543084,0.026350140682931407
30.0,46.630344,0.2094241741,0.0005224442,3.44583e-05,2.1253413439931155,0.02633726600706406
31.0,46.549018,0.2094542732,0.0005568133,3.8658299999999995e-05,0.0202806344041507,0.02621050375326881
32.0,46.528335,0.2094855571,0.0005816405,4.43479e-05,-2.060679927333096,0.026234945553328684
33.0,46.528318,0.2094940321,0.0005876021,4.8545100000000004e-05,-2.6935200554544028,0.026510668736756712
34.0,46.609779,0.209474634,0.0005788248,4.8652499999999995e-05,-1.496709962194304,0.025865602559466128
35.0,46.54882,0.20941383040000003,0.0005815568000000001,4.85726e-05,1.7509420368356927,0.02635920448891867
36.0,46.447497,0.2094034079,0.0005876678,4.90923e-05,2.259810945428734,0.026614211186875222
37.0,46.422182,0.20943881439999998,0.0006059121,5.08615e-05,0.07110405971291298,0.025978186552840576
38.0,46.507401,0.2094691658,0.0006186156000000001,5.2379799999999996e-05,-1.698850723510475,0.025566715476416094
39.0,46.447344,0.20947350320000002,0.0005954274,5.3903299999999996e-05,-1.728242732748922,0.02600644730845097
40.0,46.357157,0.2094483094,0.0005726065,5.31017e-05,-0.10696551828991335,0.02643430034163669
41.0,46.330695,0.2094028505,0.0005506966,5.01007e-05,2.6648196404996867,0.02630175383140331
42.0,46.328467,0.20941152500000002,0.0005552625,4.93961e-05,2.149733268988773,0.02622992355336566
43.0,46.328655,0.20946046549999997,0.0005701352,4.9759299999999996e-05,-0.6811660330755608,0.02653547701127109
44.0,46.247095,0.2094898715,0.0005786659999999999,5.11756e-05,-2.3738495156532244,0.026078039804648536
45.0,46.226954,0.209489716,0.0005536349,4.97015e-05,-2.0806089822061424,0.026392802255062835
46.0,46.226731,0.2094610281,0.00053452,4.6681099999999996e-05,-0.24124526774232083,0.026110372919836394
47.0,46.227302,0.2094185434,0.0005241773,4.44477e-05,2.1955451412769773,0.026000522525027894
48.0,46.227105,0.2094358964,0.0005236358,4.379959999999999e-05,1.2889703827175722,0.026118082604791683
49.0,46.145012,0.20947415379999998,0.0005481074,4.58175e-05,-1.1093132590892445,0.026684196178388294
50.0,46.206427,0.20950813629999998,0.0005472021,4.88789e-05,-2.9836085401384347,0.026295588840022293
51.0,46.227073,0.20950605830000002,0.0005205769999999999,4.89107e-05,-2.5825800692972902,0.026437682121680305
52.0,46.227125,0.2094704047,0.000507689,4.7827299999999995e-05,-0.4671725562823785,0.026249649735643036
53.0,46.227177,0.20943665320000002,0.0005068344,4.7070599999999996e-05,1.3985884697774351,0.02652796855815475
