Time (s),Mass (g),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),HRR (kW/m2),MFR (kg/s)
0.0,48.131089,0.2095649251,0.00048573940000000003,2.29037e-05,-0.9575126400736509,0.025831647982441405
1.0,48.532767,0.20952067400000002,0.00047779269999999996,2.12148e-05,1.513446915490477,0.02572106589165827
2.0,47.668411,0.2095300551,0.00048405940000000004,2.03048e-05,0.9708469827058961,0.025935752957506605
3.0,47.673289,0.2095680197,0.0005000464999999999,2.06395e-05,-1.230680229697419,0.025626074032757216
4.0,48.053755,0.20959167690000002,0.0005141833,2.2565100000000002e-05,-2.678568399118147,0.025677734307716048
5.0,48.215056,0.2095895298,0.0004964914,2.23061e-05,-2.357853881185763,0.025615761724690624
6.0,48.235673,0.20955690789999998,0.0004815854,2.03515e-05,-0.4330358466451878,0.025600933209091875
7.0,48.388712,0.20951829579999998,0.0004781502,1.8767000000000002e-05,1.6745054930979266,0.025629433062782786
8.0,48.429021,0.209554938,0.0004940282,1.87594e-05,-0.43858236018104996,0.025651432680253945
9.0,48.430255,0.20959557360000003,0.0005195335,1.9813500000000003e-05,-2.9089278067499413,0.025809763549636735
10.0,48.610472,0.209613533,0.0005246851,2.16607e-05,-3.9267437423517566,0.025613865201894213
11.0,48.715361,0.2096047687,0.0005114761,1.9995299999999998e-05,-3.248814476389459,0.025318032494157008
12.0,48.488658,0.20955254480000002,0.0005073055,1.80801e-05,-0.44931800258083915,0.025794453234677644
13.0,48.429778,0.2095024042,0.0005111702,1.70065e-05,2.210160488525254,0.02597486434472209
14.0,48.430185,0.20951048549999998,0.0005251197,1.73749e-05,1.5755888879601756,0.02535994123750894
15.0,48.43005,0.2095278761,0.0005401555,1.98801e-05,0.45986304222546226,0.025584469283139018
16.0,48.350403,0.2095369024,0.0005302358,2.2966900000000002e-05,0.037210952185285744,0.025738482365022138
17.0,48.331561,0.2095063939,0.000510213,2.28369e-05,1.904588028155964,0.026047736260894346
18.0,48.331599,0.20946053339999998,0.0005010096,2.17444e-05,4.3656816116341215,0.025316253494552826
19.0,48.254501,0.2094419585,0.0005086077,2.1540700000000002e-05,5.246859994386268,0.025273053759026394
20.0,48.235372,0.2094746418,0.0005401155,2.2485e-05,3.2175050083719663,0.02555093915822688
21.0,48.235224,0.2095067082,0.000560561,2.59756e-05,1.229859213162513,0.025375520006310593
22.0,48.234948,0.2095159627,0.0005539148,2.92297e-05,0.7750922167387652,0.02589452457913192
23.0,47.988534,0.2094983534,0.0005384295,2.96956e-05,1.814183182569143,0.024983581568454927
24.0,48.176037,0.2094395938,0.0005318365,3.16332e-05,4.758736030690349,0.024371818126466705
25.0,48.070342,0.20941717650000002,0.0005327357,3.52396e-05,5.660471774061322,0.023731748653255762
26.0,47.948825,0.2094453262,0.0005486905000000001,4.05949e-05,4.119133334211163,0.024263400170702193
27.0,47.849386,0.2094713256,0.0005624358,4.7605299999999996e-05,2.46603100756029,0.023438104963067762
28.0,47.66963,0.2094713377,0.0005439091,5.36436e-05,2.565232698798551,0.023556925028089568
29.0,47.388839,0.2094350499,0.0005488098,5.86948e-05,4.2270406584120375,0.023746110159999403
30.0,47.328734,0.2093831061,0.000697835,6.52579e-05,5.198406921048391,0.02406127687661104
31.0,47.250789,0.20937062780000001,0.0011992245,7.51479e-05,0.4344817273304652,0.024239601996557086
32.0,46.970829,0.20936288,0.002097415,8.946290000000001e-05,-8.769676726392081,0.023997195475736716
33.0,46.926247,0.2090476988,0.0030833383,0.00010575080000000001,-3.7051610559942616,0.02421401964140751
34.0,46.851089,0.208460608,0.0039396435,0.0001305567,16.29665397241764,0.02423985394795148
35.0,46.724876,0.2076098387,0.004659436800000001,0.0001672688,50.54670816286044,0.02415478889063443
36.0,46.722855,0.2064843339,0.005130472499999999,0.0002055138,101.96068701195183,0.024380549993195128
37.0,46.649031,0.2051816131,0.0053718882,0.0002511921,162.92957752341482,0.024243788820129734
38.0,46.552096,0.20418638439999998,0.005408541100000001,0.00029454709999999996,214.43275341173145,0.02462290206169177
39.0,46.449554,0.20350809179999998,0.0052670152999999996,0.00032910290000000004,246.2551705964374,0.02432016023543028
40.0,46.428606,0.2030321772,0.0050091766999999995,0.0003502439,272.4633136410338,0.024359375412199222
41.0,46.428717,0.2028053662,0.004731983,0.0003571611,289.8070277958549,0.02465351589045808
42.0,46.428754,0.2028240577,0.004403609,0.0003547326,295.1482420234406,0.024897199108166172
43.0,46.349627,0.2030345237,0.0040787511999999995,0.0003469009,280.8782322215496,0.024280958273486385
44.0,46.248578,0.2033642239,0.0037710422999999997,0.00033439850000000003,272.4879954897485,0.024692108787927904
45.0,46.229347,0.2038058077,0.003452853,0.000317267,253.5362340284698,0.02465515013997752
46.0,46.229268,0.2042891388,0.0031234359000000002,0.0002933129,235.0092734470757,0.024855063545737244
47.0,46.14974,0.20469215129999999,0.0028406967,0.0002689033,215.52934866588635,0.024574026999001873
48.0,46.130063,0.205088103,0.0026090035,0.0002446397,199.0474666219911,0.024639223275247077
49.0,46.129457,0.20552567710000003,0.0024142169,0.00022306909999999998,182.42651402253296,0.02504639773943321
50.0,46.050724,0.20594818180000002,0.0022461273,0.0002042134,160.4772129313417,0.024668386496096862
51.0,46.03187,0.2063455004,0.0020691952,0.0001872445,142.90986319303443,0.024723703765870998
52.0,46.031793,0.20667690719999998,0.0019160388,0.0001699525,129.1136168438074,0.024927820384461983
53.0,45.949493,0.2069196923,0.0017879029,0.0001553053,118.40732550270717,0.024942371557415334
54.0,45.9271,0.2071429735,0.0016863038,0.0001428686,108.11796422566744,0.024901275057303763
55.0,45.928921,0.2073757595,0.0016054344000000001,0.0001340067,97.56334916491392,0.02498138732162216
56.0,45.929423,0.2075896372,0.0015362199000000002,0.00012898669999999998,87.28250482068478,0.024938935046121654
57.0,45.886702,0.2077428329,0.0014461124,0.0001246386,80.41391750821344,0.02491890427983911
58.0,45.840018,0.2078749267,0.0013773499,0.00011925120000000001,75.4099323549591,0.0252287204183789
