Time (s),Mass (g),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),HRR (kW/m2),MFR (kg/s)
0.0,52.730846,0.20947748870000002,0.0004532432,1.5396699999999998e-05,0.3532442993143644,0.025774918945049456
1.0,52.893327,0.2094960103,0.0004382553,1.56393e-05,-0.4629376311021442,0.025453802437162935
2.0,53.803666,0.2095167427,0.0004563652,1.90607e-05,-1.8254300717370935,0.025632449922330686
3.0,53.560355,0.2094715527,0.0004565082,1.73134e-05,0.5932128554196876,0.025602956980190415
4.0,53.355902,0.209460056,0.00044471560000000003,1.72301e-05,1.3334474879208122,0.02562652219058617
5.0,53.176743,0.2094858124,0.0004531571,1.99312e-05,-0.17077897107750276,0.025660304670998422
6.0,53.296779,0.20946896980000002,0.0004805366,1.9170700000000003e-05,0.427392443775722,0.02545865473394487
7.0,53.176456,0.20944009959999998,0.0004751379,1.74055e-05,2.0492589464226905,0.025642952057365626
8.0,53.044156,0.2094075539,0.0004504724,1.60556e-05,4.105804904976336,0.0258814051505119
9.0,52.951123,0.20944847989999998,0.00044375329999999996,1.63663e-05,1.9845662016514793,0.025795027223506458
10.0,52.933233,0.20947703839999998,0.0004564505,1.92179e-05,0.2678867429289245,0.02545381312741413
11.0,53.011861,0.2094554789,0.0004699423,1.68341e-05,1.30640371324774,0.02568972759275399
12.0,52.877157,0.20941142459999998,0.0004517004,1.45928e-05,3.811309518740808,0.025212031028422642
13.0,52.836673,0.20943713160000002,0.0004382184,1.4033699999999999e-05,2.635112214761971,0.025243171174086393
14.0,52.836381,0.2094866372,0.000450483,1.562e-05,-0.10465591403842547,0.025350972091630484
15.0,52.674979,0.2094608033,0.00046012669999999996,1.26494e-05,1.2128647258847647,0.02575259241884776
16.0,52.557238,0.20943168320000002,0.0004414596,1.11932e-05,2.9521230560692926,0.025395409215531118
17.0,52.61508,0.2094669105,0.0004375719,1.2460699999999999e-05,1.1261502409909063,0.025372708551454244
18.0,52.555783,0.20949508290000002,0.0004591461,1.59773e-05,-0.647464233358413,0.025344960782524142
19.0,52.537075,0.2094689794,0.00046736550000000003,1.46427e-05,0.6551122235775194,0.02550352376707542
20.0,52.295487,0.2094250084,0.00044786239999999996,1.3942e-05,3.2181067185799344,0.025686367508937654
21.0,52.312973,0.20947043399999998,0.00044374379999999997,1.4964399999999999e-05,0.8281358109750324,0.02535078107784808
22.0,52.257239,0.20951263690000002,0.0004566183,1.7892299999999998e-05,-1.5639879140475148,0.025216018380269878
23.0,52.313613,0.2095022606,0.0004795749,1.76308e-05,-1.263499904515735,0.02508921643670553
24.0,52.43257,0.20943302360000002,0.0004634756,1.70502e-05,2.5484898217563168,0.025536416447205293
25.0,52.359496,0.20944030619999998,0.0004582695,1.82368e-05,2.2094811284824476,0.025636339272929236
26.0,52.403234,0.2094833654,0.0004834061,2.1625e-05,-0.4055193919756081,0.025518416316044068
27.0,52.668635,0.2094910693,0.0005296674,2.53682e-05,-1.3778981457588835,0.02530619883371596
28.0,52.336588,0.2094639011,0.0005358987,2.57568e-05,-0.035074886361046484,0.025378994063288883
29.0,51.997342,0.2094469794,0.0005182617,2.81234e-05,0.9561625773186,0.02423439010827704
30.0,51.937814,0.20949195880000002,0.0005240787999999999,3.1544e-05,-1.3855741629068412,0.023778713239392554
31.0,50.830387,0.20949508990000001,0.0005546791,3.62089e-05,-1.9550955047924115,0.024052252190024614
32.0,50.453967,0.20942574279999998,0.0005426701,3.84513e-05,1.5601289691695621,0.023875814870978673
33.0,50.99166,0.20940914670000002,0.0005314829,4.11352e-05,2.4556018365819816,0.0239593086531747
34.0,51.215483,0.2094676722,0.0005565869,5.00632e-05,-0.8676758170016301,0.02449112432649121
35.0,51.236117,0.2094587345,0.0006264256999999999,5.68194e-05,-1.2514156278037734,0.024063709161957086
36.0,51.235825,0.20939571350000002,0.0008805796,5.91415e-05,-0.8196978860160731,0.024435259318651256
37.0,50.996189,0.2094014279,0.0014555468,6.80188e-05,-7.152218607031372,0.023796508496592116
38.0,50.773705,0.20933107629999997,0.0019815975,7.55889e-05,-9.20960233360194,0.023699771581359177
39.0,50.816845,0.2089066586,0.0028371255,7.885720000000001e-05,2.696568230903625,0.023326470093890717
40.0,50.753906,0.20800511270000002,0.0035974113,8.07624e-05,39.08495021463905,0.023725017594467778
41.0,50.57603,0.2074365623,0.0039505892,8.38621e-05,64.81992219388341,0.02432035388715526
42.0,50.301347,0.2066067766,0.0042978495,8.4274e-05,100.39324293755304,0.023771448636006
43.0,50.238252,0.2059172247,0.0044433338,8.16846e-05,131.81758044253627,0.023631097649320507
44.0,50.274614,0.2056238554,0.0045661001000000005,7.94493e-05,147.46242770646967,0.024060935303184237
45.0,50.165143,0.2053852054,0.0047246356,8.105289999999999e-05,157.28247533809633,0.024015935020813357
46.0,50.126309,0.2052380797,0.0048335296,8.11571e-05,163.9730649403114,0.024099275556634735
47.0,49.976037,0.2050032967,0.0049002237,7.90287e-05,174.85212540725985,0.02409248454078229
48.0,49.937986,0.2048544,0.0049156689,8.010919999999999e-05,180.9099917464025,0.023947153328297797
49.0,49.85543,0.20482304110000002,0.0048997318,8.27231e-05,176.43517671519274,0.02314364225335771
50.0,49.675909,0.20478329899999997,0.0048536023,8.574139999999999e-05,180.24247600807922,0.02334162242378383
51.0,49.633922,0.2046983405,0.0048166005000000005,8.490160000000001e-05,185.64478364418167,0.02346507391347372
52.0,49.557027,0.20466332820000002,0.0047185453,8.23954e-05,194.35515447291561,0.024215937997995828
53.0,49.456515,0.2047926614,0.0046134204,8.208480000000001e-05,186.98069843613564,0.02395254658578604
54.0,49.354937,0.2048669156,0.0045623587,8.3187e-05,183.60344165816622,0.023921074916617973
55.0,49.177772,0.2049414838,0.0044725476,7.9712e-05,180.31803255283285,0.023841159565824974
56.0,49.055015,0.2050295665,0.0043908283999999995,7.66733e-05,177.8049653821145,0.02396319416332753
57.0,49.033681,0.20513431829999998,0.0043292056,7.61445e-05,172.50606132067742,0.023852347146684667
58.0,48.877088,0.2052583241,0.0043253707,7.6929e-05,166.10948149505555,0.02379821484783069
59.0,48.837786,0.2052900265,0.0043432217,7.45067e-05,166.57736869501025,0.024109200305594086
60.0,48.73427,0.2052774686,0.004285806,7.14138e-05,165.43041153249513,0.02376421763758091
61.0,48.649687,0.2053244964,0.0042044797,7.080320000000001e-05,162.7694125773394,0.023590091185152807
62.0,48.597245,0.20539246,0.0041721501999999995,7.21323e-05,160.29544711767016,0.023664472465817963
63.0,48.465538,0.2054480411,0.004130181399999999,7.39576e-05,156.16632106873638,0.0233905875457162
64.0,48.354301,0.20546942219999997,0.004093114,7.28965e-05,158.14943103273887,0.02378499863231867
65.0,48.335424,0.2054853164,0.0040055164,7.16859e-05,158.21373458721382,0.023775691263953482
66.0,48.173212,0.205610613,0.0039591004,7.29769e-05,156.39389185784788,0.024372191583685088
67.0,48.13437,0.2056768838,0.0039715545,7.542120000000001e-05,148.26482795811114,0.02363027011300752
68.0,48.053224,0.2057006161,0.0039667059,7.32183e-05,146.87419705902258,0.023577578258223587
