Time (s),Mass (g),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),HRR (kW/m2),MFR (kg/s)
0.0,56.332371,0.209464877,0.00047774039999999996,1.83211e-05,2.661307075581183,0.02645803426246869
1.0,53.368601,0.2094747707,0.0004871557,1.80021e-05,2.032977932043377,0.026629767569969535
2.0,53.83591,0.2095275056,0.0005073937,1.8565e-05,-1.109279542786752,0.026685207242806763
3.0,55.341119,0.20955450290000002,0.0005133440999999999,2.0799999999999997e-05,-2.641600406835892,0.026044795918937245
4.0,55.635067,0.2095538659,0.0005027990000000001,2.05412e-05,-2.50547366649079,0.026272260660244837
5.0,55.546346,0.20952221040000002,0.0004893214,1.8562e-05,-0.6103739523931279,0.026734849616635633
6.0,55.68957,0.20947521349999998,0.0004854829,1.66877e-05,2.0370727803002087,0.026425036482029426
7.0,55.65456,0.20948386859999998,0.0004995399,1.6452400000000002e-05,1.3857140777597279,0.025982784595217082
8.0,55.664034,0.20950256029999997,0.0005244675,1.68979e-05,0.09774202202108374,0.026497325700980796
9.0,55.800765,0.20951660719999998,0.0005345848,1.85732e-05,-0.8146178631437585,0.026403255116538266
10.0,55.753274,0.209510258,0.0005172395,1.81761e-05,-0.2604560622336174,0.02611338415348508
11.0,55.8134,0.2094733004,0.0005078519,1.59405e-05,1.8684807404299888,0.02598778882109947
12.0,55.83299,0.2094264581,0.0005047071999999999,1.42374e-05,4.48474421787672,0.02621721210466426
13.0,55.752814,0.2094480839,0.0005175402,1.42202e-05,3.1392606295728593,0.025957782221398763
14.0,55.812921,0.20946947949999997,0.0005293613,1.53686e-05,1.8489436156973653,0.026082290965340708
15.0,55.676681,0.2094785572,0.0005131465000000001,1.65206e-05,1.4893208958510242,0.025521429055171987
16.0,55.713569,0.2094687288,0.0004934892,1.59021e-05,2.2156089535412185,0.025303684738030886
17.0,55.655548,0.2094142895,0.0004793367,1.4507299999999999e-05,5.282588346194363,0.025529953410442095
18.0,55.554559,0.2093851133,0.0004794323,1.42578e-05,6.973271639198591,0.026097428000988028
19.0,56.172959,0.20941706910000002,0.0004975379,1.59875e-05,4.942213741167096,0.025704579227784515
20.0,55.775048,0.2094497423,0.000514524,1.96387e-05,3.016890338221307,0.026242913061704114
21.0,55.794675,0.20944395289999998,0.0005117479,2.2242400000000002e-05,3.3101423173878355,0.026220443232625512
22.0,55.753999,0.2094065762,0.0005130525,2.2595599999999998e-05,5.292668954244953,0.026137372388576163
23.0,55.57337,0.20934544989999998,0.0005676729,2.32068e-05,8.05990545538459,0.0264704329926714
24.0,55.5343,0.2092939715,0.0007030548,2.5626899999999997e-05,9.235555680387867,0.026355031245603414
