Time (s),Mass (g),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),HRR (kW/m2),MFR (kg/s)
0.0,41.137856,0.2095501269,0.0004815714,2.6618700000000003e-05,-2.40379457099002,0.0261477419780625
1.0,41.535477,0.20953939689999998,0.0005066021999999999,2.5839e-05,-2.088060050880282,0.026078893435406845
2.0,40.848501,0.2094823952,0.0004878893,2.4178400000000002e-05,1.208965720350106,0.025846874264763155
3.0,41.351903,0.2095081407,0.00048170520000000004,2.51637e-05,-0.1141233125764833,0.026229510001874227
4.0,41.542774,0.2095364454,0.0005070663,2.68966e-05,-1.993833472775722,0.026608066712083666
5.0,41.139372,0.20952219670000002,0.0005243896,2.47532e-05,-1.3559687773361089,0.026326636596114873
6.0,41.432696,0.209456253,0.0004996537999999999,2.21353e-05,2.556227912690467,0.026337886155127208
7.0,41.543156,0.2094920233,0.000499055,2.31714e-05,0.6038612224172408,0.026474515823371344
8.0,41.305086,0.2095190329,0.0005139798000000001,2.52929e-05,-1.0681000747337044,0.026138538208371528
9.0,41.242618,0.209496326,0.0005302912,2.34682e-05,0.005780151032661204,0.026292138945569275
10.0,41.24258,0.20945252079999999,0.0005049,2.17862e-05,2.743169470096785,0.026701961368378564
11.0,41.160732,0.2094858654,0.0004922470999999999,2.3152400000000002e-05,0.9981252408453848,0.025948815116489214
12.0,41.138536,0.2095167136,0.0005090756,2.6590300000000002e-05,-0.9042009451762721,0.02592066887990351
13.0,41.138371,0.2095108435,0.000519422,2.57698e-05,-0.6937252275038042,0.026016833299583448
14.0,41.138098,0.20946819349999998,0.0004938676,2.47525e-05,1.9066851549968928,0.02609462934455145
15.0,41.138629,0.2095076881,0.00048183709999999997,2.58999e-05,-0.10478382081600503,0.02620115233290948
16.0,41.138561,0.2095355284,0.0004922942000000001,2.79049e-05,-1.763815258337226,0.026180074162355082
17.0,41.138643,0.2095282477,0.0005178359,2.67211e-05,-1.6530170984460246,0.026424657120493817
18.0,41.138829,0.2094984666,0.0005098964,2.41983e-05,0.10896032188774288,0.026564200912994943
19.0,41.138796,0.20947575969999999,0.0004868118,2.28194e-05,1.6277117163161936,0.026299150646419696
20.0,41.138995,0.2095195664,0.0004863885,2.4328100000000002e-05,-0.7654293626371071,0.026083261839720897
21.0,41.138979,0.2095405995,0.0005053513,2.63402e-05,-2.1506494635474085,0.026111501417224296
22.0,40.982953,0.20951421450000002,0.0005142963999999999,2.46637e-05,-0.7875012143446325,0.025724497694033645
23.0,40.860212,0.209466843,0.0005039814,2.3790199999999998e-05,1.7927599700940897,0.02484159651405721
24.0,40.762274,0.20948645240000002,0.0004914158,2.55022e-05,0.8652449599087446,0.024075114106338596
25.0,40.579303,0.20953308369999998,0.0005122153,3.11525e-05,-1.758126695832375,0.023998563912553655
26.0,40.539645,0.2095245562,0.0005389867999999999,3.38575e-05,-1.6890148114056804,0.024416459144300073
27.0,40.386274,0.209459405,0.0005305232,3.50195e-05,1.6527012911399739,0.024292544522330862
28.0,40.261788,0.2094612613,0.0005222933,4.0050700000000006e-05,1.585039719349519,0.024697951763236036
29.0,40.083334,0.20949233809999998,0.0005390254,4.55486e-05,-0.27331620331408046,0.02469234127274239
30.0,40.043168,0.2094790835,0.0006371682,5.11119e-05,-0.7397249967279058,0.024550195606446258
31.0,39.882996,0.2093868264,0.0008135136,5.29825e-05,2.0323514150634967,0.024604483773791253
32.0,39.758688,0.20933703,0.0014720268,5.70673e-05,-2.5296288654565475,0.024695807800280776
33.0,39.737628,0.2090480368,0.0026288335000000003,6.73545e-05,-0.33858979654909266,0.02460713469643138
34.0,39.660762,0.2086077083,0.0033975393,7.382e-05,13.798146842331166,0.024690444733475647
35.0,39.562426,0.20761860080000002,0.0043075503999999995,8.03259e-05,53.371314335426405,0.024221691145700587
36.0,39.459537,0.2063734139,0.0047848401,9.03929e-05,111.3976489458257,0.02445773116615017
37.0,39.437818,0.2057660669,0.0051347734,9.82012e-05,139.12686265159755,0.02463755208477838
38.0,39.279348,0.2051448733,0.0053067788,0.0001071931,168.9971968182448,0.024705725263752743
