Time (s),Mass (g),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),HRR (kW/m2),MFR (kg/s)
0.0,47.433421,0.2095128003,0.0005293163,2.17379e-05,-2.5612286892664566,0.02694326749334157
1.0,47.117337,0.209516349,0.0005409486000000001,2.2379499999999998e-05,-2.8928004642447567,0.027192416716245563
2.0,46.639417,0.2094919657,0.0005357793,2.11005e-05,-1.6034004868413574,0.0271132538755197
3.0,46.76991,0.2094371468,0.0005245658,1.94273e-05,1.2395597700093035,0.02686022783328594
4.0,46.871889,0.2093994608,0.0005231443,1.8317500000000002e-05,3.115268295882998,0.026835608039694533
5.0,46.998306,0.2094243494,0.0005285236,1.89878e-05,1.8273491311472319,0.026777210514638973
6.0,47.02927,0.2094603072,0.0005452171,2.1422300000000003e-05,-0.14177527512295843,0.027146203904311012
7.0,47.028836,0.2094764863,0.0005284565,2.4284900000000002e-05,-0.8090212926659703,0.026859747217464255
8.0,47.110462,0.2094653649,0.0005043219,2.46537e-05,-0.02291165877510726,0.026854027885374908
9.0,47.051809,0.20942404979999998,0.0004869604,2.4091e-05,2.2032369480200487,0.027050073816078223
10.0,47.02971,0.2094005172,0.00048693470000000003,2.40813e-05,3.391090078285363,0.02726838938586455
11.0,47.0295,0.2094329797,0.000499467,2.5953399999999998e-05,1.6101279803891342,0.02718786489560435
12.0,47.110907,0.2094656994,0.0005143786,2.93406e-05,-0.223071931773389,0.02701162444475052
13.0,47.133003,0.2094761866,0.000506018,3.0794e-05,-0.6795598023989562,0.027074326119532453
14.0,47.051454,0.2094744556,0.0004872324,2.9789399999999996e-05,-0.37874444778479666,0.026799737547209823
15.0,47.030119,0.2094185945,0.0004758122,2.70917e-05,2.540264809884606,0.027092633153921793
16.0,47.030011,0.2094033253,0.0004793841,2.4887099999999998e-05,3.3862115936083605,0.0278431304183984
17.0,46.95234,0.20945551569999998,0.0004984233,2.44261e-05,0.5350326305672504,0.027437471568086163
18.0,46.932419,0.209488391,0.0005141506,2.5071099999999998e-05,-1.2679272947924674,0.027060983157099348
19.0,46.932563,0.2094948508,0.0004988368,2.53287e-05,-1.4344650919467106,0.02709478087478206
20.0,46.697139,0.2094740134,0.00048151600000000003,2.3076500000000002e-05,-0.18273159269396988,0.026432945877752564
21.0,46.632289,0.2094124098,0.0004750766,2.11749e-05,2.802001401782229,0.025696525589325492
22.0,46.473565,0.20940990580000002,0.000490667,2.1035300000000002e-05,2.7428815416914345,0.025458305234545942
23.0,46.273255,0.20944777899999997,0.0005213737,2.39611e-05,0.6364336319824478,0.02532643208302198
24.0,46.211532,0.2094725136,0.0005429189000000001,2.94372e-05,-0.8079882437643177,0.025529000684981724
25.0,46.147019,0.2094734322,0.0005421919,3.54411e-05,-0.9269799043463638,0.025169357272893277
26.0,45.894165,0.20942980030000002,0.0005447879,4.11499e-05,0.950167335329148,0.024917047028972208
27.0,45.8188,0.20937348490000002,0.0005826475,5.08034e-05,2.967222922135984,0.0246746982779452
28.0,45.672156,0.2093669689,0.0007091983000000001,6.48634e-05,1.8693223238665468,0.02494530166365726
29.0,45.477639,0.20938315700000001,0.0009987536,8.024019999999999e-05,-1.8844432202378119,0.02513984761506323
30.0,45.354004,0.2093479268,0.0014758089,9.55668e-05,-5.020792047572803,0.02474901756527678
31.0,44.547999,0.2091841982,0.0020917529,0.0001055995,-3.63584920113012,0.02489497786112879
32.0,44.256073,0.20874480410000001,0.0027177775,0.0001082271,10.189207904326897,0.02454004533264755
33.0,44.466527,0.2080948453,0.0033361768000000004,0.00010640790000000001,33.9818715034303,0.0248717294178026
34.0,44.297682,0.2073127419,0.0039386845,0.0001026903,63.72127575526268,0.0248483598511265
35.0,43.840815,0.20663126080000002,0.0044390904,9.932969999999999e-05,89.49492599544965,0.024746543557874454
36.0,43.816512,0.2059786993,0.0048390409,9.7484e-05,113.81227595964329,0.02446745208145464
37.0,43.759356,0.20541884459999998,0.0051272353000000005,9.300859999999999e-05,135.94264022690845,0.024446358263536735
38.0,43.504369,0.2049314481,0.0053513334,8.823670000000001e-05,153.41284200918997,0.024113972220282807
39.0,43.439481,0.2045336918,0.0055320207,8.5191e-05,171.5359454508697,0.02445155192896443
40.0,43.282774,0.2042851521,0.0057061154000000005,8.43469e-05,183.61794978924394,0.024813541595258556
41.0,43.004786,0.2041294213,0.0058754257,8.60567e-05,189.5200026882961,0.02488089527977803
42.0,43.017847,0.2039802118,0.0059787532,8.81618e-05,197.6793791961525,0.025192793836872698
43.0,42.878717,0.2038162771,0.0060327431,8.72288e-05,201.02923599901268,0.024748657743932003
44.0,42.599603,0.20365904499999998,0.0060725464,8.66852e-05,207.0536104993369,0.024673336401454683
45.0,42.459293,0.2035562737,0.0061091248,8.734230000000001e-05,212.89716326059227,0.024862430007272576
46.0,42.362582,0.2035448395,0.0061413661,8.92523e-05,216.97177833168917,0.025316030261819986
47.0,42.20864,0.203554909,0.0061410409,9.169689999999999e-05,208.01144736138085,0.02432595590359547
48.0,41.990087,0.2035608833,0.0060832889,9.38942e-05,211.11979639150385,0.024662949289238754
49.0,41.785322,0.2035516272,0.0060005085000000005,9.28012e-05,214.64164623390428,0.024934919967953516
50.0,41.6589,0.2035373589,0.0059277162000000005,9.07467e-05,209.04607813067855,0.024134063892231557
51.0,41.561711,0.2035887192,0.0058670955,9.012310000000001e-05,210.64497459425814,0.02451601240877703
52.0,41.459638,0.20369849439999999,0.0058204102,9.15934e-05,205.55326520864648,0.024439251844124234
53.0,41.282534,0.2037863449,0.0057668492,9.3313e-05,204.09121827618642,0.024674742879585782
54.0,41.004541,0.2038809847,0.005687523599999999,9.53409e-05,199.83030823416047,0.02458297972227152
55.0,40.859501,0.20392339280000002,0.0055971085,9.47089e-05,197.24078003066168,0.02439227982082679
56.0,40.75981,0.2039542665,0.0055333938000000004,9.355520000000001e-05,196.50168742373927,0.02439551986405703
57.0,40.663305,0.2040244339,0.0054970143,9.31753e-05,196.35527242414645,0.024723444509921
58.0,40.483083,0.2041259931,0.0054894359999999994,9.45631e-05,195.2145769302741,0.02515343250290982
59.0,40.281265,0.2042069722,0.0054803305,9.795520000000001e-05,187.94067526961254,0.02467639516697703
60.0,40.160856,0.204241343,0.0054438279999999995,9.848869999999999e-05,184.87151976202588,0.02442993621323074
61.0,40.062175,0.2042475349,0.0054078143,9.743889999999999e-05,187.07945176342233,0.02471249017381557
62.0,39.800179,0.2042320342,0.005375626999999999,9.71002e-05,190.0148950168518,0.024968048827447985
63.0,39.580604,0.204268731,0.0053570236,9.792560000000001e-05,183.34048915791035,0.024281815662636833
64.0,39.457094,0.2043144429,0.005345545900000001,0.0001006278,180.679835927736,0.0241852403584153
65.0,39.280909,0.2043666254,0.0053040011,0.0001049846,180.16442015654832,0.02438198542802537
66.0,39.24039,0.2044128418,0.0052425137,0.000106536,180.5598351775285,0.024640705424397186
67.0,39.085895,0.20442934399999999,0.005209119,0.0001066478,178.8129270446345,0.024460583339119938
68.0,38.727588,0.2044386588,0.005207497199999999,0.0001064015,177.364108119731,0.024315784052611953
69.0,38.641225,0.2044993056,0.0052230896,0.0001066863,178.35309169471918,0.024844390132878542
70.0,38.614103,0.204554851,0.0052412772,0.0001068981,177.23672058800477,0.025062899563079076
71.0,38.397,0.2045755641,0.0052262173,0.0001094459,171.82704676286187,0.02441313578445007
72.0,38.179976,0.2045491981,0.0052053355,0.00010839069999999999,172.5630699146139,0.02432418916765171
