Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),Extinction Area (m2/kg),MLRPUA (g/s-m2),HRRPUA (kW/m2),CO2 (kg/kg),CO (kg/kg),H2O (kg/kg),H'carbs (kg/kg),HCl (kg/kg)
125.1,,,,,,,,,895.6,13.47,251.5,1.6,0.0083,0.6486,0.0083,0.0
130.0,,,,,,,,,893.77,13.74,258.2,1.61,0.0089,0.6108,0.0081,0.0
135.0,,,,,,,,,874.45,13.73,251.7,1.63,0.0101,0.5985,0.0088,0.0
140.0,,,,,,,,,925.91,13.38,261.8,1.61,0.0106,0.5805,0.0102,0.0
145.0,,,,,,,,,957.66,12.97,259.5,1.61,0.0117,0.5919,0.0101,0.0
150.0,,,,,,,,,949.69,12.65,251.4,1.6,0.0117,0.5993,0.0114,0.0
155.0,,,,,,,,,931.7,13.03,241.6,1.52,0.0117,0.6002,0.0101,0.0
160.0,,,,,,,,,909.43,13.46,238.4,1.53,0.0122,0.5949,0.0082,0.0
165.0,,,,,,,,,925.6,13.01,239.9,1.53,0.0126,0.5857,0.0122,0.0
170.0,,,,,,,,,1017.19,12.38,244.0,1.58,0.0124,0.6116,0.0132,0.0
175.0,,,,,,,,,1020.03,12.33,236.8,1.6,0.0144,0.5744,0.0172,0.0
180.0,,,,,,,,,1021.07,12.29,235.3,1.54,0.0137,0.5969,0.0201,0.0
185.0,,,,,,,,,1067.97,12.02,230.9,1.56,0.0129,0.6336,0.0139,0.0
190.0,,,,,,,,,1052.61,12.35,222.4,1.53,0.0132,0.6145,0.0131,0.0
195.0,,,,,,,,,1063.54,11.97,225.7,1.53,0.0142,0.5817,0.0112,0.0
200.0,,,,,,,,,1084.03,10.96,221.8,1.61,0.014,0.6206,0.015,0.0
205.0,,,,,,,,,1143.56,10.44,213.3,1.65,0.0117,0.6603,0.0114,0.0
210.0,,,,,,,,,1142.16,10.22,209.9,1.69,0.0111,0.6881,0.0095,0.0
215.0,,,,,,,,,1051.11,10.91,207.2,1.54,0.011,0.6035,0.008,0.0
220.0,,,,,,,,,1011.81,10.66,207.7,1.54,0.0123,0.568,0.0081,0.0
225.0,,,,,,,,,1175.64,9.33,201.2,1.7,0.01,0.6332,0.0105,0.0
230.0,,,,,,,,,1022.23,9.67,194.5,1.58,0.0096,0.6348,0.0086,0.0
235.0,,,,,,,,,907.76,10.22,186.9,1.46,0.0082,0.6267,0.0081,0.0
240.0,,,,,,,,,994.91,9.6,186.1,1.56,0.0084,0.6412,0.006,0.0
245.0,,,,,,,,,982.17,8.89,177.4,1.6,0.0083,0.6222,0.0076,0.0
250.0,,,,,,,,,1066.02,7.84,175.0,1.73,0.0082,0.6729,0.0097,0.0
255.0,,,,,,,,,1092.54,7.32,165.8,1.83,0.0065,0.7318,0.0068,0.0
260.0,,,,,,,,,951.73,8.09,159.7,1.56,0.0082,0.6296,0.0051,0.0
265.0,,,,,,,,,883.79,8.36,153.9,1.56,0.0082,0.5482,0.0046,0.0
270.0,,,,,,,,,992.37,7.06,149.7,1.79,0.0071,0.67,0.0055,0.0
275.0,,,,,,,,,1106.21,5.81,145.4,2.04,0.0057,0.7307,0.0063,0.0
280.1,,,,,,,,,978.37,5.84,138.8,1.95,0.006,0.7211,0.0049,0.0001
285.0,,,,,,,,,885.11,6.27,130.8,1.82,0.0062,0.6161,0.0046,0.0
290.0,,,,,,,,,837.01,6.17,127.5,1.78,0.0057,0.6495,0.0043,0.0
295.0,,,,,,,,,832.99,5.48,120.7,1.94,0.0049,0.6773,0.0045,0.0001
300.0,,,,,,,,,885.73,5.16,114.1,2.01,0.0044,0.7313,0.0046,0.0
305.0,,,,,,,,,776.71,5.01,111.4,1.98,0.0043,0.6892,0.0044,0.0001
310.0,,,,,,,,,885.04,4.16,104.4,2.42,0.0024,0.8563,0.005,0.0001
315.0,,,,,,,,,790.92,4.24,98.3,2.35,0.0026,0.8169,0.0044,0.0
320.0,,,,,,,,,584.19,5.1,98.4,1.82,0.0037,0.6828,0.0037,0.0
325.0,,,,,,,,,675.38,4.33,94.2,2.11,0.0028,0.7527,0.004,0.0
330.0,,,,,,,,,739.96,3.36,87.4,2.63,0.0005,0.9662,0.0049,0.0
335.0,,,,,,,,,537.05,4.02,85.9,2.17,0.0022,0.7993,0.004,0.0
340.0,,,,,,,,,517.59,4.17,81.0,2.0,0.0031,0.6962,0.0036,0.0
345.0,,,,,,,,,463.4,3.51,76.5,2.34,0.0031,0.6831,0.0042,0.0
350.0,,,,,,,,,475.15,3.39,72.9,2.38,0.0035,0.6614,0.0044,0.0
355.0,,,,,,,,,447.11,2.67,71.4,2.93,0.0034,0.7202,0.0054,0.0
360.0,,,,,,,,,741.46,1.69,67.6,4.49,0.0,1.2943,0.0085,0.0002
365.0,,,,,,,,,391.28,2.9,63.0,2.53,0.0044,0.5731,0.005,0.0
370.0,,,,,,,,,171.72,4.21,60.8,1.71,0.0048,0.3184,0.0034,0.0001
375.0,,,,,,,,,170.37,3.29,56.7,2.15,0.0051,0.4729,0.0044,0.0002
380.0,,,,,,,,,270.54,2.58,56.3,2.63,0.0051,0.5976,0.0055,0.0002
385.0,,,,,,,,,148.95,2.74,54.1,2.47,0.0051,0.629,0.0052,0.0002
390.0,,,,,,,,,72.57,2.86,49.8,2.27,0.0062,0.5294,0.005,0.0
395.0,,,,,,,,,16.16,2.81,47.1,2.29,0.0062,0.5918,0.0051,0.0
400.0,,,,,,,,,3.02,2.71,45.0,2.39,0.0071,0.553,0.0055,0.0
405.0,,,,,,,,,129.71,2.69,44.3,2.4,0.0101,0.4582,0.0053,0.0001
410.0,,,,,,,,,0.0,2.58,42.3,2.48,0.0121,0.3815,0.0065,0.0
415.0,,,,,,,,,137.59,2.35,42.9,2.77,0.0131,0.4773,0.0069,0.0
420.0,,,,,,,,,112.84,2.58,42.0,2.47,0.0147,0.3538,0.0079,0.0
425.0,,,,,,,,,95.68,3.0,39.9,2.16,0.017,0.3638,0.0075,0.0
430.0,,,,,,,,,0.0,2.91,39.1,2.12,0.0148,0.392,0.0069,0.0
435.0,,,,,,,,,79.17,2.7,36.6,2.28,0.0174,0.3793,0.0072,0.0001
440.0,,,,,,,,,7.06,2.73,35.2,2.28,0.0168,0.4009,0.0079,0.0
445.0,,,,,,,,,128.17,2.75,36.5,2.15,0.0191,0.3103,0.0074,0.0
450.1,,,,,,,,,53.18,2.36,34.1,2.48,0.0188,0.4151,0.0088,0.0
455.0,,,,,,,,,0.0,2.47,33.3,2.34,0.0179,0.3758,0.0085,0.0
460.0,,,,,,,,,121.97,2.74,34.2,2.13,0.0156,0.4044,0.0074,0.0002
465.0,,,,,,,,,68.17,2.38,32.6,2.42,0.0144,0.5074,0.0051,0.0
470.0,,,,,,,,,115.4,2.64,33.4,2.1,0.0176,0.3269,0.0079,0.0
475.0,,,,,,,,,0.0,2.93,32.0,1.88,0.0157,0.308,0.0072,0.0001
480.0,,,,,,,,,48.47,2.73,31.6,1.95,0.0155,0.364,0.0075,0.0001
485.0,,,,,,,,,124.31,2.65,30.2,1.99,0.0111,0.5396,0.0079,0.0
490.0,,,,,,,,,0.0,2.49,28.7,2.1,0.0147,0.4254,0.0083,0.0
495.0,,,,,,,,,20.4,2.29,29.2,2.26,0.014,0.4574,0.0082,0.0
500.0,,,,,,,,,0.0,2.14,29.0,2.45,0.0181,0.3478,0.0097,0.0
505.0,,,,,,,,,29.82,2.17,29.2,2.34,0.0186,0.3151,0.01,0.0
510.0,,,,,,,,,119.85,2.42,27.9,2.07,0.0178,0.2692,0.0082,0.0
515.0,,,,,,,,,119.26,2.5,26.9,1.93,0.0164,0.2371,0.0079,0.0
520.1,,,,,,,,,41.96,2.1,25.7,2.29,0.0132,0.4885,0.0091,0.0001
525.0,,,,,,,,,0.0,1.62,26.2,2.96,0.0086,0.7244,0.0124,0.0003
530.0,,,,,,,,,131.91,2.29,24.7,2.0,0.0131,0.4101,0.0096,0.0
535.0,,,,,,,,,96.05,2.98,25.3,1.49,0.0121,0.2563,0.0073,0.0
540.0,,,,,,,,,0.0,2.38,23.6,1.88,0.0176,0.141,0.0079,0.0
545.0,,,,,,,,,62.17,1.92,24.7,2.3,0.0158,0.3397,0.0115,0.0001
550.0,,,,,,,,,171.87,1.85,24.0,2.33,0.0138,0.4443,0.0123,0.0
555.0,,,,,,,,,0.0,1.96,22.4,2.08,0.0152,0.3466,0.0113,0.0
560.1,,,,,,,,,75.78,2.29,23.0,1.85,0.0155,0.2241,0.008,0.0
565.1,,,,,,,,,0.0,1.92,21.5,2.11,0.0177,0.259,0.0112,0.0
570.0,,,,,,,,,158.3,1.55,22.7,2.6,0.0204,0.3069,0.0123,0.0
